,BMET1_Distal
POLD3,32
CHRDL2,0
RNF169,26
XRRA1,59
SPCS2,552
NEU3,6
OR2AT4,0
CTD-2562J17.2,0
SLCO2B1,1
CTD-2562J17.4,0
TPBGL,1
CTD-2562J17.7,0
ARRB1,27
CTD-2562J17.9,0
RPS3,21883
KLHL35,10
GDPD5,9
SERPINH1,14
CTD-2530H12.4,1
MAP6,0
MOGAT2,0
CTD-2530H12.1,1
DGAT2,4
RP11-535A19.1,0
RP11-535A19.2,0
UVRAG,89
CTD-2011F17.2,0
WNT11,0
RP11-619A14.2,0
RP11-619A14.3,0
PRKRIR,55
RP11-111M22.2,24
RP11-111M22.3,35
C11orf30,41
RP11-672A2.6,0
RP11-672A2.5,0
RP11-672A2.4,0
AP001189.4,0
LRRC32,6
RP11-672A2.3,0
RP11-672A2.1,0
RP11-21L23.4,0
TSKU,0
RP11-21L23.3,0
ACER3,74
CTD-2547H18.1,0
B3GNT6,7
CAPN5,3
OMP,0
MYO7A,0
GDPD4,0
PAK1,87
DKFZP434E1119,13
CLNS1A,396
AQP11,5
RSF1,334
AAMDC,69
RP11-91P24.7,0
RP11-91P24.5,0
RP11-91P24.6,2
INTS4,36
RP11-7I15.3,0
KCTD14,0
NDUFC2-KCTD14,0
RP11-7I15.4,0
THRSP,0
NDUFC2,446
ALG8,59
KCTD21-AS1,31
KCTD21,11
USP35,1
GAB2,19
RP11-452H21.1,0
RP11-452H21.2,0
RP11-452H21.4,5
NARS2,27
RP11-843A23.1,0
TENM4,0
RP11-673F18.1,0
CTD-2337I7.1,0
RP11-802F5.1,0
RP11-258O13.1,0
CTD-2555I5.1,0
RP11-686G23.2,1
RP11-179A16.1,0
RP11-876F14.1,0
RP11-179A16.2,0
FAM181B,0
RP11-718B12.2,0
PRCP,94
C11orf82,23
RAB30,30
RAB30-AS1,137
RP11-113K21.4,0
PCF11,234
RP11-727A23.11,9
ANKRD42,99
RP11-727A23.7,0
CCDC90B,140
RP11-727A23.10,1
DLG2,5
RP11-160H12.2,0
CTD-2537O9.1,0
AP000857.3,0
TMEM126B,128
TMEM126A,83
CREBZF,122
CCDC89,0
SYTL2,70
AP000974.1,1
CCDC83,0
RP11-90K17.2,0
PICALM,128
RP11-12D16.2,0
EED,66
C11orf73,129
CCDC81,0
RP11-317J19.1,0
ME3,2
CTD-2005H7.1,1
CTD-2005H7.2,1
PRSS23,55
AP000654.4,3
RP11-736K20.5,0
FZD4,1
RP11-736K20.6,0
TMEM135,21
RP11-720D4.3,0
RP11-164N3.1,0
RP11-164N3.2,0
RP11-164N3.3,0
RAB38,7
CTSC,265
GRM5-AS1,0
GRM5,0
TYR,0
NOX4,1
RP11-643G5.6,0
TRIM77,0
RP11-313I2.11,1
TRIM49,0
TRIM64B,0
TRIM49D1,0
TRIM49C,0
NAALAD2,1
CHORDC1,140
RP11-699F16.2,0
RP11-201M22.1,0
FAT3,2
RP11-675M1.2,0
RP11-203F8.1,0
RP11-676F20.1,0
MTNR1B,0
SLC36A4,77
RP11-755E23.3,0
CCDC67,0
SMCO4,57
KIAA1731,59
SCARNA9,0
TAF1D,649
C11orf54,48
MED17,117
VSTM5,0
HEPHL1,0
PANX1,10
RP11-680H20.2,0
FOLR4,0
GPR83,0
MRE11A,39
RP11-685N10.1,0
ANKRD49,106
LINC01171,0
PIWIL4,3
FUT4,12
RP11-867G2.8,0
RP11-867G2.5,0
RP11-867G2.6,0
AMOTL1,9
RP11-856F16.2,0
CWC15,226
KDM4D,1
KDM4E,0
ENDOD1,21
RP11-712B9.2,28
SESN3,88
RP11-338H14.1,0
RP11-644L4.1,0
FAM76B,82
CEP57,234
MTMR2,29
MAML2,68
CCDC82,103
JRKL,29
JRKL-AS1,0
RP11-49K4.2,0
RP11-360K13.1,0
RP11-882G5.1,0
RP11-379J13.2,0
RP11-115E19.1,0
RP11-99C10.1,0
CNTN5,1
CTD-2383M3.1,0
ARHGAP42,1
TMEM133,0
PGR,0
TRPC6,0
ANGPTL5,0
KIAA1377,26
C11orf70,15
YAP1,0
RP11-864G5.3,0
BIRC3,1360
BIRC2,194
TMEM123,641
RP11-315O6.1,6
RP11-315O6.2,0
MMP7,2
MMP20,0
RP11-817J15.2,0
RP11-817J15.3,0
MMP27,0
MMP8,0
MMP10,0
MMP1,0
MMP3,0
MMP13,0
DCUN1D5,88
DYNC2H1,16
RP11-563P16.1,0
PDGFD,30
RP11-617B3.2,0
DDI1,0
RP11-886D15.1,0
CASP12,0
CASP4,249
CASP5,1
CASP1,178
CARD16,310
CARD17,0
CARD18,0
RP11-94P11.4,0
GRIA4,0
MSANTD4,15
KBTBD3,30
AASDHPPT,83
RP11-677I18.3,0
RP11-677I18.4,0
GUCY1A2,0
RP11-819C21.1,24
CWF19L2,125
ALKBH8,12
ELMOD1,4
AP000889.3,0
SLN,0
AP002353.1,0
AP001024.2,0
AP001024.1,0
SLC35F2,20
RAB39A,0
CUL5,143
RP11-144G7.2,1
ACAT1,119
NPAT,135
ATM,453
AP001925.1,0
C11orf65,8
KDELC2,26
EXPH5,6
DDX10,76
RP11-25I9.2,0
RP11-708B6.2,0
C11orf87,0
RP11-262A12.1,0
ZC3H12C,6
RDX,65
RP11-347E10.1,0
FDX1,50
ARHGAP20,4
RP11-89C3.3,0
RP11-89C3.4,2
C11orf53,0
COLCA1,0
COLCA2,0
POU2AF1,41
RP11-794P6.3,0
RP11-794P6.2,0
BTG4,0
RP11-794P6.6,0
C11orf88,0
LAYN,7
SIK2,31
PPP2R1B,39
RP11-108O10.2,0
ALG9,9
ALG9,0
FDXACB1,13
C11orf1,138
CRYAB,0
HSPB2,0
HSPB2-C11orf52,0
C11orf52,14
DIXDC1,5
DLAT,34
PIH1D2,3
C11orf57,84
TIMM8B,313
SDHD,194
SDHD,0
IL18,65
RP11-356J5.4,0
TEX12,1
AP002884.3,0
BCO2,45
PTS,66
PLET1,0
AP002884.2,2
RP11-65M17.3,0
RP11-65M17.1,0
RP11-27G22.1,0
RP11-629G13.1,1
NCAM1,20
NCAM1-AS1,0
RP11-839D17.3,0
TTC12,4
ANKK1,2
RP11-159N11.3,0
DRD2,0
TMPRSS5,0
ZW10,15
RP11-667M19.2,3
CLDN25,0
USP28,51
RP11-667M19.10,0
HTR3B,3
HTR3A,1
ZBTB16,244
RP11-64D24.2,0
NNMT,1
RP11-64D24.4,1
C11orf71,13
RBM7,128
RP11-212D19.4,0
REXO2,351
NXPE1,0
NXPE4,0
NXPE2,0
CADM1,17
AP000462.3,0
AP000462.2,0
RP11-136I14.2,0
RP11-136I14.5,0
AP000997.1,0
AP000997.2,0
AP000797.3,0
LINC00900,8
AP000797.4,0
AP001891.1,0
AP000770.1,0
BUD13,31
AP006216.10,1
AP006216.11,1
ZNF259,107
APOA5,0
AP006216.5,0
APOA4,0
APOC3,0
APOA1,4
APOA1-AS,0
SIK3,62
AP000936.4,0
PAFAH1B2,166
SIDT2,121
TAGLN,13
PCSK7,608
RNF214,45
BACE1,2
CEP164,47
AP000892.4,0
DSCAML1,0
RP11-35P15.1,0
FXYD2,14
RP11-728F11.3,0
FXYD6-FXYD2,0
RP11-728F11.4,1
FXYD6,6
TMPRSS13,2
IL10RA,384
TMPRSS4-AS1,0
TMPRSS4,0
SCN4B,0
SCN2B,1
AMICA1,179
MPZL3,28
MPZL2,3
CD3E,793
CD3D,1137
CD3G,527
UBE4A,91
RP11-770J1.5,1
ATP5L,2510
RP11-770J1.4,11
KMT2A,246
RP11-770J1.3,0
TTC36,0
TMEM25,11
IFT46,17
ARCN1,117
PHLDB1,29
AP002954.3,0
TREH,0
AP002954.4,0
DDX6,373
CXCR5,7
RP11-158I9.5,2
BCL9L,43
UPK2,0
RP11-158I9.7,15
FOXR1,0
RP11-110I1.12,19
CCDC84,63
RP11-110I1.11,10
RPS25,14902
TRAPPC4,128
SLC37A4,29
RP11-110I1.6,0
HYOU1,85
RP11-110I1.14,0
RP11-110I1.13,3
VPS11,29
HMBS,88
H2AFX,30
DPAGT1,26
C2CD2L,21
HINFP,83
ABCG4,0
AP002956.1,0
NLRX1,12
PDZD3,0
CCDC153,1
CBL,70
MCAM,16
RNF26,51
RP11-334E6.10,0
C1QTNF5,0
MFRP,0
MFRP,0
USP2,0
RP11-334E6.3,0
USP2-AS1,6
THY1,0
RP11-196E1.3,0
PVRL1,20
CTD-2523D13.1,0
CTD-2523D13.2,0
RP11-831A10.2,0
RP11-831A10.1,0
TRIM29,1
AP000679.2,4
OAF,21
POU2F3,1
RP11-778O17.4,0
TMEM136,8
ARHGEF12,50
AP000758.1,0
GRIK4,1
AP002348.1,0
RP11-640N11.2,6
TBCEL,23
TECTA,2
SC5D,363
RP11-730K11.1,5
SORL1,299
BLID,0
RP11-716H6.1,0
RP11-716H6.2,0
UBASH3B,41
CRTAM,98
C11orf63,20
BSX,0
HSPA8,1766
CLMP,0
CTD-2216M2.1,0
RP11-109E10.1,0
AP000783.1,13
LINC01059,2
GRAMD1B,4
SCN3B,14
RP11-634B22.4,0
ZNF202,7
OR6X1,0
OR6M1,0
TMEM225,0
OR8D4,0
OR4D5,0
OR6T1,0
OR10S1,0
OR10G6,0
OR10G4,0
OR10G9,0
OR10G8,0
OR10G7,0
VWA5A,6
OR10D3,0
OR8G5,0
OR8D1,0
OR8D2,0
OR8B2,0
OR8B3,0
OR8B4,0
OR8B8,0
OR8B12,0
OR8A1,0
PANX3,0
TBRG1,182
SIAE,8
SPA17,9
NRGN,29
RP11-677M14.2,0
VSIG2,0
ESAM,4
RP11-677M14.3,3
MSANTD2,7
RP11-677M14.7,1
ROBO3,22
RP11-664I21.5,1
ROBO4,28
RP11-664I21.6,0
HEPACAM,0
HEPN1,0
CCDC15,29
SLC37A2,2
TMEM218,54
RP11-687M24.4,0
RP11-687M24.5,0
PKNOX2,0
RP11-687M24.8,0
FEZ1,33
AP000708.1,19
EI24,98
STT3A-AS1,0
STT3A,40
CHEK1,36
ACRV1,0
PATE1,0
PATE2,0
PATE3,0
PATE4,0
RP11-680F20.10,0
HYLS1,13
PUS3,27
RP11-680F20.9,0
DDX25,5
RP11-680F20.11,0
RP11-680F20.5,0
RP11-680F20.4,1
RP11-680F20.6,0
CDON,5
RP11-680F20.12,0
RP11-673E11.2,0
RP11-50B3.2,0
RPUSD4,52
RP11-50B3.4,0
FAM118B,8
SRPR,167
FOXRED1,28
TIRAP,9
RP11-712L6.7,0
RP11-712L6.5,4
DCPS,44
ST3GAL4,13
KIRREL3,0
KIRREL3-AS1,0
RP11-115C10.1,0
RP11-688I9.4,0
KIRREL3-AS2,0
RP11-688I9.2,0
KIRREL3-AS3,0
RP11-168K9.1,0
RP11-168K9.2,0
CTD-2234N14.2,0
CTD-2234N14.1,0
RP11-480C22.1,0
RP11-702B10.2,1
RP11-702B10.1,0
ETS1,591
RP11-1007G5.2,0
RP11-264E20.2,0
RP11-264E20.1,0
RP11-744N12.3,1
FLI1,182
SENCR,8
KCNJ1,0
KCNJ5,6
C11orf45,0
TP53AIP1,2
ARHGAP32,10
BARX2,8
TMEM45B,6
NFRKB,28
PRDM10,9
LINC00167,2
AP003041.2,0
APLP2,332
ST14,11
ZBTB44,150
RP11-121M22.1,0
ADAMTS8,0
ADAMTS15,0
C11orf44,2
RP11-890B15.2,14
RP11-890B15.3,3
SNX19,37
AP002856.4,0
AP002856.6,0
AP002856.7,0
AP002856.5,0
NTM,0
AP003025.2,0
RP11-217L21.1,0
AP003039.3,0
AP004372.1,0
RP11-697E14.2,0
OPCML,0
RP11-448P19.1,0
SPATA19,0
IGSF9B,9
RP11-713P17.5,0
RP11-713P17.3,1
RP11-713P17.4,0
JAM3,5
NCAPD3,56
RP11-700F16.3,0
VPS26B,22
THYN1,127
ACAD8,28
GLB1L3,5
GLB1L2,26
B3GAT1,5
AP004550.1,0
RP11-469N6.3,0
RP11-469N6.2,0
RP11-469N6.1,0
RP11-555G19.1,0
AP003062.1,0
AP005135.2,0
RP11-598F7.1,0
AC026369.1,0
FAM138D,0
IQSEC3,8
RP11-598F7.3,10
RP11-598F7.4,1
RP11-598F7.5,0
RP11-598F7.6,0
SLC6A12,1
RP11-283I3.1,0
RP11-283I3.2,0
SLC6A13,1
KDM5A,244
CCDC77,27
B4GALNT3,0
NINJ2,29
RP5-1154L15.1,0
RP11-218M22.1,7
RP11-218M22.2,0
WNK1,208
RAD52,9
RP11-359B12.2,6
ERC1,62
RP5-951N9.1,0
LINC00942,0
WNT5B,1
FBXL14,2
ADIPOR2,93
CACNA2D4,28
LRTM2,0
RP5-1096D14.3,0
LINC00940,0
DCP1B,8
CACNA1C,0
RP5-1096D14.6,5
CACNA1C-AS4,0
CACNA1C-AS3,0
CACNA1C-AS2,15
CACNA1C-AS1,5
RP11-885B4.1,0
RP11-885B4.2,0
FKBP4,83
RP4-816N1.6,11
RP4-816N1.7,0
ITFG2,102
NRIP2,7
AC005841.1,0
FOXM1,40
RHNO1,77
TULP3,19
TEAD4,0
TSPAN9,0
RP5-1063M23.1,0
RP5-1063M23.2,0
RP11-476M19.2,0
PRMT8,8
RP11-476M19.3,0
EFCAB4B,21
PARP11,44
RP11-664D1.1,36
RP11-320N7.2,0
CCND2-AS1,0
CCND2-AS2,0
CCND2,347
C12orf5,28
FGF23,5
FGF6,0
C12orf4,22
RAD51AP1,35
DYRK4,39
RP11-500M8.7,0
AKAP3,2
NDUFA9,84
RP11-234B24.6,0
RP11-234B24.2,0
GALNT8,0
RP11-234B24.4,0
KCNA6,0
KCNA1,0
RP11-429A20.3,0
RP11-429A20.4,0
KCNA5,5
RP11-319E16.1,0
RP11-1038A11.3,0
RP11-319E16.2,0
RP11-1038A11.2,0
RP11-1038A11.1,0
NTF3,1
ANO2,0
VWF,1
RP3-454B23.1,0
CD9,36
PLEKHG6,0
TNFRSF1A,91
SCNN1A,36
LTBR,41
RP1-102E24.8,0
CD27-AS1,51
CD27,216
TAPBPL,56
VAMP1,30
MRPL51,383
NCAPD2,54
RP5-940J5.3,0
GAPDH,4158
RP5-940J5.9,12
IFFO1,5
RP5-940J5.8,6
NOP2,44
CHD4,212
RP5-940J5.6,0
LPAR5,8
ACRBP,7
ING4,60
RP4-761J14.8,0
ZNF384,28
PIANP,3
RP4-761J14.9,0
COPS7A,49
RP4-761J14.10,2
MLF2,185
PTMS,24
LAG3,47
CD4,104
GPR162,1
GNB3,3
CDCA3,37
USP5,41
TPI1,833
SPSB2,15
LRRC23,25
ENO2,30
ATN1,21
C12orf57,513
U47924.31,1
PTPN6,160
EMG1,104
U47924.27,0
U47924.29,0
PHB2,345
LPCAT3,40
U47924.30,6
C1S,1
C1R,2
C1RL,57
C1RL-AS1,21
RBP5,5
RP11-273B20.1,2
CLSTN3,28
RP11-273B20.3,0
PEX5,20
ACSM4,1
CD163L1,0
CD163,63
APOBEC1,0
GDF3,0
DPPA3,0
CLEC4C,11
NANOGNB,0
NANOG,4
SLC2A14,8
SLC2A3,548
FOXJ2,36
C3AR1,36
NECAP1,92
CLEC4A,38
ZNF705A,1
FAM66C,9
FAM90A1,0
RP11-266K4.9,7
LINC00937,18
RP11-90D4.3,4
CLEC6A,2
CLEC4D,25
CLEC4E,83
RP11-561P12.5,0
AICDA,5
MFAP5,6
RP11-20D14.3,0
RIMKLB,22
A2ML1-AS1,0
RP11-20D14.6,6
A2ML1-AS2,0
A2ML1,3
PHC1,29
M6PR,383
KLRG1,209
RP11-259O18.4,0
A2M-AS1,62
A2M,6
PZP,8
LINC00987,36
RP11-118B22.4,6
RP13-735L24.1,2
KLRB1,1539
RP11-705C15.4,1
CLEC2D,302
RP11-75L1.1,0
CLECL1,17
CD69,840
KLRF1,263
CLEC2B,275
RP11-290C10.1,1
KLRF2,0
CLEC2A,0
AC091814.2,3
AC091814.3,0
CLEC12A,74
CLEC1B,0
CLEC12B,1
RP11-133L14.5,0
CLEC9A,31
CLEC1A,2
CLEC7A,94
OLR1,57
TMEM52B,4
GABARAPL1,234
RP11-656E20.5,0
KLRD1,485
RP11-277P12.10,1
RP11-277P12.9,0
RP11-277P12.20,4
KLRC4-KLRK1,2
KLRK1,4
KLRC4,11
NKG2-E,0
KLRC3,14
KLRC2,3
KLRC1,68
EIF2S3L,26
RP11-291B21.2,23
MAGOHB,71
STYK1,4
YBX3,168
RP13-81N3.2,0
TAS2R7,0
TAS2R8,0
TAS2R9,0
PRR4,149
TAS2R10,0
PRH1,0
TAS2R13,0
PRH2,0
TAS2R14,4
TAS2R50,0
TAS2R20,1
TAS2R19,2
TAS2R31,2
AC018630.1,0
TAS2R46,0
TAS2R43,1
TAS2R30,2
TAS2R42,0
RP11-711K1.8,0
PRB3,0
PRB4,0
PRB1,0
PRB2,0
RP11-434C1.2,0
RP11-434C1.1,14
ETV6,77
BCL2L14,12
LRP6,2
MANSC1,6
LOH12CR2,10
LOH12CR1,53
DUSP16,11
RP11-253I19.3,0
CREBL2,45
GPR19,2
RP11-180M15.3,0
CDKN1B,354
RP11-180M15.4,0
APOLD1,13
DDX47,4
GPRC5A,2
RP11-392P7.6,0
GPRC5D,1
RP11-392P7.7,0
HEBP1,88
RP11-377D9.3,0
KIAA1467,9
GSG1,2
EMP1,13
C12orf36,0
GRIN2B,0
RP11-134N1.2,1
ATF7IP,181
PLBD1,81
RP11-502N13.2,0
RP11-695J4.2,1
GUCY2C,1
RP11-174G6.1,3
HIST4H4,12
H2AFJ,186
WBP11,286
C12orf60,6
SMCO3,0
ART4,14
RP11-233G1.4,0
MGP,2
ERP27,5
ARHGDIB,2029
PDE6H,1
RP11-508P1.2,0
RERG,0
RERG-AS1,0
PTPRO,1
EPS8,4
RP11-6B19.1,0
RP11-6B19.2,0
STRAP,319
DERA,54
SLC15A5,0
MGST1,117
LMO3,0
RP11-424M22.3,0
RP11-69C13.1,0
RP11-239A17.1,0
RP11-871F6.3,0
RP11-606D9.1,0
RERGL,0
PIK3C2G,0
PLCZ1,0
RP11-361I14.2,0
CAPZA3,0
PLEKHA5,52
AEBP2,69
RP11-405A12.2,0
RP11-664H17.1,0
CTC-465D4.1,0
RP11-284H19.1,0
PDE3A,0
SLCO1C1,0
SLCO1B3,0
LST3,0
SLCO1B7,0
RP11-125O5.2,0
SLCO1B1,0
SLCO1A2,0
IAPP,17
PYROXD1,37
RECQL,113
GOLT1B,92
C12orf39,0
GYS2,0
LDHB,1448
RP11-59N23.3,0
RP11-59N23.1,0
KCNJ8,1
ABCC9,0
RP11-729I10.2,0
CMAS,90
ST8SIA1,13
RP11-73M14.1,0
C2CD5,35
RP11-359J14.2,0
RP11-268P4.5,0
RP11-268P4.4,2
ETNK1,138
RP11-114G22.1,0
RP11-449P1.1,0
RP11-153K16.1,0
RP11-153K16.2,0
SOX5,1
RP11-437F6.1,0
RP11-444D3.1,0
RP11-778H2.1,0
LINC00477,0
RP11-625L16.1,0
BCAT1,46
RP11-625L16.3,0
AC026310.1,1
RP11-662I13.2,0
C12orf77,3
RP11-713N11.5,0
LRMP,80
RP11-713N11.4,0
CASC1,1
LYRM5,104
KRAS,140
AC087239.1,0
IFLTD1,32
RP11-443N24.2,1
RP11-443N24.3,0
RP11-443N24.4,0
RASSF8-AS1,4
RASSF8,6
BHLHE41,5
SSPN,13
RP11-283G6.3,0
RP11-283G6.4,0
RP11-283G6.5,0
RP11-612B6.1,0
RP11-513G19.1,0
RP11-612B6.2,5
ITPR2,60
RP11-666F17.1,0
ASUN,64
FGFR1OP2,254
RP11-421F16.3,0
TM7SF3,40
MED21,120
C12orf71,1
RP11-582E3.2,0
STK38L,74
ARNTL2,26
RP11-165P7.1,2
SMCO2,2
PPFIBP1,23
RP11-709A23.1,0
RP11-1060J15.4,0
REP15,0
RP11-1060J15.7,0
MRPS35,117
MANSC4,0
RP11-860B13.1,0
KLHL42,28
RP11-860B13.3,0
PTHLH,0
RP11-993B23.3,0
CCDC91,142
RP11-967K21.1,1
RP11-977P2.1,0
RP11-946L16.1,2
FAR2,18
RP11-996F15.2,6
ERGIC2,210
OVCH1-AS1,1
OVCH1,0
TMTC1,3
RP11-310I24.1,0
RP11-776A13.1,0
RP11-776A13.3,0
RP11-155I9.1,0
IPO8,54
CAPRIN2,43
RP11-77I22.2,0
LINC00941,3
TSPAN11,0
RP11-551L14.4,1
RP11-551L14.6,0
DDX11-AS1,3
DDX11,59
FAM60A,210
AC024940.1,2
RP11-771K4.1,0
DENND5B,32
DENND5B-AS1,0
METTL20,11
AMN1,24
H3F3C,37
RP11-428G5.5,3
KIAA1551,554
RP11-843B15.2,0
BICD1,31
FGD4,91
DNM1L,147
YARS2,47
PKP2,8
RP11-267D19.1,0
SYT10,0
RP11-438D14.2,0
RP11-847H18.2,0
ALG10,4
RP11-847H18.3,0
RP11-313F23.3,0
RP11-313F23.4,1
ALG10B,5
RP11-804F13.1,1
CPNE8,28
RP11-396F22.1,0
RP11-554L12.1,0
KIF21A,49
ABCD2,13
C12orf40,0
SLC2A13,12
RP11-476D10.1,0
AC079630.2,0
AC079630.4,0
LRRK2,67
MUC19,12
RP11-115F18.1,0
CNTN1,1
PDZRN4,2
RP11-413B19.2,0
RP11-630C16.1,0
RP11-630C16.2,2
GXYLT1,57
YAF2,130
AC020629.1,0
PPHLN1,257
ZCRB1,183
PRICKLE1,1
RP11-328C8.4,0
RP11-609L23.1,0
RP11-25I15.2,0
RP11-25I15.3,0
RP11-547C5.1,0
RP11-547C5.2,2
RP11-118A3.1,0
ADAMTS20,0
RP11-350F4.2,23
PUS7L,101
IRAK4,163
TWF1,55
TMEM117,1
RP11-46I1.1,0
NELL2,40
DBX2,0
RP11-478B9.1,0
ANO6,42
RP11-352M15.1,0
LINC00938,59
ARID2,81
SCAF11,604
SLC38A1,476
SLC38A2,437
RP11-474P2.2,0
RP11-96H19.1,16
RP11-474P2.4,0
RP11-446N19.1,24
SLC38A4,0
AMIGO2,6
PCED1B,82
RP11-493L12.3,0
RP11-493L12.4,26
RP11-493L12.5,0
RP1-90J4.1,0
RPAP3,50
RP1-197B17.3,3
ENDOU,0
RAPGEF3,2
SLC48A1,33
HDAC7,80
AC004466.1,1
RP5-1057I20.2,0
VDR,22
RP11-89H19.1,0
TMEM106C,92
COL2A1,0
RP1-228P16.3,0
RP1-228P16.4,0
RP1-228P16.5,0
SENP1,33
PFKM,31
ASB8,94
C12orf68,2
DKFZP779L1853,8
OR10AD1,0
RP11-370I10.2,0
H1FNT,0
ZNF641,34
RP11-370I10.6,0
AC024257.1,1
ANP32D,3
C12orf54,23
RP11-722P11.4,0
OR8S1,0
LALBA,0
KANSL2,65
CCNT1,107
LINC00935,0
ADCY6,2
RP11-579D7.2,0
RP11-579D7.4,1
CACNB3,8
DDX23,65
RND1,17
RP11-302B13.5,87
CCDC65,11
FKBP11,473
AC073610.5,0
ARF3,124
WNT10B,2
WNT1,1
DDN,1
RP11-386G11.3,0
RP11-386G11.5,7
PRKAG1,97
KMT2D,57
RHEBL1,10
DHH,0
RP11-386G11.8,0
LMBR1L,102
RP11-386G11.10,4
TUBA1B,1787
TUBA1A,309
TUBA1C,220
RP11-977B10.2,0
RP11-161H23.5,0
RP11-161H23.9,0
PRPH,0
TROAP,48
C1QL4,0
DNAJC22,2
SPATS2,101
KCNH3,0
MCRS1,78
PRPF40B,10
RP11-133N21.10,0
FAM186B,0
FMNL3,9
TMBIM6,668
NCKAP5L,38
BCDIN3D-AS1,1
BCDIN3D,15
RP11-70F11.7,0
FAIM2,0
RP11-70F11.11,0
RP11-70F11.8,1
AQP2,0
RP11-469H8.6,0
RP11-469H8.8,0
AQP5,0
AQP6,0
RACGAP1,21
ASIC1,0
SMARCD1,71
GPD1,0
COX14,364
CERS5,45
LIMA1,55
RP3-405J10.4,0
AC140061.12,0
FAM186A,2
LARP4,77
DIP2B,46
ATF1,133
TMPRSS12,0
METTL7A,95
HIGD1C,0
SLC11A2,53
LETMD1,133
CSRNP2,15
TFCP2,56
POU6F1,7
AC139768.1,0
DAZAP2,422
SMAGP,46
BIN2,631
CELA1,15
GALNT6,47
SLC4A8,16
RP11-607P23.1,0
SCN8A,0
RP11-923I11.3,2
AC068987.1,0
RP11-923I11.6,0
RP11-923I11.4,0
RP11-923I11.5,0
ANKRD33,0
ACVRL1,3
ACVR1B,5
GRASP,72
NR4A1,422
RP11-1100L3.8,2
C12orf44,159
RP11-1100L3.7,0
KRT80,0
C12orf80,0
LINC00592,0
KRT7,1
RP3-416H24.1,0
KRT86,8
RP11-845M18.7,0
KRT81,4
RP11-845M18.6,0
KRT83,0
AC121757.1,0
KRT85,0
KRT84,0
RP3-416H24.4,0
KRT82,0
RP11-1020M18.10,0
KRT75,1
KRT6B,0
KRT6C,0
KRT6A,0
KRT5,0
AC055736.1,0
KRT71,0
KRT74,0
KRT72,10
RP11-641A6.2,4
KRT73,3
KRT2,2
KRT1,45
KRT77,0
RP11-641A6.3,0
KRT76,0
KRT3,0
KRT4,0
KRT79,0
KRT78,0
KRT8,17
KRT18,19
EIF4B,1313
RP11-983P16.4,3
TENC1,3
SPRYD3,30
IGFBP6,7
SOAT2,0
CSAD,62
RP11-1136G11.8,0
ZNF740,26
ITGB7,59
RARG,15
MFSD5,18
ESPL1,10
PFDN5,3810
RP11-680A11.5,2
C12orf10,111
AAAS,35
SP7,0
SP1,43
AMHR2,3
PRR13,456
PCBP2,1003
MAP3K12,11
RP11-793H13.11,8
TARBP2,34
RP11-793H13.10,1
NPFF,0
ATF7,59
RP11-793H13.3,2
ATP5G2,2132
CALCOCO1,89
RP11-686F15.3,0
RP11-686F15.2,0
HOXC13-AS,0
HOXC13,0
HOXC12,0
AC012531.23,0
HOTAIR,0
HOXC11,0
HOXC-AS3,0
HOXC10,0
RP11-834C11.12,0
HOXC6,0
HOXC-AS2,0
HOXC9,2
HOXC-AS1,0
HOXC8,2
HOXC4,0
AC012531.25,0
HOXC5,0
HOXC4,0
RP11-834C11.3,2
RP11-834C11.6,0
RP11-834C11.4,0
RP11-834C11.11,0
RP11-834C11.10,0
RP11-834C11.8,0
SMUG1,49
CBX5,223
RP11-968A15.2,0
HNRNPA1,5482
NFE2,40
COPZ1,156
RP11-753H16.3,2
RP11-753H16.5,2
GPR84,7
ZNF385A,35
ITGA5,66
LINC01154,0
GTSF1,23
NCKAP1L,99
RP11-1049A21.2,0
PDE1B,12
PPP1R1A,0
LACRT,0
DCD,0
RP11-850F7.7,0
MUCL1,0
TESPA1,92
RP11-616L12.1,0
NEUROD4,0
OR9K2,0
OR10A7,0
OR6C74,0
OR6C6,0
OR6C1,0
OR6C3,0
OR6C75,0
OR6C65,0
OR6C76,0
RP11-110A12.2,0
OR6C2,0
OR6C70,0
OR6C68,0
OR6C4,0
OR2AP1,0
OR10P1,0
RP11-644F5.16,1
METTL7B,3
ITGA7,0
RP11-644F5.10,0
BLOC1S1,516
RDH5,22
CD63,542
RP11-644F5.11,5
GDF11,8
SARNP,78
RP11-762I7.5,0
ORMDL2,87
DNAJC14,43
MMP19,39
WIBG,113
DGKA,138
PMEL,0
CDK2,27
RP11-973D8.4,0
RAB5B,92
SUOX,25
IKZF4,7
RP11-603J24.4,0
RPS26,7932
ERBB3,15
RP11-603J24.9,0
PA2G4,647
RP11-603J24.17,2
RPL41,43731
ZC3H10,7
ESYT1,148
RP11-603J24.6,0
RP11-603J24.5,0
RP11-603J24.14,0
MYL6B,98
MYL6,2480
SMARCC2,168
RNF41,52
NABP2,67
SLC39A5,2
ANKRD52,20
COQ10A,26
RP11-977G19.14,0
CS,87
RP11-977G19.10,0
RP11-977G19.11,30
RP11-977G19.12,27
CNPY2,368
PAN2,57
IL23A,31
STAT2,75
APOF,2
TIMELESS,23
MIP,0
SPRYD4,29
GLS2,7
RBMS2,6
BAZ2A,148
ATP5B,477
PTGES3,603
NACA,5449
PRIM1,68
HSD17B6,0
