,BMM3_Benign
ODF2-AS1,0
GLE1,88
RP11-216B9.6,13
SPTAN1,331
WDR34,230
HMGA1P4,38
SET,1569
PKN3,11
ZDHHC12,518
RP11-545E17.3,98
ZER1,38
TBC1D13,50
ENDOG,14
C9orf114,150
CCBL1,52
LRRC8A,43
PHYHD1,6
RP11-101E3.5,0
DOLK,56
NUP188,58
RP11-167N5.5,12
SH3GLB2,49
FAM73B,75
DOLPP1,49
CRAT,78
RP11-247A12.1,0
PPP2R4,124
RP11-247A12.7,0
IER5L,8
RP11-247A12.8,0
RP11-247A12.2,10
RP11-344B5.4,0
RP11-344B5.3,1
RP11-344B5.2,0
RP11-65J3.15,0
RP11-65J3.1,10
RP11-65J3.3,3
RP11-65J3.2,0
RP11-65J3.14,0
RP11-492E3.51,0
RP11-492E3.2,8
NTMT1,246
C9orf50,0
ASB6,88
RP11-483H20.4,0
PRRX2,1
RP11-483H20.6,0
PTGES,0
TOR1B,72
TOR1A,257
C9orf78,1364
USP20,61
FNBP1,1419
RP11-409K20.6,0
RP11-138E2.1,9
GPR107,40
AL360004.1,1
NCS1,0
HMCN2,0
AL354898.1,0
ASS1,7
FUBP3,102
PRDM12,0
EXOSC2,157
ABL1,45
QRFP,0
FIBCD1,1
RP11-83J21.3,0
LAMC3,1
AIF1L,1
NUP214,361
RP11-544A12.4,76
RP11-544A12.8,92
FAM78A,211
PPAPDC3,3
PRRC2B,307
POMT1,87
RP11-334J6.6,3
UCK1,143
RAPGEF1,137
RP11-323H21.3,0
MED27,28
NTNG2,4
SETX,619
TTF1,433
C9orf171,0
BARHL1,0
DDX31,45
GTF3C4,49
AK8,2
C9orf9,47
TSC1,91
GFI1B,23
GTF3C5,199
CEL,0
RALGDS,110
GBGT1,24
OBP2B,0
SURF6,122
MED22,74
RPL7A,30660
SURF1,503
SURF2,271
SURF4,369
C9orf96,17
REXO4,265
ADAMTS13,2
CACFD1,32
SLC2A6,158
TMEM8C,0
ADAMTSL2,3
FAM163B,0
LL09NC01-254D11.1,0
DBH,0
DBH-AS1,3
SARDH,77
VAV2,18
LINC00094,117
BRD3,466
RP11-374P20.4,0
LL09NC01-251B2.3,5
WDR5,47
LL09NC01-139C3.1,0
RP11-145E17.2,0
RXRA,54
RP11-473E2.2,2
RP11-473E2.4,0
RP11-473E2.3,0
COL5A1,10
COL5A1-AS1,0
FCN2,0
FCN1,457
RP11-447M12.2,0
OLFM1,0
RP11-399H11.3,0
RP11-399H11.2,0
AL390778.1,0
C9orf62,0
RP11-555H7.2,0
PPP1R26-AS1,3
PPP1R26,7
C9orf116,6
MRPS2,270
RP11-426A6.5,0
LCN1,0
OBP2A,0
PAEP,2
RP11-98L5.2,15
RP11-98L5.5,0
GLT6D1,0
LCN9,0
SOHLH1,0
KCNT1,0
CAMSAP1,47
RP11-432J22.2,2
UBAC1,112
NACC2,45
RP11-83N9.5,8
C9orf69,51
LHX3,0
QSOX2,31
WI2-1959D15.1,0
DKFZP434A062,0
GPSM1,24
DNLZ,3
CARD9,10
SNAPC4,51
SDCCAG3,41
PMPCA,252
INPP5E,25
SEC16A,121
C9orf163,1
NOTCH1,54
RP11-413M3.4,0
RP11-611D20.2,2
RP11-251M1.1,8
EGFL7,137
AGPAT2,212
FAM69B,16
SNHG7,190
LCN6,1
LCN10,1
LCN6,97
LCN8,20
LCN15,19
TMEM141,444
RP11-216L13.17,0
CCDC183,7
CCDC183-AS1,0
RABL6,150
C9orf172,0
PHPT1,598
MAMDC4,7
EDF1,3989
TRAF2,173
FBXW5,632
C8G,3
LCN12,5
C9orf141,0
PTGDS,177
LCNL1,14
C9orf142,1286
CLIC3,621
ABCA2,59
C9orf139,41
FUT7,67
RP11-229P13.20,16
NPDC1,16
ENTPD2,0
RP11-229P13.15,0
RP11-229P13.22,0
SAPCD2,5
RP11-229P13.23,0
UAP1L1,12
AL807752.1,0
MAN1B1,179
DPP7,1066
GRIN1,2
LRRC26,0
TMEM210,7
ANAPC2,114
SSNA1,801
TPRN,6
TMEM203,38
NDOR1,23
RNF208,3
C9orf169,1
RNF224,0
SLC34A3,0
TUBB4B,899
FAM166A,1
C9orf173,0
NELFB,78
TOR4A,6
NRARP,1
EXD3,142
NOXA1,106
ENTPD8,13
NSMF,52
PNPLA7,22
MRPL41,1021
DPH7,218
ZMYND19,13
ARRDC1,406
C9orf37,172
EHMT1,430
RP11-188C12.3,0
CACNA1B,0
RP11-885N19.6,0
FAM157B,5
TUBB8,0
ZMYND11,142
DIP2C,10
RP11-490E15.2,0
RP11-809C18.3,0
PRR26,0
RP11-809C18.4,0
RP11-164C1.2,0
LARP4B,114
RP11-363N22.2,0
AL359878.1,6
GTPBP4,395
IDI2,0
IDI2-AS1,14
IDI1,989
WDR37,295
LINC00200,0
ADARB2,5
ADARB2-AS1,2
LINC00700,0
RP11-69C17.2,0
RP11-69C17.3,0
RP11-69C17.4,0
LINC00701,0
RP11-446F3.2,0
RP11-526P5.1,0
RP11-526P5.2,0
RP11-118K6.2,0
RP11-118K6.3,0
PFKP,113
PITRM1,73
RP11-298E9.5,0
RP11-298E9.6,0
RP11-195B3.1,0
RP11-482E14.1,0
RP11-482E14.2,0
RP11-184A2.3,1
RP11-184A2.2,0
KLF6,2676
RP11-464C19.2,0
RP11-464C19.3,2
RP11-433J20.2,0
RP11-433J20.1,2
LINC00702,0
LINC00703,1
RP11-34C15.2,1
LINC00704,1
LINC00705,0
AKR1E2,1
AKR1C1,2
AKR1C2,0
RP11-499O7.7,0
AKR1C3,303
AKR1CL1,0
AKR1C4,0
RP11-445P17.3,0
RP11-445P17.8,0
UCN3,0
TUBAL3,0
NET1,55
CALML5,0
CALML3-AS1,0
CALML3,0
RP11-116G8.5,0
RP13-463N16.6,0
RP11-336A10.5,0
RP11-336A10.4,0
ASB13,27
FAM208B,252
RP11-336A10.2,1
GDI2,2142
RP11-318E3.9,14
ANKRD16,40
FBXO18,112
RP11-536K7.3,12
IL15RA,49
IL2RA,127
RP11-536K7.5,0
RBM17,936
PFKFB3,19
RP11-414H17.5,0
RP11-563J2.2,3
DKFZP667F0711,1
PRKCQ,95
PRKCQ-AS1,1191
RP11-554I8.1,0
RP11-554I8.2,0
LINC00707,1
RP11-799O21.2,0
RP11-393K12.2,0
SFMBT2,81
RP5-1031D4.2,3
RP11-385N23.1,0
ITIH5,59
ITIH2,0
KIN,495
ATP5C1,1919
TAF3,565
GATA3-AS1,0
RP11-379F12.4,0
RP11-379F12.3,1
GATA3,367
LINC00708,0
RP5-1119O21.2,0
RP11-543F8.2,3
RP11-428L9.1,0
RP11-428L9.2,0
LINC00709,0
RP5-1051H14.2,0
RP5-933E2.1,0
RP11-271F18.1,0
RP11-271F18.4,0
SFTA1P,1
RP1-251M9.2,0
CELF2,1674
RP1-251M9.3,0
CELF2-AS2,0
RP3-323N1.2,1
CELF2-AS1,0
USP6NL,117
RP11-138I18.1,0
RP11-138I18.2,4
ECHDC3,3
PROSER2,1
PROSER2-AS1,0
UPF2,875
DHTKD1,166
SEC61A2,46
NUDT5,749
CDC123,625
RP11-186N15.3,13
CAMK1D,225
CCDC3,6
OPTN,664
MCM10,75
UCMA,0
PHYH,111
AL138764.1,13
SEPHS1,138
RP11-445K13.2,0
BEND7,24
RP11-214D15.2,1
PRPF18,254
RP11-295P9.3,39
FRMD4A,23
RP11-295P9.12,3
RP11-295P9.8,2
RP11-295P9.6,0
RP11-353M9.1,0
RP11-142M10.2,0
RP11-397C18.2,0
FAM107B,693
RP11-7C6.1,0
CDNF,7
HSPA14,242
RP11-398C13.6,31
SUV39H2,68
DCLRE1C,515
MEIG1,12
OLAH,13
ACBD7,1
C10orf111,14
RPP38,357
NMT2,248
FAM171A1,33
RP11-25G10.2,0
ITGA8,8
FAM188A,90
RP11-461K13.1,0
PTER,147
C1QL3,0
RSU1,398
CUBN,23
RP11-406H21.2,4
TRDMT1,81
VIM-AS1,175
VIM,7631
RP11-124N14.3,1
ST8SIA6,5
ST8SIA6-AS1,3
PTPLA,46
RP11-390B4.5,33
STAM,94
RP11-390B4.3,0
TMEM236,3
MRC1L1,2
TMEM236,7
MRC1,0
RP11-457D2.3,0
SLC39A12,0
SLC39A12-AS1,0
CACNB2,24
RP11-499P20.2,31
RP11-383B4.4,1
NSUN6,138
RP11-139J15.7,2
ARL5B-AS1,22
ARL5B,59
RP11-139J15.5,0
MALRD1,2
RP11-49L2.1,0
RP11-354E11.2,2
PLXDC2,49
RP11-575A19.2,0
NEBL,2
C10orf113,0
NEBL-AS1,0
RP11-275N1.1,0
CASC10,1
SKIDA1,3
MLLT10,328
DNAJC1,69
EBLN1,0
RP11-108B14.5,2
RP11-573G6.6,3
COMMD3,767
COMMD3-BMI1,0
BMI1,129
RP11-573G6.9,2
RP11-573G6.8,1
RP11-573G6.10,0
SPAG6,1
PIP4K2A,587
ARMC3,0
MSRB2,52
PTF1A,0
C10orf115,0
C10orf67,0
RP11-371A19.2,0
OTUD1,23
KIAA1217,1
AL353583.1,0
ARHGAP21,41
PRTFDC1,3
RP11-165A20.3,1
ENKUR,0
THNSL1,21
RP11-80K21.3,3
GPR158-AS1,0
GPR158,0
RP11-435M3.2,0
MYO3A,33
GAD2,0
APBB1IP,1569
RP11-128B16.3,0
LINC00264,17
LINC00202-2,4
RP13-16H11.7,0
RP13-16H11.2,0
PDSS1,20
RP13-16H11.5,0
ABI1,651
LINC00202-1,1
LINC00614,0
ANKRD26,248
YME1L1,536
MASTL,82
ACBD5,124
RP11-85G18.6,2
RP11-748L13.6,0
PTCHD3,0
RAB18,561
MKX,0
RP11-360I20.2,1
ARMC4,2
RP11-218D6.4,0
MPP7,85
RP11-351M16.3,0
WAC-AS1,212
WAC,790
BAMBI,1
RP11-478H13.1,0
LINC00837,0
RP11-478H13.3,1
C10orf126,0
LYZL1,0
PTCHD3P1,48
SVIL,132
KIAA1462,3
MTPAP,97
MAP3K8,199
RP11-253D19.1,0
RP11-253D19.2,0
LYZL2,0
RP11-14C22.3,0
RP11-14C22.6,0
ZNF438,25
RP11-192P3.4,2
ZEB1,247
RP11-192P3.5,2
RP11-472N13.2,0
RP11-472N13.3,1
ARHGAP12,162
KIF5B,1288
RP11-166N17.1,0
EPC1,1374
RP11-166N17.3,0
RP11-135A24.4,2
RP11-135A24.2,0
CCDC7,116
C10ORF68,51
RP11-479G22.8,7
ITGB1,683
RP11-462L8.1,0
RP11-342D11.3,16
NRP1,16
RP11-342D11.2,0
RP11-90B22.1,0
RP11-476F14.1,0
RP13-259N13.2,0
LINC00838,0
RP11-490O24.2,0
PARD3,5
PARD3-AS1,0
CUL2,182
RP11-297A16.2,3
CREM,268
RP11-324I22.2,2
CCNY,133
RP11-324I22.4,33
GJD4,1
RP11-425A6.5,100
FZD8,1
RP11-309N24.1,1
RP11-810B23.1,0
SNORA40,0
NAMPTL,9
RP11-322I2.1,0
ANKRD30A,0
RP11-20F24.2,0
LINC00993,0
MTRNR2L7,4
RP11-258F22.1,84
RP11-258F22.2,0
ZNF248,113
RP11-162G10.5,50
ZNF25,36
RP11-393J16.4,0
ZNF33A,725
ZNF37A,387
RP11-508N22.12,6
RP11-508N22.13,0
RP11-508N22.9,0
RP11-672F9.1,0
LINC00999,2
RP11-291L22.4,0
LINC00839,0
ZNF33B,258
AL022344.4,0
AL022344.5,0
AL022344.7,1
BMS1,354
RP11-124O11.1,0
RP11-124O11.2,0
RET,0
RP11-351D16.3,18
CSGALNACT2,165
RASGEF1A,37
RP11-168L22.2,0
FXYD4,1
HNRNPF,2047
RP11-517P14.2,40
ZNF487,48
ZNF239,12
ZNF485,34
RP11-402L1.4,2
ZNF32,369
ZNF32-AS1,0
ZNF32-AS2,0
RP11-402L1.11,0
RP11-272J7.4,0
LINC00619,1
LINC00840,0
RP11-168P8.5,0
RP11-168P8.3,0
LINC00841,0
RP11-20J15.2,0
RP11-20J15.3,3
CXCL12,167
AL137026.1,0
RP11-733D4.1,0
TMEM72-AS1,0
RP11-285G1.2,0
TMEM72,0
RP11-285G1.9,0
RASSF4,93
C10orf10,343
C10orf25,56
ZNF22,1123
RP11-445N18.5,0
OR13A1,1
ALOX5,185
RP11-67C2.2,0
8-Mar,91
ZFAND4,13
FAM21C,82
FAM25E,0
AGAP4,1
PTPN20A,0
RP11-342C24.8,2
RP11-38L15.8,0
RP11-38L15.2,6
RP11-38L15.3,6
SYT15,19
GPRIN2,4
LINC00842,0
NPY4R,0
ANXA8L1,0
FAM25B,0
RP11-144G6.4,0
AGAP10,18
RP11-144G6.10,0
RP11-292F22.5,1
RP11-292F22.7,6
ANTXRL,0
ANXA8L2,0
AL603965.1,0
FAM21B,3
ASAH2C,0
AGAP9,0
FAM25G,0
ANXA8,0
AL591684.1,0
RP11-463P17.1,0
ZNF488,1
RP11-463P17.3,0
RBP3,0
GDF2,0
GDF10,1
PTPN20B,0
RP11-508M1.7,0
FAM25C,0
FRMPD2,7
MAPK8,141
ARHGAP22,23
RP11-534L6.2,0
WDFY4,105
LRRC18,0
RP11-523O18.5,0
RP11-523O18.1,0
VSTM4,8
FAM170B-AS1,0
FAM170B,0
C10orf128,124
C10orf71-AS1,1
C10orf71,0
DRGX,0
RP11-123B3.2,0
ERCC6,23
PGBD3,0
ERCC6-PGBD3,0
CHAT,0
SLC18A3,0
C10orf53,0
OGDHL,0
PARG,55
FAM21D,0
FAM25D,0
AGAP8,75
RP11-592B15.9,8
TIMM23B,1
AGAP7,3
MSMB,2
NCOA4,363
TIMM23,131
LINC00843,25
AGAP6,51
FAM21A,29
ASAH2,3
SGMS1,171
AC069547.1,0
AC069547.2,0
RP11-512N4.2,0
RP11-50E11.3,53
ASAH2B,8
A1CF,7
RP11-96B5.4,0
PRKG1,3
RP11-96B5.3,20
RP11-40C11.2,0
CSTF2T,196
PRKG1-AS1,0
DKK1,0
RP11-346D6.6,0
RP11-556E13.1,1
MBL2,0
RP11-319F12.2,0
RP11-71J2.1,0
PCDH15,0
RP11-257I14.1,5
RP11-598C10.2,0
RP11-598C10.1,0
MTRNR2L5,9
ZWINT,357
IPMK,80
CISD1,257
RP11-179B15.5,0
RP11-179B15.6,0
UBE2D1,314
TFAM,401
BICC1,2
LINC00844,0
PHYHIPL,0
FAM13C,0
RP11-443O13.3,0
RP11-135D11.2,0
SLC16A9,38
LINC00948,1
CCDC6,216
C10orf40,13
ANK3,75
RP11-388P9.2,0
RP11-131N11.4,0
CDK1,360
RHOBTB1,17
LINC00845,0
TMEM26,0
RP11-809M12.1,0
C10orf107,0
RP11-63A2.2,0
RP11-491H19.1,1
ARID5B,979
RTKN2,241
RP11-120C12.3,0
ZNF365,7
RP11-436D10.3,0
ADO,26
EGR2,4
RP11-144G16.1,0
NRBF2,357
JMJD1C,1091
JMJD1C-AS1,1
REEP3,81
RP11-170M17.1,0
RP11-174J11.1,0
RP11-179K3.2,8
RP11-428G2.1,0
RP11-222A11.1,1
CTNNA3,0
RP11-210G22.1,0
LRRTM3,0
RP11-344A5.1,0
DNAJC12,11
RP11-57G10.8,23
SIRT1,66
HERC4,476
MYPN,0
ATOH7,0
RP11-153K11.3,0
PBLD,24
HNRNPH3,1122
RUFY2,199
DNA2,64
SLC25A16,115
TET1,67
CCAR1,737
STOX1,6
DDX50,428
DDX21,598
KIAA1279,115
SRGN,4331
VPS26A,473
SUPV3L1,154
RP11-227H15.4,6
HKDC1,10
RP11-227H15.5,0
HK1,251
TACR2,0
TSPAN15,19
NEUROG3,0
RP11-343J3.2,1
C10orf35,51
RP11-242G20.1,0
COL13A1,1
RP11-262I2.2,0
H2AFY2,56
AIFM2,30
TYSND1,73
SAR1A,422
PPA1,1359
NPFFR1,60
LRRC20,17
EIF4EBP2,222
NODAL,1
AC022532.1,17
PALD1,7
PRF1,1035
ADAMTS14,0
TBATA,0
SGPL1,105
RP11-432J9.5,0
PCBD1,208
RP11-432J9.3,0
RP11-432J9.6,0
UNC5B,2
UNC5B-AS1,0
SLC29A3,24
CDH23,41
CDH23-AS1,0
C10orf105,1
C10orf54,1016
PSAP,963
RP11-472G21.2,1
CHST3,3
RP11-150D20.5,0
SPOCK2,746
ASCC1,127
ANAPC16,3215
DDIT4,4366
RP11-442H21.2,46
DNAJB12,256
MICU1,185
RP11-167P22.3,0
MCU,40
OIT3,0
PLA2G12B,0
P4HA1,99
RP11-344N10.2,0
RP11-344N10.5,9
NUDT13,24
RP11-152N13.16,7
ECD,147
FAM149B1,26
DNAJC9,640
MRPS16,648
DNAJC9-AS1,11
RP11-152N13.5,67
TTC18,15
ANXA7,643
RP11-537A6.9,0
MSS51,14
PPP3CB,117
USP54,29
RP11-464F9.20,43
RP11-464F9.22,0
MYOZ1,1
SYNPO2L,59
RP11-464F9.21,0
AGAP5,14
RP11-574K11.29,6
SEC24C,105
AC022400.2,11
FUT11,131
CHCHD1,449
ZSWIM8,121
ZSWIM8-AS1,0
RP11-574K11.31,0
NDST2,8
CAMK2G,302
RP11-574K11.5,1
RP11-574K11.8,0
PLAU,1
C10orf55,0
VCL,157
RP11-178G16.4,38
RP11-178G16.5,0
AP3M1,128
ADK,438
RP11-46O21.2,9
RP11-222G7.2,0
KAT6B,483
RP11-77G23.2,0
RP11-77G23.5,0
DUPD1,0
DUSP13,0
SAMD8,156
VDAC2,1517
COMTD1,176
ZNF503-AS1,1
RP11-399K21.11,0
ZNF503,4
RP11-399K21.13,0
RP11-399K21.14,0
RP11-399K21.10,0
C10orf11,7
RP11-369F10.2,0
RP11-325D15.2,0
KCNMA1,0
RP11-443A13.5,1
RP11-180I22.2,0
RP11-328K22.1,0
RP11-619F23.2,0
RP13-39P12.3,0
DLG5,15
AL391421.1,2
DLG5-AS1,0
POLR3A,128
RPS24,42196
LINC00856,0
LINC00595,0
RP11-90J7.2,1
RP11-90J7.4,0
RP11-31E13.2,0
ZMIZ1-AS1,3
RP11-481G8.2,0
ZMIZ1,84
PPIF,47
ZCCHC24,7
RP11-342M3.5,0
RP11-342M3.1,0
AL133481.1,0
EIF5AL1,78
SFTPA2,0
SFTPA1,0
RP11-589B3.6,0
RP11-506M13.3,21
RP11-119F19.2,48
NUTM2B,2
RP11-773D16.1,106
RP11-182L21.6,163
NUTM2E,0
SFTPD,2
RP11-479O17.10,20
TMEM254-AS1,8
TMEM254,66
PLAC9,7
ANXA11,1344
LINC00857,0
AL359195.1,0
MAT1A,0
RP11-36D19.8,0
DYDC1,0
DYDC2,1
FAM213A,175
RP11-137H2.6,14
TSPAN14,626
RP11-137H2.4,15
SH2D4B,50
RP11-514F8.2,2
NRG3,0
RP11-202D18.2,0
RP11-344L13.2,0
RP11-219F10.1,0
RP11-338I21.1,11
GHITM,1444
C10orf99,0
CDHR1,7
LRIT2,0
LRIT1,0
RGR,1
LINC00858,0
CCSER2,420
RP11-181F12.1,0
RP11-475D12.1,0
RP11-475D12.2,0
RP11-113E21.1,0
GRID1,1
RP11-93H12.2,0
WAPAL,479
RP11-77P6.2,6
OPN4,0
LDB3,9
RP11-359E3.4,11
BMPR1A,19
MMRN2,0
SNCG,1
ADIRF,14
RP11-96C23.15,2
RP11-96C23.10,0
FAM25A,0
GLUD1,160
FAM35A,116
NUTM2A-AS1,392
NUTM2A,0
LINC00863,14
NUTM2D,1
LINC00864,0
MINPP1,77
RP11-57C13.4,0
RP11-57C13.6,0
RP11-57C13.3,0
PAPSS2,1
ATAD1,262
KLLN,7
PTEN,249
RNLS,17
LIPJ,0
LIPF,1
LIPK,0
LIPN,3
LIPM,0
ANKRD22,8
STAMBPL1,108
ACTA2-AS1,1
ACTA2,88
FAS,118
CH25H,13
LIPA,207
RP11-149I23.3,0
IFIT2,92
IFIT3,100
IFIT1B,0
IFIT1,21
IFIT5,98
SLC16A12,33
RP11-168O10.6,0
PANK1,2
RP11-80H5.2,0
RP11-80H5.6,0
RP11-80H5.9,1
RP11-80H5.7,0
KIF20B,411
LINC00865,49
RP11-478K7.2,0
RP11-15K3.1,0
RP11-94M14.2,0
RP11-94M14.3,0
HTR7,0
RPP30,317
ANKRD1,0
RP11-236B18.2,0
RP11-236B18.5,1
LINC00502,0
PCGF5,452
HECTD2,23
PPP1R3C,0
TNKS2-AS1,13
TNKS2,165
FGFBP3,4
RP11-402D21.2,1
BTAF1,182
CPEB3,21
5-Mar,224
IDE,82
KIF11,127
HHEX,227
EXOC6,256
RP11-348J12.2,0
CYP26C1,0
CYP26A1,0
MYOF,4
CEP55,75
FFAR4,10
RBP4,0
PDE6C,2
FRA10AC1,317
LGI1,0
SLC35G1,49
PLCE1,94
RP11-429H9.4,0
RP11-391J2.3,0
PLCE1-AS1,0
RP11-76P2.4,0
NOC3L,222
TBC1D12,5
HELLS,334
CYP2C18,0
CYP2C19,0
CYP2C9,0
CYP2C8,0
RP11-310E22.5,2
C10orf129,0
RP11-310E22.4,1
PDLIM1,1257
SORBS1,4
ALDH18A1,77
TCTN3,224
ENTPD1,104
ENTPD1-AS1,123
RP11-248J23.7,0
C10orf131,2
RP11-248J23.6,1
CC2D2B,0
RP11-690P14.4,0
CCNJ,14
BLNK,770
RP11-35J23.1,10
DNTT,3225
OPALIN,0
TLL2,7
TM9SF3,163
PIK3AP1,214
LCOR,230
C10orf12,54
RP11-175O19.4,17
ARHGAP19-SLIT1,0
SLIT1,0
RP11-453E2.2,0
ARHGAP19,28
FRAT1,16
FRAT2,25
RP11-452K12.4,6
RRP12,20
RP11-452K12.7,0
AL355490.1,0
PGAM1,914
EXOSC1,681
ZDHHC16,117
MMS19,93
UBTD1,11
ANKRD2,0
HOGA1,0
PI4K2A,13
PI4K2A,0
C10orf62,0
MORN4,6
AVPI1,17
MARVELD1,8
ZFYVE27,208
SFRP5,1
LINC00866,0
GOLGA7B,11
CRTAC1,0
GOLGA7B,0
R3HCC1L,121
LOXL4,2
RP11-34A14.3,0
PYROXD2,47
HPS1,516
HPSE2,0
CNNM1,8
GOT1,106
RP11-441O15.3,4
RP11-129J12.2,4
RP11-129J12.1,2
NKX2-3,1
SLC25A28,41
RP11-85A1.3,19
RP11-483F11.7,0
ENTPD7,2
CUTC,380
COX15,163
ABCC2,5
DNMBP,43
DNMBP-AS1,16
CPN1,0
ERLIN1,91
CHUK,99
RP11-316M21.7,3
RP11-316M21.6,1
CWF19L1,136
BLOC1S2,732
PKD2L1,0
RP11-34D15.2,0
SCD,12
RP11-285F16.1,0
WNT8B,0
SEC31B,55
NDUFB8,0
NDUFB8,1764
HIF1AN,162
PAX2,0
RP11-179B2.2,21
FAM178A,394
RP11-108L7.14,0
MRPL43,745
SEMA4G,0
RP11-108L7.4,1
C10orf2,53
LZTS2,42
PDZD7,17
SFXN3,66
RP11-108L7.15,18
KAZALD1,11
TLX1NB,0
HUG1,0
TLX1,0
RP11-31L23.3,0
RP11-324L3.1,0
LBX1,0
LBX1-AS1,0
RP11-107I14.4,6
RP11-107I14.2,0
RP11-107I14.5,0
BTRC,60
DPCD,44
POLL,113
FBXW4,118
RP11-190J1.3,0
FGF8,0
NPM3,230
MGEA5,1272
KCNIP2-AS1,2
KCNIP2,6
C10orf76,71
HPS6,10
LDB1,64
PPRC1,43
NOLC1,283
ELOVL3,5
PITX3,0
GBF1,92
NFKB2,161
PSD,7
FBXL15,578
CUEDC2,459
C10orf95,54
TMEM180,40
ACTR1A,281
RP11-18I14.11,2
SUFU,25
RP11-47A8.5,2
TRIM8,123
ARL3,281
SFXN2,52
WBP1L,110
CYP17A1,12
CYP17A1-AS1,0
C10orf32,460
C10orf32-ASMT,0
AS3MT,0
RP11-724N1.1,0
CNNM2,15
NT5C2,275
RPEL1,3
INA,1
PCGF6,142
TAF5,36
USMG5,2127
PDCD11,109
CALHM2,112
RP11-225H22.7,0
RP11-225H22.4,2
CALHM1,1
CALHM3,0
RP11-225H22.5,0
NEURL1,22
SH3PXD2A,28
RP11-416N2.4,3
OBFC1,338
SLK,212
COL17A1,0
SFR1,220
WDR96,1
GSTO1,913
GSTO2,15
ITPRIP,33
RP11-127L20.5,2
RP11-127L20.3,0
CCDC147-AS1,1
CCDC147,4
RP11-127O4.3,0
RP11-127O4.2,0
SORCS3,1
SORCS3-AS1,0
RP11-56I23.1,0
RP11-298H24.1,1
SORCS1,0
RP11-215N21.1,6
RP11-163F15.1,1
RP11-655H13.2,0
XPNPEP1,202
RP11-451M19.3,5
ADD3,1052
MXI1,115
RP11-549L6.3,0
SMNDC1,248
RP11-525A16.4,1
DUSP5,14
SMC3,1198
RBM20,10
RP11-313D6.3,7
PDCD4-AS1,146
PDCD4,949
BBIP1,301
RP11-348N5.7,11
SHOC2,840
ADRA2A,0
RP11-381K7.1,0
GPAM,30
TECTB,0
ACSL5,133
RP11-324O2.3,2
RP11-324O2.6,2
ZDHHC6,326
VTI1A,240
RP11-25C19.3,0
TCF7L2,68
RP11-57H14.2,4
HABP2,0
NRAP,0
CASP7,195
RP11-211N11.5,0
PLEKHS1,1
DCLRE1A,19
NHLRC2,121
AL162407.1,0
ADRB1,2
C10orf118,629
TDRD1,1
VWA2,0
AFAP1L2,37
ABLIM1,331
RP11-106M7.1,3
FAM160B1,49
TRUB1,75
RP11-383C6.2,0
ATRNL1,1
GFRA1,1
CCDC172,0
PNLIPRP3,0
PNLIP,1
PNLIPRP1,17
C10orf82,1
RP11-498B4.5,0
HSPA12A,0
RP11-539I5.1,4
ENO4,0
KIAA1598,42
VAX1,0
RP11-501J20.2,0
KCNK18,0
RP11-501J20.5,0
SLC18A2,4
PDZD8,59
CTA-109P11.4,0
EMX2OS,0
EMX2,38
CTA-109P11.1,0
RP11-328K15.1,0
RP11-355F22.1,0
RAB11FIP2,114
RP11-354M20.3,0
CASC2,1
FAM204A,786
LINC00867,0
PRLHR,0
CACUL1,222
RP11-498J9.2,0
NANOS1,30
EIF3A,1505
FAM45A,269
SFXN4,99
PRDX3,681
GRK5,50
RP11-79M19.2,0
RGS10,1068
TIAL1,714
BAG3,26
INPP5F,18
MCMBP,106
SEC23IP,138
PPAPDC1A,0
C10orf85,0
WDR11-AS1,12
WDR11,284
RP11-95I16.4,0
RP11-95I16.2,0
LINC01153,0
FGFR2,8
RP11-62L18.3,0
RP11-78A18.2,0
ATE1,159
ATE1-AS1,9
NSMCE4A,411
TACC2,35
BTBD16,0
PLEKHA1,308
ARMS2,0
HTRA1,0
DMBT1,0
C10orf120,0
CUZD1,11
FAM24B,81
FAM24A,0
C10orf88,45
PSTK,69
IKZF5,90
ACADSB,98
HMX3,0
HMX2,0
BUB3,1288
RP11-282I1.1,3
RP11-338O1.2,0
RP11-282I1.2,0
GPR26,0
CPXM2,0
RP11-391M7.3,0
CHST15,115
OAT,202
RP13-238F13.5,0
NKX1-2,0
RP13-238F13.3,0
LHPP,839
RP11-12J10.3,12
FAM53B,167
FAM53B-AS1,0
METTL10,227
FAM175B,125
ZRANB1,125
RP11-298J20.3,82
CTBP2,219
TEX36-AS1,0
TEX36,0
RP11-383C5.3,0
RP11-383C5.4,31
EDRF1,217
EDRF1-AS1,2
MMP21,1
UROS,469
BCCIP,254
DHX32,11
FANK1,2
FANK1-AS1,0
ADAM12,30
LINC00601,0
C10orf90,0
DOCK1,0
RP11-223P11.3,0
RP11-223P11.2,0
FAM196A,1
NPS,0
FOXI2,0
CLRN3,0
PTPRE,777
RP11-4C20.3,0
MKI67,542
RP11-264E18.1,1
RP11-442O18.2,0
RP11-442O18.1,0
RP11-168C9.1,0
MGMT,554
AL355531.2,0
RP11-109A6.2,0
RP11-109A6.3,13
EBF3,1
LINC00959,33
GLRX3,591
RP11-540N6.1,0
TCERG1L,1
TCERG1L-AS1,0
AL450307.1,0
PPP2R2D,60
BNIP3,126
JAKMIP3,2
RP11-140A10.3,0
DPYSL4,4
STK32C,110
LRRC27,71
PWWP2B,35
RP11-432J24.2,0
RP11-432J24.3,1
C10orf91,8
