,BMET8_Distal
RP11-122A21.2,0
ENY2,1126
PKHD1L1,12
EBAG9,278
SYBU,3
RP11-422N16.3,0
KCNV1,0
RP11-696P8.2,0
RP11-211F2.1,0
RP11-238I10.1,0
KB-1299A7.2,0
RP11-946L20.2,0
RP11-946L20.4,1
RP11-114O8.1,0
RP11-1101K5.1,0
RP11-58O3.2,0
CSMD3,5
RP11-67H2.1,0
RP11-267L5.1,0
TRPS1,76
AF178030.2,0
LINC00536,0
RP11-536K17.1,0
EIF3H,3309
UTP23,164
RAD21,665
RAD21-AS1,0
AARD,10
SLC30A8,0
MED30,389
EXT1,13
SAMD12,13
AC023590.1,24
TNFRSF11B,3
COLEC10,0
RP11-278I4.2,0
MAL2,0
RP11-4K16.2,0
NOV,1
RP11-775B15.2,0
ENPP2,7
TAF2,104
DSCC1,40
KB-1471A8.1,4
DEPTOR,39
RP11-760H22.2,9
COL14A1,0
MRPL13,239
MTBP,47
SNTB1,82
RP11-713M15.1,1
RP11-713M15.2,6
RP11-369K17.1,0
HAS2,1
HAS2-AS1,0
RP11-3G20.1,0
RP11-3G20.2,0
RP11-785H20.1,0
RP11-398G24.2,0
RP11-94A24.1,2
RP11-96B2.1,22
LINC01151,0
RP11-973F15.2,0
RP11-44N11.2,3
RP11-44N11.3,0
ZHX2,44
RP11-557C18.4,1
RP11-557C18.3,0
DERL1,228
TBC1D31,73
FAM83A,9
RP11-539E17.5,0
FAM83A-AS1,0
C8orf76,165
ZHX1-C8ORF76,28
ZHX1,175
ATAD2,314
WDYHV1,65
FBXO32,76
RP11-174I12.2,0
CTD-2552K11.2,0
KLHL38,0
ANXA13,0
FAM91A1,121
FER1L6,0
RP11-245A18.1,0
FER1L6-AS1,0
RP11-959I15.4,0
FER1L6-AS2,0
RP11-37N22.1,9
RP11-383J24.1,0
RP11-383J24.6,24
TMEM65,22
TRMT12,29
RNF139-AS1,55
RNF139,65
TATDN1,311
RP11-158K1.3,8
NDUFB9,1445
MTSS1,289
RP11-532M24.1,2
RP11-1082L8.4,0
RP11-1082L8.3,0
LINC00964,2
RP11-1082L8.2,0
ZNF572,9
RP11-6D1.3,0
SQLE,84
KIAA0196,88
KIAA0196-AS1,0
NSMCE2,197
RP11-550A5.2,0
TRIB1,27
RP11-136O12.2,0
RP11-697B24.1,0
LINC00861,1983
RP11-622O11.4,0
RP11-65D17.1,1
RP11-103H7.1,0
RP11-103H7.2,0
RP11-103H7.3,0
FAM84B,20
RP11-103H7.5,0
RP11-89K10.1,1
RP11-351C8.1,1
PCAT1,19
PCAT2,0
CASC19,0
CCAT1,0
CASC8,7
RP11-382A18.2,0
POU5F1B,8
CASC11,5
MYC,1254
TMEM75,0
LINC00977,4
CCDC26,27
RP11-26E5.1,0
RP11-419K12.1,0
GSDMC,1
RP11-473O4.5,0
FAM49B,889
RP11-473O4.4,4
RP11-473O4.3,0
ASAP1,197
KB-1568E2.1,1
ADCY8,0
RP11-737F9.1,0
RP11-381I15.1,0
CTD-2501M5.1,0
EFR3A,155
OC90,0
OC90,0
HHLA1,0
KCNQ3,0
HPYR1,0
LRRC6,7
TMEM71,235
PHF20L1,255
AF230666.2,0
TG,2
SLA,1048
WISP1,0
NDRG1,112
ST3GAL1,298
RP11-629O1.2,64
CTD-2588J1.1,0
CTD-2309H9.3,1
RP11-157E21.1,1
RP11-513H8.1,0
ZFAT,29
ZFAT-AS1,0
CTD-2342N23.3,0
AC083843.1,7
AC083843.2,0
AC083843.3,0
RP11-1057B8.2,0
RP11-452N4.1,0
RP11-343P9.1,0
KHDRBS3,5
RP11-149P24.1,0
RP11-431D12.1,0
RP11-30J20.1,0
RP11-238K6.1,0
RP11-238K6.2,0
RP11-489O18.1,0
FAM135B,0
COL22A1,0
RP11-324F11.1,0
CTD-2534J5.1,0
RP11-398H6.1,1
KCNK9,0
TRAPPC9,61
RP11-284H18.1,0
C8orf17,2
CTA-204B4.2,42
CHRAC1,183
CASC7,215
AGO2,53
PTK2,46
RP11-128L5.1,0
DENND3,138
RP11-809O17.1,38
SLC45A4,15
RP11-10J21.4,1
RP11-10J21.3,0
RP11-10J21.5,0
RP11-10J21.6,0
CTD-3064M3.1,0
GPR20,0
CTD-3064M3.4,0
PTP4A3,79
CTD-3064M3.7,0
AC138647.1,0
RP11-953B20.1,0
LINC00051,0
TSNARE1,4
RP13-467H17.1,0
BAI1,1
ARC,1
AP006547.3,0
AC145123.2,0
PSCA,0
LY6K,0
CTD-2292P10.4,0
THEM6,20
CTD-2292P10.2,0
SLURP1,0
LYPD2,1
RP11-706C16.7,0
LYNX1,0
LY6D,0
RP11-706C16.8,2
RP11-706C16.5,0
GML,3
CYP11B1,0
CYP11B2,0
RP11-273G15.2,20
LY6E,1787
C8orf31,13
RP11-520P18.5,0
LY6H,0
GPIHBP1,0
ZFP41,10
ZFP41,0
GLI4,14
RP13-582O9.5,177
ZNF696,13
RP13-582O9.7,2
TOP1MT,143
RHPN1-AS1,0
RHPN1,10
RP11-909N17.2,0
RP11-909N17.3,1
MAFA,0
ZC3H3,47
RP11-661A12.5,8
7SK,8
GSDMD,330
MROH6,19
RP11-661A12.9,1
NAPRT1,159
RP11-661A12.7,5
EEF1D,11123
TIGD5,6
RP11-661A12.14,39
PYCRL,61
TSTA3,341
RP11-661A12.12,1
ZNF623,15
ZNF707,31
RP11-429J17.2,9
CCDC166,0
RP11-429J17.4,0
MAPK15,0
RP11-429J17.5,0
FAM83H,2
FAM83H-AS1,2
RP11-429J17.7,1
RP11-429J17.8,0
SCRIB,29
PUF60,242
NRBP2,12
EPPK1,1
PLEC,200
PARP10,120
GRINA,188
SPATC1,0
CTD-3065J16.6,1
OPLAH,4
CTD-3065J16.9,9
EXOSC4,155
GPAA1,407
CYC1,261
SHARPIN,154
MAF1,142
KIAA1875,9
FAM203A,0
MROH1,81
KM-PA-2,0
SCXB,0
FAM203B,0
BOP1,0
SCXA,1
HSF1,135
GS1-393G12.12,9
DGAT1,37
SCRT1,0
TMEM249,0
GS1-393G12.13,0
SLC52A2,135
FBXL6,24
ADCK5,54
CPSF1,87
GS1-393G12.14,0
SLC39A4,145
VPS28,1246
TONSL,95
AC084125.4,0
CYHR1,233
CTD-2517M22.16,1
KIFC2,12
FOXH1,0
PPP1R16A,55
GPT,5
MFSD3,16
RECQL4,24
CTD-2517M22.17,1
LRRC14,26
LRRC24,0
C8orf82,8
ARHGAP39,1
CTD-2517M22.9,0
AF186192.1,0
AF186192.6,0
ZNF251,43
ZNF34,13
RPL8,28692
ZNF517,52
ZNF7,160
COMMD5,186
ZNF250,60
ZNF16,56
RP5-1047A19.4,0
ZNF252P-AS1,9
C8orf33,155
MIR1302-9,9
FAM138C,0
RP11-143M1.2,0
RP11-143M1.3,0
RP11-143M1.4,0
FOXD4,0
CBWD1,136
C9orf66,19
DOCK8,645
RP11-59O6.3,0
RP11-165F24.3,1
KANK1,71
RP11-130C19.3,4
DMRT1,0
DMRT3,0
DMRT2,0
SMARCA2,292
RP11-264I13.2,0
RP11-125B21.2,3
RP11-91N2.3,0
VLDLR,7
KCNV2,0
KIAA0020,265
RP11-32F11.2,0
RFX3,45
AL365202.1,0
RP11-509J21.1,3
RP11-509J21.2,15
RP11-509J21.3,2
RP11-509J21.4,0
GLIS3,1
RP11-252M18.3,0
GLIS3-AS1,0
RP11-358M14.2,0
SLC1A1,0
SPATA6L,47
PPAPDC2,52
RP11-6J24.6,27
CDC37L1,165
AK3,243
RCL1,76
RP11-125K10.5,0
AL158147.2,0
JAK2,160
AL161450.1,0
INSL6,0
INSL4,0
RLN2,22
RLN1,15
RP11-12D24.10,0
PLGRKT,274
CD274,9
PDCD1LG2,0
RP11-574F11.3,0
KIAA1432,77
RP11-207C16.4,1
ERMP1,31
KIAA2026,257
MLANA,0
RANBP6,111
RP11-218I7.2,0
IL33,0
TPD52L3,0
UHRF2,88
RP11-307L3.4,0
C9orf38,55
GLDC,0
RP11-390F4.6,0
RP11-390F4.10,2
RP11-390F4.3,33
KDM4C,141
RP11-77E14.2,0
TMEM261,562
RP11-29B9.1,0
RP11-29B9.2,0
PTPRD,9
RP11-75C9.1,5
RP11-75C9.2,0
RP11-527D15.1,0
RP11-87N24.2,4
RP11-87N24.3,0
RP11-109M17.2,0
RP11-23D5.1,0
RP11-74C3.1,0
TYRP1,0
RP11-3L8.3,0
LURAP1L,0
MPDZ,1
RP11-536O18.2,18
RP11-536O18.1,0
LINC00583,0
RP11-284P20.3,0
NFIB,8
RP11-120J1.1,0
RP11-408A13.3,1
RP11-408A13.4,1
ZDHHC21,147
CER1,0
FREM1,3
TTC39B,94
SNAPC3,193
PSIP1,301
CCDC171,33
C9orf92,0
BNC2,32
RP11-183I6.2,0
RP11-62F24.1,0
RP11-62F24.2,0
RP11-132E11.2,0
CNTLN,142
SH3GL2,1
RP11-570H19.2,0
ADAMTSL1,0
FAM154A,0
RRAGA,116
HAUS6,228
PLIN2,384
DENND4C,154
RP11-146N23.4,0
RP11-513M16.7,1
RP11-513M16.8,13
RPS6,64358
ACER2,2
SLC24A2,1
RP11-378I6.1,0
MLLT3,434
FOCAD,42
RP11-4E23.2,0
PTPLAD2,471
IFNB1,1
IFNW1,0
IFNA21,0
IFNA4,0
IFNA7,0
IFNA10,0
IFNA16,0
IFNA17,0
IFNA14,0
IFNA5,0
KLHL9,152
IFNA6,0
IFNA13,0
IFNA2,0
RP11-354P17.15,0
IFNA8,0
IFNA1,0
IFNE,1
MTAP,122
RP11-145E5.5,0
RP11-70L8.4,10
C9orf53,0
CDKN2A,55
CDKN2B-AS1,5
CDKN2B,22
RP11-408N14.1,0
DMRTA1,1
RP11-399D6.2,0
RP11-370B11.3,0
RP11-315I14.2,0
ELAVL2,0
RP11-321L2.1,0
RP11-321L2.2,0
IZUMO3,0
RP11-20A20.2,0
TUSC1,10
RP11-33G16.1,0
RP11-18A15.1,0
RP11-337A23.6,0
CAAP1,152
PLAA,55
IFT74,77
RP11-337A23.3,1
LRRC19,1
RP11-56F10.3,1
TEK,0
LINC00032,0
EQTN,0
MOB3B,28
RP11-298E2.2,0
IFNK,1
C9orf72,146
RP11-575I8.1,0
LINGO2,7
RP11-271O3.1,0
ACO1,57
DDX58,181
TOPORS,180
TOPORS-AS1,519
NDUFB6,471
GVQW1,8
TAF1L,3
RP11-555J4.4,0
RP11-555J4.3,1
TMEM215,0
RP11-462B18.2,2
APTX,141
DNAJA1,307
SMU1,189
B4GALT1,303
RP11-326F20.5,10
SPINK4,1
BAG1,99
CHMP5,401
NFX1,160
AQP7,0
RP11-311H10.4,0
AQP3,174
NOL6,43
RP11-255A11.2,0
ANKRD18B,6
CYP4F26P,0
RP11-384P7.7,2
RP11-384P7.5,0
RP11-384P7.6,0
PRSS3,0
RP11-133O22.6,0
UBE2R2,251
RP11-176F3.7,4
UBAP2,170
RP11-537H15.3,0
DCAF12,153
UBAP1,101
KIF24,8
NUDT2,189
KIAA1161,0
C9orf24,7
FAM219A,12
DNAI1,0
ENHO,14
RP11-296L22.8,0
CNTFR,0
CNTFR-AS1,0
RPP25L,212
DCTN3,622
ARID3C,0
SIGMAR1,115
GALT,255
GALT,0
IL11RA,61
CCL27,1
RP11-195F19.5,24
RP11-195F19.9,2
CCL19,0
CCL21,0
FAM205A,0
KIAA1045,0
DNAJB5,2
C9orf131,0
FLJ00273,0
VCP,273
FANCG,54
PIGO,27
RP11-182N22.8,0
STOML2,578
FAM214B,82
UNC13B,1
AL160274.1,0
RUSC2,5
FAM166B,2
TESK1,29
CD72,83
RP11-331F9.3,0
RP11-331F9.4,1
SIT1,290
RMRP,7
CCDC107,466
ARHGEF39,56
CA9,1
TPM2,37
TLN1,899
CREB3,123
GBA2,64
RGP1,145
MSMP,4
RP11-112J3.15,0
RP11-112J3.16,38
NPR2,2
SPAG8,12
HINT2,566
TMEM8B,22
FAM221B,3
OR13J1,0
HRCT1,0
LINC00961,0
RP11-327L3.3,0
OR2S2,0
RECK,41
GLIPR2,641
CCIN,0
CLTA,1096
GNE,33
RNF38,111
MELK,39
PAX5,49
RP11-344B23.2,0
RP11-297B17.3,5
RP11-465M18.1,0
RP11-220I1.5,1
RP11-220I1.1,371
RP11-220I1.2,0
ZCCHC7,287
RP11-397D12.4,0
GRHPR,332
ZBTB5,9
POLR1E,143
RP11-613M10.6,0
FBXO10,9
RP11-613M10.8,0
TOMM5,436
RP11-613M10.9,1
FRMPD1,6
TRMT10B,210
EXOSC3,196
DCAF10,177
SLC25A51,50
SHB,1
RP11-113O24.3,0
ALDH1B1,24
IGFBPL1,0
ANKRD18A,14
ANKRD18A,0
FAM201A,11
RP11-402N8.1,0
CNTNAP3,4
SPATA31A1,0
FAM74A5,0
RP11-347J14.8,0
RP11-347J14.7,0
SPATA31A2,0
FAM74A1,0
RP11-95H8.5,0
AL353791.1,0
SPATA31A3,0
RP11-395E19.5,0
FAM74A3,3
RP11-395E19.7,0
ZNF658,28
RP11-95K23.6,0
RP11-95K23.5,0
FAM74A2,0
RP11-95K23.3,0
SPATA31A4,0
SPATA31A5,0
FAM74A6,5
RP11-144A16.5,0
RP11-204M4.2,28
RP11-216M21.5,0
RP11-216M21.7,1
ANKRD20A2,0
RP11-146D12.2,0
CBWD7,9
FOXD4L2,0
CYP4F59P,0
ANKRD20A3,2
RP11-327I22.4,0
AL513478.1,0
RP11-327I22.6,0
RP11-327I22.5,0
RP11-327I22.8,0
SPATA31A6,0
CNTNAP3B,7
RP11-175I6.5,0
BX088651.2,0
RP11-475I24.8,0
BX088651.1,6
RP11-475I24.3,8
RP11-160N1.9,0
RP11-160N1.10,16
FAM27C,0
RP11-374M1.5,8
RP11-374M1.4,0
RP11-374M1.3,2
RP11-374M1.2,0
RP11-449H15.2,0
RP11-187C18.5,0
AL354718.1,0
RP11-187C18.2,34
FAM27A,5
FAM27E2,0
RP11-292F9.1,0
RP11-292F9.2,0
FAM27E1,0
FAM27D1,2
RP11-111F5.3,9
RP11-111F5.4,32
RP11-111F5.8,0
RP11-211N8.7,0
RP11-211N8.2,1
AL953854.2,0
RP11-101E5.1,0
FAM74A4,0
SPATA31A7,0
RP11-118H15.1,0
RP11-262H14.1,43
RP11-262H14.3,1
RP11-262H14.4,48
RP11-318K12.2,0
RP11-381O7.3,1
RP11-38P6.1,0
FAM27E3,0
FAM27B,0
BX649567.1,0
ANKRD20A1,1
RP11-195B21.3,0
RP11-149F8.5,0
RP11-764K9.1,20
RP11-87H9.3,0
RP11-58A12.3,0
BX255923.3,1
FOXD4L6,0
CBWD6,92
BX255923.1,1
CR769776.1,2
ANKRD20A4,6
AL445665.1,0
FOXD4L5,0
FOXD4L4,0
CBWD5,199
AL591479.1,121
RP11-561O23.8,1
CBWD3,45
AL353608.1,0
FOXD4L3,0
RP11-561O23.5,0
RP11-561O23.7,0
PGM5,1
PGM5-AS1,0
RP11-88I18.2,39
TMEM252,0
RP11-274B18.4,0
RP11-274B18.2,39
PIP5K1B,41
FAM122A,162
RP11-203L2.4,0
PRKACG,0
FXN,335
TJP2,26
AL358113.1,0
FAM189A2,0
APBA1,0
RP11-470P21.2,0
RP11-109D9.4,0
PTAR1,243
C9orf135-AS1,0
C9orf135,0
MAMDC2,0
MAMDC2-AS1,1
SMC5-AS1,16
SMC5,405
KLF9,267
TRPM3,9
RP11-141J10.1,0
RP11-141J10.2,0
TMEM2,481
ABHD17B,36
C9orf85,126
C9orf57,0
GDA,8
RP11-63P12.7,3
RP11-63P12.6,21
ZFAND5,362
TMC1,0
RP11-151D14.1,0
ALDH1A1,182
ANXA1,1903
RP11-128I7.1,0
RP11-171A24.2,0
RP11-171A24.3,0
RORB,5
TRPM6,3
C9orf40,35
RP11-197P3.4,4
C9orf41,89
NMRK1,234
OSTF1,854
RP11-470F18.1,0
PCSK5,59
RFK,213
GCNT1,72
PRUNE2,8
PCA3,0
FOXB2,0
VPS13A-AS1,1
VPS13A,354
GNA14,0
RP11-466A17.1,0
GNAQ,453
CEP78,555
PSAT1,19
RP11-165H23.1,0
RP11-375O18.2,2
TLE4,337
RP11-403N16.2,0
RP11-403N16.3,3
RP11-394O9.1,0
RP11-289F5.1,0
TLE1,53
RP11-154D17.1,0
RP11-383M4.2,0
RP11-383M4.6,31
SPATA31D1,0
RP11-15B24.5,1
RP11-15B24.1,0
RP11-15B24.4,0
RASEF,2
RP11-439K3.1,0
FRMD3,8
RP11-439K3.3,0
IDNK,68
UBQLN1,225
RP11-522I20.3,8
GKAP1,31
RP11-575L7.2,1
RP11-575L7.4,1
KIF27,38
C9orf64,36
HNRNPK,1740
RP11-575L7.8,0
RMI1,103
RP11-158D2.2,2
SLC28A3,3
RP11-380F14.2,0
NTRK2,0
AGTPBP1,295
RP11-202I11.2,0
RP11-213G2.2,0
NAA35,80
GOLM1,27
C9orf153,2
ISCA1,313
ZCCHC6,342
RP11-359J6.1,0
RP11-395D3.1,0
GAS1,0
RP11-276H19.1,0
RP11-276H19.2,1
C9orf170,0
DAPK1,74
CTSL,27
XXyac-YM21GA2.3,0
XXyac-YM21GA2.7,2
XXyac-YM21GA2.4,0
SPATA31E1,0
CDK20,9
SPIN1,95
NXNL2,0
RP13-60M5.2,0
RP11-791O21.5,0
C9orf47,2
S1PR3,109
RP11-82L18.4,0
SHC3,0
CKS2,815
SECISBP2,438
SEMA4D,239
GADD45G,10
RP11-316P17.2,1
RP5-1050E16.2,0
RP5-1050E16.1,0
RP11-406A20.1,0
RP11-406A20.4,0
RP11-389K14.3,0
RP11-555F9.2,0
DIRAS2,0
SYK,375
RP11-367F23.1,0
RP11-367F23.2,0
RP11-305L7.1,3
RP11-305L7.6,4
RP11-305L7.3,8
LINC00484,2
RP11-305L7.7,5
AUH,50
NFIL3,23
RP11-440G5.2,0
ROR2,0
SPTLC1,64
RP11-100G15.10,0
RP11-62C3.6,0
IARS,354
NOL8,330
CENPP,43
OGN,3
OMD,1
ASPN,0
ECM2,0
IPPK,18
BICD2,111
ZNF484,34
FGD3,269
SUSD3,289
RP11-274J16.5,0
C9orf89,185
NINJ1,205
RP11-370F5.4,0
WNK2,0
C9orf129,0
RP11-165J3.5,0
RP11-165J3.6,10
FAM120AOS,147
FAM120A,513
PHF2,41
RP11-53B5.1,0
BARX1,0
RP11-231K24.2,0
PTPDC1,14
RP11-2B6.3,1
RP11-2B6.2,12
MIRLET7DHG,0
ZNF169,86
NUTM2F,0
RP11-307E17.8,22
HIATL1,159
PCAT7,5
FBP2,0
FBP1,94
C9orf3,33
RP11-54O15.3,0
FANCC,16
RP11-80I15.4,0
RP11-435O5.7,0
RP11-435O5.2,0
PTCH1,35
RP11-435O5.6,0
RP11-435O5.5,1
RP11-435O5.4,0
RP11-332M4.1,0
RP11-180I4.2,0
DKFZP434H0512,0
ERCC6L2,195
LINC00092,20
RP11-569G13.2,1
HSD17B3,0
RP11-240L7.4,0
SLC35D2,23
ZNF367,30
HABP4,25
CDC14B,15
AAED1,38
RP11-535M15.1,0
ZNF510,52
ZNF782,31
HIATL2,8
NUTM2G,0
CTSV,5
RP11-498P14.3,13
RP11-498P14.5,19
RP11-498P14.4,0
CCDC180,38
TDRD7,38
TMOD1,32
RP11-244N9.6,0
TSTD2,74
NCBP1,91
RP11-244N9.4,1
XPA,271
RP11-546O6.4,0
RP11-23B15.1,0
FOXE1,0
C9orf156,105
HEMGN,91
ANP32B,3031
RP11-535C21.3,0
NANS,158
TRIM14,152
CORO2A,62
TBC1D2,24
GABBR2,0
ANKS6,7
GALNT12,18
RP11-92C4.3,1
COL15A1,3
RP11-92C4.6,0
TGFBR1,68
RP11-96L7.2,0
ALG2,69
SEC61B,2329
NAMA,0
RP11-547C13.1,0
RP11-554F20.1,0
NR4A3,1
RP11-60I3.5,10
STX17,199
RP11-60I3.4,2
ERP44,360
INVS,52
TEX10,54
MSANTD3,30
MSANTD3-TMEFF1,0
TMEFF1,0
MURC,2
LPPR1,0
BAAT,0
MRPL50,262
ZNF189,53
ALDOB,0
RP11-490D19.6,1
TMEM246,56
RNF20,173
GRIN3A,0
PPP3R2,0
LINC00587,0
CYLC2,0
RP11-341A22.2,2
RP11-436F21.1,0
RP11-82L2.1,7
SMC2,367
OR13F1,0
OR13C4,0
OR13C3,0
OR13C8,0
OR13C5,0
OR13C2,0
OR13C9,0
OR13D1,0
NIPSNAP3A,202
NIPSNAP3B,20
ABCA1,28
RP11-217B7.2,0
RP11-217B7.3,0
SLC44A1,190
FSD1L,17
RP11-235C23.5,0
FKTN,56
TAL2,0
TMEM38B,75
RP11-6F6.1,0
RP11-308N19.1,6
RP11-540H22.2,0
RP11-308N19.3,0
RP11-308N19.4,1
ZNF462,6
RP11-508N12.4,0
RP11-508N12.2,0
RP11-196I18.4,0
RAD23B,218
RP11-363D24.1,0
KLF4,92
AL162389.1,0
RP11-505C13.1,0
RP11-339N8.1,0
ACTL7B,0
ACTL7A,0
IKBKAP,58
FAM206A,45
CTNNAL1,92
TMEM245,208
FRRS1L,10
EPB41L4B,0
PTPN3,1
PALM2,6
RP11-406O23.2,0
PALM2-AKAP2,0
AKAP2,12
C9orf152,0
TXN,2097
TXNDC8,0
SVEP1,1
RP11-410K21.2,12
MUSK,0
LPAR1,7
RP11-202G18.1,0
OR2K2,0
KIAA0368,87
ZNF483,25
PTGR1,9
RP11-16L21.7,0
DNAJC25,22
DNAJC25-GNG10,0
GNG10,18
C9orf84,1
UGCG,194
SUSD1,54
PTBP3,533
HSDL2,156
C9orf147,4
KIAA1958,25
INIP,196
RP11-276E15.4,4
SNX30,73
SLC46A2,5
RP11-408O19.5,1
ZNF883,17
ZFP37,10
FAM225B,2
FAM225A,0
SLC31A2,229
FKBP15,154
SLC31A1,72
CDC26,561
PRPF4,109
RNF183,0
WDR31,38
BSPRY,17
HDHD3,209
ALAD,186
POLE3,537
C9orf43,10
RGS3,68
RP11-168K11.2,0
RP11-168K11.3,0
RP11-18B16.2,0
ZNF618,47
AMBP,0
KIF12,1
COL27A1,21
ORM1,0
ORM2,0
AKNA,815
RP11-9M16.2,9
DFNB31,1
ATP6V1G1,2093
C9orf91,28
RP11-402G3.5,0
RP11-402G3.3,1
TNFSF15,2
TNFSF8,248
TNC,0
RP11-523L1.2,0
1-Dec,1
RP11-445L6.3,0
RP11-284G10.1,0
LINC00474,0
RP11-787B4.2,0
PAPPA,1
PAPPA-AS2,0
RP11-45A16.4,0
PAPPA-AS1,0
ASTN2,14
RP11-264C15.2,0
RP11-67K19.3,0
TRIM32,15
RP11-388N2.1,0
RP11-500B12.1,0
TLR4,130
RP11-281A20.2,1
RP11-281A20.1,0
RP11-349E4.1,0
RP11-127L21.1,0
BRINP1,0
RP11-295D22.1,0
RP11-360A18.2,0
RP11-360A18.1,0
CDK5RAP2,216
MEGF9,382
FBXW2,217
PSMD5,89
PSMD5-AS1,336
PHF19,135
TRAF1,88
C5,11
CNTRL,657
RAB14,322
GSN,142
RP11-477J21.6,0
GSN-AS1,4
STOM,242
AL161784.1,0
RP11-162D16.2,2
DAB2IP,0
RP11-524G24.2,0
TTLL11,3
NDUFA8,364
MORN5,0
LHX6,0
RBM18,122
MRRF,98
RP11-498E2.7,2
RP11-498E2.8,6
PTGS1,33
AL162424.1,0
RP11-542K23.10,0
RP11-542K23.7,0
RP11-542K23.9,0
OR1J1,0
OR1J2,0
OR1J4,0
OR1N1,0
OR1N2,0
OR1L8,0
RP11-64P14.7,0
OR1Q1,0
OR1B1,0
OR1L1,0
OR1L3,0
OR1L4,0
OR1L6,0
OR5C1,0
PDCL,141
OR1K1,0
RC3H2,190
ZBTB6,24
ZBTB26,18
RABGAP1,102
GPR21,0
STRBP,108
CRB2,3
DENND1A,82
RP11-230L22.4,0
RP11-417B4.2,0
LHX2,0
RP11-85O21.2,0
RP11-85O21.5,0
NEK6,17
RP11-121A14.2,0
PSMB7,774
GPR144,0
NR5A1,1
RP11-10J18.3,0
NR6A1,14
MIR181A2HG,27
RP11-175D17.3,0
OLFML2A,4
WDR38,0
RPL35,31941
ARPC5L,701
GOLGA1,58
SCAI,219
PPP6C,298
RABEPK,79
HSPA5,399
RP11-65N13.8,1
GAPVD1,189
MAPKAP1,268
RP11-12A16.3,0
RP11-423C15.3,8
PBX3,89
RP11-343J18.2,0
RP11-343J18.1,0
MVB12B,15
RP11-205K6.1,0
RP11-205K6.2,0
RP11-123K19.1,0
LMX1B,0
RP11-489N22.3,0
ZBTB43,152
ZBTB34,19
RALGPS1,10
ANGPTL2,0
RP13-225O21.2,0
GARNL3,4
SLC2A8,25
ZNF79,10
RPL12,35979
LRSAM1,27
FAM129B,42
STXBP1,13
PTRH1,142
C9orf117,1
TTC16,50
TOR2A,149
SH2D3C,79
CDK9,81
FPGS,100
ENG,104
RP11-228B15.4,12
AK1,173
ST6GALNAC6,190
ST6GALNAC4,141
PIP5KL1,7
RP11-203J24.8,2
DPM2,299
FAM102A,177
RP11-379C10.1,0
NAIF1,37
SLC25A25,26
RP11-379C10.4,1
RP11-395P17.11,7
RP11-395P17.3,18
PTGES2,41
AL590708.2,1
LCN2,19
C9orf16,2201
CIZ1,113
DNM1,13
GOLGA2,118
SWI5,141
AL359091.2,25
RP11-339B21.15,2
RP11-339B21.14,0
TRUB2,98
RP11-339B21.13,0
COQ4,220
SLC27A4,22
URM1,421
RP11-339B21.11,15
MIR219-2,0
CERCAM,19
ODF2,107
ODF2-AS1,0
GLE1,92
RP11-216B9.6,12
SPTAN1,211
WDR34,98
HMGA1P4,19
SET,1331
PKN3,7
ZDHHC12,535
RP11-545E17.3,87
ZER1,27
TBC1D13,59
ENDOG,23
C9orf114,77
CCBL1,23
LRRC8A,48
PHYHD1,8
RP11-101E3.5,0
DOLK,18
NUP188,46
RP11-167N5.5,8
SH3GLB2,50
FAM73B,76
DOLPP1,30
CRAT,50
RP11-247A12.1,0
PPP2R4,118
RP11-247A12.7,0
IER5L,8
RP11-247A12.8,0
RP11-247A12.2,2
RP11-344B5.4,0
RP11-344B5.3,0
RP11-344B5.2,0
RP11-65J3.15,0
RP11-65J3.1,39
RP11-65J3.3,0
RP11-65J3.2,0
RP11-65J3.14,0
RP11-492E3.51,2
RP11-492E3.2,22
NTMT1,222
C9orf50,0
ASB6,44
RP11-483H20.4,0
PRRX2,0
RP11-483H20.6,0
PTGES,0
TOR1B,46
TOR1A,131
C9orf78,865
USP20,56
FNBP1,920
RP11-409K20.6,0
RP11-138E2.1,5
GPR107,47
AL360004.1,1
NCS1,9
HMCN2,0
AL354898.1,0
ASS1,5
FUBP3,87
PRDM12,0
EXOSC2,97
ABL1,53
QRFP,1
FIBCD1,0
RP11-83J21.3,0
LAMC3,0
AIF1L,2
NUP214,653
RP11-544A12.4,55
RP11-544A12.8,64
FAM78A,158
PPAPDC3,3
PRRC2B,235
POMT1,60
RP11-334J6.6,1
UCK1,63
RAPGEF1,129
RP11-323H21.3,0
MED27,22
NTNG2,6
SETX,459
TTF1,253
C9orf171,0
BARHL1,0
DDX31,30
GTF3C4,64
AK8,5
C9orf9,44
TSC1,87
GFI1B,90
GTF3C5,153
CEL,0
RALGDS,98
GBGT1,60
OBP2B,0
SURF6,77
MED22,67
RPL7A,29848
SURF1,288
SURF2,186
SURF4,241
C9orf96,9
REXO4,157
ADAMTS13,2
CACFD1,12
SLC2A6,82
TMEM8C,0
ADAMTSL2,1
FAM163B,0
LL09NC01-254D11.1,0
DBH,0
DBH-AS1,1
SARDH,13
VAV2,12
LINC00094,41
BRD3,298
RP11-374P20.4,0
LL09NC01-251B2.3,7
WDR5,42
LL09NC01-139C3.1,1
RP11-145E17.2,0
RXRA,151
RP11-473E2.2,1
RP11-473E2.4,0
RP11-473E2.3,0
COL5A1,2
COL5A1-AS1,0
FCN2,0
FCN1,1868
RP11-447M12.2,1
OLFM1,4
RP11-399H11.3,0
