,BMET10_Involved
RP11-203F8.1,0
RP11-676F20.1,0
MTNR1B,0
SLC36A4,494
RP11-755E23.3,0
CCDC67,0
SMCO4,1425
KIAA1731,270
SCARNA9,1
TAF1D,2010
C11orf54,280
MED17,314
VSTM5,0
HEPHL1,0
PANX1,32
RP11-680H20.2,0
FOLR4,0
GPR83,0
MRE11A,281
RP11-685N10.1,0
ANKRD49,459
LINC01171,0
PIWIL4,31
FUT4,91
RP11-867G2.8,0
RP11-867G2.5,0
RP11-867G2.6,0
AMOTL1,74
RP11-856F16.2,0
CWC15,2523
KDM4D,10
KDM4E,0
ENDOD1,145
RP11-712B9.2,37
SESN3,257
RP11-338H14.1,0
RP11-644L4.1,0
FAM76B,320
CEP57,1173
MTMR2,166
MAML2,192
CCDC82,590
JRKL,182
JRKL-AS1,0
RP11-49K4.2,0
RP11-360K13.1,0
RP11-882G5.1,0
RP11-379J13.2,0
RP11-115E19.1,0
RP11-99C10.1,0
CNTN5,0
CTD-2383M3.1,0
ARHGAP42,14
TMEM133,3
PGR,0
TRPC6,5
ANGPTL5,0
KIAA1377,109
C11orf70,24
YAP1,12
RP11-864G5.3,0
BIRC3,1079
BIRC2,557
TMEM123,2108
RP11-315O6.1,12
RP11-315O6.2,0
MMP7,26
MMP20,0
RP11-817J15.2,0
RP11-817J15.3,0
MMP27,0
MMP8,2
MMP10,0
MMP1,0
MMP3,0
MMP13,0
DCUN1D5,1064
DYNC2H1,40
RP11-563P16.1,0
PDGFD,29
RP11-617B3.2,0
DDI1,0
RP11-886D15.1,0
CASP12,0
CASP4,1252
CASP5,74
CASP1,1198
CARD16,2834
CARD17,5
CARD18,0
RP11-94P11.4,0
GRIA4,0
MSANTD4,123
KBTBD3,161
AASDHPPT,626
RP11-677I18.3,0
RP11-677I18.4,0
GUCY1A2,0
RP11-819C21.1,102
CWF19L2,292
ALKBH8,63
ELMOD1,6
AP000889.3,0
SLN,0
AP002353.1,0
AP001024.2,0
AP001024.1,1
SLC35F2,75
RAB39A,25
CUL5,700
RP11-144G7.2,11
ACAT1,703
NPAT,392
ATM,1316
AP001925.1,0
C11orf65,12
KDELC2,158
EXPH5,27
DDX10,291
RP11-25I9.2,0
RP11-708B6.2,0
C11orf87,0
RP11-262A12.1,0
ZC3H12C,31
RDX,614
RP11-347E10.1,1
FDX1,321
ARHGAP20,4
RP11-89C3.3,2
RP11-89C3.4,8
C11orf53,0
COLCA1,18
COLCA2,1
POU2AF1,223
RP11-794P6.3,0
RP11-794P6.2,0
BTG4,0
RP11-794P6.6,0
C11orf88,0
LAYN,7
SIK2,67
PPP2R1B,174
RP11-108O10.2,1
ALG9,51
ALG9,0
FDXACB1,61
C11orf1,500
CRYAB,9
HSPB2,2
HSPB2-C11orf52,0
C11orf52,2
DIXDC1,45
DLAT,277
PIH1D2,7
C11orf57,539
TIMM8B,4265
SDHD,1251
SDHD,0
IL18,571
RP11-356J5.4,0
TEX12,6
AP002884.3,0
BCO2,68
PTS,424
PLET1,0
AP002884.2,4
RP11-65M17.3,0
RP11-65M17.1,0
RP11-27G22.1,0
RP11-629G13.1,2
NCAM1,25
NCAM1-AS1,0
RP11-839D17.3,4
TTC12,34
ANKK1,2
RP11-159N11.3,0
DRD2,0
TMPRSS5,2
ZW10,137
RP11-667M19.2,0
CLDN25,0
USP28,115
RP11-667M19.10,0
HTR3B,0
HTR3A,4
ZBTB16,640
RP11-64D24.2,0
NNMT,26
RP11-64D24.4,1
C11orf71,108
RBM7,871
RP11-212D19.4,0
REXO2,2286
NXPE1,1
NXPE4,3
NXPE2,0
CADM1,25
AP000462.3,0
AP000462.2,0
RP11-136I14.2,0
RP11-136I14.5,0
AP000997.1,0
AP000997.2,0
AP000797.3,0
LINC00900,23
AP000797.4,0
AP001891.1,0
AP000770.1,0
BUD13,225
AP006216.10,2
AP006216.11,4
ZNF259,513
APOA5,0
AP006216.5,0
APOA4,0
APOC3,0
APOA1,18
APOA1-AS,0
SIK3,127
AP000936.4,4
PAFAH1B2,834
SIDT2,283
TAGLN,100
PCSK7,999
RNF214,278
BACE1,16
CEP164,258
AP000892.4,0
DSCAML1,1
RP11-35P15.1,0
FXYD2,14
RP11-728F11.3,0
FXYD6-FXYD2,2
RP11-728F11.4,1
FXYD6,24
TMPRSS13,4
IL10RA,517
TMPRSS4-AS1,0
TMPRSS4,0
SCN4B,1
SCN2B,0
AMICA1,1654
MPZL3,90
MPZL2,56
CD3E,614
CD3D,1568
CD3G,400
UBE4A,549
RP11-770J1.5,6
ATP5L,14986
RP11-770J1.4,16
KMT2A,724
RP11-770J1.3,0
TTC36,0
TMEM25,58
IFT46,112
ARCN1,484
PHLDB1,30
AP002954.3,0
TREH,0
AP002954.4,1
DDX6,584
CXCR5,15
RP11-158I9.5,2
BCL9L,36
UPK2,1
RP11-158I9.7,21
FOXR1,0
RP11-110I1.12,41
CCDC84,182
RP11-110I1.11,15
RPS25,79514
TRAPPC4,816
SLC37A4,175
RP11-110I1.6,0
HYOU1,615
RP11-110I1.14,5
RP11-110I1.13,22
VPS11,136
HMBS,826
H2AFX,155
DPAGT1,313
C2CD2L,159
HINFP,173
ABCG4,0
AP002956.1,0
NLRX1,58
PDZD3,0
CCDC153,27
CBL,416
MCAM,13
RNF26,325
RP11-334E6.10,3
C1QTNF5,0
MFRP,0
MFRP,0
USP2,2
RP11-334E6.3,0
USP2-AS1,15
THY1,7
RP11-196E1.3,1
PVRL1,97
CTD-2523D13.1,0
CTD-2523D13.2,0
RP11-831A10.2,0
RP11-831A10.1,0
TRIM29,12
AP000679.2,3
OAF,115
POU2F3,3
RP11-778O17.4,0
TMEM136,45
ARHGEF12,157
AP000758.1,0
GRIK4,0
AP002348.1,0
RP11-640N11.2,20
TBCEL,110
TECTA,1
SC5D,178
RP11-730K11.1,2
SORL1,626
BLID,0
RP11-716H6.1,0
RP11-716H6.2,0
UBASH3B,318
CRTAM,62
C11orf63,40
BSX,0
HSPA8,5206
CLMP,1
CTD-2216M2.1,0
RP11-109E10.1,0
AP000783.1,40
LINC01059,1
GRAMD1B,20
SCN3B,11
RP11-634B22.4,0
ZNF202,57
OR6X1,0
OR6M1,0
TMEM225,0
OR8D4,0
OR4D5,0
OR6T1,0
OR10S1,0
OR10G6,0
OR10G4,0
OR10G9,0
OR10G8,0
OR10G7,0
VWA5A,51
OR10D3,0
OR8G5,0
OR8D1,0
OR8D2,0
OR8B2,0
OR8B3,0
OR8B4,0
OR8B8,0
OR8B12,0
OR8A1,0
PANX3,0
TBRG1,941
SIAE,67
SPA17,134
NRGN,301
RP11-677M14.2,1
VSIG2,3
ESAM,8
RP11-677M14.3,12
MSANTD2,41
RP11-677M14.7,10
ROBO3,65
RP11-664I21.5,0
ROBO4,36
RP11-664I21.6,0
HEPACAM,0
HEPN1,0
CCDC15,157
SLC37A2,18
TMEM218,372
RP11-687M24.4,0
RP11-687M24.5,0
PKNOX2,0
RP11-687M24.8,0
FEZ1,23
AP000708.1,21
EI24,816
STT3A-AS1,0
STT3A,376
CHEK1,434
ACRV1,0
PATE1,0
PATE2,0
PATE3,0
PATE4,1
RP11-680F20.10,6
HYLS1,141
PUS3,155
RP11-680F20.9,0
DDX25,2
RP11-680F20.11,0
RP11-680F20.5,0
RP11-680F20.4,2
RP11-680F20.6,0
CDON,1
RP11-680F20.12,0
RP11-673E11.2,0
RP11-50B3.2,0
RPUSD4,250
RP11-50B3.4,7
FAM118B,189
SRPR,335
FOXRED1,226
TIRAP,41
RP11-712L6.7,0
RP11-712L6.5,33
DCPS,603
ST3GAL4,197
KIRREL3,0
KIRREL3-AS1,0
RP11-115C10.1,0
RP11-688I9.4,0
KIRREL3-AS2,0
RP11-688I9.2,0
KIRREL3-AS3,0
RP11-168K9.1,0
RP11-168K9.2,0
CTD-2234N14.2,0
CTD-2234N14.1,0
RP11-480C22.1,0
RP11-702B10.2,0
RP11-702B10.1,0
ETS1,382
RP11-1007G5.2,0
RP11-264E20.2,0
RP11-264E20.1,0
RP11-744N12.3,7
FLI1,760
SENCR,132
KCNJ1,0
KCNJ5,8
C11orf45,3
TP53AIP1,1
ARHGAP32,45
BARX2,7
TMEM45B,14
NFRKB,139
PRDM10,51
LINC00167,4
AP003041.2,0
APLP2,2683
ST14,210
ZBTB44,714
RP11-121M22.1,3
ADAMTS8,0
ADAMTS15,0
C11orf44,0
RP11-890B15.2,44
RP11-890B15.3,19
SNX19,162
AP002856.4,0
AP002856.6,0
AP002856.7,0
AP002856.5,0
NTM,1
AP003025.2,0
RP11-217L21.1,0
AP003039.3,0
AP004372.1,0
RP11-697E14.2,0
OPCML,0
RP11-448P19.1,0
SPATA19,0
IGSF9B,7
RP11-713P17.5,0
RP11-713P17.3,4
RP11-713P17.4,1
JAM3,15
NCAPD3,230
RP11-700F16.3,0
VPS26B,135
THYN1,932
ACAD8,182
GLB1L3,1
GLB1L2,16
B3GAT1,1
AP004550.1,0
RP11-469N6.3,0
RP11-469N6.2,0
RP11-469N6.1,2
RP11-555G19.1,0
AP003062.1,0
AP005135.2,0
RP11-598F7.1,0
AC026369.1,0
FAM138D,0
IQSEC3,25
RP11-598F7.3,99
RP11-598F7.4,0
RP11-598F7.5,0
RP11-598F7.6,1
SLC6A12,6
RP11-283I3.1,0
RP11-283I3.2,0
SLC6A13,0
KDM5A,778
CCDC77,206
B4GALNT3,11
NINJ2,459
RP5-1154L15.1,0
RP11-218M22.1,67
RP11-218M22.2,0
WNK1,750
RAD52,75
RP11-359B12.2,23
ERC1,166
RP5-951N9.1,0
LINC00942,0
WNT5B,15
FBXL14,2
ADIPOR2,336
CACNA2D4,260
LRTM2,0
RP5-1096D14.3,0
LINC00940,0
DCP1B,65
CACNA1C,1
RP5-1096D14.6,52
CACNA1C-AS4,0
CACNA1C-AS3,0
CACNA1C-AS2,62
CACNA1C-AS1,29
RP11-885B4.1,0
RP11-885B4.2,0
FKBP4,964
RP4-816N1.6,50
RP4-816N1.7,0
ITFG2,483
NRIP2,12
AC005841.1,0
FOXM1,244
RHNO1,468
TULP3,45
TEAD4,25
TSPAN9,4
RP5-1063M23.1,0
RP5-1063M23.2,0
RP11-476M19.2,0
PRMT8,22
RP11-476M19.3,0
EFCAB4B,50
PARP11,192
RP11-664D1.1,35
RP11-320N7.2,0
CCND2-AS1,7
CCND2-AS2,0
CCND2,615
C12orf5,243
FGF23,11
FGF6,0
C12orf4,191
RAD51AP1,686
DYRK4,298
RP11-500M8.7,0
AKAP3,3
NDUFA9,957
RP11-234B24.6,0
RP11-234B24.2,0
GALNT8,0
RP11-234B24.4,0
KCNA6,0
KCNA1,0
RP11-429A20.3,0
RP11-429A20.4,0
KCNA5,24
RP11-319E16.1,0
RP11-1038A11.3,1
RP11-319E16.2,2
RP11-1038A11.2,0
RP11-1038A11.1,0
NTF3,0
ANO2,1
VWF,4
RP3-454B23.1,0
CD9,538
PLEKHG6,4
TNFRSF1A,1673
SCNN1A,32
LTBR,718
RP1-102E24.8,6
CD27-AS1,323
CD27,549
TAPBPL,320
VAMP1,64
MRPL51,6095
NCAPD2,307
RP5-940J5.3,0
GAPDH,53261
RP5-940J5.9,260
IFFO1,105
RP5-940J5.8,21
NOP2,220
CHD4,856
RP5-940J5.6,11
LPAR5,39
ACRBP,36
ING4,740
RP4-761J14.8,0
ZNF384,91
PIANP,0
RP4-761J14.9,0
COPS7A,412
RP4-761J14.10,0
MLF2,1393
PTMS,135
LAG3,49
CD4,274
GPR162,89
GNB3,13
CDCA3,368
USP5,258
TPI1,9829
SPSB2,127
LRRC23,142
ENO2,70
ATN1,29
C12orf57,2585
U47924.31,10
PTPN6,2317
EMG1,1010
U47924.27,11
U47924.29,0
PHB2,2539
LPCAT3,386
U47924.30,15
C1S,11
C1R,7
C1RL,211
C1RL-AS1,96
RBP5,6
RP11-273B20.1,0
CLSTN3,46
RP11-273B20.3,0
PEX5,58
ACSM4,2
CD163L1,27
CD163,5312
APOBEC1,0
GDF3,0
DPPA3,0
CLEC4C,93
NANOGNB,7
NANOG,7
SLC2A14,45
SLC2A3,731
FOXJ2,124
C3AR1,531
NECAP1,348
CLEC4A,320
ZNF705A,0
FAM66C,11
FAM90A1,7
RP11-266K4.9,11
LINC00937,168
RP11-90D4.3,19
CLEC6A,16
CLEC4D,328
CLEC4E,494
RP11-561P12.5,13
AICDA,14
MFAP5,3
RP11-20D14.3,0
RIMKLB,253
A2ML1-AS1,0
RP11-20D14.6,11
A2ML1-AS2,0
A2ML1,7
PHC1,55
M6PR,1649
KLRG1,205
RP11-259O18.4,0
A2M-AS1,95
A2M,7
PZP,6
LINC00987,27
RP11-118B22.4,2
RP13-735L24.1,6
KLRB1,1770
RP11-705C15.4,2
CLEC2D,463
RP11-75L1.1,0
CLECL1,89
CD69,779
KLRF1,368
CLEC2B,1359
RP11-290C10.1,4
KLRF2,1
CLEC2A,4
AC091814.2,18
AC091814.3,0
CLEC12A,550
CLEC1B,22
CLEC12B,5
RP11-133L14.5,0
CLEC9A,177
CLEC1A,4
CLEC7A,680
OLR1,5
TMEM52B,0
GABARAPL1,140
RP11-656E20.5,0
KLRD1,464
RP11-277P12.10,0
RP11-277P12.9,0
RP11-277P12.20,7
KLRC4-KLRK1,0
KLRK1,5
KLRC4,19
NKG2-E,0
KLRC3,0
KLRC2,15
KLRC1,169
EIF2S3L,30
RP11-291B21.2,136
MAGOHB,741
STYK1,9
YBX3,1461
RP13-81N3.2,0
TAS2R7,0
TAS2R8,0
TAS2R9,0
PRR4,565
TAS2R10,1
PRH1,0
TAS2R13,1
PRH2,0
TAS2R14,71
TAS2R50,0
TAS2R20,2
TAS2R19,1
TAS2R31,26
AC018630.1,0
TAS2R46,2
TAS2R43,4
TAS2R30,22
TAS2R42,0
RP11-711K1.8,1
PRB3,0
PRB4,0
PRB1,0
PRB2,0
RP11-434C1.2,0
RP11-434C1.1,15
ETV6,270
BCL2L14,34
LRP6,16
MANSC1,25
LOH12CR2,36
LOH12CR1,239
DUSP16,10
RP11-253I19.3,0
CREBL2,254
GPR19,12
RP11-180M15.3,0
CDKN1B,663
RP11-180M15.4,0
APOLD1,91
DDX47,10
GPRC5A,3
RP11-392P7.6,39
GPRC5D,0
RP11-392P7.7,0
HEBP1,781
RP11-377D9.3,1
KIAA1467,72
GSG1,5
EMP1,111
C12orf36,0
GRIN2B,0
RP11-134N1.2,2
ATF7IP,425
PLBD1,1385
RP11-502N13.2,0
RP11-695J4.2,7
GUCY2C,22
RP11-174G6.1,1
HIST4H4,22
H2AFJ,3521
WBP11,1114
C12orf60,30
SMCO3,0
ART4,20
RP11-233G1.4,0
MGP,115
ERP27,46
ARHGDIB,12284
PDE6H,23
RP11-508P1.2,0
RERG,1
RERG-AS1,0
PTPRO,56
EPS8,81
RP11-6B19.1,0
RP11-6B19.2,0
STRAP,1860
DERA,443
SLC15A5,0
MGST1,3681
LMO3,0
RP11-424M22.3,0
RP11-69C13.1,0
RP11-239A17.1,0
RP11-871F6.3,0
RP11-606D9.1,0
RERGL,0
PIK3C2G,0
PLCZ1,0
RP11-361I14.2,0
CAPZA3,0
PLEKHA5,166
AEBP2,208
RP11-405A12.2,0
RP11-664H17.1,0
CTC-465D4.1,0
RP11-284H19.1,0
PDE3A,2
SLCO1C1,0
SLCO1B3,0
LST3,0
SLCO1B7,0
RP11-125O5.2,0
SLCO1B1,0
SLCO1A2,0
IAPP,64
PYROXD1,229
RECQL,686
GOLT1B,616
C12orf39,8
GYS2,0
LDHB,7698
RP11-59N23.3,0
RP11-59N23.1,0
KCNJ8,2
ABCC9,1
RP11-729I10.2,0
CMAS,720
ST8SIA1,25
RP11-73M14.1,0
C2CD5,245
RP11-359J14.2,3
RP11-268P4.5,1
RP11-268P4.4,1
ETNK1,826
RP11-114G22.1,0
RP11-449P1.1,1
RP11-153K16.1,0
RP11-153K16.2,1
SOX5,5
RP11-437F6.1,0
RP11-444D3.1,3
RP11-778H2.1,0
LINC00477,0
RP11-625L16.1,0
BCAT1,860
RP11-625L16.3,0
AC026310.1,3
RP11-662I13.2,0
C12orf77,4
RP11-713N11.5,0
LRMP,350
RP11-713N11.4,2
CASC1,4
LYRM5,611
KRAS,1286
AC087239.1,0
IFLTD1,24
RP11-443N24.2,0
RP11-443N24.3,0
RP11-443N24.4,0
RASSF8-AS1,12
RASSF8,19
BHLHE41,18
SSPN,29
RP11-283G6.3,1
RP11-283G6.4,0
RP11-283G6.5,0
RP11-612B6.1,0
RP11-513G19.1,1
RP11-612B6.2,16
ITPR2,376
RP11-666F17.1,0
ASUN,385
FGFR1OP2,1724
RP11-421F16.3,0
TM7SF3,281
MED21,825
C12orf71,0
RP11-582E3.2,0
STK38L,262
ARNTL2,44
RP11-165P7.1,1
SMCO2,4
PPFIBP1,77
RP11-709A23.1,1
RP11-1060J15.4,0
REP15,1
RP11-1060J15.7,0
MRPS35,1062
MANSC4,1
RP11-860B13.1,0
KLHL42,257
RP11-860B13.3,0
PTHLH,1
RP11-993B23.3,0
CCDC91,498
RP11-967K21.1,4
RP11-977P2.1,0
RP11-946L16.1,2
FAR2,133
RP11-996F15.2,17
ERGIC2,1062
OVCH1-AS1,1
OVCH1,0
TMTC1,15
RP11-310I24.1,0
RP11-776A13.1,3
RP11-776A13.3,0
RP11-155I9.1,0
IPO8,327
CAPRIN2,198
RP11-77I22.2,2
LINC00941,7
TSPAN11,0
RP11-551L14.4,0
RP11-551L14.6,0
DDX11-AS1,9
DDX11,281
FAM60A,832
AC024940.1,4
RP11-771K4.1,0
DENND5B,58
DENND5B-AS1,0
METTL20,51
AMN1,192
H3F3C,51
RP11-428G5.5,20
KIAA1551,1018
RP11-843B15.2,0
BICD1,122
FGD4,428
DNM1L,627
YARS2,266
PKP2,21
RP11-267D19.1,0
SYT10,0
RP11-438D14.2,0
RP11-847H18.2,0
ALG10,54
RP11-847H18.3,0
RP11-313F23.3,0
RP11-313F23.4,3
ALG10B,37
RP11-804F13.1,0
CPNE8,358
RP11-396F22.1,28
RP11-554L12.1,0
KIF21A,68
ABCD2,26
C12orf40,1
SLC2A13,53
RP11-476D10.1,3
AC079630.2,0
AC079630.4,0
LRRK2,313
MUC19,4
RP11-115F18.1,0
CNTN1,0
PDZRN4,3
RP11-413B19.2,0
RP11-630C16.1,0
RP11-630C16.2,6
GXYLT1,300
YAF2,647
AC020629.1,1
PPHLN1,1182
ZCRB1,1414
PRICKLE1,16
RP11-328C8.4,3
RP11-609L23.1,0
RP11-25I15.2,1
RP11-25I15.3,0
RP11-547C5.1,0
RP11-547C5.2,1
RP11-118A3.1,0
ADAMTS20,0
RP11-350F4.2,159
PUS7L,760
IRAK4,571
TWF1,296
TMEM117,18
RP11-46I1.1,0
NELL2,28
DBX2,0
RP11-478B9.1,0
ANO6,289
RP11-352M15.1,0
LINC00938,402
ARID2,365
SCAF11,2415
SLC38A1,1045
SLC38A2,1231
RP11-474P2.2,0
RP11-96H19.1,11
RP11-474P2.4,0
RP11-446N19.1,46
SLC38A4,0
AMIGO2,33
PCED1B,72
RP11-493L12.3,0
RP11-493L12.4,111
RP11-493L12.5,0
RP1-90J4.1,0
RPAP3,246
RP1-197B17.3,50
ENDOU,0
RAPGEF3,6
SLC48A1,264
HDAC7,328
AC004466.1,3
RP5-1057I20.2,0
VDR,77
RP11-89H19.1,1
TMEM106C,599
COL2A1,2
RP1-228P16.3,0
RP1-228P16.4,1
RP1-228P16.5,0
SENP1,149
PFKM,100
ASB8,530
C12orf68,3
DKFZP779L1853,34
OR10AD1,0
RP11-370I10.2,0
H1FNT,0
ZNF641,109
RP11-370I10.6,0
AC024257.1,1
ANP32D,1
C12orf54,93
RP11-722P11.4,0
OR8S1,0
LALBA,0
KANSL2,220
CCNT1,311
LINC00935,0
ADCY6,6
RP11-579D7.2,0
RP11-579D7.4,8
CACNB3,26
DDX23,361
RND1,24
RP11-302B13.5,82
CCDC65,32
FKBP11,1844
AC073610.5,0
ARF3,943
WNT10B,4
WNT1,0
DDN,4
RP11-386G11.3,0
RP11-386G11.5,35
PRKAG1,483
KMT2D,183
RHEBL1,45
DHH,0
RP11-386G11.8,0
LMBR1L,211
RP11-386G11.10,36
TUBA1B,19255
TUBA1A,2864
TUBA1C,1707
RP11-977B10.2,0
RP11-161H23.5,2
RP11-161H23.9,0
PRPH,3
TROAP,384
C1QL4,0
DNAJC22,11
SPATS2,302
KCNH3,11
MCRS1,627
PRPF40B,37
RP11-133N21.10,0
FAM186B,3
FMNL3,41
TMBIM6,4006
NCKAP5L,138
BCDIN3D-AS1,9
BCDIN3D,139
RP11-70F11.7,0
FAIM2,0
RP11-70F11.11,0
RP11-70F11.8,0
AQP2,0
RP11-469H8.6,0
RP11-469H8.8,0
AQP5,0
AQP6,0
RACGAP1,335
ASIC1,2
SMARCD1,346
GPD1,5
COX14,2613
CERS5,237
LIMA1,292
RP3-405J10.4,0
AC140061.12,0
FAM186A,0
LARP4,514
DIP2B,216
ATF1,750
TMPRSS12,1
METTL7A,789
HIGD1C,0
SLC11A2,320
LETMD1,650
CSRNP2,49
TFCP2,214
POU6F1,16
AC139768.1,0
DAZAP2,2968
SMAGP,147
BIN2,1286
CELA1,36
GALNT6,184
SLC4A8,34
RP11-607P23.1,1
SCN8A,0
RP11-923I11.3,0
AC068987.1,0
RP11-923I11.6,0
RP11-923I11.4,2
RP11-923I11.5,0
ANKRD33,0
ACVRL1,48
ACVR1B,113
GRASP,28
NR4A1,37
RP11-1100L3.8,1
C12orf44,872
RP11-1100L3.7,2
KRT80,5
C12orf80,0
LINC00592,0
KRT7,99
RP3-416H24.1,0
KRT86,4
RP11-845M18.7,0
KRT81,1
RP11-845M18.6,0
KRT83,0
AC121757.1,0
KRT85,0
KRT84,0
RP3-416H24.4,0
KRT82,0
RP11-1020M18.10,0
KRT75,0
KRT6B,0
KRT6C,0
KRT6A,0
KRT5,2
AC055736.1,0
KRT71,0
KRT74,0
KRT72,12
RP11-641A6.2,10
KRT73,4
KRT2,6
KRT1,41
KRT77,0
RP11-641A6.3,0
KRT76,0
KRT3,0
KRT4,0
KRT79,0
KRT78,0
KRT8,162
KRT18,139
EIF4B,3275
RP11-983P16.4,8
TENC1,2
SPRYD3,104
IGFBP6,36
SOAT2,1
CSAD,223
RP11-1136G11.8,0
ZNF740,109
ITGB7,187
RARG,49
MFSD5,146
ESPL1,43
PFDN5,24353
RP11-680A11.5,61
C12orf10,901
AAAS,368
SP7,0
SP1,380
AMHR2,21
PRR13,4328
PCBP2,5225
MAP3K12,25
RP11-793H13.11,33
TARBP2,259
RP11-793H13.10,1
NPFF,0
ATF7,294
RP11-793H13.3,7
ATP5G2,17900
CALCOCO1,283
RP11-686F15.3,0
RP11-686F15.2,0
HOXC13-AS,0
HOXC13,0
HOXC12,0
AC012531.23,0
HOTAIR,0
HOXC11,0
HOXC-AS3,0
HOXC10,0
RP11-834C11.12,0
HOXC6,0
HOXC-AS2,0
HOXC9,2
HOXC-AS1,0
HOXC8,0
HOXC4,0
AC012531.25,0
HOXC5,0
HOXC4,0
RP11-834C11.3,4
RP11-834C11.6,1
RP11-834C11.4,11
RP11-834C11.11,0
RP11-834C11.10,0
RP11-834C11.8,0
SMUG1,522
CBX5,973
RP11-968A15.2,1
HNRNPA1,19263
NFE2,1104
COPZ1,1719
RP11-753H16.3,4
RP11-753H16.5,2
GPR84,82
ZNF385A,252
ITGA5,227
LINC01154,0
GTSF1,90
NCKAP1L,631
RP11-1049A21.2,0
PDE1B,37
PPP1R1A,0
LACRT,0
DCD,0
RP11-850F7.7,0
MUCL1,27
TESPA1,280
RP11-616L12.1,1
NEUROD4,0
OR9K2,0
OR10A7,0
OR6C74,0
OR6C6,0
OR6C1,0
OR6C3,0
OR6C75,0
OR6C65,0
OR6C76,0
RP11-110A12.2,1
OR6C2,0
OR6C70,0
OR6C68,0
OR6C4,0
OR2AP1,0
OR10P1,0
RP11-644F5.16,2
METTL7B,294
ITGA7,28
RP11-644F5.10,0
BLOC1S1,4867
RDH5,61
CD63,14148
RP11-644F5.11,101
GDF11,36
SARNP,330
RP11-762I7.5,1
ORMDL2,1249
DNAJC14,145
MMP19,22
WIBG,1123
DGKA,297
PMEL,1
CDK2,156
RP11-973D8.4,0
RAB5B,381
SUOX,64
IKZF4,32
RP11-603J24.4,0
RPS26,31258
ERBB3,25
RP11-603J24.9,0
PA2G4,4721
RP11-603J24.17,13
RPL41,199229
ZC3H10,62
ESYT1,308
RP11-603J24.6,0
RP11-603J24.5,1
RP11-603J24.14,2
MYL6B,970
MYL6,32069
SMARCC2,457
RNF41,200
NABP2,471
SLC39A5,1
ANKRD52,68
COQ10A,54
RP11-977G19.14,0
CS,417
RP11-977G19.10,0
RP11-977G19.11,132
RP11-977G19.12,39
CNPY2,2419
PAN2,199
IL23A,40
STAT2,380
APOF,8
TIMELESS,153
MIP,1
SPRYD4,144
GLS2,6
RBMS2,28
BAZ2A,415
ATP5B,4588
PTGES3,7764
NACA,34898
PRIM1,550
HSD17B6,9
SDR9C7,0
RDH16,0
GPR182,0
HBCBP,0
ZBTB39,38
TAC3,6
MYO1A,0
TMEM194A,111
NAB2,35
STAT6,602
LRP1,451
RP11-545N8.3,3
NXPH4,2
SHMT2,889
NDUFA4L2,17
STAC3,234
R3HDM2,249
RP11-123K3.4,0
AC126614.1,8
RP11-756H6.1,14
INHBC,0
INHBE,2
GLI1,2
ARHGAP9,498
MARS,361
DDIT3,506
MBD6,234
DCTN2,1000
KIF5A,13
PIP4K2C,65
DTX3,41
ARHGEF25,3
AC025165.8,0
SLC26A10,0
B4GALNT1,1
OS9,1334
RP11-571M6.7,3
AGAP2,50
AGAP2-AS1,16
TSPAN31,274
CDK4,1678
9-Mar,76
CYP27B1,4
METTL1,205
METTL21B,23
RP11-571M6.15,0
TSFM,553
AVIL,43
RP11-571M6.17,9
RP11-571M6.18,1
CTDSP2,360
RP11-620J15.1,0
RP11-620J15.2,0
RP11-620J15.3,2814
XRCC6BP1,280
RP11-58A17.4,0
RP11-362K2.2,0
RP11-767I20.1,1
LRIG3,3
RP11-150C16.1,1
RP11-272B17.1,0
RP11-272B17.2,0
SLC16A7,461
RP11-316A16.1,2
FAM19A2,212
USP15,1867
MON2,309
RP11-863H1.1,1
C12orf61,4
RP11-631N16.2,16
PPM1H,44
RP11-848D3.5,0
AVPR1A,0
RP11-1022B3.1,0
DPY19L2,78
RP11-415I12.3,4
TMEM5,328
TMEM5-AS1,0
SRGAP1,144
RP11-196H14.2,0
RP11-196H14.4,0
RP11-196H14.3,0
C12orf66,82
C12orf56,2
XPOT,482
TBK1,353
RP11-439H13.2,0
RP11-338E21.1,0
RASSF3,492
RP11-338E21.3,2
AC025262.1,0
GNS,784
RP11-629N8.3,1
TBC1D30,11
RP11-766N7.3,0
RP11-766N7.4,0
RP11-168J19.2,0
WIF1,0
LEMD3,284
MSRB3,248
RP11-230G5.2,1
RP11-221N13.2,0
RP11-221N13.3,0
RP11-221N13.4,0
HMGA2,108
RP11-366L20.2,18
AC090673.2,1
RP11-366L20.3,0
RP11-366L20.4,0
LLPH,893
TMBIM4,0
TMBIM4,4264
RP11-745O10.2,0
IRAK3,1155
RP11-335I12.2,0
HELB,81
GRIP1,6
RP11-123O10.4,0
RP11-123O10.3,0
CAND1,822
RP11-473M14.3,0
RP11-542B15.1,1
RP11-335O4.1,0
DYRK2,189
RP11-335O4.3,0
RP11-43N5.1,0
GS1-410F4.4,0
IFNG-AS1,13
IFNG,12
IL26,1
IL22,0
MDM1,271
RP11-81H14.2,78
RP11-71J4.2,0
RAP1B,4607
RP11-637A17.2,43
NUP107,480
SLC35E3,340
AC124890.1,1
MDM2,484
RP11-611O2.1,18
RP11-611O2.5,3
CPM,350
RP11-324P9.1,0
CPSF6,659
LYZ,49211
