,BMET6_Tumor
LZTS1-AS1,0
RP11-563N12.2,0
RP11-108E14.1,0
RP11-369E15.1,0
RP11-369E15.3,2
RP11-369E15.4,0
RP11-369E15.2,0
RP11-421P23.1,0
RP11-421P23.2,0
RP11-24P4.1,0
GFRA2,10
DOK2,673
XPO7,37
NPM2,3
FGF17,1
DMTN,6
FAM160B2,38
NUDT18,6
HR,1
REEP4,153
LGI3,0
SFTPC,0
BMP1,35
PHYHIP,0
POLR3D,90
CTD-2530N21.4,0
PIWIL2,13
SLC39A14,27
PPP3CC,83
RP11-582J16.4,3
SORBS3,57
RP11-582J16.3,0
PDLIM2,192
AC037459.4,0
C8orf58,10
CCAR2,53
RP11-582J16.5,5
BIN3,72
EGR3,53
PEBP4,0
RP11-87E22.2,0
RP11-875O11.1,3
RHOBTB2,13
TNFRSF10B,79
RP11-875O11.2,0
RP11-875O11.3,0
TNFRSF10C,6
TNFRSF10D,38
RP11-1149O23.2,0
TNFRSF10A,39
RP11-1149O23.4,4
CHMP7,87
R3HCC1,131
LOXL2,10
ENTPD4,82
CTC-756D1.2,1
CTC-756D1.3,0
SLC25A37,526
AC051642.1,0
FP15737,0
NKX3-1,3
NKX2-6,0
RP11-175E9.1,0
RP11-213G6.2,0
STC1,4
RP11-203E8.1,0
ADAM28,135
RP11-624C23.1,7
ADAMDEC1,62
ADAM7,0
RP11-561E1.1,0
GS1-72M22.1,0
NEFM,0
CTD-2168K21.2,0
CTD-2168K21.1,0
DOCK5,100
GNRH1,10
RP11-395I14.2,0
KCTD9,52
CDCA2,1
RP11-219J21.1,0
RP11-219J21.2,0
RP11-299D14.2,0
EBF2,5
PPP2R2A,243
BNIP3L,742
PNMA2,6
DPYSL2,198
ADRA1A,0
RP11-521M14.2,0
RP11-521M14.1,0
STMN4,1
TRIM35,16
PTK2B,217
CHRNA2,0
EPHX2,19
CLU,893
SCARA3,36
CCDC25,164
RP11-16P20.3,0
ESCO2,12
PBK,2
SCARA5,5
RP11-597M17.1,0
NUGGC,13
ELP3,49
RP11-380I10.4,0
PNOC,9
ZNF395,42
FBXO16,1
RP11-181B11.2,0
FZD3,24
EXTL3,28
EXTL3-AS1,3
INTS9,25
RP11-662B19.2,2
HMBOX1,103
CTD-2647L4.5,0
KIF13B,96
CTD-2647L4.1,0
DUSP4,118
RP11-486M23.1,0
RP11-486M23.2,0
LINC00589,0
AC145110.1,10
RP11-94H18.1,2
RP11-94H18.2,0
RP11-489E7.1,0
FAM183CP,0
TMEM66,2325
RP11-489E7.4,4
LEPROTL1,572
MBOAT4,0
RP11-51J9.5,134
DCTN6,219
RP11-51J9.4,1
RP11-51J9.6,1
RBPMS-AS1,2
RBPMS,14
GTF2E2,44
CTD-2373N4.5,0
SMIM18,0
GSR,25
PPP2CB,124
TEX15,0
PURG,0
WRN,37
RP11-363L24.3,0
RP11-566H8.3,0
RP11-566H8.1,0
NRG1,18
RP11-1002K11.1,2
RP11-11N9.4,64
RP11-722E23.2,2
FUT10,26
TTI2,31
MAK16,57
RNF122,15
DUSP26,3
RP11-317N12.1,0
RP1-273G13.3,0
RP11-431M3.1,0
RP1-84O15.2,0
RP11-431M3.2,0
RP11-258J10.1,0
UNC5D,0
AC012215.1,0
RP11-473J6.1,0
RP11-89M20.2,0
RP11-962G15.1,0
KCNU1,0
RP11-419C23.1,0
RP11-527N22.1,1
RP11-527N22.2,0
RP11-150O12.1,0
RP11-150O12.2,0
RP11-150O12.5,0
RP11-150O12.3,0
RP11-150O12.4,0
RP11-346L1.2,1
ZNF703,17
RP11-863K10.2,1
RP11-863K10.7,4
ERLIN2,75
PROSC,215
GPR124,14
BRF2,26
RAB11FIP1,181
GOT1L1,0
ADRB3,0
EIF4EBP1,607
ASH2L,63
RP11-90P5.5,0
STAR,1
RP11-90P5.2,6
LSM1,344
BAG4,63
DDHD2,53
PPAPDC1B,137
WHSC1L1,201
RP11-513D5.5,0
RP11-513D5.2,0
RP11-350N15.5,8
LETM2,17
RP11-350N15.3,1
RP11-350N15.6,1
FGFR1,78
RP11-350N15.4,0
C8orf86,2
RP11-675F6.3,0
RP11-675F6.4,1
RP11-495O10.1,0
TACC1,328
RP11-723D22.3,0
PLEKHA2,187
CTD-2544N14.3,18
HTRA4,10
TM2D2,145
ADAM9,263
ADAM32,7
RP11-122L4.1,0
CTD-2024D23.1,0
ADAM18,0
ADAM2,0
IDO1,29
RP11-44K6.3,0
RP11-44K6.4,0
IDO2,7
RP11-359E19.1,0
RP11-359E19.2,0
C8orf4,40
RP11-470M17.2,0
CTA-392C11.1,0
CTA-392C11.2,0
RP11-301G7.1,0
ZMAT4,0
RP11-465K16.1,0
SFRP1,1
RP11-15G16.1,0
GOLGA7,349
GINS4,37
RP11-360L9.4,1
RP11-360L9.7,8
AGPAT6,69
RP11-360L9.8,0
NKX6-3,0
ANK1,3
RP11-930P14.1,0
RP11-930P14.2,1
KAT6A,216
RP11-589C21.6,12
RP11-589C21.5,7
AP3M2,73
PLAT,50
RP11-231D20.2,15
IKBKB,122
POLB,62
DKK4,1
VDAC3,468
SLC20A2,65
RP11-503E24.2,1
SMIM19,299
RP11-503E24.3,0
CHRNB3,0
RP11-412B14.1,0
CHRNA6,2
THAP1,105
RNF170,68
HOOK3,246
RP11-598P20.5,0
FNTA,241
POMK,6
HGSNAT,85
LINC00293,0
RP11-350F16.1,0
RP11-350F16.2,0
RP11-1134I14.8,1
SPIDR,100
CEBPD,344
PRKDC,363
MCM4,22
UBE2V2,329
RP11-567J20.3,1
RP11-770E5.1,0
RP11-567J20.2,1
AC026904.1,0
RP11-567J20.1,0
RP11-770E5.3,0
RP11-770E5.2,0
EFCAB1,0
SNAI2,49
C8orf22,0
RP11-10H3.1,0
RP11-738G5.1,0
RP11-738G5.2,0
RP11-109P6.2,0
RP11-401N18.1,0
SNTG1,0
RP11-401H2.1,0
PXDNL,0
RP11-11C20.3,0
PCMTD1,331
AC090186.1,50
RP11-110G21.1,24
RP11-546K22.3,0
RP11-546K22.1,0
RP11-546K22.2,0
ST18,28
RP11-26M5.3,0
RP11-26M5.2,0
RP11-1023P17.2,0
FAM150A,0
RB1CC1,267
NPBWR1,0
RP11-162D9.3,0
OPRK1,0
RP11-1081M5.2,0
RP11-1081M5.1,0
RP11-400K9.3,0
RP11-400K9.4,0
ATP6V1H,285
RGS20,0
RP11-1070A24.2,0
TCEA1,829
RP11-30L15.6,3
LYPLA1,312
MRPL15,211
SOX17,1
RP11-53M11.3,0
RP1,0
XKR4,14
RP11-386G21.1,0
RP11-386G21.2,0
RP11-628E19.2,0
TMEM68,57
TGS1,120
LYN,204
RP11-446E9.2,1
RPS20,14321
CTA-397H3.3,0
MOS,0
PLAG1,11
CHCHD7,305
RP11-140I16.3,1
SDR16C5,0
PENK,0
RP11-17A4.2,1
LINC00968,4
RP11-17A4.3,0
RP11-17A4.4,0
IMPAD1,90
RP11-513O17.2,1
RP11-513O17.3,4
LINC00588,0
RP11-756K15.2,0
RP11-246K15.1,0
RP11-388G22.1,0
CTD-2339F6.1,1
RP11-44D19.1,0
RP11-1112C15.1,1
FAM110B,10
RP11-1112C15.2,0
RP11-648L3.2,0
UBXN2B,170
CYP7A1,1
SDCBP,1595
NSMAF,107
TOX,25
RP11-25K19.1,15
RP11-379I19.1,0
RP11-379I19.3,0
RP11-27P7.1,0
CA8,0
RP11-163N6.2,3
RAB2A,535
RP11-91I20.4,3
RP11-91I20.3,0
RP11-91I20.2,0
RP11-91I20.1,0
CHD7,70
RP11-33I11.2,0
AC022182.1,2
AC022182.3,26
CLVS1,0
RP11-787D18.2,0
RP11-787D18.1,0
ASPH,239
RP11-280G9.1,0
RP11-705O24.1,0
RP11-705O24.3,0
RP11-705O24.2,0
NKAIN3,0
RP11-577N1.1,0
RP11-659E9.2,4
GGH,45
RP11-659E9.4,0
TTPA,0
YTHDF3-AS1,18
YTHDF3,155
RP11-16E18.3,3
CTD-3046C4.1,0
RP11-45K10.2,0
RP11-573J24.1,0
RP11-32K4.1,0
RP11-579E24.2,0
RP11-579E24.1,16
LINC00966,0
RP11-21C4.1,0
BHLHE22,0
CYP7B1,6
RP11-1D12.2,0
CTD-3025N20.2,0
CTD-3025N20.3,8
ARMC1,167
MTFR1,34
RP11-707M3.3,4
PDE7A,191
CTD-2532N20.1,1
DNAJC5B,32
AC084082.3,2
TRIM55,0
CRH,0
LINC00967,0
RP11-346I3.4,7
RRS1,87
ADHFE1,31
C8orf46,3
MYBL1,77
VCPIP1,89
C8orf44-SGK3,2
C8orf44,60
SGK3,142
MCMDC2,1
TCF24,0
PPP1R42,0
COPS5,306
CSPP1,63
ARFGEF1,148
RP11-7F18.2,0
CPA6,6
RP11-396J6.1,0
PREX2,6
RP11-403D15.2,0
RP11-664D7.4,0
C8orf34,4
RP11-865I6.2,1
RP11-600K15.1,0
RP11-21C17.1,0
RP11-744J10.3,0
SULF1,40
SLCO5A1,7
RP11-102F4.2,0
RP11-159H10.3,0
AC090574.1,0
PRDM14,2
NCOA2,118
Metazoa_SRP,0
RP11-333A23.4,6
TRAM1,738
AC120194.1,0
RP11-382J12.1,15
LACTB2,111
XKR9,0
RP11-326E22.1,0
EYA1,5
RP11-1102P16.1,6
RP11-1144P22.1,0
RP11-281N10.1,0
RP11-383H13.1,19
MSC,19
TRPA1,2
RP11-142A23.1,0
RP11-351E7.1,0
KCNB2,0
RP11-1145L24.1,0
RP11-531A24.3,0
TERF1,219
RP11-531A24.7,0
RP11-531A24.5,0
SBSPON,2
RPL7,19555
RDH10,23
RP11-434I12.2,0
RP11-434I12.3,0
RP11-434I12.4,0
STAU2-AS1,8
STAU2,86
RP11-463D19.1,0
RP11-463D19.2,0
UBE2W,180
TCEB1,915
TMEM70,411
LY96,1003
RP11-6I2.3,5
RP11-6I2.4,0
RP1-16A9.1,1
JPH1,1
GDAP1,18
CTD-2320G14.2,0
RP11-758M4.1,0
RP11-730G20.1,0
RP11-758M4.4,4
PI15,0
RP11-3N13.2,0
CRISPLD1,5
RP11-300E4.2,0
RP11-697M17.2,1
CASC9,1
HNF4G,2
RP11-706J10.2,0
LINC01109,0
LINC01111,0
ZFHX4-AS1,3
ZFHX4,25
RP11-48D4.2,0
PEX2,182
RP11-38H17.1,18
RP11-91P17.1,0
RP11-594N15.2,1
PKIA,18
ZC2HC1A,31
IL7,8
RP11-79H23.3,4
RP11-1114I9.1,1
STMN2,0
HEY1,17
RP11-27N21.3,1
RP11-26J3.1,3
MRPS28,176
TPD52,146
RP11-92K15.3,1
RP11-92K15.1,1
RP11-941H19.3,0
Y_RNA,13
ZBTB10,54
RP11-48B3.3,23
RP11-48B3.4,4
ZNF704,12
PAG1,248
RP11-172E10.1,0
RP11-1149M10.1,1
RP11-1149M10.2,7
RP11-363E6.4,0
RP11-363E6.3,2
FABP5,4253
RP11-157I4.4,0
PMP2,0
FABP9,0
FABP4,414
RP11-257P3.3,0
FABP12,0
IMPA1,100
SLC10A5,1
ZFAND1,191
CHMP4C,18
RP13-923O23.6,0
SNX16,68
RP11-354A14.1,0
RP11-99H20.1,0
RP11-653B10.1,0
RP11-731N10.1,1
CTD-2272D18.1,0
RP11-51M18.1,5
RP11-120I21.2,2
RALYL,0
LRRCC1,31
RP11-219B4.7,7
E2F5,10
RP11-219B4.3,0
C8orf59,808
CA13,14
RP11-219B4.5,0
RP11-219B4.6,0
CA1,1
CA3,13
RP11-317J10.2,3
CA2,385
RP11-317J10.4,0
REXO1L1P,1
REXO1L11P,0
REXO1L10P,0
CTA-392E5.1,0
ATP6V0D2,73
PSKH2,0
CTD-3118D11.2,0
CTD-3118D11.3,0
SLC7A13,1
WWP1,107
RMDN1,184
CPNE3,336
CNGB3,1
RP11-386D6.1,0
RP11-386D6.2,0
CNBD1,0
AF121898.3,5
DCAF4L2,0
CTB-118P15.2,0
MMP16,8
RP11-586K2.1,5
RP11-642C5.1,0
RP11-37B2.1,47
RIPK2,213
OSGIN2,46
NBN,270
DECR1,325
CALB1,0
LINC00534,0
LINC01030,0
TMEM64,18
RP11-68L18.1,0
NECAB1,2
RP11-662G23.1,0
C8orf88,9
TMEM55A,116
GS1-251I9.3,0
GS1-251I9.4,345
OTUD6B,41
LRRC69,50
SLC26A7,0
RP11-122C21.1,0
RUNX1T1,13
GS1-5L10.1,0
RP11-700E23.2,0
RP11-700E23.1,0
RP11-587H10.1,0
RP11-587H10.2,0
RP11-100L22.1,0
RP11-100L22.4,0
RP11-100L22.3,0
CTD-3239E11.2,0
TRIQK,68
AC117834.1,0
C8orf87,0
LINC00535,0
RP11-388K12.1,0
AC016885.1,0
RP11-388K12.2,0
FAM92A1,32
CTD-2006H14.2,6
RP11-10N23.2,0
RBM12B,56
RP11-10N23.4,0
RBM12B-AS1,0
RP11-10N23.5,0
TMEM67,19
RP3-388N13.3,0
PDP1,54
MIR378D2,0
KB-1184D12.1,0
CDH17,1
GEM,46
RAD54B,9
FSBP,2
KIAA1429,121
RP11-267M23.3,1
AC023632.1,0
RP11-267M23.4,0
RP11-22C11.2,4
ESRP1,2
DPY19L4,73
KB-1608C10.2,1
INTS8,87
CCNE2,12
RP11-347C18.5,0
NDUFAF6,37
TP53INP1,32
MIR3150A,1
RP11-320N21.2,2
PLEKHF2,48
KB-1047C11.2,4
KB-1047C11.1,0
C8orf37,8
RP11-90D11.1,6
RP11-31K23.2,0
KB-1043D8.8,0
GDF6,1
UQCRB,4848
KB-1043D8.6,0
MTERFD1,54
PTDSS1,162
KB-1448A5.1,0
SDC2,380
CPQ,200
KB-1958F4.2,0
KB-1000E4.2,0
TSPYL5,6
MTDH,415
LAPTM4B,25
MATN2,20
RPL30,20245
KB-1208A12.3,137
C8orf47,1
HRSP12,43
POP1,19
NIPAL2,27
KB-1458E12.1,0
STK3,90
KCNS2,0
KB-1517D11.4,0
KB-1205A7.2,0
RP11-44N12.5,0
OSR2,1
RP11-44N12.2,0
RP11-410L14.2,35
VPS13B,85
CTD-2340D6.2,0
RP11-402L5.1,2
COX6C,2910
RGS22,1
FBXO43,5
POLR2K,549
SPAG1,12
RNF19A,431
KB-1991G8.1,0
KB-173C10.2,1
KB-173C10.1,2
KB-1615E4.2,1
KB-1615E4.3,0
ANKRD46,54
SNX31,0
KB-1083B1.1,0
PABPC1,4091
YWHAZ,1445
RP11-302J23.1,1
KB-1460A1.1,0
KB-1460A1.3,0
KB-1460A1.5,16
ZNF706,718
KB-1410C5.5,1
KB-1410C5.2,1
KB-1410C5.3,1
KB-1930G5.3,0
KB-1930G5.4,0
KB-1562D12.1,1
GRHL2,0
NCALD,36
KB-1107E3.1,0
RRM2B,72
KB-431C1.4,19
UBR5,179
KB-431C1.5,0
KB-1980E6.3,1
ODF1,0
KLF10,459
KB-1732A1.1,9
AZIN1,301
KB-1254G8.1,1
KB-1507C5.2,6
KB-1507C5.4,44
KB-1639H6.2,0
ATP6V1C1,314
KB-1639H6.4,0
C8orf56,0
BAALC,2
RP11-318M2.2,1
RP11-318M2.3,0
FZD6,5
CTHRC1,19
RP11-1C8.6,1
SLC25A32,68
DCAF13,161
RP11-1C8.5,4
RP11-1C8.7,0
RP11-1C8.4,0
RIMS2,16
DPYS,0
DCSTAMP,7
LRP12,33
RP11-127H5.1,0
RP11-574O7.1,0
ZFPM2,1
RP11-642D21.2,0
RP11-152P17.3,0
RP11-778D12.2,0
RP11-395G23.3,5
OXR1,271
RP11-649G15.2,0
ABRA,1
ANGPT1,15
RSPO2,0
EIF3E,2255
RP11-35G22.1,0
EMC2,111
RP11-790J24.1,0
TMEM74,0
RP11-1084E5.1,0
TRHR,0
NUDCD1,58
RP11-122A21.2,1
ENY2,1018
PKHD1L1,1
EBAG9,188
SYBU,0
RP11-422N16.3,0
KCNV1,0
RP11-696P8.2,0
RP11-211F2.1,0
RP11-238I10.1,0
KB-1299A7.2,0
RP11-946L20.2,0
RP11-946L20.4,0
RP11-114O8.1,0
RP11-1101K5.1,0
RP11-58O3.2,0
CSMD3,0
RP11-67H2.1,0
RP11-267L5.1,0
TRPS1,201
AF178030.2,0
LINC00536,0
RP11-536K17.1,0
EIF3H,1761
UTP23,113
RAD21,386
RAD21-AS1,2
AARD,6
SLC30A8,0
MED30,273
EXT1,59
SAMD12,20
AC023590.1,27
TNFRSF11B,46
COLEC10,1
RP11-278I4.2,0
MAL2,0
RP11-4K16.2,0
NOV,5
RP11-775B15.2,0
ENPP2,117
TAF2,89
DSCC1,12
KB-1471A8.1,3
DEPTOR,44
RP11-760H22.2,4
COL14A1,10
MRPL13,237
MTBP,12
SNTB1,36
RP11-713M15.1,2
RP11-713M15.2,1
RP11-369K17.1,0
HAS2,1
HAS2-AS1,0
RP11-3G20.1,0
RP11-3G20.2,0
RP11-785H20.1,0
RP11-398G24.2,0
RP11-94A24.1,0
RP11-96B2.1,0
LINC01151,0
RP11-973F15.2,0
RP11-44N11.2,2
RP11-44N11.3,0
ZHX2,34
RP11-557C18.4,0
RP11-557C18.3,1
DERL1,280
TBC1D31,48
FAM83A,1
RP11-539E17.5,0
FAM83A-AS1,0
C8orf76,80
ZHX1-C8ORF76,15
ZHX1,97
ATAD2,92
WDYHV1,30
FBXO32,32
RP11-174I12.2,0
CTD-2552K11.2,0
KLHL38,0
ANXA13,1
FAM91A1,154
FER1L6,0
RP11-245A18.1,0
FER1L6-AS1,0
RP11-959I15.4,0
FER1L6-AS2,0
RP11-37N22.1,5
RP11-383J24.1,3
RP11-383J24.6,18
TMEM65,20
TRMT12,25
RNF139-AS1,28
RNF139,86
TATDN1,223
RP11-158K1.3,7
NDUFB9,1072
MTSS1,282
RP11-532M24.1,1
RP11-1082L8.4,0
RP11-1082L8.3,2
LINC00964,3
RP11-1082L8.2,0
ZNF572,1
RP11-6D1.3,0
SQLE,60
KIAA0196,46
KIAA0196-AS1,0
NSMCE2,147
RP11-550A5.2,0
TRIB1,78
RP11-136O12.2,0
RP11-697B24.1,0
LINC00861,287
RP11-622O11.4,0
RP11-65D17.1,0
RP11-103H7.1,0
RP11-103H7.2,0
RP11-103H7.3,0
FAM84B,12
RP11-103H7.5,0
RP11-89K10.1,3
RP11-351C8.1,0
PCAT1,10
PCAT2,0
CASC19,0
CCAT1,0
CASC8,1
RP11-382A18.2,0
POU5F1B,2
CASC11,2
MYC,265
TMEM75,0
LINC00977,0
CCDC26,0
RP11-26E5.1,0
RP11-419K12.1,0
GSDMC,0
RP11-473O4.5,0
FAM49B,883
RP11-473O4.4,2
RP11-473O4.3,0
ASAP1,135
KB-1568E2.1,1
ADCY8,0
RP11-737F9.1,0
RP11-381I15.1,0
CTD-2501M5.1,0
EFR3A,138
OC90,0
OC90,0
HHLA1,0
KCNQ3,2
HPYR1,0
LRRC6,5
TMEM71,113
PHF20L1,157
AF230666.2,0
TG,7
SLA,911
WISP1,9
NDRG1,140
ST3GAL1,294
RP11-629O1.2,13
CTD-2588J1.1,0
CTD-2309H9.3,0
RP11-157E21.1,0
RP11-513H8.1,0
ZFAT,15
ZFAT-AS1,0
CTD-2342N23.3,0
AC083843.1,15
AC083843.2,4
AC083843.3,0
RP11-1057B8.2,0
RP11-452N4.1,0
RP11-343P9.1,0
KHDRBS3,4
RP11-149P24.1,0
RP11-431D12.1,0
RP11-30J20.1,0
RP11-238K6.1,0
RP11-238K6.2,0
RP11-489O18.1,0
FAM135B,0
COL22A1,2
RP11-324F11.1,0
CTD-2534J5.1,0
RP11-398H6.1,5
KCNK9,1
TRAPPC9,37
RP11-284H18.1,0
C8orf17,2
CTA-204B4.2,33
CHRAC1,176
CASC7,138
AGO2,52
PTK2,43
RP11-128L5.1,0
DENND3,58
RP11-809O17.1,41
SLC45A4,8
RP11-10J21.4,2
RP11-10J21.3,0
RP11-10J21.5,0
RP11-10J21.6,0
CTD-3064M3.1,0
GPR20,2
CTD-3064M3.4,1
PTP4A3,25
CTD-3064M3.7,0
AC138647.1,0
RP11-953B20.1,0
LINC00051,0
TSNARE1,13
RP13-467H17.1,0
BAI1,0
ARC,2
AP006547.3,0
AC145123.2,0
PSCA,0
LY6K,6
CTD-2292P10.4,0
THEM6,12
CTD-2292P10.2,0
SLURP1,0
LYPD2,0
RP11-706C16.7,0
LYNX1,3
LY6D,0
RP11-706C16.8,0
RP11-706C16.5,0
GML,0
CYP11B1,0
CYP11B2,0
RP11-273G15.2,8
LY6E,1149
C8orf31,1
RP11-520P18.5,0
LY6H,5
GPIHBP1,9
ZFP41,4
ZFP41,0
GLI4,4
RP13-582O9.5,52
ZNF696,8
RP13-582O9.7,0
TOP1MT,76
RHPN1-AS1,0
RHPN1,8
RP11-909N17.2,0
RP11-909N17.3,0
MAFA,4
ZC3H3,26
RP11-661A12.5,2
7SK,116
GSDMD,228
MROH6,16
RP11-661A12.9,1
NAPRT1,69
RP11-661A12.7,4
EEF1D,6412
TIGD5,1
RP11-661A12.14,24
PYCRL,20
TSTA3,235
RP11-661A12.12,1
ZNF623,8
ZNF707,13
RP11-429J17.2,5
CCDC166,0
RP11-429J17.4,0
MAPK15,0
RP11-429J17.5,0
FAM83H,2
FAM83H-AS1,0
RP11-429J17.7,1
RP11-429J17.8,0
SCRIB,17
PUF60,310
NRBP2,12
EPPK1,1
PLEC,289
PARP10,65
GRINA,307
SPATC1,1
CTD-3065J16.6,0
OPLAH,6
CTD-3065J16.9,6
EXOSC4,138
GPAA1,263
CYC1,117
SHARPIN,78
MAF1,88
KIAA1875,4
FAM203A,0
MROH1,70
KM-PA-2,0
SCXB,0
FAM203B,0
BOP1,0
SCXA,0
HSF1,52
GS1-393G12.12,6
DGAT1,44
SCRT1,0
TMEM249,0
GS1-393G12.13,0
SLC52A2,149
FBXL6,10
ADCK5,50
CPSF1,44
GS1-393G12.14,0
SLC39A4,111
VPS28,824
TONSL,34
AC084125.4,0
CYHR1,109
CTD-2517M22.16,0
KIFC2,6
FOXH1,0
PPP1R16A,24
GPT,0
MFSD3,8
RECQL4,5
CTD-2517M22.17,0
LRRC14,19
LRRC24,0
C8orf82,13
ARHGAP39,1
CTD-2517M22.9,1
AF186192.1,0
AF186192.6,0
ZNF251,16
ZNF34,25
RPL8,18194
ZNF517,29
ZNF7,104
COMMD5,162
ZNF250,38
ZNF16,23
RP5-1047A19.4,0
ZNF252P-AS1,3
C8orf33,113
MIR1302-9,2
FAM138C,0
RP11-143M1.2,0
RP11-143M1.3,0
RP11-143M1.4,1
FOXD4,0
CBWD1,82
C9orf66,27
DOCK8,392
RP11-59O6.3,1
RP11-165F24.3,0
KANK1,54
RP11-130C19.3,0
DMRT1,2
DMRT3,0
DMRT2,0
SMARCA2,217
RP11-264I13.2,0
RP11-125B21.2,2
RP11-91N2.3,0
VLDLR,3
KCNV2,0
KIAA0020,153
RP11-32F11.2,0
RFX3,40
AL365202.1,1
RP11-509J21.1,7
RP11-509J21.2,7
RP11-509J21.3,0
RP11-509J21.4,0
GLIS3,14
RP11-252M18.3,0
GLIS3-AS1,0
RP11-358M14.2,0
SLC1A1,0
SPATA6L,22
PPAPDC2,4
RP11-6J24.6,14
CDC37L1,82
AK3,61
RCL1,49
RP11-125K10.5,0
AL158147.2,0
JAK2,91
AL161450.1,0
INSL6,0
INSL4,0
RLN2,29
RLN1,13
RP11-12D24.10,0
PLGRKT,223
CD274,10
PDCD1LG2,5
RP11-574F11.3,0
KIAA1432,50
RP11-207C16.4,4
ERMP1,15
KIAA2026,146
MLANA,2
RANBP6,56
RP11-218I7.2,0
IL33,0
TPD52L3,0
UHRF2,54
RP11-307L3.4,0
C9orf38,18
GLDC,0
RP11-390F4.6,0
RP11-390F4.10,0
RP11-390F4.3,21
KDM4C,79
RP11-77E14.2,0
TMEM261,339
RP11-29B9.1,0
RP11-29B9.2,0
PTPRD,29
RP11-75C9.1,5
RP11-75C9.2,0
RP11-527D15.1,0
RP11-87N24.2,4
RP11-87N24.3,1
RP11-109M17.2,0
RP11-23D5.1,0
RP11-74C3.1,0
TYRP1,0
RP11-3L8.3,0
LURAP1L,5
MPDZ,7
RP11-536O18.2,9
RP11-536O18.1,1
LINC00583,0
RP11-284P20.3,0
NFIB,24
RP11-120J1.1,0
RP11-408A13.3,1
RP11-408A13.4,5
ZDHHC21,75
CER1,0
FREM1,0
TTC39B,80
SNAPC3,67
PSIP1,118
CCDC171,16
C9orf92,0
BNC2,24
RP11-183I6.2,0
RP11-62F24.1,0
RP11-62F24.2,1
RP11-132E11.2,0
CNTLN,96
SH3GL2,5
RP11-570H19.2,0
ADAMTSL1,2
FAM154A,0
RRAGA,51
HAUS6,122
PLIN2,2925
DENND4C,103
RP11-146N23.4,0
RP11-513M16.7,0
RP11-513M16.8,6
RPS6,28806
ACER2,2
SLC24A2,0
RP11-378I6.1,0
MLLT3,127
FOCAD,25
RP11-4E23.2,1
PTPLAD2,168
IFNB1,0
IFNW1,0
IFNA21,0
IFNA4,0
IFNA7,0
IFNA10,0
IFNA16,0
IFNA17,0
IFNA14,0
IFNA5,0
KLHL9,58
IFNA6,0
IFNA13,0
IFNA2,0
RP11-354P17.15,0
IFNA8,0
IFNA1,0
IFNE,0
MTAP,71
RP11-145E5.5,0
RP11-70L8.4,7
C9orf53,0
CDKN2A,29
CDKN2B-AS1,3
CDKN2B,5
RP11-408N14.1,0
DMRTA1,1
RP11-399D6.2,0
RP11-370B11.3,0
RP11-315I14.2,0
ELAVL2,3
RP11-321L2.1,0
RP11-321L2.2,2
IZUMO3,0
RP11-20A20.2,0
TUSC1,5
RP11-33G16.1,0
RP11-18A15.1,0
RP11-337A23.6,0
CAAP1,110
PLAA,65
IFT74,48
RP11-337A23.3,0
LRRC19,1
RP11-56F10.3,0
TEK,11
LINC00032,0
EQTN,1
MOB3B,28
RP11-298E2.2,0
IFNK,0
C9orf72,222
RP11-575I8.1,0
LINGO2,1
RP11-271O3.1,0
ACO1,49
DDX58,99
TOPORS,148
TOPORS-AS1,227
NDUFB6,417
GVQW1,0
TAF1L,6
RP11-555J4.4,0
RP11-555J4.3,0
TMEM215,0
RP11-462B18.2,1
APTX,82
DNAJA1,1726
SMU1,110
B4GALT1,158
RP11-326F20.5,8
SPINK4,0
BAG1,84
CHMP5,478
NFX1,122
AQP7,1
RP11-311H10.4,0
AQP3,219
NOL6,12
RP11-255A11.2,0
ANKRD18B,1
CYP4F26P,0
RP11-384P7.7,0
RP11-384P7.5,0
RP11-384P7.6,1
PRSS3,2
RP11-133O22.6,0
UBE2R2,230
RP11-176F3.7,2
UBAP2,90
RP11-537H15.3,0
DCAF12,73
UBAP1,135
KIF24,1
NUDT2,189
KIAA1161,2
C9orf24,7
FAM219A,20
DNAI1,1
ENHO,6
RP11-296L22.8,0
CNTFR,0
CNTFR-AS1,0
RPP25L,150
DCTN3,493
ARID3C,0
SIGMAR1,47
GALT,83
GALT,0
IL11RA,16
CCL27,1
RP11-195F19.5,18
RP11-195F19.9,1
CCL19,2
CCL21,1
FAM205A,0
KIAA1045,0
DNAJB5,9
C9orf131,0
FLJ00273,1
VCP,322
FANCG,14
PIGO,25
RP11-182N22.8,0
STOML2,414
FAM214B,84
UNC13B,9
AL160274.1,0
RUSC2,8
FAM166B,3
TESK1,62
CD72,107
RP11-331F9.3,0
RP11-331F9.4,9
SIT1,222
RMRP,124
CCDC107,577
ARHGEF39,33
CA9,1
TPM2,354
TLN1,725
CREB3,119
GBA2,40
RGP1,48
MSMP,1
RP11-112J3.15,0
RP11-112J3.16,16
NPR2,4
SPAG8,7
HINT2,254
TMEM8B,12
FAM221B,1
OR13J1,0
HRCT1,0
LINC00961,1
RP11-327L3.3,1
OR2S2,0
RECK,41
GLIPR2,713
CCIN,0
CLTA,1157
GNE,22
RNF38,49
MELK,4
PAX5,2
RP11-344B23.2,0
RP11-297B17.3,0
RP11-465M18.1,0
RP11-220I1.5,1
RP11-220I1.1,209
