,BMET6_Involved
MVB12B,12
RP11-205K6.1,0
RP11-205K6.2,0
RP11-123K19.1,0
LMX1B,0
RP11-489N22.3,0
ZBTB43,117
ZBTB34,38
RALGPS1,14
ANGPTL2,1
RP13-225O21.2,0
GARNL3,4
SLC2A8,55
ZNF79,9
RPL12,47574
LRSAM1,45
FAM129B,126
STXBP1,36
PTRH1,228
C9orf117,3
TTC16,27
TOR2A,242
SH2D3C,50
CDK9,92
FPGS,201
ENG,335
RP11-228B15.4,8
AK1,823
ST6GALNAC6,80
ST6GALNAC4,286
PIP5KL1,7
RP11-203J24.8,0
DPM2,666
FAM102A,48
RP11-379C10.1,0
NAIF1,31
SLC25A25,26
RP11-379C10.4,0
RP11-395P17.11,10
RP11-395P17.3,14
PTGES2,86
AL590708.2,0
LCN2,46
C9orf16,2378
CIZ1,151
DNM1,10
GOLGA2,164
SWI5,211
AL359091.2,16
RP11-339B21.15,11
RP11-339B21.14,4
TRUB2,221
RP11-339B21.13,0
COQ4,438
SLC27A4,26
URM1,656
RP11-339B21.11,23
MIR219-2,0
CERCAM,14
ODF2,114
ODF2-AS1,0
GLE1,103
RP11-216B9.6,2
SPTAN1,120
WDR34,270
HMGA1P4,14
SET,2831
PKN3,34
ZDHHC12,542
RP11-545E17.3,58
ZER1,48
TBC1D13,73
ENDOG,44
C9orf114,122
CCBL1,42
LRRC8A,45
PHYHD1,25
RP11-101E3.5,0
DOLK,35
NUP188,89
RP11-167N5.5,18
SH3GLB2,86
FAM73B,132
DOLPP1,73
CRAT,95
RP11-247A12.1,0
PPP2R4,185
RP11-247A12.7,0
IER5L,14
RP11-247A12.8,0
RP11-247A12.2,9
RP11-344B5.4,0
RP11-344B5.3,1
RP11-344B5.2,1
RP11-65J3.15,0
RP11-65J3.1,10
RP11-65J3.3,0
RP11-65J3.2,0
RP11-65J3.14,0
RP11-492E3.51,0
RP11-492E3.2,11
NTMT1,410
C9orf50,0
ASB6,80
RP11-483H20.4,0
PRRX2,0
RP11-483H20.6,0
PTGES,0
TOR1B,47
TOR1A,145
C9orf78,953
USP20,53
FNBP1,556
RP11-409K20.6,0
RP11-138E2.1,1
GPR107,64
AL360004.1,0
NCS1,32
HMCN2,1
AL354898.1,0
ASS1,11
FUBP3,121
PRDM12,0
EXOSC2,196
ABL1,69
QRFP,0
FIBCD1,1
RP11-83J21.3,0
LAMC3,1
AIF1L,21
NUP214,518
RP11-544A12.4,57
RP11-544A12.8,79
FAM78A,108
PPAPDC3,9
PRRC2B,261
POMT1,36
RP11-334J6.6,1
UCK1,83
RAPGEF1,84
RP11-323H21.3,0
MED27,33
NTNG2,2
SETX,460
TTF1,295
C9orf171,1
BARHL1,0
DDX31,56
GTF3C4,106
AK8,4
C9orf9,54
TSC1,109
GFI1B,547
GTF3C5,222
CEL,1
RALGDS,63
GBGT1,176
OBP2B,0
SURF6,200
MED22,89
RPL7A,46950
SURF1,371
SURF2,232
SURF4,276
C9orf96,10
REXO4,287
ADAMTS13,6
CACFD1,5
SLC2A6,51
TMEM8C,0
ADAMTSL2,1
FAM163B,0
LL09NC01-254D11.1,0
DBH,1
DBH-AS1,4
SARDH,9
VAV2,16
LINC00094,20
BRD3,456
RP11-374P20.4,0
LL09NC01-251B2.3,5
WDR5,108
LL09NC01-139C3.1,0
RP11-145E17.2,0
RXRA,157
RP11-473E2.2,0
RP11-473E2.4,0
RP11-473E2.3,0
COL5A1,7
COL5A1-AS1,0
FCN2,1
FCN1,1190
RP11-447M12.2,0
OLFM1,0
RP11-399H11.3,0
RP11-399H11.2,0
AL390778.1,0
C9orf62,0
RP11-555H7.2,0
PPP1R26-AS1,11
PPP1R26,26
C9orf116,24
MRPS2,443
RP11-426A6.5,0
LCN1,0
OBP2A,0
PAEP,1
RP11-98L5.2,10
RP11-98L5.5,0
GLT6D1,0
LCN9,0
SOHLH1,0
KCNT1,0
CAMSAP1,73
RP11-432J22.2,2
UBAC1,1228
NACC2,99
RP11-83N9.5,2
C9orf69,76
LHX3,0
QSOX2,78
WI2-1959D15.1,0
DKFZP434A062,0
GPSM1,18
DNLZ,0
CARD9,50
SNAPC4,64
SDCCAG3,92
PMPCA,209
INPP5E,32
SEC16A,149
C9orf163,1
NOTCH1,42
RP11-413M3.4,0
RP11-611D20.2,7
RP11-251M1.1,61
EGFL7,1000
AGPAT2,234
FAM69B,29
SNHG7,598
LCN6,0
LCN10,0
LCN6,3
LCN8,17
LCN15,5
TMEM141,1031
RP11-216L13.17,0
CCDC183,8
CCDC183-AS1,0
RABL6,298
C9orf172,0
PHPT1,1543
MAMDC4,15
EDF1,3405
TRAF2,100
FBXW5,326
C8G,5
LCN12,9
C9orf141,0
PTGDS,428
LCNL1,14
C9orf142,965
CLIC3,153
ABCA2,43
C9orf139,87
FUT7,42
RP11-229P13.20,42
NPDC1,38
ENTPD2,2
RP11-229P13.15,0
RP11-229P13.22,1
SAPCD2,31
RP11-229P13.23,0
UAP1L1,23
AL807752.1,0
MAN1B1,130
DPP7,989
GRIN1,0
LRRC26,0
TMEM210,4
ANAPC2,70
SSNA1,723
TPRN,33
TMEM203,56
NDOR1,31
RNF208,17
C9orf169,4
RNF224,0
SLC34A3,0
TUBB4B,1093
FAM166A,1
C9orf173,0
NELFB,111
TOR4A,26
NRARP,6
EXD3,133
NOXA1,15
ENTPD8,0
NSMF,44
PNPLA7,10
MRPL41,1312
DPH7,143
ZMYND19,45
ARRDC1,232
C9orf37,126
EHMT1,335
RP11-188C12.3,0
CACNA1B,2
RP11-885N19.6,0
FAM157B,3
TUBB8,0
ZMYND11,201
DIP2C,3
RP11-490E15.2,0
RP11-809C18.3,0
PRR26,0
RP11-809C18.4,0
RP11-164C1.2,0
LARP4B,176
RP11-363N22.2,0
AL359878.1,4
GTPBP4,409
IDI2,0
IDI2-AS1,5
IDI1,330
WDR37,117
LINC00200,0
ADARB2,0
ADARB2-AS1,0
LINC00700,1
RP11-69C17.2,0
RP11-69C17.3,0
RP11-69C17.4,0
LINC00701,0
RP11-446F3.2,0
RP11-526P5.1,0
RP11-526P5.2,0
RP11-118K6.2,0
RP11-118K6.3,1
PFKP,90
PITRM1,95
RP11-298E9.5,0
RP11-298E9.6,0
RP11-195B3.1,0
RP11-482E14.1,0
RP11-482E14.2,0
RP11-184A2.3,0
RP11-184A2.2,0
KLF6,779
RP11-464C19.2,0
RP11-464C19.3,0
RP11-433J20.2,0
RP11-433J20.1,0
LINC00702,0
LINC00703,0
RP11-34C15.2,0
LINC00704,0
LINC00705,0
AKR1E2,20
AKR1C1,75
AKR1C2,13
RP11-499O7.7,3
AKR1C3,604
AKR1CL1,0
AKR1C4,0
RP11-445P17.3,0
RP11-445P17.8,0
UCN3,0
TUBAL3,6
NET1,364
CALML5,0
CALML3-AS1,0
CALML3,0
RP11-116G8.5,0
RP13-463N16.6,0
RP11-336A10.5,1
RP11-336A10.4,0
ASB13,53
FAM208B,219
RP11-336A10.2,1
GDI2,1379
RP11-318E3.9,7
ANKRD16,26
FBXO18,170
RP11-536K7.3,13
IL15RA,73
IL2RA,17
RP11-536K7.5,0
RBM17,963
PFKFB3,20
RP11-414H17.5,0
RP11-563J2.2,2
DKFZP667F0711,2
PRKCQ,80
PRKCQ-AS1,388
RP11-554I8.1,0
RP11-554I8.2,0
LINC00707,2
RP11-799O21.2,0
RP11-393K12.2,0
SFMBT2,82
RP5-1031D4.2,0
RP11-385N23.1,0
ITIH5,22
ITIH2,0
KIN,216
ATP5C1,1384
TAF3,277
GATA3-AS1,1
RP11-379F12.4,0
RP11-379F12.3,0
GATA3,79
LINC00708,0
RP5-1119O21.2,0
RP11-543F8.2,2
RP11-428L9.1,0
RP11-428L9.2,0
LINC00709,0
RP5-1051H14.2,0
RP5-933E2.1,0
RP11-271F18.1,0
RP11-271F18.4,0
SFTA1P,1
RP1-251M9.2,0
CELF2,874
RP1-251M9.3,0
CELF2-AS2,0
RP3-323N1.2,0
CELF2-AS1,1
USP6NL,176
RP11-138I18.1,1
RP11-138I18.2,2
ECHDC3,4
PROSER2,13
PROSER2-AS1,1
UPF2,723
DHTKD1,97
SEC61A2,24
NUDT5,561
CDC123,402
RP11-186N15.3,12
CAMK1D,72
CCDC3,2
OPTN,315
MCM10,265
UCMA,0
PHYH,88
AL138764.1,18
SEPHS1,105
RP11-445K13.2,0
BEND7,34
RP11-214D15.2,0
PRPF18,167
RP11-295P9.3,62
FRMD4A,55
RP11-295P9.12,4
RP11-295P9.8,1
RP11-295P9.6,0
RP11-353M9.1,0
RP11-142M10.2,0
RP11-397C18.2,0
FAM107B,268
RP11-7C6.1,0
CDNF,8
HSPA14,238
RP11-398C13.6,30
SUV39H2,156
DCLRE1C,254
MEIG1,6
OLAH,1
ACBD7,0
C10orf111,11
RPP38,247
NMT2,48
FAM171A1,5
RP11-25G10.2,0
ITGA8,10
FAM188A,144
RP11-461K13.1,0
PTER,186
C1QL3,0
RSU1,478
CUBN,14
RP11-406H21.2,3
TRDMT1,49
VIM-AS1,72
VIM,6011
RP11-124N14.3,3
ST8SIA6,54
ST8SIA6-AS1,7
PTPLA,313
RP11-390B4.5,55
STAM,154
RP11-390B4.3,0
TMEM236,0
MRC1L1,2
TMEM236,0
MRC1,0
RP11-457D2.3,0
SLC39A12,0
SLC39A12-AS1,0
CACNB2,23
RP11-499P20.2,27
RP11-383B4.4,5
NSUN6,171
RP11-139J15.7,0
ARL5B-AS1,17
ARL5B,146
RP11-139J15.5,0
MALRD1,8
RP11-49L2.1,0
RP11-354E11.2,100
PLXDC2,278
RP11-575A19.2,0
NEBL,3
C10orf113,0
NEBL-AS1,2
RP11-275N1.1,0
CASC10,6
SKIDA1,18
MLLT10,394
DNAJC1,96
EBLN1,0
RP11-108B14.5,0
RP11-573G6.6,4
COMMD3,645
COMMD3-BMI1,0
BMI1,214
RP11-573G6.9,0
RP11-573G6.8,1
RP11-573G6.10,0
SPAG6,6
PIP4K2A,552
ARMC3,1
MSRB2,125
PTF1A,0
C10orf115,1
C10orf67,0
RP11-371A19.2,0
OTUD1,30
KIAA1217,3
AL353583.1,0
ARHGAP21,135
PRTFDC1,15
RP11-165A20.3,2
ENKUR,1
THNSL1,40
RP11-80K21.3,0
GPR158-AS1,0
GPR158,1
RP11-435M3.2,0
MYO3A,0
GAD2,0
APBB1IP,392
RP11-128B16.3,0
LINC00264,6
LINC00202-2,8
RP13-16H11.7,0
RP13-16H11.2,0
PDSS1,57
RP13-16H11.5,5
ABI1,359
LINC00202-1,0
LINC00614,0
ANKRD26,211
YME1L1,513
MASTL,112
ACBD5,64
RP11-85G18.6,0
RP11-748L13.6,0
PTCHD3,0
RAB18,389
MKX,2
RP11-360I20.2,0
ARMC4,4
RP11-218D6.4,0
MPP7,89
RP11-351M16.3,0
WAC-AS1,240
WAC,689
BAMBI,0
RP11-478H13.1,0
LINC00837,0
RP11-478H13.3,0
C10orf126,0
LYZL1,0
PTCHD3P1,74
SVIL,87
KIAA1462,4
MTPAP,198
MAP3K8,181
RP11-253D19.1,0
RP11-253D19.2,0
LYZL2,0
RP11-14C22.3,0
RP11-14C22.6,0
ZNF438,35
RP11-192P3.4,1
ZEB1,137
RP11-192P3.5,2
RP11-472N13.2,0
RP11-472N13.3,8
ARHGAP12,87
KIF5B,810
RP11-166N17.1,0
EPC1,667
RP11-166N17.3,0
RP11-135A24.4,1
RP11-135A24.2,0
CCDC7,46
C10ORF68,14
RP11-479G22.8,8
ITGB1,887
RP11-462L8.1,1
RP11-342D11.3,1
NRP1,8
RP11-342D11.2,0
RP11-90B22.1,0
RP11-476F14.1,0
RP13-259N13.2,0
LINC00838,0
RP11-490O24.2,0
PARD3,5
PARD3-AS1,0
CUL2,160
RP11-297A16.2,3
CREM,139
RP11-324I22.2,0
CCNY,233
RP11-324I22.4,29
GJD4,0
RP11-425A6.5,42
FZD8,2
RP11-309N24.1,6
RP11-810B23.1,0
SNORA40,0
NAMPTL,1
RP11-322I2.1,0
ANKRD30A,0
RP11-20F24.2,0
LINC00993,0
MTRNR2L7,7
RP11-258F22.1,9
RP11-258F22.2,0
ZNF248,92
RP11-162G10.5,21
ZNF25,38
RP11-393J16.4,0
ZNF33A,574
ZNF37A,371
RP11-508N22.12,4
RP11-508N22.13,0
RP11-508N22.9,0
RP11-672F9.1,0
LINC00999,1
RP11-291L22.4,1
LINC00839,0
ZNF33B,324
AL022344.4,0
AL022344.5,0
AL022344.7,1
BMS1,267
RP11-124O11.1,0
RP11-124O11.2,0
RET,1
RP11-351D16.3,15
CSGALNACT2,171
RASGEF1A,14
RP11-168L22.2,0
FXYD4,0
HNRNPF,2027
RP11-517P14.2,36
ZNF487,29
ZNF239,10
ZNF485,34
RP11-402L1.4,0
ZNF32,269
ZNF32-AS1,0
ZNF32-AS2,0
RP11-402L1.11,0
RP11-272J7.4,0
LINC00619,0
LINC00840,0
RP11-168P8.5,0
RP11-168P8.3,0
LINC00841,0
RP11-20J15.2,0
RP11-20J15.3,0
CXCL12,79
AL137026.1,0
RP11-733D4.1,0
TMEM72-AS1,0
RP11-285G1.2,0
TMEM72,8
RP11-285G1.9,0
RASSF4,110
C10orf10,30
C10orf25,26
ZNF22,837
RP11-445N18.5,0
OR13A1,0
ALOX5,55
RP11-67C2.2,0
8-Mar,124
ZFAND4,23
FAM21C,65
FAM25E,0
AGAP4,0
PTPN20A,0
RP11-342C24.8,4
RP11-38L15.8,2
RP11-38L15.2,7
RP11-38L15.3,4
SYT15,24
GPRIN2,0
LINC00842,0
NPY4R,0
ANXA8L1,0
FAM25B,0
RP11-144G6.4,0
AGAP10,67
RP11-144G6.10,0
RP11-292F22.5,0
RP11-292F22.7,4
ANTXRL,0
ANXA8L2,0
AL603965.1,1
FAM21B,3
ASAH2C,0
AGAP9,0
FAM25G,0
ANXA8,0
AL591684.1,0
RP11-463P17.1,0
ZNF488,0
RP11-463P17.3,0
RBP3,0
GDF2,0
GDF10,0
PTPN20B,1
RP11-508M1.7,0
FAM25C,0
FRMPD2,1
MAPK8,138
ARHGAP22,85
RP11-534L6.2,0
WDFY4,38
LRRC18,0
RP11-523O18.5,0
RP11-523O18.1,0
VSTM4,8
FAM170B-AS1,0
FAM170B,0
C10orf128,15
C10orf71-AS1,0
C10orf71,0
DRGX,0
RP11-123B3.2,0
ERCC6,18
PGBD3,1
ERCC6-PGBD3,0
CHAT,0
SLC18A3,0
C10orf53,0
OGDHL,0
PARG,65
FAM21D,0
FAM25D,0
AGAP8,54
RP11-592B15.9,4
TIMM23B,1
AGAP7,3
MSMB,3
NCOA4,514
TIMM23,226
LINC00843,21
AGAP6,52
FAM21A,25
ASAH2,1
SGMS1,193
AC069547.1,0
AC069547.2,0
RP11-512N4.2,0
RP11-50E11.3,53
ASAH2B,2
A1CF,3
RP11-96B5.4,0
PRKG1,24
RP11-96B5.3,3
RP11-40C11.2,0
CSTF2T,151
PRKG1-AS1,0
DKK1,9
RP11-346D6.6,0
RP11-556E13.1,17
MBL2,0
RP11-319F12.2,0
RP11-71J2.1,0
PCDH15,0
RP11-257I14.1,7
RP11-598C10.2,0
RP11-598C10.1,0
MTRNR2L5,3
ZWINT,606
IPMK,69
CISD1,379
RP11-179B15.5,0
RP11-179B15.6,0
UBE2D1,275
TFAM,598
BICC1,6
LINC00844,1
PHYHIPL,0
FAM13C,0
RP11-443O13.3,0
RP11-135D11.2,0
SLC16A9,115
LINC00948,0
CCDC6,303
C10orf40,6
ANK3,38
RP11-388P9.2,7
RP11-131N11.4,2
CDK1,441
RHOBTB1,14
LINC00845,0
TMEM26,2
RP11-809M12.1,0
C10orf107,1
RP11-63A2.2,0
RP11-491H19.1,0
ARID5B,125
RTKN2,34
RP11-120C12.3,0
ZNF365,5
RP11-436D10.3,0
ADO,56
EGR2,6
RP11-144G16.1,0
NRBF2,232
JMJD1C,608
JMJD1C-AS1,0
REEP3,123
RP11-170M17.1,0
RP11-174J11.1,0
RP11-179K3.2,3
RP11-428G2.1,0
RP11-222A11.1,19
CTNNA3,0
RP11-210G22.1,0
LRRTM3,0
RP11-344A5.1,0
DNAJC12,53
RP11-57G10.8,10
SIRT1,129
HERC4,399
MYPN,0
ATOH7,1
RP11-153K11.3,0
PBLD,19
HNRNPH3,1109
RUFY2,139
DNA2,136
SLC25A16,89
TET1,60
CCAR1,592
STOX1,3
DDX50,362
DDX21,1747
KIAA1279,71
SRGN,5600
VPS26A,402
SUPV3L1,128
RP11-227H15.4,1
HKDC1,5
RP11-227H15.5,0
HK1,543
TACR2,1
TSPAN15,7
NEUROG3,0
RP11-343J3.2,0
C10orf35,10
RP11-242G20.1,0
COL13A1,0
RP11-262I2.2,0
H2AFY2,72
AIFM2,28
TYSND1,57
SAR1A,406
PPA1,1661
NPFFR1,15
LRRC20,44
EIF4EBP2,425
NODAL,0
AC022532.1,3
PALD1,7
PRF1,166
ADAMTS14,9
TBATA,0
SGPL1,45
RP11-432J9.5,1
PCBD1,473
RP11-432J9.3,0
RP11-432J9.6,0
UNC5B,1
UNC5B-AS1,2
SLC29A3,22
CDH23,40
CDH23-AS1,0
C10orf105,3
C10orf54,614
PSAP,1313
RP11-472G21.2,0
CHST3,1
RP11-150D20.5,0
SPOCK2,130
ASCC1,95
ANAPC16,1601
DDIT4,1213
RP11-442H21.2,13
DNAJB12,249
MICU1,225
RP11-167P22.3,0
MCU,69
OIT3,0
PLA2G12B,0
P4HA1,109
RP11-344N10.2,0
RP11-344N10.5,15
NUDT13,30
RP11-152N13.16,8
ECD,135
FAM149B1,43
DNAJC9,1189
MRPS16,1203
DNAJC9-AS1,10
RP11-152N13.5,122
TTC18,634
ANXA7,531
RP11-537A6.9,0
MSS51,8
PPP3CB,117
USP54,41
RP11-464F9.20,28
RP11-464F9.22,5
MYOZ1,0
SYNPO2L,32
RP11-464F9.21,1
AGAP5,11
RP11-574K11.29,3
SEC24C,77
AC022400.2,4
FUT11,81
CHCHD1,860
ZSWIM8,59
ZSWIM8-AS1,0
RP11-574K11.31,1
NDST2,3
CAMK2G,148
RP11-574K11.5,0
RP11-574K11.8,0
PLAU,3
C10orf55,0
VCL,183
RP11-178G16.4,23
RP11-178G16.5,0
AP3M1,124
ADK,356
RP11-46O21.2,4
RP11-222G7.2,0
KAT6B,291
RP11-77G23.2,0
RP11-77G23.5,0
DUPD1,0
DUSP13,0
SAMD8,109
VDAC2,1172
COMTD1,213
ZNF503-AS1,1
RP11-399K21.11,0
ZNF503,10
RP11-399K21.13,16
RP11-399K21.14,0
RP11-399K21.10,0
C10orf11,40
RP11-369F10.2,0
RP11-325D15.2,0
KCNMA1,2
RP11-443A13.5,1
RP11-180I22.2,0
RP11-328K22.1,0
RP11-619F23.2,0
RP13-39P12.3,0
DLG5,6
AL391421.1,0
DLG5-AS1,0
POLR3A,126
RPS24,71264
LINC00856,0
LINC00595,0
RP11-90J7.2,1
RP11-90J7.4,0
RP11-31E13.2,0
ZMIZ1-AS1,1
RP11-481G8.2,1
ZMIZ1,122
PPIF,172
ZCCHC24,39
RP11-342M3.5,0
RP11-342M3.1,0
AL133481.1,0
EIF5AL1,226
SFTPA2,1
SFTPA1,2
RP11-589B3.6,1
RP11-506M13.3,21
RP11-119F19.2,28
NUTM2B,0
RP11-773D16.1,66
RP11-182L21.6,81
NUTM2E,1
SFTPD,0
RP11-479O17.10,10
TMEM254-AS1,7
TMEM254,59
PLAC9,1
ANXA11,496
LINC00857,0
AL359195.1,1
MAT1A,0
RP11-36D19.8,0
DYDC1,2
DYDC2,0
FAM213A,131
RP11-137H2.6,8
TSPAN14,236
RP11-137H2.4,8
SH2D4B,0
RP11-514F8.2,0
NRG3,0
RP11-202D18.2,0
RP11-344L13.2,0
RP11-219F10.1,0
RP11-338I21.1,9
GHITM,1006
C10orf99,0
CDHR1,1
LRIT2,0
LRIT1,0
RGR,0
LINC00858,0
CCSER2,128
RP11-181F12.1,0
RP11-475D12.1,0
RP11-475D12.2,0
RP11-113E21.1,0
GRID1,0
RP11-93H12.2,0
WAPAL,733
RP11-77P6.2,51
OPN4,0
LDB3,6
RP11-359E3.4,10
BMPR1A,14
MMRN2,0
SNCG,3
ADIRF,7
RP11-96C23.15,1
RP11-96C23.10,0
FAM25A,0
GLUD1,166
FAM35A,215
NUTM2A-AS1,413
NUTM2A,0
LINC00863,15
NUTM2D,0
LINC00864,0
MINPP1,569
RP11-57C13.4,0
RP11-57C13.6,0
RP11-57C13.3,0
PAPSS2,11
ATAD1,257
KLLN,6
PTEN,332
RNLS,18
LIPJ,0
LIPF,0
LIPK,0
LIPN,3
LIPM,0
ANKRD22,5
STAMBPL1,53
ACTA2-AS1,2
ACTA2,37
FAS,79
CH25H,2
LIPA,214
RP11-149I23.3,0
IFIT2,30
IFIT3,67
IFIT1B,0
IFIT1,13
IFIT5,78
SLC16A12,15
RP11-168O10.6,0
PANK1,14
RP11-80H5.2,2
RP11-80H5.6,0
RP11-80H5.9,2
RP11-80H5.7,3
KIF20B,774
LINC00865,26
RP11-478K7.2,0
RP11-15K3.1,0
RP11-94M14.2,0
RP11-94M14.3,0
HTR7,2
RPP30,302
ANKRD1,0
RP11-236B18.2,0
RP11-236B18.5,0
LINC00502,0
PCGF5,394
HECTD2,20
PPP1R3C,1
TNKS2-AS1,13
TNKS2,208
FGFBP3,10
RP11-402D21.2,1
BTAF1,220
CPEB3,36
5-Mar,244
IDE,133
KIF11,242
HHEX,224
EXOC6,253
RP11-348J12.2,0
CYP26C1,0
CYP26A1,0
MYOF,21
CEP55,66
FFAR4,7
RBP4,0
PDE6C,2
FRA10AC1,338
LGI1,0
SLC35G1,99
PLCE1,62
RP11-429H9.4,0
RP11-391J2.3,0
PLCE1-AS1,0
RP11-76P2.4,0
NOC3L,337
TBC1D12,4
HELLS,476
CYP2C18,0
CYP2C19,0
CYP2C9,0
CYP2C8,3
RP11-310E22.5,0
C10orf129,0
RP11-310E22.4,3
PDLIM1,371
SORBS1,15
ALDH18A1,174
TCTN3,142
ENTPD1,107
ENTPD1-AS1,158
RP11-248J23.7,0
C10orf131,3
RP11-248J23.6,2
CC2D2B,0
RP11-690P14.4,0
CCNJ,67
BLNK,91
RP11-35J23.1,0
DNTT,60
OPALIN,0
TLL2,6
TM9SF3,493
PIK3AP1,117
LCOR,286
C10orf12,53
RP11-175O19.4,46
ARHGAP19-SLIT1,1
SLIT1,0
RP11-453E2.2,0
ARHGAP19,94
FRAT1,33
FRAT2,65
RP11-452K12.4,3
RRP12,81
RP11-452K12.7,0
AL355490.1,0
PGAM1,747
EXOSC1,493
ZDHHC16,144
MMS19,113
UBTD1,19
ANKRD2,0
HOGA1,0
PI4K2A,43
PI4K2A,0
C10orf62,0
MORN4,37
AVPI1,74
MARVELD1,67
ZFYVE27,126
SFRP5,3
LINC00866,0
GOLGA7B,2
CRTAC1,1
GOLGA7B,0
R3HCC1L,80
LOXL4,0
RP11-34A14.3,1
PYROXD2,58
HPS1,835
HPSE2,0
CNNM1,17
GOT1,87
RP11-441O15.3,14
RP11-129J12.2,8
RP11-129J12.1,1
NKX2-3,3
SLC25A28,67
RP11-85A1.3,17
RP11-483F11.7,9
ENTPD7,19
CUTC,268
COX15,172
ABCC2,3
DNMBP,20
DNMBP-AS1,8
CPN1,0
ERLIN1,243
CHUK,111
RP11-316M21.7,0
RP11-316M21.6,0
CWF19L1,110
BLOC1S2,582
PKD2L1,1
RP11-34D15.2,0
SCD,47
RP11-285F16.1,0
WNT8B,0
SEC31B,40
NDUFB8,0
NDUFB8,1989
HIF1AN,146
PAX2,0
RP11-179B2.2,39
FAM178A,445
RP11-108L7.14,0
MRPL43,726
SEMA4G,1
RP11-108L7.4,0
C10orf2,106
LZTS2,86
PDZD7,14
SFXN3,45
RP11-108L7.15,54
KAZALD1,23
TLX1NB,0
HUG1,0
TLX1,0
RP11-31L23.3,0
RP11-324L3.1,0
LBX1,0
LBX1-AS1,0
RP11-107I14.4,2
RP11-107I14.2,0
RP11-107I14.5,0
BTRC,93
DPCD,168
POLL,145
FBXW4,73
RP11-190J1.3,0
FGF8,0
NPM3,938
MGEA5,730
KCNIP2-AS1,2
KCNIP2,0
C10orf76,45
HPS6,20
LDB1,224
PPRC1,118
NOLC1,484
ELOVL3,9
PITX3,0
GBF1,80
NFKB2,50
PSD,5
FBXL15,445
CUEDC2,571
C10orf95,30
TMEM180,35
ACTR1A,175
RP11-18I14.11,0
SUFU,24
RP11-47A8.5,4
TRIM8,99
ARL3,159
SFXN2,81
WBP1L,80
CYP17A1,6
CYP17A1-AS1,1
C10orf32,409
C10orf32-ASMT,0
AS3MT,0
RP11-724N1.1,0
CNNM2,44
NT5C2,210
RPEL1,1
INA,0
PCGF6,173
TAF5,55
USMG5,3477
PDCD11,186
CALHM2,80
RP11-225H22.7,2
RP11-225H22.4,2
CALHM1,0
CALHM3,0
RP11-225H22.5,0
NEURL1,50
SH3PXD2A,18
RP11-416N2.4,7
OBFC1,161
SLK,342
COL17A1,0
SFR1,214
WDR96,0
GSTO1,1328
GSTO2,47
ITPRIP,42
RP11-127L20.5,0
RP11-127L20.3,0
CCDC147-AS1,3
CCDC147,3
RP11-127O4.3,0
RP11-127O4.2,0
SORCS3,1
SORCS3-AS1,0
RP11-56I23.1,0
RP11-298H24.1,0
SORCS1,0
RP11-215N21.1,0
RP11-163F15.1,0
RP11-655H13.2,0
XPNPEP1,145
RP11-451M19.3,0
ADD3,520
MXI1,193
RP11-549L6.3,0
SMNDC1,290
RP11-525A16.4,4
DUSP5,3
SMC3,1105
RBM20,1
RP11-313D6.3,0
PDCD4-AS1,89
PDCD4,947
BBIP1,213
RP11-348N5.7,5
SHOC2,468
ADRA2A,14
RP11-381K7.1,0
GPAM,67
TECTB,0
ACSL5,134
RP11-324O2.3,0
RP11-324O2.6,0
ZDHHC6,284
VTI1A,205
RP11-25C19.3,0
TCF7L2,50
RP11-57H14.2,2
HABP2,0
NRAP,0
CASP7,52
RP11-211N11.5,0
PLEKHS1,3
DCLRE1A,80
NHLRC2,136
AL162407.1,0
ADRB1,7
C10orf118,285
TDRD1,3
VWA2,7
AFAP1L2,6
ABLIM1,118
RP11-106M7.1,1
FAM160B1,103
TRUB1,127
RP11-383C6.2,0
ATRNL1,0
GFRA1,1
CCDC172,0
PNLIPRP3,0
PNLIP,0
PNLIPRP1,2
C10orf82,0
RP11-498B4.5,0
HSPA12A,0
RP11-539I5.1,3
ENO4,2
KIAA1598,96
VAX1,0
RP11-501J20.2,0
KCNK18,0
RP11-501J20.5,3
SLC18A2,18
PDZD8,396
CTA-109P11.4,0
EMX2OS,3
EMX2,14
CTA-109P11.1,0
RP11-328K15.1,0
RP11-355F22.1,0
RAB11FIP2,160
RP11-354M20.3,0
CASC2,8
FAM204A,701
LINC00867,1
PRLHR,0
CACUL1,264
RP11-498J9.2,0
NANOS1,9
EIF3A,3137
FAM45A,974
SFXN4,228
PRDX3,1545
GRK5,11
RP11-79M19.2,0
RGS10,1104
TIAL1,500
BAG3,6
INPP5F,36
MCMBP,178
SEC23IP,163
PPAPDC1A,57
C10orf85,0
WDR11-AS1,7
WDR11,225
RP11-95I16.4,0
RP11-95I16.2,0
LINC01153,0
FGFR2,5
RP11-62L18.3,0
RP11-78A18.2,0
ATE1,117
ATE1-AS1,0
NSMCE4A,291
TACC2,19
BTBD16,0
PLEKHA1,84
ARMS2,0
HTRA1,3
DMBT1,0
C10orf120,0
CUZD1,3
FAM24B,37
FAM24A,0
C10orf88,48
PSTK,53
IKZF5,145
ACADSB,86
HMX3,0
HMX2,0
BUB3,710
RP11-282I1.1,0
RP11-338O1.2,0
RP11-282I1.2,0
GPR26,0
CPXM2,0
RP11-391M7.3,0
CHST15,20
OAT,749
RP13-238F13.5,0
NKX1-2,0
RP13-238F13.3,0
LHPP,160
RP11-12J10.3,0
