,BMM6_Benign
AP000769.1,22
MALAT1,632845
AP000769.7,1
SCYL1,281
LTBP3,146
SSSCA1-AS1,6
SSSCA1,356
FAM89B,74
EHBP1L1,30
AP001362.1,0
KCNK7,2
MAP3K11,182
PCNXL3,79
SIPA1,148
RELA,239
KAT5,259
RNASEH2C,1400
RP11-770G2.2,0
AP5B1,26
OVOL1,0
OVOL1-AS1,0
RP11-770G2.5,0
CFL1,12581
SNX32,2
MUS81,349
EFEMP2,10
CTSW,1972
FIBP,752
CCDC85B,1978
FOSL1,1
C11orf68,52
DRAP1,1982
SART1,234
EIF1AD,165
BANF1,1678
CST6,1
CATSPER1,30
GAL3ST3,0
SF3B2,1442
RP11-1167A19.2,1
PACS1,273
RP11-755F10.1,22
KLC2,83
RP11-755F10.3,2
RP11-867G23.1,0
RP11-867G23.2,0
RAB1B,299
RP11-867G23.3,9
RP11-867G23.4,1
CNIH2,2
YIF1A,428
TMEM151A,0
RP11-867G23.13,0
CD248,13
RIN1,24
RP11-867G23.12,0
BRMS1,452
B3GNT1,30
RP11-867G23.8,7
SLC29A2,21
NPAS4,0
MRPL11,764
PELI3,7
CTD-3074O7.5,100
DPP3,72
CTD-3074O7.11,0
BBS1,43
ZDHHC24,351
CTD-3074O7.12,20
CTD-3074O7.2,0
CTSF,12
CCDC87,0
CCS,525
RBM14,405
RBM4,767
RBM14-RBM4,0
RBM4B,257
RP11-658F2.8,178
SPTBN2,2
C11orf80,79
RCE1,118
PC,11
LRFN4,10
C11orf86,0
SYT12,14
RHOD,6
KDM2A,408
AP001885.1,1
ADRBK1,523
ANKRD13D,336
SSH3,31
POLD4,1637
CLCF1,44
RAD9A,426
PPP1CA,2857
TBC1D10C,2510
CARNS1,24
RPS6KB2,602
AP003419.16,47
PTPRCAP,8155
CORO1B,608
GPR152,0
CABP4,9
CTC-1337H24.1,1
CTC-1337H24.2,3
TMEM134,628
AIP,844
PITPNM1,87
CDK2AP2,1050
CABP2,0
GSTP1,2358
C11orf72,1
RP11-655M14.12,0
NDUFV1,504
RP11-655M14.13,4
NUDT8,7
TBX10,0
ACY3,31
ALDH3B2,0
RP11-119D9.1,20
RP5-903G2.2,8
UNC93B1,175
ALDH3B1,62
RP5-901A4.1,0
NDUFS8,1310
TCIRG1,343
RP11-802E16.3,21
CHKA,23
CTD-2655K5.1,1
SUV420H1,422
C11orf24,145
LRP5,9
PPP6R3,345
CTD-2007L18.5,0
GAL,0
MTL5,26
CPT1A,296
RP11-757G1.6,0
MRPL21,653
IGHMBP2,82
RP11-757G1.5,0
MRGPRD,0
RP11-554A11.5,0
MRGPRF,0
RP11-554A11.6,0
TPCN2,48
RP11-554A11.7,1
RP11-554A11.8,0
RP11-554A11.9,0
MYEOV,0
RP11-211G23.2,0
RP11-211G23.1,0
AP000439.1,0
AP000439.2,0
AP000439.5,0
AP000439.3,0
CCND1,27
ORAOV1,158
FGF19,0
AP001888.1,0
FGF4,0
FGF3,0
RP11-626H12.1,0
RP11-626H12.2,0
RP11-626H12.3,0
ANO1-AS2,0
ANO1,0
ANO1-AS1,0
FADD,214
RP11-805J14.5,1
PPFIA1,155
AP000487.6,1
CTA-797E19.2,0
AP000487.4,3
AP000487.5,28
CTTN,8
SHANK2,1
SHANK2-AS1,6
SHANK2-AS2,0
SHANK2-AS3,2
DHCR7,28
RP11-660L16.2,363
NADSYN1,242
KRTAP5-7,0
KRTAP5-8,0
KRTAP5-9,1
KRTAP5-10,0
KRTAP5-11,0
AP000867.1,2
RP11-167J8.3,0
FAM86C1,28
DEFB108B,0
RP11-849H4.2,120
RNF121,89
IL18BP,48
NUMA1,339
RP11-849H4.4,17
LRTOMT,55
LAMTOR1,1572
ANAPC15,632
FOLR3,11
RP11-807H22.7,0
FOLR1,0
FOLR2,4
INPPL1,107
PHOX2A,0
CLPB,19
AP000593.7,0
RP11-45F15.1,0
RP11-45F15.2,0
RP11-7N14.1,0
RP11-169D4.1,3
PDE2A,0
RP11-169D4.2,31
RP11-31L22.3,0
ARAP1,121
ARAP1-AS1,0
ARAP1-AS2,0
STARD10,16
ATG16L2,142
FCHSD2,389
RP11-800A3.3,9
RP11-800A3.2,1
P2RY2,2
P2RY6,8
RP11-800A3.7,0
ARHGEF17,7
RELT,108
RP11-809N8.2,1
FAM168A,41
RP11-809N8.4,25
PLEKHB1,105
RAB6A,648
RP11-456I15.2,0
RP11-707G14.1,0
MRPL48,357
COA4,587
PAAF1,149
RP11-707G14.7,0
DNAJB13,4
RP11-167N4.2,0
UCP2,3837
UCP3,14
C2CD3,93
PPME1,167
P4HA3,17
RP11-632K5.3,2
PGM2L1,184
RP11-702H23.4,0
KCNE3,42
RP11-702H23.6,0
LIPT2,28
AP001372.2,34
POLD3,181
CHRDL2,0
RNF169,124
XRRA1,428
SPCS2,2168
NEU3,29
OR2AT4,0
CTD-2562J17.2,0
SLCO2B1,0
CTD-2562J17.4,0
TPBGL,0
CTD-2562J17.7,1
ARRB1,60
CTD-2562J17.9,0
RPS3,76112
KLHL35,13
GDPD5,18
SERPINH1,30
CTD-2530H12.4,1
MAP6,0
MOGAT2,0
CTD-2530H12.1,0
DGAT2,9
RP11-535A19.1,0
RP11-535A19.2,0
UVRAG,705
CTD-2011F17.2,0
WNT11,0
RP11-619A14.2,0
RP11-619A14.3,0
PRKRIR,181
RP11-111M22.2,64
RP11-111M22.3,104
C11orf30,217
RP11-672A2.6,2
RP11-672A2.5,0
RP11-672A2.4,0
AP001189.4,0
LRRC32,1
RP11-672A2.3,0
RP11-672A2.1,0
RP11-21L23.4,0
TSKU,0
RP11-21L23.3,0
ACER3,159
CTD-2547H18.1,0
B3GNT6,4
CAPN5,6
OMP,0
MYO7A,3
GDPD4,1
PAK1,218
DKFZP434E1119,16
CLNS1A,1302
AQP11,9
RSF1,1133
AAMDC,174
RP11-91P24.7,3
RP11-91P24.5,0
RP11-91P24.6,3
INTS4,233
RP11-7I15.3,0
KCTD14,1
NDUFC2-KCTD14,2
RP11-7I15.4,0
THRSP,9
NDUFC2,1672
ALG8,266
KCTD21-AS1,68
KCTD21,12
USP35,7
GAB2,41
RP11-452H21.1,0
RP11-452H21.2,0
RP11-452H21.4,21
NARS2,152
RP11-843A23.1,2
TENM4,0
RP11-673F18.1,0
CTD-2337I7.1,0
RP11-802F5.1,0
RP11-258O13.1,0
CTD-2555I5.1,0
RP11-686G23.2,0
RP11-179A16.1,1
RP11-876F14.1,0
RP11-179A16.2,0
FAM181B,0
RP11-718B12.2,0
PRCP,265
C11orf82,59
RAB30,217
RAB30-AS1,733
RP11-113K21.4,1
PCF11,680
RP11-727A23.11,44
ANKRD42,134
RP11-727A23.7,1
CCDC90B,771
RP11-727A23.10,1
DLG2,43
RP11-160H12.2,0
CTD-2537O9.1,2
AP000857.3,0
TMEM126B,578
TMEM126A,450
CREBZF,653
CCDC89,1
SYTL2,210
AP000974.1,7
CCDC83,0
RP11-90K17.2,0
PICALM,344
RP11-12D16.2,0
EED,327
C11orf73,689
CCDC81,50
RP11-317J19.1,0
ME3,21
CTD-2005H7.1,5
CTD-2005H7.2,0
PRSS23,70
AP000654.4,4
RP11-736K20.5,0
FZD4,2
RP11-736K20.6,0
TMEM135,81
RP11-720D4.3,0
RP11-164N3.1,0
RP11-164N3.2,0
RP11-164N3.3,0
RAB38,14
CTSC,919
GRM5-AS1,0
GRM5,0
TYR,0
NOX4,2
RP11-643G5.6,0
TRIM77,0
RP11-313I2.11,2
TRIM49,0
TRIM64B,0
TRIM49D1,0
TRIM49C,0
NAALAD2,2
CHORDC1,607
RP11-699F16.2,0
RP11-201M22.1,0
FAT3,4
RP11-675M1.2,0
RP11-203F8.1,0
RP11-676F20.1,0
MTNR1B,0
SLC36A4,228
RP11-755E23.3,0
CCDC67,0
SMCO4,202
KIAA1731,245
SCARNA9,0
TAF1D,1879
C11orf54,249
MED17,405
VSTM5,0
HEPHL1,0
PANX1,34
RP11-680H20.2,0
FOLR4,0
GPR83,2
MRE11A,143
RP11-685N10.1,0
ANKRD49,560
LINC01171,0
PIWIL4,2
FUT4,11
RP11-867G2.8,0
RP11-867G2.5,0
RP11-867G2.6,0
AMOTL1,40
RP11-856F16.2,0
CWC15,1063
KDM4D,12
KDM4E,0
ENDOD1,143
RP11-712B9.2,47
SESN3,308
RP11-338H14.1,0
RP11-644L4.1,0
FAM76B,291
CEP57,895
MTMR2,149
MAML2,367
CCDC82,467
JRKL,131
JRKL-AS1,0
RP11-49K4.2,0
RP11-360K13.1,0
RP11-882G5.1,0
RP11-379J13.2,0
RP11-115E19.1,0
RP11-99C10.1,0
CNTN5,0
CTD-2383M3.1,0
ARHGAP42,8
TMEM133,0
PGR,1
TRPC6,0
ANGPTL5,0
KIAA1377,205
C11orf70,39
YAP1,0
RP11-864G5.3,0
BIRC3,1643
BIRC2,614
TMEM123,2364
RP11-315O6.1,15
RP11-315O6.2,0
MMP7,0
MMP20,0
RP11-817J15.2,0
RP11-817J15.3,0
MMP27,0
MMP8,1
MMP10,0
MMP1,0
MMP3,0
MMP13,0
DCUN1D5,343
DYNC2H1,46
RP11-563P16.1,0
PDGFD,45
RP11-617B3.2,0
DDI1,0
RP11-886D15.1,0
CASP12,0
CASP4,1114
CASP5,3
CASP1,592
CARD16,881
CARD17,5
CARD18,0
RP11-94P11.4,0
GRIA4,0
MSANTD4,91
KBTBD3,155
AASDHPPT,334
RP11-677I18.3,0
RP11-677I18.4,0
GUCY1A2,0
RP11-819C21.1,88
CWF19L2,500
ALKBH8,72
ELMOD1,6
AP000889.3,0
SLN,0
AP002353.1,0
AP001024.2,1
AP001024.1,1
SLC35F2,49
RAB39A,3
CUL5,586
RP11-144G7.2,16
ACAT1,345
NPAT,510
ATM,2266
AP001925.1,0
C11orf65,11
KDELC2,66
EXPH5,29
DDX10,273
RP11-25I9.2,0
RP11-708B6.2,0
C11orf87,0
RP11-262A12.1,0
ZC3H12C,4
RDX,350
RP11-347E10.1,0
FDX1,267
ARHGAP20,5
RP11-89C3.3,1
RP11-89C3.4,7
C11orf53,0
COLCA1,5
COLCA2,2
POU2AF1,518
RP11-794P6.3,0
RP11-794P6.2,0
BTG4,0
RP11-794P6.6,0
C11orf88,1
LAYN,14
SIK2,58
PPP2R1B,134
RP11-108O10.2,2
ALG9,36
ALG9,1
FDXACB1,39
C11orf1,264
CRYAB,0
HSPB2,0
HSPB2-C11orf52,0
C11orf52,2
DIXDC1,20
DLAT,136
PIH1D2,2
C11orf57,406
TIMM8B,1204
SDHD,756
SDHD,0
IL18,103
RP11-356J5.4,0
TEX12,0
AP002884.3,0
BCO2,58
PTS,196
PLET1,0
AP002884.2,11
RP11-65M17.3,0
RP11-65M17.1,0
RP11-27G22.1,0
RP11-629G13.1,0
NCAM1,19
NCAM1-AS1,0
RP11-839D17.3,4
TTC12,64
ANKK1,7
RP11-159N11.3,0
DRD2,0
TMPRSS5,1
ZW10,84
RP11-667M19.2,3
CLDN25,0
USP28,259
RP11-667M19.10,0
HTR3B,4
HTR3A,2
ZBTB16,177
RP11-64D24.2,0
NNMT,1
RP11-64D24.4,1
C11orf71,47
RBM7,464
RP11-212D19.4,0
REXO2,1237
NXPE1,0
NXPE4,0
NXPE2,0
CADM1,16
AP000462.3,0
AP000462.2,0
RP11-136I14.2,0
RP11-136I14.5,0
AP000997.1,0
AP000997.2,0
AP000797.3,0
LINC00900,7
AP000797.4,0
AP001891.1,0
AP000770.1,0
BUD13,169
AP006216.10,0
AP006216.11,9
ZNF259,242
APOA5,0
AP006216.5,0
APOA4,0
APOC3,0
APOA1,16
APOA1-AS,1
SIK3,143
AP000936.4,6
PAFAH1B2,561
SIDT2,227
TAGLN,30
PCSK7,2029
RNF214,296
BACE1,7
CEP164,217
AP000892.4,0
DSCAML1,2
RP11-35P15.1,0
FXYD2,34
RP11-728F11.3,1
FXYD6-FXYD2,2
RP11-728F11.4,0
FXYD6,5
TMPRSS13,2
IL10RA,717
TMPRSS4-AS1,0
TMPRSS4,0
SCN4B,0
SCN2B,5
AMICA1,709
MPZL3,58
MPZL2,9
CD3E,3032
CD3D,4082
CD3G,2331
UBE4A,297
RP11-770J1.5,3
ATP5L,10577
RP11-770J1.4,13
KMT2A,1011
RP11-770J1.3,3
TTC36,0
TMEM25,61
IFT46,62
ARCN1,338
PHLDB1,39
AP002954.3,0
TREH,0
AP002954.4,0
DDX6,981
CXCR5,70
RP11-158I9.5,14
BCL9L,128
UPK2,2
RP11-158I9.7,27
FOXR1,0
RP11-110I1.12,46
CCDC84,221
RP11-110I1.11,24
RPS25,60029
TRAPPC4,443
SLC37A4,60
RP11-110I1.6,0
HYOU1,121
RP11-110I1.14,1
RP11-110I1.13,17
VPS11,102
HMBS,176
H2AFX,119
DPAGT1,121
C2CD2L,53
HINFP,194
ABCG4,0
AP002956.1,0
NLRX1,45
PDZD3,1
CCDC153,10
CBL,274
MCAM,11
RNF26,155
RP11-334E6.10,1
C1QTNF5,0
MFRP,0
MFRP,0
USP2,0
RP11-334E6.3,0
USP2-AS1,2
THY1,0
RP11-196E1.3,0
PVRL1,18
CTD-2523D13.1,0
CTD-2523D13.2,0
RP11-831A10.2,0
RP11-831A10.1,0
TRIM29,0
AP000679.2,1
OAF,15
POU2F3,1
RP11-778O17.4,0
TMEM136,15
ARHGEF12,98
AP000758.1,0
GRIK4,5
AP002348.1,0
RP11-640N11.2,18
TBCEL,60
TECTA,0
SC5D,179
RP11-730K11.1,12
SORL1,591
BLID,0
RP11-716H6.1,1
RP11-716H6.2,0
UBASH3B,184
CRTAM,255
C11orf63,58
BSX,0
HSPA8,4349
CLMP,2
CTD-2216M2.1,0
RP11-109E10.1,0
AP000783.1,35
LINC01059,3
GRAMD1B,21
SCN3B,14
RP11-634B22.4,0
ZNF202,38
OR6X1,0
OR6M1,0
TMEM225,0
OR8D4,0
OR4D5,0
OR6T1,0
OR10S1,0
OR10G6,0
OR10G4,0
OR10G9,0
OR10G8,0
OR10G7,0
VWA5A,22
OR10D3,0
OR8G5,0
OR8D1,0
OR8D2,0
OR8B2,0
OR8B3,0
OR8B4,0
OR8B8,0
OR8B12,0
OR8A1,0
PANX3,0
TBRG1,627
SIAE,13
SPA17,46
NRGN,81
RP11-677M14.2,7
VSIG2,2
ESAM,26
RP11-677M14.3,17
MSANTD2,33
RP11-677M14.7,17
ROBO3,48
RP11-664I21.5,0
ROBO4,31
RP11-664I21.6,0
HEPACAM,0
HEPN1,1
CCDC15,45
SLC37A2,7
TMEM218,247
RP11-687M24.4,0
RP11-687M24.5,0
PKNOX2,0
RP11-687M24.8,0
FEZ1,51
AP000708.1,27
EI24,339
STT3A-AS1,0
STT3A,120
CHEK1,132
ACRV1,0
PATE1,0
PATE2,0
PATE3,0
PATE4,0
RP11-680F20.10,0
HYLS1,137
PUS3,111
RP11-680F20.9,0
DDX25,4
RP11-680F20.11,0
RP11-680F20.5,0
RP11-680F20.4,3
RP11-680F20.6,0
CDON,2
RP11-680F20.12,0
RP11-673E11.2,0
RP11-50B3.2,0
RPUSD4,248
RP11-50B3.4,8
FAM118B,69
SRPR,327
FOXRED1,65
TIRAP,59
RP11-712L6.7,0
RP11-712L6.5,22
DCPS,201
ST3GAL4,78
KIRREL3,3
KIRREL3-AS1,0
RP11-115C10.1,0
RP11-688I9.4,0
KIRREL3-AS2,0
RP11-688I9.2,0
KIRREL3-AS3,0
RP11-168K9.1,0
RP11-168K9.2,0
CTD-2234N14.2,0
CTD-2234N14.1,0
RP11-480C22.1,0
RP11-702B10.2,2
RP11-702B10.1,0
ETS1,1278
RP11-1007G5.2,0
RP11-264E20.2,0
RP11-264E20.1,0
RP11-744N12.3,1
FLI1,796
SENCR,32
KCNJ1,0
KCNJ5,10
C11orf45,3
TP53AIP1,0
ARHGAP32,59
BARX2,6
TMEM45B,16
NFRKB,137
PRDM10,26
LINC00167,2
AP003041.2,0
APLP2,857
ST14,64
ZBTB44,478
RP11-121M22.1,0
ADAMTS8,0
ADAMTS15,0
C11orf44,0
RP11-890B15.2,29
RP11-890B15.3,22
SNX19,125
AP002856.4,0
AP002856.6,0
AP002856.7,0
AP002856.5,0
NTM,0
AP003025.2,0
RP11-217L21.1,0
AP003039.3,0
AP004372.1,0
RP11-697E14.2,0
OPCML,0
RP11-448P19.1,0
SPATA19,0
IGSF9B,8
RP11-713P17.5,0
RP11-713P17.3,6
RP11-713P17.4,1
JAM3,19
NCAPD3,199
RP11-700F16.3,0
VPS26B,106
THYN1,544
ACAD8,152
GLB1L3,4
GLB1L2,15
B3GAT1,9
AP004550.1,0
RP11-469N6.3,0
RP11-469N6.2,0
RP11-469N6.1,1
RP11-555G19.1,0
AP003062.1,0
AP005135.2,0
RP11-598F7.1,0
AC026369.1,0
FAM138D,1
IQSEC3,5
RP11-598F7.3,23
RP11-598F7.4,0
RP11-598F7.5,0
RP11-598F7.6,0
SLC6A12,1
RP11-283I3.1,0
RP11-283I3.2,0
SLC6A13,0
KDM5A,1006
CCDC77,109
B4GALNT3,5
NINJ2,105
RP5-1154L15.1,0
RP11-218M22.1,49
RP11-218M22.2,3
WNK1,658
RAD52,43
RP11-359B12.2,14
ERC1,211
RP5-951N9.1,0
LINC00942,1
WNT5B,0
FBXL14,6
ADIPOR2,215
CACNA2D4,68
LRTM2,0
RP5-1096D14.3,0
LINC00940,0
DCP1B,92
CACNA1C,3
RP5-1096D14.6,34
CACNA1C-AS4,0
CACNA1C-AS3,0
CACNA1C-AS2,48
CACNA1C-AS1,13
RP11-885B4.1,0
RP11-885B4.2,0
FKBP4,247
RP4-816N1.6,74
RP4-816N1.7,1
ITFG2,698
NRIP2,29
AC005841.1,0
FOXM1,77
RHNO1,314
TULP3,62
TEAD4,6
TSPAN9,3
RP5-1063M23.1,0
RP5-1063M23.2,0
RP11-476M19.2,0
PRMT8,3
RP11-476M19.3,0
EFCAB4B,77
PARP11,274
RP11-664D1.1,73
RP11-320N7.2,0
CCND2-AS1,4
CCND2-AS2,0
CCND2,482
C12orf5,106
FGF23,3
FGF6,0
C12orf4,154
RAD51AP1,217
DYRK4,183
RP11-500M8.7,0
AKAP3,3
NDUFA9,376
RP11-234B24.6,0
RP11-234B24.2,0
GALNT8,0
RP11-234B24.4,0
KCNA6,0
KCNA1,0
RP11-429A20.3,0
RP11-429A20.4,0
KCNA5,11
RP11-319E16.1,0
RP11-1038A11.3,0
RP11-319E16.2,0
RP11-1038A11.2,0
RP11-1038A11.1,0
NTF3,0
ANO2,0
VWF,0
RP3-454B23.1,0
CD9,2373
PLEKHG6,3
TNFRSF1A,431
SCNN1A,22
LTBR,60
RP1-102E24.8,0
CD27-AS1,139
CD27,1523
TAPBPL,249
VAMP1,125
MRPL51,1619
NCAPD2,188
RP5-940J5.3,0
GAPDH,13402
RP5-940J5.9,170
IFFO1,56
RP5-940J5.8,9
NOP2,122
CHD4,853
RP5-940J5.6,12
LPAR5,137
ACRBP,13
ING4,656
RP4-761J14.8,0
ZNF384,123
PIANP,2
RP4-761J14.9,0
COPS7A,223
RP4-761J14.10,3
MLF2,900
PTMS,21
LAG3,209
CD4,198
GPR162,6
GNB3,1
CDCA3,144
USP5,180
TPI1,1697
SPSB2,221
LRRC23,120
ENO2,95
ATN1,43
C12orf57,2758
U47924.31,12
PTPN6,1397
EMG1,466
U47924.27,0
U47924.29,0
PHB2,1647
LPCAT3,158
U47924.30,12
C1S,4
C1R,8
C1RL,198
C1RL-AS1,44
RBP5,4
RP11-273B20.1,2
CLSTN3,67
RP11-273B20.3,0
PEX5,29
ACSM4,1
CD163L1,0
CD163,55
APOBEC1,0
GDF3,0
DPPA3,0
CLEC4C,63
NANOGNB,0
NANOG,3
SLC2A14,14
SLC2A3,334
FOXJ2,66
C3AR1,27
NECAP1,392
CLEC4A,101
ZNF705A,0
FAM66C,45
FAM90A1,2
RP11-266K4.9,10
LINC00937,70
RP11-90D4.3,4
CLEC6A,3
CLEC4D,13
CLEC4E,25
RP11-561P12.5,0
AICDA,15
MFAP5,4
RP11-20D14.3,0
RIMKLB,338
A2ML1-AS1,1
RP11-20D14.6,12
A2ML1-AS2,0
A2ML1,0
PHC1,91
M6PR,1226
KLRG1,1562
RP11-259O18.4,0
A2M-AS1,268
A2M,8
PZP,45
LINC00987,207
RP11-118B22.4,9
RP13-735L24.1,4
KLRB1,4426
RP11-705C15.4,1
CLEC2D,1458
RP11-75L1.1,0
CLECL1,112
CD69,1894
KLRF1,350
CLEC2B,1060
RP11-290C10.1,9
KLRF2,1
CLEC2A,0
AC091814.2,6
AC091814.3,0
CLEC12A,194
CLEC1B,1
CLEC12B,2
RP11-133L14.5,0
CLEC9A,16
CLEC1A,2
CLEC7A,90
OLR1,1
TMEM52B,0
GABARAPL1,190
RP11-656E20.5,0
KLRD1,1196
RP11-277P12.10,0
RP11-277P12.9,0
RP11-277P12.20,17
KLRC4-KLRK1,5
KLRK1,148
KLRC4,211
NKG2-E,1
KLRC3,15
KLRC2,122
KLRC1,237
EIF2S3L,48
RP11-291B21.2,413
MAGOHB,377
STYK1,8
YBX3,1027
RP13-81N3.2,0
TAS2R7,0
TAS2R8,0
TAS2R9,0
PRR4,947
TAS2R10,1
PRH1,0
TAS2R13,0
PRH2,0
TAS2R14,42
TAS2R50,0
TAS2R20,0
TAS2R19,3
TAS2R31,20
AC018630.1,0
TAS2R46,2
TAS2R43,3
TAS2R30,23
TAS2R42,0
RP11-711K1.8,2
PRB3,0
PRB4,0
PRB1,0
PRB2,0
RP11-434C1.2,0
RP11-434C1.1,57
ETV6,158
BCL2L14,20
LRP6,23
MANSC1,6
LOH12CR2,17
LOH12CR1,210
DUSP16,8
RP11-253I19.3,0
CREBL2,143
GPR19,7
RP11-180M15.3,0
CDKN1B,753
RP11-180M15.4,0
APOLD1,128
DDX47,15
GPRC5A,0
RP11-392P7.6,29
GPRC5D,1
RP11-392P7.7,1
HEBP1,198
RP11-377D9.3,2
KIAA1467,46
GSG1,8
EMP1,14
C12orf36,0
GRIN2B,0
RP11-134N1.2,5
ATF7IP,874
PLBD1,100
RP11-502N13.2,0
RP11-695J4.2,0
GUCY2C,57
RP11-174G6.1,3
HIST4H4,34
H2AFJ,629
WBP11,800
C12orf60,45
SMCO3,0
ART4,17
RP11-233G1.4,0
MGP,3
ERP27,35
ARHGDIB,8404
PDE6H,2
RP11-508P1.2,0
RERG,0
RERG-AS1,0
PTPRO,23
EPS8,20
RP11-6B19.1,0
RP11-6B19.2,0
STRAP,1107
DERA,248
SLC15A5,0
MGST1,125
LMO3,1
RP11-424M22.3,0
RP11-69C13.1,0
RP11-239A17.1,0
RP11-871F6.3,0
RP11-606D9.1,0
RERGL,0
PIK3C2G,0
PLCZ1,0
RP11-361I14.2,0
CAPZA3,0
PLEKHA5,104
AEBP2,176
RP11-405A12.2,0
RP11-664H17.1,0
CTC-465D4.1,0
RP11-284H19.1,0
PDE3A,0
SLCO1C1,0
SLCO1B3,0
LST3,0
SLCO1B7,0
RP11-125O5.2,0
SLCO1B1,0
SLCO1A2,0
IAPP,31
PYROXD1,182
RECQL,442
GOLT1B,245
C12orf39,0
GYS2,1
LDHB,4829
RP11-59N23.3,0
RP11-59N23.1,0
KCNJ8,0
ABCC9,0
RP11-729I10.2,0
CMAS,357
ST8SIA1,74
RP11-73M14.1,1
C2CD5,162
RP11-359J14.2,5
RP11-268P4.5,0
RP11-268P4.4,1
ETNK1,563
RP11-114G22.1,0
RP11-449P1.1,0
RP11-153K16.1,0
RP11-153K16.2,0
SOX5,4
RP11-437F6.1,0
RP11-444D3.1,8
RP11-778H2.1,0
LINC00477,0
RP11-625L16.1,0
BCAT1,52
RP11-625L16.3,0
AC026310.1,0
RP11-662I13.2,1
C12orf77,8
RP11-713N11.5,1
LRMP,858
RP11-713N11.4,0
CASC1,1
LYRM5,401
KRAS,729
AC087239.1,0
IFLTD1,10
RP11-443N24.2,0
RP11-443N24.3,1
RP11-443N24.4,0
RASSF8-AS1,5
RASSF8,6
BHLHE41,13
SSPN,7
RP11-283G6.3,0
RP11-283G6.4,0
RP11-283G6.5,0
RP11-612B6.1,0
RP11-513G19.1,1
RP11-612B6.2,3
ITPR2,501
RP11-666F17.1,0
ASUN,181
FGFR1OP2,1308
RP11-421F16.3,4
TM7SF3,171
MED21,273
C12orf71,0
RP11-582E3.2,0
STK38L,170
ARNTL2,78
RP11-165P7.1,4
SMCO2,1
PPFIBP1,145
RP11-709A23.1,0
RP11-1060J15.4,0
REP15,2
RP11-1060J15.7,0
MRPS35,503
MANSC4,0
RP11-860B13.1,0
KLHL42,120
RP11-860B13.3,0
PTHLH,0
RP11-993B23.3,0
CCDC91,737
RP11-967K21.1,0
RP11-977P2.1,0
RP11-946L16.1,3
FAR2,34
RP11-996F15.2,6
ERGIC2,698
OVCH1-AS1,34
OVCH1,0
TMTC1,2
RP11-310I24.1,0
RP11-776A13.1,0
RP11-776A13.3,0
RP11-155I9.1,0
IPO8,198
CAPRIN2,145
RP11-77I22.2,0
LINC00941,7
TSPAN11,0
RP11-551L14.4,0
RP11-551L14.6,1
DDX11-AS1,11
DDX11,256
FAM60A,834
AC024940.1,0
RP11-771K4.1,0
DENND5B,60
DENND5B-AS1,0
METTL20,40
AMN1,221
H3F3C,53
RP11-428G5.5,167
KIAA1551,2079
RP11-843B15.2,0
BICD1,210
FGD4,141
DNM1L,463
YARS2,216
PKP2,6
RP11-267D19.1,0
SYT10,0
RP11-438D14.2,0
RP11-847H18.2,31
ALG10,38
RP11-847H18.3,1
RP11-313F23.3,0
RP11-313F23.4,5
ALG10B,15
RP11-804F13.1,0
CPNE8,67
RP11-396F22.1,0
RP11-554L12.1,0
KIF21A,168
ABCD2,78
C12orf40,4
SLC2A13,26
RP11-476D10.1,0
AC079630.2,0
AC079630.4,1
LRRK2,166
MUC19,9
RP11-115F18.1,0
CNTN1,0
PDZRN4,1
RP11-413B19.2,0
RP11-630C16.1,0
RP11-630C16.2,4
GXYLT1,182
YAF2,497
AC020629.1,1
PPHLN1,916
ZCRB1,823
PRICKLE1,21
RP11-328C8.4,4
RP11-609L23.1,0
RP11-25I15.2,0
RP11-25I15.3,0
RP11-547C5.1,0
RP11-547C5.2,1
RP11-118A3.1,0
ADAMTS20,0
RP11-350F4.2,105
PUS7L,480
IRAK4,641
TWF1,227
TMEM117,31
RP11-46I1.1,0
NELL2,272
DBX2,0
RP11-478B9.1,0
ANO6,114
RP11-352M15.1,0
LINC00938,366
ARID2,360
SCAF11,2234
SLC38A1,2134
SLC38A2,791
RP11-474P2.2,2
RP11-96H19.1,10
RP11-474P2.4,1
RP11-446N19.1,36
SLC38A4,0
AMIGO2,32
PCED1B,190
RP11-493L12.3,0
RP11-493L12.4,128
RP11-493L12.5,1
RP1-90J4.1,0
RPAP3,201
RP1-197B17.3,20
ENDOU,0
RAPGEF3,53
SLC48A1,135
HDAC7,374
AC004466.1,3
RP5-1057I20.2,0
VDR,53
RP11-89H19.1,0
TMEM106C,423
COL2A1,1
RP1-228P16.3,0
RP1-228P16.4,2
RP1-228P16.5,0
SENP1,142
PFKM,59
ASB8,414
C12orf68,3
DKFZP779L1853,56
OR10AD1,0
RP11-370I10.2,0
H1FNT,0
ZNF641,149
RP11-370I10.6,1
AC024257.1,4
ANP32D,0
C12orf54,49
RP11-722P11.4,1
OR8S1,3
LALBA,0
KANSL2,204
CCNT1,229
LINC00935,0
ADCY6,1
RP11-579D7.2,0
RP11-579D7.4,1
CACNB3,29
DDX23,298
RND1,40
RP11-302B13.5,54
CCDC65,71
FKBP11,630
AC073610.5,0
ARF3,377
WNT10B,3
WNT1,2
DDN,1
RP11-386G11.3,0
RP11-386G11.5,15
PRKAG1,474
KMT2D,165
RHEBL1,37
DHH,0
RP11-386G11.8,0
LMBR1L,375
RP11-386G11.10,24
TUBA1B,6984
