,BMET10_Tumor
PDSS1,11
RP13-16H11.5,0
ABI1,326
LINC00202-1,1
LINC00614,0
ANKRD26,126
YME1L1,533
MASTL,40
ACBD5,131
RP11-85G18.6,1
RP11-748L13.6,0
PTCHD3,0
RAB18,760
MKX,0
RP11-360I20.2,0
ARMC4,0
RP11-218D6.4,0
MPP7,4
RP11-351M16.3,0
WAC-AS1,64
WAC,637
BAMBI,27
RP11-478H13.1,0
LINC00837,0
RP11-478H13.3,0
C10orf126,0
LYZL1,0
PTCHD3P1,177
SVIL,824
KIAA1462,530
MTPAP,97
MAP3K8,238
RP11-253D19.1,1
RP11-253D19.2,0
LYZL2,0
RP11-14C22.3,0
RP11-14C22.6,0
ZNF438,29
RP11-192P3.4,6
ZEB1,1014
RP11-192P3.5,2
RP11-472N13.2,0
RP11-472N13.3,16
ARHGAP12,146
KIF5B,993
RP11-166N17.1,0
EPC1,547
RP11-166N17.3,0
RP11-135A24.4,0
RP11-135A24.2,0
CCDC7,27
C10ORF68,17
RP11-479G22.8,33
ITGB1,5099
RP11-462L8.1,7
RP11-342D11.3,0
NRP1,1347
RP11-342D11.2,0
RP11-90B22.1,1
RP11-476F14.1,0
RP13-259N13.2,0
LINC00838,0
RP11-490O24.2,0
PARD3,80
PARD3-AS1,0
CUL2,95
RP11-297A16.2,2
CREM,2036
RP11-324I22.2,0
CCNY,265
RP11-324I22.4,15
GJD4,0
RP11-425A6.5,60
FZD8,23
RP11-309N24.1,3
RP11-810B23.1,0
SNORA40,0
NAMPTL,99
RP11-322I2.1,0
ANKRD30A,1
RP11-20F24.2,0
LINC00993,0
MTRNR2L7,15
RP11-258F22.1,15
RP11-258F22.2,0
ZNF248,74
RP11-162G10.5,13
ZNF25,63
RP11-393J16.4,1
ZNF33A,189
ZNF37A,139
RP11-508N22.12,1
RP11-508N22.13,0
RP11-508N22.9,1
RP11-672F9.1,0
LINC00999,0
RP11-291L22.4,0
LINC00839,13
ZNF33B,40
AL022344.4,0
AL022344.5,0
AL022344.7,0
BMS1,256
RP11-124O11.1,0
RP11-124O11.2,0
RET,1
RP11-351D16.3,3
CSGALNACT2,165
RASGEF1A,3
RP11-168L22.2,0
FXYD4,0
HNRNPF,1582
RP11-517P14.2,16
ZNF487,33
ZNF239,9
ZNF485,11
RP11-402L1.4,0
ZNF32,257
ZNF32-AS1,0
ZNF32-AS2,0
RP11-402L1.11,0
RP11-272J7.4,0
LINC00619,3
LINC00840,5
RP11-168P8.5,0
RP11-168P8.3,0
LINC00841,0
RP11-20J15.2,0
RP11-20J15.3,2
CXCL12,206
AL137026.1,0
RP11-733D4.1,0
TMEM72-AS1,0
RP11-285G1.2,0
TMEM72,1
RP11-285G1.9,0
RASSF4,71
C10orf10,4329
C10orf25,16
ZNF22,687
RP11-445N18.5,0
OR13A1,0
ALOX5,7
RP11-67C2.2,0
8-Mar,22
ZFAND4,12
FAM21C,29
FAM25E,0
AGAP4,7
PTPN20A,0
RP11-342C24.8,1
RP11-38L15.8,0
RP11-38L15.2,8
RP11-38L15.3,32
SYT15,32
GPRIN2,13
LINC00842,1
NPY4R,0
ANXA8L1,0
FAM25B,0
RP11-144G6.4,0
AGAP10,30
RP11-144G6.10,0
RP11-292F22.5,0
RP11-292F22.7,4
ANTXRL,0
ANXA8L2,0
AL603965.1,0
FAM21B,13
ASAH2C,0
AGAP9,1
FAM25G,0
ANXA8,0
AL591684.1,0
RP11-463P17.1,0
ZNF488,0
RP11-463P17.3,0
RBP3,0
GDF2,0
GDF10,13
PTPN20B,0
RP11-508M1.7,0
FAM25C,0
FRMPD2,4
MAPK8,178
ARHGAP22,33
RP11-534L6.2,0
WDFY4,2
LRRC18,0
RP11-523O18.5,0
RP11-523O18.1,0
VSTM4,86
FAM170B-AS1,0
FAM170B,0
C10orf128,56
C10orf71-AS1,0
C10orf71,0
DRGX,0
RP11-123B3.2,0
ERCC6,23
PGBD3,2
ERCC6-PGBD3,0
CHAT,0
SLC18A3,0
C10orf53,0
OGDHL,1
PARG,38
FAM21D,1
FAM25D,0
AGAP8,19
RP11-592B15.9,1
TIMM23B,0
AGAP7,0
MSMB,4
NCOA4,353
TIMM23,137
LINC00843,16
AGAP6,47
FAM21A,14
ASAH2,10
SGMS1,149
AC069547.1,0
AC069547.2,0
RP11-512N4.2,0
RP11-50E11.3,16
ASAH2B,45
A1CF,10
RP11-96B5.4,0
PRKG1,119
RP11-96B5.3,10
RP11-40C11.2,0
CSTF2T,130
PRKG1-AS1,0
DKK1,2
RP11-346D6.6,0
RP11-556E13.1,4
MBL2,0
RP11-319F12.2,0
RP11-71J2.1,0
PCDH15,0
RP11-257I14.1,3
RP11-598C10.2,0
RP11-598C10.1,0
MTRNR2L5,14
ZWINT,67
IPMK,148
CISD1,735
RP11-179B15.5,0
RP11-179B15.6,0
UBE2D1,570
TFAM,301
BICC1,221
LINC00844,28
PHYHIPL,9
FAM13C,408
RP11-443O13.3,0
RP11-135D11.2,0
SLC16A9,30
LINC00948,0
CCDC6,476
C10orf40,6
ANK3,109
RP11-388P9.2,0
RP11-131N11.4,4
CDK1,210
RHOBTB1,45
LINC00845,0
TMEM26,2
RP11-809M12.1,0
C10orf107,1
RP11-63A2.2,0
RP11-491H19.1,0
ARID5B,1524
RTKN2,30
RP11-120C12.3,0
ZNF365,4
RP11-436D10.3,0
ADO,90
EGR2,79
RP11-144G16.1,0
NRBF2,438
JMJD1C,1348
JMJD1C-AS1,10
REEP3,879
RP11-170M17.1,5
RP11-174J11.1,0
RP11-179K3.2,2
RP11-428G2.1,0
RP11-222A11.1,9
CTNNA3,0
RP11-210G22.1,0
LRRTM3,0
RP11-344A5.1,0
DNAJC12,31
RP11-57G10.8,11
SIRT1,158
HERC4,524
MYPN,1
ATOH7,6
RP11-153K11.3,1
PBLD,486
HNRNPH3,1838
RUFY2,238
DNA2,20
SLC25A16,156
TET1,56
CCAR1,478
STOX1,2
DDX50,393
DDX21,2123
KIAA1279,237
SRGN,3124
VPS26A,603
SUPV3L1,218
RP11-227H15.4,1
HKDC1,0
RP11-227H15.5,0
HK1,365
TACR2,8
TSPAN15,723
NEUROG3,0
RP11-343J3.2,0
C10orf35,85
RP11-242G20.1,1
COL13A1,45
RP11-262I2.2,0
H2AFY2,207
AIFM2,36
TYSND1,53
SAR1A,1165
PPA1,3346
NPFFR1,30
LRRC20,42
EIF4EBP2,333
NODAL,2
AC022532.1,3
PALD1,192
PRF1,8
ADAMTS14,82
TBATA,0
SGPL1,240
RP11-432J9.5,0
PCBD1,6375
RP11-432J9.3,0
RP11-432J9.6,0
UNC5B,512
UNC5B-AS1,8
SLC29A3,51
CDH23,21
CDH23-AS1,0
C10orf105,0
C10orf54,707
PSAP,3351
RP11-472G21.2,1
CHST3,79
RP11-150D20.5,0
SPOCK2,30
ASCC1,202
ANAPC16,2768
DDIT4,11536
RP11-442H21.2,109
DNAJB12,330
MICU1,312
RP11-167P22.3,0
MCU,131
OIT3,8
PLA2G12B,0
P4HA1,1370
RP11-344N10.2,0
RP11-344N10.5,6
NUDT13,32
RP11-152N13.16,7
ECD,264
FAM149B1,82
DNAJC9,343
MRPS16,2280
DNAJC9-AS1,6
RP11-152N13.5,60
TTC18,20
ANXA7,908
RP11-537A6.9,0
MSS51,6
PPP3CB,222
USP54,207
RP11-464F9.20,29
RP11-464F9.22,0
MYOZ1,6
SYNPO2L,20
RP11-464F9.21,0
AGAP5,21
RP11-574K11.29,5
SEC24C,188
AC022400.2,26
FUT11,260
CHCHD1,1703
ZSWIM8,138
ZSWIM8-AS1,0
RP11-574K11.31,0
NDST2,10
CAMK2G,131
RP11-574K11.5,0
RP11-574K11.8,0
PLAU,599
C10orf55,5
VCL,533
RP11-178G16.4,12
RP11-178G16.5,0
AP3M1,230
ADK,241
RP11-46O21.2,6
RP11-222G7.2,1
KAT6B,422
RP11-77G23.2,0
RP11-77G23.5,0
DUPD1,0
DUSP13,0
SAMD8,290
VDAC2,2898
COMTD1,952
ZNF503-AS1,6
RP11-399K21.11,0
ZNF503,328
RP11-399K21.13,65
RP11-399K21.14,1
RP11-399K21.10,0
C10orf11,63
RP11-369F10.2,0
RP11-325D15.2,0
KCNMA1,322
RP11-443A13.5,0
RP11-180I22.2,0
RP11-328K22.1,0
RP11-619F23.2,1
RP13-39P12.3,3
DLG5,118
AL391421.1,1
DLG5-AS1,9
POLR3A,87
RPS24,77414
LINC00856,1
LINC00595,3
RP11-90J7.2,0
RP11-90J7.4,0
RP11-31E13.2,0
ZMIZ1-AS1,2
RP11-481G8.2,0
ZMIZ1,327
PPIF,271
ZCCHC24,209
RP11-342M3.5,0
RP11-342M3.1,0
AL133481.1,0
EIF5AL1,119
SFTPA2,99
SFTPA1,1
RP11-589B3.6,0
RP11-506M13.3,20
RP11-119F19.2,26
NUTM2B,0
RP11-773D16.1,106
RP11-182L21.6,201
NUTM2E,0
SFTPD,8
RP11-479O17.10,16
TMEM254-AS1,33
TMEM254,590
PLAC9,1442
ANXA11,1066
LINC00857,2
AL359195.1,0
MAT1A,0
RP11-36D19.8,0
DYDC1,0
DYDC2,0
FAM213A,1539
RP11-137H2.6,64
TSPAN14,614
RP11-137H2.4,2
SH2D4B,0
RP11-514F8.2,0
NRG3,0
RP11-202D18.2,0
RP11-344L13.2,0
RP11-219F10.1,0
RP11-338I21.1,15
GHITM,2851
C10orf99,0
CDHR1,0
LRIT2,0
LRIT1,0
RGR,0
LINC00858,0
CCSER2,499
RP11-181F12.1,0
RP11-475D12.1,0
RP11-475D12.2,0
RP11-113E21.1,0
GRID1,21
RP11-93H12.2,0
WAPAL,625
RP11-77P6.2,33
OPN4,3
LDB3,16
RP11-359E3.4,23
BMPR1A,110
MMRN2,386
SNCG,305
ADIRF,5445
RP11-96C23.15,1
RP11-96C23.10,0
FAM25A,0
GLUD1,287
FAM35A,80
NUTM2A-AS1,582
NUTM2A,0
LINC00863,18
NUTM2D,0
LINC00864,0
MINPP1,144
RP11-57C13.4,0
RP11-57C13.6,0
RP11-57C13.3,0
PAPSS2,250
ATAD1,277
KLLN,6
PTEN,527
RNLS,10
LIPJ,0
LIPF,0
LIPK,0
LIPN,0
LIPM,0
ANKRD22,5
STAMBPL1,25
ACTA2-AS1,9
ACTA2,3525
FAS,101
CH25H,168
LIPA,421
RP11-149I23.3,4
IFIT2,87
IFIT3,130
IFIT1B,0
IFIT1,66
IFIT5,118
SLC16A12,30
RP11-168O10.6,0
PANK1,13
RP11-80H5.2,0
RP11-80H5.6,0
RP11-80H5.9,0
RP11-80H5.7,1
KIF20B,83
LINC00865,2
RP11-478K7.2,0
RP11-15K3.1,0
RP11-94M14.2,0
RP11-94M14.3,0
HTR7,0
RPP30,222
ANKRD1,4
RP11-236B18.2,0
RP11-236B18.5,2
LINC00502,0
PCGF5,175
HECTD2,63
PPP1R3C,80
TNKS2-AS1,3
TNKS2,224
FGFBP3,6
RP11-402D21.2,0
BTAF1,113
CPEB3,32
5-Mar,310
IDE,73
KIF11,25
HHEX,161
EXOC6,85
RP11-348J12.2,1
CYP26C1,0
CYP26A1,3
MYOF,141
CEP55,24
FFAR4,5
RBP4,105
PDE6C,0
FRA10AC1,224
LGI1,1
SLC35G1,26
PLCE1,83
RP11-429H9.4,0
RP11-391J2.3,2
PLCE1-AS1,0
RP11-76P2.4,0
NOC3L,200
TBC1D12,67
HELLS,48
CYP2C18,0
CYP2C19,0
CYP2C9,0
CYP2C8,0
RP11-310E22.5,0
C10orf129,2
RP11-310E22.4,1
PDLIM1,2884
SORBS1,107
ALDH18A1,155
TCTN3,213
ENTPD1,407
ENTPD1-AS1,49
RP11-248J23.7,2
C10orf131,4
RP11-248J23.6,13
CC2D2B,0
RP11-690P14.4,0
CCNJ,26
BLNK,2
RP11-35J23.1,0
DNTT,0
OPALIN,0
TLL2,8
TM9SF3,688
PIK3AP1,42
LCOR,156
C10orf12,29
RP11-175O19.4,17
ARHGAP19-SLIT1,3
SLIT1,0
RP11-453E2.2,0
ARHGAP19,27
FRAT1,9
FRAT2,43
RP11-452K12.4,0
RRP12,45
RP11-452K12.7,2
AL355490.1,1
PGAM1,1269
EXOSC1,294
ZDHHC16,128
MMS19,88
UBTD1,460
ANKRD2,5
HOGA1,2
PI4K2A,42
PI4K2A,0
C10orf62,0
MORN4,32
AVPI1,68
MARVELD1,81
ZFYVE27,84
SFRP5,0
LINC00866,0
GOLGA7B,0
CRTAC1,1
GOLGA7B,0
R3HCC1L,53
LOXL4,3
RP11-34A14.3,0
PYROXD2,17
HPS1,149
HPSE2,0
CNNM1,9
GOT1,126
RP11-441O15.3,2
RP11-129J12.2,0
RP11-129J12.1,0
NKX2-3,1
SLC25A28,58
RP11-85A1.3,12
RP11-483F11.7,1
ENTPD7,14
CUTC,104
COX15,104
ABCC2,4
DNMBP,52
DNMBP-AS1,11
CPN1,1
ERLIN1,148
CHUK,77
RP11-316M21.7,1
RP11-316M21.6,0
CWF19L1,45
BLOC1S2,262
PKD2L1,2
RP11-34D15.2,0
SCD,97
RP11-285F16.1,0
WNT8B,0
SEC31B,33
NDUFB8,0
NDUFB8,1351
HIF1AN,90
PAX2,0
RP11-179B2.2,19
FAM178A,204
RP11-108L7.14,0
MRPL43,772
SEMA4G,2
RP11-108L7.4,0
C10orf2,25
LZTS2,119
PDZD7,7
SFXN3,75
RP11-108L7.15,3
KAZALD1,22
TLX1NB,0
HUG1,0
TLX1,0
RP11-31L23.3,0
RP11-324L3.1,0
LBX1,0
LBX1-AS1,2
RP11-107I14.4,4
RP11-107I14.2,0
RP11-107I14.5,0
BTRC,47
DPCD,235
POLL,73
FBXW4,50
RP11-190J1.3,0
FGF8,0
NPM3,437
MGEA5,675
KCNIP2-AS1,0
KCNIP2,6
C10orf76,56
HPS6,8
LDB1,36
PPRC1,54
NOLC1,306
ELOVL3,2
PITX3,0
GBF1,99
NFKB2,169
PSD,2
FBXL15,276
CUEDC2,564
C10orf95,9
TMEM180,36
ACTR1A,393
RP11-18I14.11,2
SUFU,41
RP11-47A8.5,10
TRIM8,181
ARL3,477
SFXN2,19
WBP1L,291
CYP17A1,18
CYP17A1-AS1,3
C10orf32,742
C10orf32-ASMT,0
AS3MT,0
RP11-724N1.1,0
CNNM2,23
NT5C2,185
RPEL1,2
INA,1
PCGF6,104
TAF5,16
USMG5,3801
PDCD11,93
CALHM2,296
RP11-225H22.7,1
RP11-225H22.4,0
CALHM1,0
CALHM3,0
RP11-225H22.5,0
NEURL1,3
SH3PXD2A,385
RP11-416N2.4,1
OBFC1,140
SLK,333
COL17A1,1
SFR1,83
WDR96,2
GSTO1,1296
GSTO2,13
ITPRIP,594
RP11-127L20.5,2
RP11-127L20.3,1
CCDC147-AS1,5
CCDC147,1
RP11-127O4.3,0
RP11-127O4.2,0
SORCS3,0
SORCS3-AS1,0
RP11-56I23.1,0
RP11-298H24.1,0
SORCS1,0
RP11-215N21.1,3
RP11-163F15.1,1
RP11-655H13.2,0
XPNPEP1,182
RP11-451M19.3,1
ADD3,667
MXI1,223
RP11-549L6.3,0
SMNDC1,382
RP11-525A16.4,0
DUSP5,342
SMC3,440
RBM20,8
RP11-313D6.3,0
PDCD4-AS1,21
PDCD4,308
BBIP1,301
RP11-348N5.7,8
SHOC2,559
ADRA2A,71
RP11-381K7.1,0
GPAM,27
TECTB,0
ACSL5,121
RP11-324O2.3,0
RP11-324O2.6,0
ZDHHC6,163
VTI1A,96
RP11-25C19.3,0
TCF7L2,246
RP11-57H14.2,3
HABP2,3
NRAP,0
CASP7,303
RP11-211N11.5,0
PLEKHS1,0
DCLRE1A,4
NHLRC2,93
AL162407.1,0
ADRB1,3
C10orf118,431
TDRD1,4
VWA2,13
AFAP1L2,95
ABLIM1,460
RP11-106M7.1,0
FAM160B1,192
TRUB1,101
RP11-383C6.2,1
ATRNL1,1
GFRA1,14
CCDC172,0
PNLIPRP3,0
PNLIP,0
PNLIPRP1,4
C10orf82,1
RP11-498B4.5,0
HSPA12A,64
RP11-539I5.1,6
ENO4,0
KIAA1598,81
VAX1,0
RP11-501J20.2,0
KCNK18,0
RP11-501J20.5,0
SLC18A2,0
PDZD8,97
CTA-109P11.4,0
EMX2OS,21
EMX2,40
CTA-109P11.1,0
RP11-328K15.1,0
RP11-355F22.1,0
RAB11FIP2,88
RP11-354M20.3,0
CASC2,7
FAM204A,451
LINC00867,3
PRLHR,0
CACUL1,276
RP11-498J9.2,0
NANOS1,37
EIF3A,929
FAM45A,143
SFXN4,115
PRDX3,775
GRK5,226
RP11-79M19.2,1
RGS10,314
TIAL1,560
BAG3,689
INPP5F,43
MCMBP,155
SEC23IP,144
PPAPDC1A,2
C10orf85,0
WDR11-AS1,2
WDR11,176
RP11-95I16.4,0
RP11-95I16.2,0
LINC01153,0
FGFR2,3
RP11-62L18.3,0
RP11-78A18.2,0
ATE1,181
ATE1-AS1,27
NSMCE4A,146
TACC2,97
BTBD16,3
PLEKHA1,417
ARMS2,1
HTRA1,554
DMBT1,1
C10orf120,0
CUZD1,3
FAM24B,26
FAM24A,0
C10orf88,42
PSTK,24
IKZF5,87
ACADSB,25
HMX3,0
HMX2,0
BUB3,555
RP11-282I1.1,0
RP11-338O1.2,0
RP11-282I1.2,0
GPR26,0
CPXM2,40
RP11-391M7.3,0
CHST15,284
OAT,465
RP13-238F13.5,0
NKX1-2,0
RP13-238F13.3,0
LHPP,87
RP11-12J10.3,0
FAM53B,73
FAM53B-AS1,1
METTL10,104
FAM175B,72
ZRANB1,147
RP11-298J20.3,24
CTBP2,336
TEX36-AS1,0
TEX36,0
RP11-383C5.3,5
RP11-383C5.4,32
EDRF1,79
EDRF1-AS1,0
MMP21,1
UROS,229
BCCIP,243
DHX32,52
FANK1,14
FANK1-AS1,0
ADAM12,201
LINC00601,1
C10orf90,0
DOCK1,180
RP11-223P11.3,0
RP11-223P11.2,0
FAM196A,0
NPS,0
FOXI2,0
CLRN3,0
PTPRE,424
RP11-4C20.3,0
MKI67,81
RP11-264E18.1,4
RP11-442O18.2,0
RP11-442O18.1,0
RP11-168C9.1,0
MGMT,712
AL355531.2,0
RP11-109A6.2,1
RP11-109A6.3,5
EBF3,65
LINC00959,2
GLRX3,441
RP11-540N6.1,0
TCERG1L,1
TCERG1L-AS1,0
AL450307.1,0
PPP2R2D,78
BNIP3,344
JAKMIP3,0
RP11-140A10.3,0
DPYSL4,7
STK32C,55
LRRC27,57
PWWP2B,18
RP11-432J24.2,2
RP11-432J24.3,0
C10orf91,1
RP11-432J24.5,0
LINC01165,0
INPP5A,44
RP11-288G11.3,0
NKX6-2,0
TTC40,6
LINC01166,0
LINC01167,0
LINC01168,0
GPR123,0
GPR123-AS1,0
KNDC1,0
UTF1,0
VENTX,2
MIR202HG,2
ADAM8,16
TUBGCP2,179
RP11-122K13.12,2
ZNF511,150
RP11-122K13.14,0
CALY,0
RP11-122K13.7,0
PRAP1,3
FUOM,80
ECHS1,778
PAOX,2
AL360181.1,0
RP11-108K14.8,0
MTG1,57
SPRN,1
CYP2E1,16
AL161645.2,0
SYCE1,0
FRG2B,0
RP11-304M2.6,0
LINC01001,11
RP11-304M2.3,0
BET1L,98
SCGB1C1,0
ODF3,0
RP11-304M2.5,1
RIC8A,219
SIRT3,48
PSMD13,429
NLRP6,0
RP11-326C3.2,0
ATHL1,37
IFITM5,2
IFITM2,8879
RP11-326C3.7,0
IFITM1,547
RP11-326C3.11,3
IFITM3,21488
RP11-326C3.10,0
RP11-326C3.14,0
RP11-326C3.13,1
RP11-326C3.12,14
RP11-326C3.15,2
B4GALNT4,12
PKP3,6
SIGIRR,584
ANO9,1
PTDSS2,44
RP13-317D12.3,3
RNH1,1064
RP13-46H24.1,0
HRAS,91
LRRC56,10
C11orf35,0
RP11-496I9.1,0
RASSF7,64
MIR210HG,49
PHRF1,73
IRF7,362
CDHR5,0
SCT,3
DRD4,0
DEAF1,57
RP11-754B17.1,2
EPS8L2,22
TMEM80,91
AP006621.9,0
TALDO1,885
PDDC1,118
AP006621.5,47
AP006621.6,0
CEND1,13
SLC25A22,108
PIDD,35
RPLP2,43646
PNPLA2,129
AP006621.8,0
EFCAB4A,84
CD151,2245
POLR2L,3616
TSPAN4,433
RP11-1391J7.1,37
CHID1,470
AP2A2,208
MUC6,0
RP13-870H17.3,0
MUC2,0
MUC5AC,0
MUC5B,0
RP11-532E4.2,0
TOLLIP,212
AC136297.1,0
TOLLIP-AS1,9
BRSK2,4
MOB2,389
DUSP8,55
KRTAP5-AS1,2
KRTAP5-1,0
KRTAP5-2,0
KRTAP5-3,0
KRTAP5-4,0
KRTAP5-5,0
AP006285.7,0
FAM99B,0
AP006285.6,0
KRTAP5-6,0
IFITM10,4
RP11-295K3.1,0
CTSD,1524
AC068580.6,0
AC068580.7,0
SYT8,0
TNNI2,4
LSP1,168
C11orf89,0
LINC01150,0
TNNT3,33
MRPL23,732
MRPL23-AS1,0
AC051649.6,0
IGF2,830
INS-IGF2,0
IGF2-AS,2
INS,0
TH,2
ASCL2,6
C11orf21,1
TSPAN32,1
CD81,1653
TSSC4,381
AC124057.5,0
TRPM5,0
KCNQ1,78
KCNQ1OT1,691
KCNQ1-AS1,0
KCNQ1DN,0
CDKN1C,188
SLC22A18AS,13
SLC22A18,40
PHLDA2,723
NAP1L4,373
AC131971.1,1
CARS,171
CARS-AS1,0
OSBPL5,106
AC108448.3,0
MRGPRG,0
MRGPRG-AS1,0
AC109309.4,0
MRGPRE,0
RP5-1173A5.1,0
ZNF195,102
RP13-726E6.1,0
ART5,2
ART1,0
CHRNA10,2
NUP98,114
PGAP2,61
RHOG,598
AC090587.5,2
STIM1,87
RRM1,102
RRM1-AS1,0
RP11-23F23.2,5
OR52B4,0
TRIM21,31
OR52K2,0
OR52K1,0
OR52M1,0
C11orf40,0
OR52I2,0
OR52I1,0
TRIM68,27
OR51D1,0
OR51E1,47
OR51E2,8
MMP26,0
OR51F1,0
OR52R1,0
OR51F2,0
OR51S1,0
OR51H1P,0
OR51T1,0
OR51A7,0
OR51G2,0
OR51G1,0
OR51A4,0
OR51A2,0
OR51L1,0
OR52J3,0
OR52E2,0
AC113331.9,0
OR52A5,0
OR52A1,0
OR51V1,0
AC104389.16,0
HBB,13576
HBD,145
HBG1,0
HBG2,2
HBE1,5
OR51B4,0
OR51B2,0
OR51B5,0
OR51B6,0
OR51M1,0
OR51J1,0
OR51Q1,0
OR51I1,0
OR51I2,0
OR52D1,0
UBQLN3,0
UBQLNL,1
OR52H1,1
AC015691.13,25
OR52B6,0
TRIM6,3
TRIM6-TRIM34,0
TRIM34,1
TRIM5,139
TRIM22,254
OR56B1,0
OR52N4,0
OR52N5,0
OR52N1,0
OR52N2,0
OR52E6,0
OR52E8,0
OR52E4,0
AC025016.1,0
OR56A3,0
OR52L1,0
OR56A4,0
OR56A1,0
OR56B4,0
OR56B3P,0
OR52B1P,0
OR52B2,0
OR52W1,0
RP11-290F24.6,3
C11orf42,0
FAM160A2,94
CNGA4,0
CCKBR,0
PRKCDBP,1375
RP11-304C12.3,0
SMPD1,169
APBB1,64
HPX,1
TRIM3,40
ARFIP2,209
TIMM10B,166
TIMM10B,0
DNHD1,4
RRP8,144
RP11-732A19.8,0
ILK,717
TAF10,37
TPP1,386
RP11-732A19.9,0
DCHS1,150
RP11-732A19.5,0
RP11-732A19.6,0
MRPL17,766
OR2AG2,0
OR2AG1,0
OR6A2,0
OR10A5,0
OR10A2,0
OR10A4,0
OR2D2,0
OR2D3,0
ZNF215,1
ZNF214,1
NLRP14,0
RBMXL2,0
RP11-324J3.1,0
SYT9,1
CTD-2516F10.2,0
OLFML1,94
PPFIBP2,31
CTD-2516F10.4,0
CYB5R2,8
RP11-35J10.5,0
RP11-35J10.4,0
OR5P2,0
OR5P3,0
OR10A6,0
OR10A3,0
NLRP10,0
EIF3F,2516
RP11-236J17.3,0
TUB,6
RP11-236J17.6,0
RIC3,25
RP11-379P15.1,0
LMO1,0
STK33,3
TRIM66,26
RP11-152H18.4,0
RPL27A,35864
ST5,138
RP11-152H18.3,1
RP11-318C2.1,1
AKIP1,271
C11orf16,0
ASCL3,0
TMEM9B,366
TMEM9B-AS1,10
NRIP3,16
RP11-467K18.2,0
SCUBE2,75
DENND5A,237
TMEM41B,197
IPO7,532
CTD-2371O3.2,13
AC132192.1,11
ZNF143,126
WEE1,117
SWAP70,742
RP11-540A21.2,8
SBF2-AS1,24
SBF2,426
RP11-1H15.2,0
RP11-748C4.1,0
RP11-351I24.1,0
ADM,2578
AMPD3,5
MTRNR2L8,9698
RNF141,157
MRVI1-AS1,2
LYVE1,48
MRVI1,131
CTR9,227
RP11-685M7.5,0
EIF4G2,2422
RP11-685M7.3,2
ZBED5,140
ZBED5-AS1,29
CTD-2003C8.2,0
RP11-179A10.1,0
CTD-3224I3.3,1
GALNT18,315
CSNK2A3,39
RP11-567I13.1,0
RP11-483L5.1,16
AC131935.1,0
USP47,301
DKK3,151
RP13-631K18.2,6
RP13-631K18.3,1
RP13-631K18.5,0
MICAL2,85
RP11-265D17.2,0
MICALCL,3
PARVA,493
RP11-51B23.3,0
TEAD1,252
RP11-47J17.3,0
RP11-47J17.2,2
LINC00958,5
CTC-497E21.3,0
CTC-497E21.5,0
ARNTL,37
BTBD10,178
PTH,0
FAR1,443
RP11-98J9.1,0
RP11-98J9.2,0
RP11-98J9.3,0
RP11-231N3.1,0
RP11-21L19.1,0
RRAS2,35
COPB1,461
PSMA1,1151
PSMA1,0
PDE3B,10
CYP2R1,35
CALCB,1
CALCA,0
INSC,0
RP11-531H8.1,0
RP11-531H8.2,0
RP11-396O20.1,0
RP11-396O20.2,0
RP11-222N13.1,0
SOX6,66
CTD-3096P4.1,0
C11orf58,1601
PLEKHA7,3
RPS13,25372
PIK3C2A,543
NUCB2,810
NCR3LG1,6
RP1-239B22.5,1
KCNJ11,0
ABCC8,2
USH1C,0
OTOG,1
RP11-358H18.3,0
RP11-358H18.2,0
MYOD1,0
KCNC1,0
SERGEF,81
TPH1,0
SAAL1,91
MRGPRX3,0
RP11-113D6.6,0
MRGPRX4,0
RP11-113D6.10,6
SAA4,1
SAA2,3
SAA1,23
HPS5,73
GTF2H1,167
LDHA,5400
LDHC,0
LDHAL6A,0
TSG101,400
UEVLD,68
SPTY2D1,194
TMEM86A,4
IGSF22,10
RP11-1081L13.4,0
PTPN5,4
MRGPRX1,0
RP11-583F24.8,0
MRGPRX2,0
ZDHHC13,93
CSRP3,0
RP11-428C19.4,0
E2F8,7
RP11-428C19.5,0
NAV2,142
NAV2-AS5,0
NAV2-AS4,0
RP11-359E10.1,10
NAV2-AS3,7
NAV2-AS2,0
NAV2-AS1,0
DBX1,0
HTATIP2,192
PRMT3,37
SLC6A5,0
NELL1,0
RP11-701I24.3,0
RP11-670N15.1,0
CTD-2019O4.1,0
ANO5,3
CTD-3064C13.1,0
CTD-2140G10.2,0
SLC17A6,0
CTD-2140G10.4,0
CTD-2140G10.1,0
RP11-34N19.1,0
FANCF,76
AC103801.2,1
GAS2,1
SVIP,436
RP11-17A1.3,3
CCDC179,0
RP11-266A24.1,1
RP11-945A11.1,0
RP11-945A11.2,0
RP11-2F20.1,0
LUZP2,2
RP11-405K6.1,0
RP11-20J1.1,0
CTD-2507G9.1,12
ANO3,3
RP11-430L3.1,0
MUC15,0
SLC5A12,1
FIBIN,82
BBOX1,0
RP11-1L12.3,2
CCDC34,184
LGR4,74
RP11-159H22.2,0
LIN7C,212
BDNF-AS,1
LINC00678,0
BDNF,0
RP11-406D1.2,0
KIF18A,12
METTL15,185
RP11-22P4.1,4
RP11-22P4.2,0
RP11-960D24.1,0
RP11-115J23.1,0
RP11-466I1.1,0
RP11-460B17.3,0
RP11-460B17.2,0
CTD-3012A18.1,0
RP5-1027O15.1,0
CTD-3138F19.1,0
