,BMET11_Tumor
RP11-141J10.1,0
RP11-141J10.2,0
TMEM2,2108
ABHD17B,289
C9orf85,312
C9orf57,0
GDA,16
RP11-63P12.7,1
RP11-63P12.6,89
ZFAND5,4868
TMC1,0
RP11-151D14.1,2
ALDH1A1,582
ANXA1,6032
RP11-128I7.1,0
RP11-171A24.2,0
RP11-171A24.3,1
RORB,22
TRPM6,10
C9orf40,32
RP11-197P3.4,0
C9orf41,270
NMRK1,393
OSTF1,2025
RP11-470F18.1,0
PCSK5,110
RFK,700
GCNT1,288
PRUNE2,76
PCA3,1
FOXB2,0
VPS13A-AS1,0
VPS13A,777
GNA14,3
RP11-466A17.1,0
GNAQ,1828
CEP78,576
PSAT1,131
RP11-165H23.1,0
RP11-375O18.2,1
TLE4,1788
RP11-403N16.2,0
RP11-403N16.3,4
RP11-394O9.1,4
RP11-289F5.1,0
TLE1,247
RP11-154D17.1,1
RP11-383M4.2,0
RP11-383M4.6,65
SPATA31D1,0
RP11-15B24.5,0
RP11-15B24.1,1
RP11-15B24.4,0
RASEF,20
RP11-439K3.1,0
FRMD3,42
RP11-439K3.3,0
IDNK,163
UBQLN1,739
RP11-522I20.3,10
GKAP1,216
RP11-575L7.2,0
RP11-575L7.4,1
KIF27,124
C9orf64,104
HNRNPK,6318
RP11-575L7.8,2
RMI1,229
RP11-158D2.2,4
SLC28A3,11
RP11-380F14.2,0
NTRK2,20
AGTPBP1,799
RP11-202I11.2,0
RP11-213G2.2,0
NAA35,229
GOLM1,77
C9orf153,0
ISCA1,924
ZCCHC6,1521
RP11-359J6.1,0
RP11-395D3.1,0
GAS1,18
RP11-276H19.1,2
RP11-276H19.2,0
C9orf170,0
DAPK1,368
CTSL,509
XXyac-YM21GA2.3,0
XXyac-YM21GA2.7,0
XXyac-YM21GA2.4,0
SPATA31E1,0
CDK20,16
SPIN1,349
NXNL2,2
RP13-60M5.2,0
RP11-791O21.5,0
C9orf47,15
S1PR3,305
RP11-82L18.4,0
SHC3,0
CKS2,3891
SECISBP2,972
SEMA4D,667
GADD45G,210
RP11-316P17.2,2
RP5-1050E16.2,1
RP5-1050E16.1,0
RP11-406A20.1,0
RP11-406A20.4,0
RP11-389K14.3,1
RP11-555F9.2,4
DIRAS2,6
SYK,1312
RP11-367F23.1,0
RP11-367F23.2,0
RP11-305L7.1,89
RP11-305L7.6,7
RP11-305L7.3,122
LINC00484,30
RP11-305L7.7,20
AUH,230
NFIL3,573
RP11-440G5.2,1
ROR2,5
SPTLC1,189
RP11-100G15.10,0
RP11-62C3.6,0
IARS,546
NOL8,478
CENPP,141
OGN,4
OMD,12
ASPN,7
ECM2,15
IPPK,64
BICD2,440
ZNF484,53
FGD3,391
SUSD3,483
RP11-274J16.5,0
C9orf89,1055
NINJ1,2149
RP11-370F5.4,1
WNK2,15
C9orf129,1
RP11-165J3.5,0
RP11-165J3.6,9
FAM120AOS,569
FAM120A,1686
PHF2,165
RP11-53B5.1,0
BARX1,0
RP11-231K24.2,0
PTPDC1,45
RP11-2B6.3,2
RP11-2B6.2,34
MIRLET7DHG,1
ZNF169,50
NUTM2F,1
RP11-307E17.8,64
HIATL1,534
PCAT7,7
FBP2,0
FBP1,931
C9orf3,85
RP11-54O15.3,0
FANCC,51
RP11-80I15.4,0
RP11-435O5.7,0
RP11-435O5.2,2
PTCH1,41
RP11-435O5.6,1
RP11-435O5.5,0
RP11-435O5.4,0
RP11-332M4.1,0
RP11-180I4.2,0
DKFZP434H0512,0
ERCC6L2,293
LINC00092,6
RP11-569G13.2,0
HSD17B3,2
RP11-240L7.4,0
SLC35D2,76
ZNF367,118
HABP4,56
CDC14B,48
AAED1,242
RP11-535M15.1,0
ZNF510,58
ZNF782,36
HIATL2,13
NUTM2G,1
CTSV,10
RP11-498P14.3,36
RP11-498P14.5,37
RP11-498P14.4,0
CCDC180,55
TDRD7,68
TMOD1,209
RP11-244N9.6,0
TSTD2,103
NCBP1,253
RP11-244N9.4,2
XPA,408
RP11-546O6.4,0
RP11-23B15.1,0
FOXE1,0
C9orf156,135
HEMGN,217
ANP32B,10328
RP11-535C21.3,0
NANS,1199
TRIM14,303
CORO2A,140
TBC1D2,194
GABBR2,1
ANKS6,16
GALNT12,18
RP11-92C4.3,2
COL15A1,7
RP11-92C4.6,0
TGFBR1,237
RP11-96L7.2,0
ALG2,295
SEC61B,6939
NAMA,0
RP11-547C13.1,0
RP11-554F20.1,1
NR4A3,3240
RP11-60I3.5,21
STX17,352
RP11-60I3.4,1
ERP44,1237
INVS,98
TEX10,160
MSANTD3,40
MSANTD3-TMEFF1,0
TMEFF1,0
MURC,6
LPPR1,4
BAAT,1
MRPL50,718
ZNF189,134
ALDOB,0
RP11-490D19.6,0
TMEM246,52
RNF20,371
GRIN3A,18
PPP3R2,2
LINC00587,0
CYLC2,0
RP11-341A22.2,3
RP11-436F21.1,0
RP11-82L2.1,2
SMC2,1089
OR13F1,0
OR13C4,0
OR13C3,0
OR13C8,0
OR13C5,0
OR13C2,0
OR13C9,0
OR13D1,0
NIPSNAP3A,691
NIPSNAP3B,46
ABCA1,253
RP11-217B7.2,1
RP11-217B7.3,8
SLC44A1,930
FSD1L,59
RP11-235C23.5,5
FKTN,70
TAL2,0
TMEM38B,298
RP11-6F6.1,0
RP11-308N19.1,2
RP11-540H22.2,0
RP11-308N19.3,0
RP11-308N19.4,1
ZNF462,35
RP11-508N12.4,0
RP11-508N12.2,0
RP11-196I18.4,1
RAD23B,786
RP11-363D24.1,0
KLF4,1653
AL162389.1,0
RP11-505C13.1,0
RP11-339N8.1,1
ACTL7B,0
ACTL7A,0
IKBKAP,101
FAM206A,80
CTNNAL1,352
TMEM245,445
FRRS1L,27
EPB41L4B,16
PTPN3,23
PALM2,10
RP11-406O23.2,0
PALM2-AKAP2,0
AKAP2,8
C9orf152,30
TXN,6790
TXNDC8,0
SVEP1,18
RP11-410K21.2,5
MUSK,0
LPAR1,18
RP11-202G18.1,25
OR2K2,0
KIAA0368,354
ZNF483,55
PTGR1,104
RP11-16L21.7,0
DNAJC25,100
DNAJC25-GNG10,0
GNG10,39
C9orf84,2
UGCG,472
SUSD1,123
PTBP3,1554
HSDL2,458
C9orf147,2
KIAA1958,82
INIP,408
RP11-276E15.4,1
SNX30,211
SLC46A2,20
RP11-408O19.5,4
ZNF883,18
ZFP37,9
FAM225B,7
FAM225A,4
SLC31A2,890
FKBP15,364
SLC31A1,268
CDC26,1297
PRPF4,339
RNF183,1
WDR31,71
BSPRY,50
HDHD3,379
ALAD,541
POLE3,932
C9orf43,66
RGS3,108
RP11-168K11.2,0
RP11-168K11.3,0
RP11-18B16.2,0
ZNF618,126
AMBP,1
KIF12,1
COL27A1,41
ORM1,2
ORM2,1
AKNA,1334
RP11-9M16.2,1
DFNB31,46
ATP6V1G1,6046
C9orf91,92
RP11-402G3.5,0
RP11-402G3.3,0
TNFSF15,15
TNFSF8,224
TNC,72
RP11-523L1.2,0
1-Dec,0
RP11-445L6.3,1
RP11-284G10.1,0
LINC00474,0
RP11-787B4.2,0
PAPPA,62
PAPPA-AS2,0
RP11-45A16.4,0
PAPPA-AS1,3
ASTN2,39
RP11-264C15.2,0
RP11-67K19.3,0
TRIM32,36
RP11-388N2.1,11
RP11-500B12.1,0
TLR4,382
RP11-281A20.2,0
RP11-281A20.1,0
RP11-349E4.1,0
RP11-127L21.1,0
BRINP1,0
RP11-295D22.1,0
RP11-360A18.2,0
RP11-360A18.1,0
CDK5RAP2,584
MEGF9,997
FBXW2,602
PSMD5,242
PSMD5-AS1,713
PHF19,556
TRAF1,262
C5,91
CNTRL,1661
RAB14,924
GSN,996
RP11-477J21.6,6
GSN-AS1,11
STOM,1013
AL161784.1,0
RP11-162D16.2,2
DAB2IP,37
RP11-524G24.2,0
TTLL11,7
NDUFA8,949
MORN5,0
LHX6,0
RBM18,378
MRRF,333
RP11-498E2.7,3
RP11-498E2.8,8
PTGS1,109
AL162424.1,0
RP11-542K23.10,0
RP11-542K23.7,87
RP11-542K23.9,1
OR1J1,0
OR1J2,0
OR1J4,0
OR1N1,0
OR1N2,3
OR1L8,0
RP11-64P14.7,3
OR1Q1,0
OR1B1,0
OR1L1,0
OR1L3,0
OR1L4,0
OR1L6,0
OR5C1,0
PDCL,420
OR1K1,0
RC3H2,376
ZBTB6,54
ZBTB26,30
RABGAP1,302
GPR21,1
STRBP,446
CRB2,10
DENND1A,217
RP11-230L22.4,0
RP11-417B4.2,0
LHX2,0
RP11-85O21.2,0
RP11-85O21.5,0
NEK6,98
RP11-121A14.2,0
PSMB7,2840
GPR144,0
NR5A1,0
RP11-10J18.3,0
NR6A1,55
MIR181A2HG,18
RP11-175D17.3,0
OLFML2A,24
WDR38,0
RPL35,67114
ARPC5L,1763
GOLGA1,189
SCAI,263
PPP6C,1046
RABEPK,214
HSPA5,2269
RP11-65N13.8,2
GAPVD1,442
MAPKAP1,697
RP11-12A16.3,0
RP11-423C15.3,13
PBX3,245
RP11-343J18.2,0
RP11-343J18.1,0
MVB12B,66
RP11-205K6.1,0
RP11-205K6.2,0
RP11-123K19.1,0
LMX1B,1
RP11-489N22.3,0
ZBTB43,559
ZBTB34,72
RALGPS1,36
ANGPTL2,10
RP13-225O21.2,0
GARNL3,9
SLC2A8,76
ZNF79,18
RPL12,80983
LRSAM1,76
FAM129B,117
STXBP1,34
PTRH1,276
C9orf117,2
TTC16,33
TOR2A,439
SH2D3C,189
CDK9,285
FPGS,343
ENG,352
RP11-228B15.4,12
AK1,293
ST6GALNAC6,345
ST6GALNAC4,381
PIP5KL1,31
RP11-203J24.8,5
DPM2,743
FAM102A,352
RP11-379C10.1,1
NAIF1,65
SLC25A25,128
RP11-379C10.4,0
RP11-395P17.11,8
RP11-395P17.3,15
PTGES2,200
AL590708.2,1
LCN2,11
C9orf16,5270
CIZ1,260
DNM1,19
GOLGA2,443
SWI5,436
AL359091.2,28
RP11-339B21.15,5
RP11-339B21.14,1
TRUB2,239
RP11-339B21.13,4
COQ4,667
SLC27A4,62
URM1,1020
RP11-339B21.11,11
MIR219-2,0
CERCAM,93
ODF2,314
ODF2-AS1,1
GLE1,214
RP11-216B9.6,17
SPTAN1,607
WDR34,292
HMGA1P4,21
SET,5125
PKN3,28
ZDHHC12,1240
RP11-545E17.3,256
ZER1,87
TBC1D13,106
ENDOG,42
C9orf114,198
CCBL1,55
LRRC8A,131
PHYHD1,18
RP11-101E3.5,0
DOLK,33
NUP188,136
RP11-167N5.5,34
SH3GLB2,118
FAM73B,166
DOLPP1,71
CRAT,154
RP11-247A12.1,0
PPP2R4,249
RP11-247A12.7,4
IER5L,55
RP11-247A12.8,1
RP11-247A12.2,6
RP11-344B5.4,0
RP11-344B5.3,0
RP11-344B5.2,10
RP11-65J3.15,0
RP11-65J3.1,162
RP11-65J3.3,0
RP11-65J3.2,0
RP11-65J3.14,4
RP11-492E3.51,5
RP11-492E3.2,68
NTMT1,716
C9orf50,0
ASB6,95
RP11-483H20.4,0
PRRX2,0
RP11-483H20.6,0
PTGES,24
TOR1B,180
TOR1A,389
C9orf78,1735
USP20,95
FNBP1,2982
RP11-409K20.6,0
RP11-138E2.1,6
GPR107,131
AL360004.1,1
NCS1,11
HMCN2,0
AL354898.1,0
ASS1,30
FUBP3,311
PRDM12,0
EXOSC2,179
ABL1,150
QRFP,0
FIBCD1,0
RP11-83J21.3,0
LAMC3,1
AIF1L,39
NUP214,2668
RP11-544A12.4,48
RP11-544A12.8,115
FAM78A,301
PPAPDC3,10
PRRC2B,594
POMT1,84
RP11-334J6.6,6
UCK1,208
RAPGEF1,494
RP11-323H21.3,0
MED27,86
NTNG2,14
SETX,1137
TTF1,390
C9orf171,4
BARHL1,0
DDX31,54
GTF3C4,104
AK8,3
C9orf9,64
TSC1,204
GFI1B,145
GTF3C5,258
CEL,0
RALGDS,368
GBGT1,258
OBP2B,0
SURF6,121
MED22,107
RPL7A,73256
SURF1,1498
SURF2,494
SURF4,901
C9orf96,17
REXO4,435
ADAMTS13,4
CACFD1,38
SLC2A6,431
TMEM8C,0
ADAMTSL2,0
FAM163B,0
LL09NC01-254D11.1,0
DBH,0
DBH-AS1,18
SARDH,57
VAV2,61
LINC00094,46
BRD3,852
RP11-374P20.4,0
LL09NC01-251B2.3,8
WDR5,126
LL09NC01-139C3.1,2
RP11-145E17.2,0
RXRA,715
RP11-473E2.2,0
RP11-473E2.4,1
RP11-473E2.3,0
COL5A1,29
COL5A1-AS1,0
FCN2,2
FCN1,7235
RP11-447M12.2,1
OLFM1,2
RP11-399H11.3,0
RP11-399H11.2,0
AL390778.1,0
C9orf62,0
RP11-555H7.2,0
PPP1R26-AS1,6
PPP1R26,34
C9orf116,43
MRPS2,534
RP11-426A6.5,0
LCN1,0
OBP2A,0
PAEP,2
RP11-98L5.2,3
RP11-98L5.5,0
GLT6D1,0
LCN9,0
SOHLH1,0
KCNT1,1
CAMSAP1,128
RP11-432J22.2,5
UBAC1,546
NACC2,314
RP11-83N9.5,9
C9orf69,82
LHX3,0
QSOX2,88
WI2-1959D15.1,0
DKFZP434A062,0
GPSM1,33
DNLZ,1
CARD9,216
SNAPC4,68
SDCCAG3,112
PMPCA,339
INPP5E,28
SEC16A,340
C9orf163,0
NOTCH1,190
RP11-413M3.4,0
RP11-611D20.2,2
RP11-251M1.1,70
EGFL7,678
AGPAT2,967
FAM69B,31
SNHG7,3845
LCN6,0
LCN10,0
LCN6,49
LCN8,72
LCN15,11
TMEM141,1214
RP11-216L13.17,0
CCDC183,27
CCDC183-AS1,4
RABL6,488
C9orf172,0
PHPT1,2333
MAMDC4,25
EDF1,8413
TRAF2,173
FBXW5,1052
C8G,8
LCN12,7
C9orf141,0
PTGDS,917
LCNL1,7
C9orf142,1920
CLIC3,733
ABCA2,95
C9orf139,27
FUT7,82
RP11-229P13.20,16
NPDC1,76
ENTPD2,5
RP11-229P13.15,0
RP11-229P13.22,0
SAPCD2,107
RP11-229P13.23,0
UAP1L1,67
AL807752.1,2
MAN1B1,370
DPP7,2412
GRIN1,2
LRRC26,0
TMEM210,2
ANAPC2,152
SSNA1,1338
TPRN,49
TMEM203,54
NDOR1,35
RNF208,23
C9orf169,2
RNF224,1
SLC34A3,0
TUBB4B,3024
FAM166A,5
C9orf173,0
NELFB,179
TOR4A,81
NRARP,45
EXD3,187
NOXA1,17
ENTPD8,0
NSMF,115
PNPLA7,25
MRPL41,2208
DPH7,221
ZMYND19,37
ARRDC1,829
C9orf37,178
EHMT1,628
RP11-188C12.3,0
CACNA1B,1
RP11-885N19.6,16
FAM157B,25
TUBB8,0
ZMYND11,422
DIP2C,25
RP11-490E15.2,0
RP11-809C18.3,0
PRR26,2
RP11-809C18.4,0
RP11-164C1.2,1
LARP4B,404
RP11-363N22.2,0
AL359878.1,4
GTPBP4,547
IDI2,0
IDI2-AS1,10
IDI1,1662
WDR37,197
LINC00200,1
ADARB2,11
ADARB2-AS1,0
LINC00700,1
RP11-69C17.2,0
RP11-69C17.3,0
RP11-69C17.4,0
LINC00701,0
RP11-446F3.2,0
RP11-526P5.1,0
RP11-526P5.2,0
RP11-118K6.2,0
RP11-118K6.3,3
PFKP,354
PITRM1,147
RP11-298E9.5,0
RP11-298E9.6,0
RP11-195B3.1,0
RP11-482E14.1,0
RP11-482E14.2,0
RP11-184A2.3,1
RP11-184A2.2,0
KLF6,8534
RP11-464C19.2,0
RP11-464C19.3,0
RP11-433J20.2,0
RP11-433J20.1,2
LINC00702,1
LINC00703,0
RP11-34C15.2,0
LINC00704,0
LINC00705,0
AKR1E2,12
AKR1C1,94
AKR1C2,12
RP11-499O7.7,0
AKR1C3,589
AKR1CL1,1
AKR1C4,0
RP11-445P17.3,0
RP11-445P17.8,0
UCN3,0
TUBAL3,1
NET1,588
CALML5,3
CALML3-AS1,0
CALML3,0
RP11-116G8.5,0
RP13-463N16.6,0
RP11-336A10.5,0
RP11-336A10.4,0
ASB13,51
FAM208B,471
RP11-336A10.2,0
GDI2,4609
RP11-318E3.9,20
ANKRD16,36
FBXO18,254
RP11-536K7.3,74
IL15RA,118
IL2RA,154
RP11-536K7.5,1
RBM17,1877
PFKFB3,1421
RP11-414H17.5,0
RP11-563J2.2,12
DKFZP667F0711,19
PRKCQ,132
PRKCQ-AS1,395
RP11-554I8.1,0
RP11-554I8.2,0
LINC00707,1
RP11-799O21.2,0
RP11-393K12.2,0
SFMBT2,314
RP5-1031D4.2,1
RP11-385N23.1,0
ITIH5,37
ITIH2,0
KIN,392
ATP5C1,3837
TAF3,589
GATA3-AS1,0
RP11-379F12.4,0
RP11-379F12.3,0
GATA3,289
LINC00708,0
RP5-1119O21.2,0
RP11-543F8.2,1
RP11-428L9.1,0
RP11-428L9.2,0
LINC00709,0
RP5-1051H14.2,0
RP5-933E2.1,0
RP11-271F18.1,0
RP11-271F18.4,0
SFTA1P,8
RP1-251M9.2,0
CELF2,4757
RP1-251M9.3,0
CELF2-AS2,0
RP3-323N1.2,1
CELF2-AS1,2
USP6NL,221
RP11-138I18.1,0
RP11-138I18.2,6
ECHDC3,58
PROSER2,15
PROSER2-AS1,1
UPF2,1136
DHTKD1,256
SEC61A2,58
NUDT5,1077
CDC123,668
RP11-186N15.3,8
CAMK1D,227
CCDC3,12
OPTN,958
MCM10,151
UCMA,0
PHYH,233
AL138764.1,25
SEPHS1,229
RP11-445K13.2,0
BEND7,48
RP11-214D15.2,0
PRPF18,400
RP11-295P9.3,68
FRMD4A,55
RP11-295P9.12,5
RP11-295P9.8,3
RP11-295P9.6,0
RP11-353M9.1,0
RP11-142M10.2,0
RP11-397C18.2,0
FAM107B,1419
RP11-7C6.1,0
CDNF,21
HSPA14,380
RP11-398C13.6,20
SUV39H2,134
DCLRE1C,395
MEIG1,19
OLAH,41
ACBD7,3
C10orf111,16
RPP38,325
NMT2,88
FAM171A1,41
RP11-25G10.2,0
ITGA8,27
FAM188A,214
RP11-461K13.1,0
PTER,260
C1QL3,0
RSU1,783
CUBN,32
RP11-406H21.2,3
TRDMT1,97
VIM-AS1,360
VIM,46483
RP11-124N14.3,15
ST8SIA6,56
ST8SIA6-AS1,85
PTPLA,330
RP11-390B4.5,35
STAM,276
RP11-390B4.3,0
TMEM236,3
MRC1L1,9
TMEM236,5
MRC1,58
RP11-457D2.3,0
SLC39A12,1
SLC39A12-AS1,0
CACNB2,34
RP11-499P20.2,61
RP11-383B4.4,6
NSUN6,322
RP11-139J15.7,2
ARL5B-AS1,21
ARL5B,1926
RP11-139J15.5,0
MALRD1,12
RP11-49L2.1,0
RP11-354E11.2,137
PLXDC2,860
RP11-575A19.2,0
NEBL,29
C10orf113,0
NEBL-AS1,3
RP11-275N1.1,0
CASC10,4
SKIDA1,18
MLLT10,624
DNAJC1,344
EBLN1,0
RP11-108B14.5,0
RP11-573G6.6,0
COMMD3,1152
COMMD3-BMI1,0
BMI1,409
RP11-573G6.9,2
RP11-573G6.8,2
RP11-573G6.10,1
SPAG6,10
PIP4K2A,1671
ARMC3,0
MSRB2,449
PTF1A,0
C10orf115,0
C10orf67,2
RP11-371A19.2,2
OTUD1,248
KIAA1217,36
AL353583.1,0
ARHGAP21,230
PRTFDC1,37
RP11-165A20.3,12
ENKUR,0
THNSL1,32
RP11-80K21.3,0
GPR158-AS1,0
GPR158,1
RP11-435M3.2,0
MYO3A,2
GAD2,0
APBB1IP,1567
RP11-128B16.3,0
LINC00264,3
LINC00202-2,69
RP13-16H11.7,0
RP13-16H11.2,0
PDSS1,82
RP13-16H11.5,2
ABI1,1352
LINC00202-1,3
LINC00614,0
ANKRD26,375
YME1L1,1597
MASTL,359
ACBD5,369
RP11-85G18.6,2
RP11-748L13.6,0
PTCHD3,0
RAB18,986
MKX,4
RP11-360I20.2,0
ARMC4,9
RP11-218D6.4,0
MPP7,278
RP11-351M16.3,0
WAC-AS1,447
WAC,1700
BAMBI,9
RP11-478H13.1,0
LINC00837,0
RP11-478H13.3,2
C10orf126,0
LYZL1,0
PTCHD3P1,144
SVIL,289
KIAA1462,2
MTPAP,228
MAP3K8,2988
RP11-253D19.1,7
RP11-253D19.2,0
LYZL2,0
RP11-14C22.3,0
RP11-14C22.6,1
ZNF438,105
RP11-192P3.4,1
ZEB1,384
RP11-192P3.5,4
RP11-472N13.2,2
RP11-472N13.3,41
ARHGAP12,286
KIF5B,2785
RP11-166N17.1,0
EPC1,1534
RP11-166N17.3,0
RP11-135A24.4,3
RP11-135A24.2,0
CCDC7,98
C10ORF68,37
RP11-479G22.8,23
ITGB1,2380
RP11-462L8.1,4
RP11-342D11.3,10
NRP1,81
RP11-342D11.2,0
RP11-90B22.1,0
RP11-476F14.1,0
RP13-259N13.2,0
LINC00838,0
RP11-490O24.2,0
PARD3,26
PARD3-AS1,1
CUL2,293
RP11-297A16.2,3
CREM,3845
RP11-324I22.2,2
CCNY,537
RP11-324I22.4,28
GJD4,1
RP11-425A6.5,106
FZD8,7
RP11-309N24.1,8
RP11-810B23.1,0
SNORA40,0
NAMPTL,159
RP11-322I2.1,0
ANKRD30A,0
RP11-20F24.2,0
LINC00993,0
MTRNR2L7,7
RP11-258F22.1,38
RP11-258F22.2,0
ZNF248,105
RP11-162G10.5,45
ZNF25,107
RP11-393J16.4,1
ZNF33A,841
ZNF37A,465
RP11-508N22.12,0
RP11-508N22.13,0
RP11-508N22.9,0
RP11-672F9.1,0
LINC00999,2
RP11-291L22.4,0
LINC00839,1
ZNF33B,367
AL022344.4,0
AL022344.5,0
AL022344.7,0
BMS1,499
RP11-124O11.1,0
RP11-124O11.2,0
RET,6
RP11-351D16.3,24
CSGALNACT2,1589
RASGEF1A,58
RP11-168L22.2,0
FXYD4,1
HNRNPF,4794
RP11-517P14.2,45
ZNF487,85
ZNF239,8
ZNF485,21
RP11-402L1.4,0
ZNF32,441
ZNF32-AS1,0
ZNF32-AS2,0
RP11-402L1.11,0
RP11-272J7.4,0
LINC00619,2
LINC00840,1
RP11-168P8.5,0
RP11-168P8.3,0
LINC00841,0
RP11-20J15.2,0
RP11-20J15.3,0
CXCL12,475
AL137026.1,0
RP11-733D4.1,0
TMEM72-AS1,0
RP11-285G1.2,0
TMEM72,6
RP11-285G1.9,0
RASSF4,702
C10orf10,366
C10orf25,29
ZNF22,965
RP11-445N18.5,0
OR13A1,0
ALOX5,388
RP11-67C2.2,0
8-Mar,184
ZFAND4,35
FAM21C,147
FAM25E,0
AGAP4,13
PTPN20A,0
RP11-342C24.8,5
RP11-38L15.8,1
RP11-38L15.2,17
RP11-38L15.3,1
SYT15,57
GPRIN2,0
LINC00842,3
NPY4R,0
ANXA8L1,0
FAM25B,0
RP11-144G6.4,0
AGAP10,67
RP11-144G6.10,0
RP11-292F22.5,0
RP11-292F22.7,8
ANTXRL,1
ANXA8L2,1
AL603965.1,0
FAM21B,27
ASAH2C,0
AGAP9,0
FAM25G,0
ANXA8,3
AL591684.1,0
RP11-463P17.1,0
ZNF488,0
RP11-463P17.3,0
RBP3,0
GDF2,0
GDF10,0
PTPN20B,0
RP11-508M1.7,1
FAM25C,0
FRMPD2,4
MAPK8,307
ARHGAP22,81
RP11-534L6.2,0
WDFY4,155
LRRC18,0
RP11-523O18.5,0
RP11-523O18.1,1
VSTM4,15
FAM170B-AS1,0
FAM170B,0
C10orf128,78
C10orf71-AS1,0
C10orf71,0
DRGX,0
RP11-123B3.2,0
ERCC6,57
PGBD3,0
ERCC6-PGBD3,0
CHAT,0
SLC18A3,0
C10orf53,1
OGDHL,0
PARG,136
FAM21D,2
FAM25D,0
AGAP8,99
RP11-592B15.9,2
TIMM23B,1
AGAP7,1
MSMB,178
NCOA4,1787
TIMM23,221
LINC00843,17
AGAP6,55
FAM21A,61
ASAH2,4
SGMS1,584
AC069547.1,0
AC069547.2,1
RP11-512N4.2,0
RP11-50E11.3,61
ASAH2B,16
A1CF,1
RP11-96B5.4,0
PRKG1,29
RP11-96B5.3,15
RP11-40C11.2,0
CSTF2T,190
PRKG1-AS1,0
DKK1,16
RP11-346D6.6,1
RP11-556E13.1,13
MBL2,0
RP11-319F12.2,0
RP11-71J2.1,0
PCDH15,0
RP11-257I14.1,19
RP11-598C10.2,0
RP11-598C10.1,0
MTRNR2L5,16
ZWINT,741
IPMK,504
CISD1,682
RP11-179B15.5,0
RP11-179B15.6,0
UBE2D1,1348
TFAM,688
BICC1,33
LINC00844,5
PHYHIPL,0
FAM13C,23
RP11-443O13.3,0
RP11-135D11.2,0
SLC16A9,73
LINC00948,2
CCDC6,857
C10orf40,13
ANK3,124
RP11-388P9.2,17
RP11-131N11.4,1
CDK1,1148
RHOBTB1,24
LINC00845,0
TMEM26,1
RP11-809M12.1,0
C10orf107,0
RP11-63A2.2,0
RP11-491H19.1,0
ARID5B,2167
RTKN2,269
RP11-120C12.3,0
ZNF365,10
RP11-436D10.3,1
ADO,90
EGR2,183
RP11-144G16.1,0
NRBF2,1077
JMJD1C,2502
JMJD1C-AS1,2
REEP3,456
RP11-170M17.1,1
RP11-174J11.1,0
RP11-179K3.2,11
RP11-428G2.1,0
RP11-222A11.1,11
CTNNA3,0
RP11-210G22.1,0
LRRTM3,0
RP11-344A5.1,0
DNAJC12,92
RP11-57G10.8,29
SIRT1,360
HERC4,809
MYPN,0
ATOH7,0
RP11-153K11.3,1
PBLD,37
HNRNPH3,1996
RUFY2,205
DNA2,114
SLC25A16,212
TET1,87
CCAR1,1110
STOX1,11
DDX50,607
DDX21,3159
KIAA1279,165
SRGN,62758
VPS26A,929
SUPV3L1,172
RP11-227H15.4,2
HKDC1,5
RP11-227H15.5,0
HK1,663
TACR2,8
TSPAN15,46
NEUROG3,9
RP11-343J3.2,3
C10orf35,20
RP11-242G20.1,0
COL13A1,2
RP11-262I2.2,0
H2AFY2,105
AIFM2,52
TYSND1,107
SAR1A,1286
PPA1,3486
NPFFR1,51
LRRC20,37
EIF4EBP2,959
NODAL,0
AC022532.1,8
PALD1,18
PRF1,831
ADAMTS14,3
TBATA,0
SGPL1,276
RP11-432J9.5,1
PCBD1,1041
RP11-432J9.3,0
RP11-432J9.6,0
UNC5B,16
UNC5B-AS1,7
SLC29A3,38
CDH23,140
CDH23-AS1,0
C10orf105,3
C10orf54,3426
PSAP,9565
RP11-472G21.2,2
CHST3,6
RP11-150D20.5,0
SPOCK2,899
ASCC1,330
ANAPC16,4559
DDIT4,14337
RP11-442H21.2,179
DNAJB12,662
MICU1,376
RP11-167P22.3,0
MCU,135
OIT3,0
PLA2G12B,0
P4HA1,609
RP11-344N10.2,0
RP11-344N10.5,14
NUDT13,48
RP11-152N13.16,6
ECD,232
FAM149B1,80
DNAJC9,1163
MRPS16,1226
DNAJC9-AS1,19
RP11-152N13.5,48
TTC18,27
ANXA7,1281
RP11-537A6.9,0
MSS51,16
PPP3CB,324
USP54,59
RP11-464F9.20,42
RP11-464F9.22,0
MYOZ1,0
SYNPO2L,58
RP11-464F9.21,1
AGAP5,21
RP11-574K11.29,5
SEC24C,176
AC022400.2,8
FUT11,229
CHCHD1,1034
ZSWIM8,163
ZSWIM8-AS1,0
RP11-574K11.31,2
NDST2,17
CAMK2G,354
RP11-574K11.5,0
RP11-574K11.8,0
PLAU,40
C10orf55,0
VCL,611
RP11-178G16.4,32
RP11-178G16.5,3
AP3M1,226
ADK,640
RP11-46O21.2,3
RP11-222G7.2,1
KAT6B,755
RP11-77G23.2,0
RP11-77G23.5,0
DUPD1,0
DUSP13,0
SAMD8,440
VDAC2,3575
COMTD1,675
ZNF503-AS1,5
RP11-399K21.11,0
ZNF503,134
RP11-399K21.13,10
RP11-399K21.14,0
RP11-399K21.10,0
C10orf11,168
RP11-369F10.2,0
RP11-325D15.2,0
KCNMA1,374
RP11-443A13.5,1
RP11-180I22.2,0
RP11-328K22.1,0
RP11-619F23.2,0
RP13-39P12.3,0
