,BMET7_Distal
LDB3,6
RP11-359E3.4,10
BMPR1A,12
MMRN2,0
SNCG,1
ADIRF,20
RP11-96C23.15,0
RP11-96C23.10,0
FAM25A,0
GLUD1,136
FAM35A,216
NUTM2A-AS1,439
NUTM2A,0
LINC00863,24
NUTM2D,1
LINC00864,0
MINPP1,387
RP11-57C13.4,0
RP11-57C13.6,0
RP11-57C13.3,0
PAPSS2,10
ATAD1,238
KLLN,9
PTEN,363
RNLS,21
LIPJ,1
LIPF,0
LIPK,0
LIPN,7
LIPM,0
ANKRD22,5
STAMBPL1,41
ACTA2-AS1,0
ACTA2,22
FAS,61
CH25H,0
LIPA,174
RP11-149I23.3,0
IFIT2,60
IFIT3,76
IFIT1B,0
IFIT1,15
IFIT5,68
SLC16A12,8
RP11-168O10.6,0
PANK1,12
RP11-80H5.2,0
RP11-80H5.6,0
RP11-80H5.9,0
RP11-80H5.7,5
KIF20B,795
LINC00865,30
RP11-478K7.2,0
RP11-15K3.1,0
RP11-94M14.2,0
RP11-94M14.3,0
HTR7,3
RPP30,237
ANKRD1,0
RP11-236B18.2,0
RP11-236B18.5,0
LINC00502,0
PCGF5,405
HECTD2,17
PPP1R3C,0
TNKS2-AS1,2
TNKS2,199
FGFBP3,17
RP11-402D21.2,2
BTAF1,188
CPEB3,18
5-Mar,161
IDE,138
KIF11,166
HHEX,234
EXOC6,237
RP11-348J12.2,0
CYP26C1,0
CYP26A1,0
MYOF,24
CEP55,55
FFAR4,11
RBP4,1
PDE6C,0
FRA10AC1,302
LGI1,0
SLC35G1,99
PLCE1,61
RP11-429H9.4,0
RP11-391J2.3,0
PLCE1-AS1,0
RP11-76P2.4,0
NOC3L,291
TBC1D12,15
HELLS,500
CYP2C18,0
CYP2C19,0
CYP2C9,0
CYP2C8,1
RP11-310E22.5,0
C10orf129,2
RP11-310E22.4,3
PDLIM1,319
SORBS1,28
ALDH18A1,132
TCTN3,136
ENTPD1,152
ENTPD1-AS1,176
RP11-248J23.7,0
C10orf131,1
RP11-248J23.6,3
CC2D2B,3
RP11-690P14.4,0
CCNJ,60
BLNK,156
RP11-35J23.1,1
DNTT,231
OPALIN,0
TLL2,6
TM9SF3,405
PIK3AP1,175
LCOR,291
C10orf12,60
RP11-175O19.4,38
ARHGAP19-SLIT1,0
SLIT1,0
RP11-453E2.2,0
ARHGAP19,91
FRAT1,40
FRAT2,55
RP11-452K12.4,2
RRP12,69
RP11-452K12.7,0
AL355490.1,0
PGAM1,493
EXOSC1,484
ZDHHC16,130
MMS19,109
UBTD1,13
ANKRD2,3
HOGA1,3
PI4K2A,46
PI4K2A,0
C10orf62,0
MORN4,70
AVPI1,51
MARVELD1,101
ZFYVE27,108
SFRP5,1
LINC00866,0
GOLGA7B,5
CRTAC1,0
GOLGA7B,0
R3HCC1L,95
LOXL4,1
RP11-34A14.3,0
PYROXD2,40
HPS1,822
HPSE2,0
CNNM1,8
GOT1,67
RP11-441O15.3,14
RP11-129J12.2,6
RP11-129J12.1,0
NKX2-3,2
SLC25A28,43
RP11-85A1.3,8
RP11-483F11.7,10
ENTPD7,20
CUTC,215
COX15,146
ABCC2,2
DNMBP,21
DNMBP-AS1,7
CPN1,0
ERLIN1,141
CHUK,84
RP11-316M21.7,2
RP11-316M21.6,2
CWF19L1,94
BLOC1S2,474
PKD2L1,0
RP11-34D15.2,0
SCD,18
RP11-285F16.1,1
WNT8B,0
SEC31B,45
NDUFB8,0
NDUFB8,1239
HIF1AN,120
PAX2,0
RP11-179B2.2,38
FAM178A,417
RP11-108L7.14,1
MRPL43,550
SEMA4G,2
RP11-108L7.4,0
C10orf2,80
LZTS2,66
PDZD7,17
SFXN3,38
RP11-108L7.15,51
KAZALD1,26
TLX1NB,0
HUG1,0
TLX1,0
RP11-31L23.3,0
RP11-324L3.1,0
LBX1,0
LBX1-AS1,0
RP11-107I14.4,6
RP11-107I14.2,0
RP11-107I14.5,0
BTRC,61
DPCD,111
POLL,153
FBXW4,71
RP11-190J1.3,0
FGF8,0
NPM3,797
MGEA5,785
KCNIP2-AS1,0
KCNIP2,5
C10orf76,43
HPS6,14
LDB1,214
PPRC1,100
NOLC1,337
ELOVL3,0
PITX3,0
GBF1,92
NFKB2,84
PSD,5
FBXL15,366
CUEDC2,423
C10orf95,57
TMEM180,47
ACTR1A,110
RP11-18I14.11,1
SUFU,23
RP11-47A8.5,11
TRIM8,92
ARL3,143
SFXN2,113
WBP1L,109
CYP17A1,8
CYP17A1-AS1,1
C10orf32,374
C10orf32-ASMT,0
AS3MT,0
RP11-724N1.1,0
CNNM2,44
NT5C2,208
RPEL1,1
INA,0
PCGF6,123
TAF5,52
USMG5,3051
PDCD11,186
CALHM2,84
RP11-225H22.7,2
RP11-225H22.4,5
CALHM1,0
CALHM3,0
RP11-225H22.5,0
NEURL1,55
SH3PXD2A,58
RP11-416N2.4,6
OBFC1,159
SLK,328
COL17A1,0
SFR1,181
WDR96,0
GSTO1,834
GSTO2,13
ITPRIP,23
RP11-127L20.5,0
RP11-127L20.3,0
CCDC147-AS1,1
CCDC147,0
RP11-127O4.3,0
RP11-127O4.2,0
SORCS3,5
SORCS3-AS1,0
RP11-56I23.1,0
RP11-298H24.1,0
SORCS1,0
RP11-215N21.1,0
RP11-163F15.1,0
RP11-655H13.2,0
XPNPEP1,119
RP11-451M19.3,1
ADD3,662
MXI1,170
RP11-549L6.3,0
SMNDC1,274
RP11-525A16.4,2
DUSP5,3
SMC3,871
RBM20,1
RP11-313D6.3,2
PDCD4-AS1,113
PDCD4,1028
BBIP1,289
RP11-348N5.7,4
SHOC2,587
ADRA2A,15
RP11-381K7.1,0
GPAM,63
TECTB,0
ACSL5,157
RP11-324O2.3,0
RP11-324O2.6,1
ZDHHC6,256
VTI1A,188
RP11-25C19.3,0
TCF7L2,57
RP11-57H14.2,3
HABP2,0
NRAP,0
CASP7,47
RP11-211N11.5,0
PLEKHS1,3
DCLRE1A,53
NHLRC2,107
AL162407.1,0
ADRB1,3
C10orf118,365
TDRD1,4
VWA2,4
AFAP1L2,5
ABLIM1,144
RP11-106M7.1,0
FAM160B1,88
TRUB1,111
RP11-383C6.2,0
ATRNL1,1
GFRA1,0
CCDC172,0
PNLIPRP3,0
PNLIP,0
PNLIPRP1,3
C10orf82,3
RP11-498B4.5,0
HSPA12A,0
RP11-539I5.1,1
ENO4,3
KIAA1598,100
VAX1,0
RP11-501J20.2,0
KCNK18,0
RP11-501J20.5,5
SLC18A2,16
PDZD8,513
CTA-109P11.4,0
EMX2OS,2
EMX2,7
CTA-109P11.1,0
RP11-328K15.1,0
RP11-355F22.1,0
RAB11FIP2,145
RP11-354M20.3,0
CASC2,5
FAM204A,735
LINC00867,0
PRLHR,0
CACUL1,269
RP11-498J9.2,0
NANOS1,9
EIF3A,2922
FAM45A,838
SFXN4,243
PRDX3,890
GRK5,27
RP11-79M19.2,0
RGS10,1087
TIAL1,479
BAG3,10
INPP5F,46
MCMBP,146
SEC23IP,157
PPAPDC1A,21
C10orf85,1
WDR11-AS1,7
WDR11,292
RP11-95I16.4,0
RP11-95I16.2,0
LINC01153,0
FGFR2,8
RP11-62L18.3,0
RP11-78A18.2,0
ATE1,135
ATE1-AS1,2
NSMCE4A,234
TACC2,7
BTBD16,0
PLEKHA1,145
ARMS2,0
HTRA1,2
DMBT1,0
C10orf120,0
CUZD1,5
FAM24B,36
FAM24A,0
C10orf88,57
PSTK,42
IKZF5,135
ACADSB,75
HMX3,0
HMX2,0
BUB3,693
RP11-282I1.1,0
RP11-338O1.2,0
RP11-282I1.2,0
GPR26,0
CPXM2,0
RP11-391M7.3,0
CHST15,64
OAT,496
RP13-238F13.5,0
NKX1-2,0
RP13-238F13.3,0
LHPP,133
RP11-12J10.3,1
FAM53B,117
FAM53B-AS1,0
METTL10,252
FAM175B,117
ZRANB1,145
RP11-298J20.3,19
CTBP2,344
TEX36-AS1,0
TEX36,0
RP11-383C5.3,1
RP11-383C5.4,35
EDRF1,226
EDRF1-AS1,3
MMP21,0
UROS,976
BCCIP,327
DHX32,56
FANK1,13
FANK1-AS1,0
ADAM12,7
LINC00601,0
C10orf90,0
DOCK1,12
RP11-223P11.3,0
RP11-223P11.2,0
FAM196A,0
NPS,0
FOXI2,0
CLRN3,0
PTPRE,365
RP11-4C20.3,0
MKI67,913
RP11-264E18.1,1
RP11-442O18.2,0
RP11-442O18.1,0
RP11-168C9.1,0
MGMT,391
AL355531.2,0
RP11-109A6.2,0
RP11-109A6.3,6
EBF3,3
LINC00959,12
GLRX3,335
RP11-540N6.1,0
TCERG1L,1
TCERG1L-AS1,0
AL450307.1,0
PPP2R2D,94
BNIP3,138
JAKMIP3,1
RP11-140A10.3,0
DPYSL4,2
STK32C,112
LRRC27,56
PWWP2B,21
RP11-432J24.2,3
RP11-432J24.3,0
C10orf91,3
RP11-432J24.5,0
LINC01165,0
INPP5A,13
RP11-288G11.3,0
NKX6-2,0
TTC40,1
LINC01166,0
LINC01167,0
LINC01168,0
GPR123,0
GPR123-AS1,0
KNDC1,2
UTF1,0
VENTX,2
MIR202HG,1
ADAM8,58
TUBGCP2,368
RP11-122K13.12,1
ZNF511,388
RP11-122K13.14,0
CALY,1
RP11-122K13.7,0
PRAP1,2
FUOM,201
ECHS1,446
PAOX,46
AL360181.1,0
RP11-108K14.8,0
MTG1,137
SPRN,0
CYP2E1,6
AL161645.2,0
SYCE1,0
FRG2B,0
RP11-304M2.6,0
LINC01001,9
RP11-304M2.3,0
BET1L,142
SCGB1C1,0
ODF3,0
RP11-304M2.5,1
RIC8A,114
SIRT3,54
PSMD13,332
NLRP6,0
RP11-326C3.2,11
ATHL1,84
IFITM5,0
IFITM2,1446
RP11-326C3.7,2
IFITM1,90
RP11-326C3.11,49
IFITM3,441
RP11-326C3.10,0
RP11-326C3.14,0
RP11-326C3.13,1
RP11-326C3.12,16
RP11-326C3.15,1
B4GALNT4,0
PKP3,0
SIGIRR,402
ANO9,23
PTDSS2,32
RP13-317D12.3,19
RNH1,581
RP13-46H24.1,0
HRAS,20
LRRC56,7
C11orf35,4
RP11-496I9.1,4
RASSF7,176
MIR210HG,13
PHRF1,121
IRF7,160
CDHR5,0
SCT,28
DRD4,0
DEAF1,62
RP11-754B17.1,0
EPS8L2,48
TMEM80,194
AP006621.9,0
TALDO1,1190
PDDC1,223
AP006621.5,83
AP006621.6,1
CEND1,0
SLC25A22,35
PIDD,73
RPLP2,85781
PNPLA2,75
AP006621.8,1
EFCAB4A,12
CD151,110
POLR2L,3927
TSPAN4,136
RP11-1391J7.1,110
CHID1,353
AP2A2,112
MUC6,0
RP13-870H17.3,0
MUC2,0
MUC5AC,0
MUC5B,0
RP11-532E4.2,0
TOLLIP,188
AC136297.1,0
TOLLIP-AS1,23
BRSK2,0
MOB2,156
DUSP8,3
KRTAP5-AS1,0
KRTAP5-1,0
KRTAP5-2,0
KRTAP5-3,0
KRTAP5-4,0
KRTAP5-5,0
AP006285.7,0
FAM99B,0
AP006285.6,0
KRTAP5-6,0
IFITM10,1
RP11-295K3.1,0
CTSD,606
AC068580.6,0
AC068580.7,0
SYT8,0
TNNI2,58
LSP1,808
C11orf89,0
LINC01150,0
TNNT3,12
MRPL23,1620
MRPL23-AS1,0
AC051649.6,1
IGF2,3
INS-IGF2,0
IGF2-AS,0
INS,0
TH,0
ASCL2,6
C11orf21,124
TSPAN32,206
CD81,230
TSSC4,270
AC124057.5,0
TRPM5,0
KCNQ1,29
KCNQ1OT1,496
KCNQ1-AS1,0
KCNQ1DN,0
CDKN1C,14
SLC22A18AS,9
SLC22A18,93
PHLDA2,4
NAP1L4,767
AC131971.1,0
CARS,103
CARS-AS1,0
OSBPL5,35
AC108448.3,0
MRGPRG,0
MRGPRG-AS1,0
AC109309.4,0
MRGPRE,0
RP5-1173A5.1,0
ZNF195,134
RP13-726E6.1,1
ART5,0
ART1,0
CHRNA10,8
NUP98,162
PGAP2,124
RHOG,810
AC090587.5,9
STIM1,153
RRM1,402
RRM1-AS1,1
RP11-23F23.2,6
OR52B4,0
TRIM21,72
OR52K2,0
OR52K1,0
OR52M1,0
C11orf40,0
OR52I2,0
OR52I1,0
TRIM68,19
OR51D1,0
OR51E1,0
OR51E2,0
MMP26,0
OR51F1,0
OR52R1,0
OR51F2,0
OR51S1,0
OR51H1P,0
OR51T1,0
OR51A7,0
OR51G2,0
OR51G1,0
OR51A4,0
OR51A2,0
OR51L1,0
OR52J3,0
OR52E2,0
AC113331.9,0
OR52A5,0
OR52A1,0
OR51V1,0
AC104389.16,1
HBB,86252
HBD,2106
HBG1,431
HBG2,357
HBE1,7
OR51B4,0
OR51B2,0
OR51B5,0
OR51B6,0
OR51M1,0
OR51J1,0
OR51Q1,0
OR51I1,0
OR51I2,0
OR52D1,0
UBQLN3,0
UBQLNL,1
OR52H1,1
AC015691.13,32
OR52B6,0
TRIM6,6
TRIM6-TRIM34,0
TRIM34,1
TRIM5,90
TRIM22,303
OR56B1,3
OR52N4,0
OR52N5,0
OR52N1,0
OR52N2,0
OR52E6,0
OR52E8,0
OR52E4,0
AC025016.1,0
OR56A3,0
OR52L1,0
OR56A4,0
OR56A1,0
OR56B4,0
OR56B3P,0
OR52B1P,0
OR52B2,0
OR52W1,0
RP11-290F24.6,7
C11orf42,0
FAM160A2,131
CNGA4,0
CCKBR,0
PRKCDBP,7
RP11-304C12.3,0
SMPD1,71
APBB1,38
HPX,0
TRIM3,7
ARFIP2,163
TIMM10B,247
TIMM10B,0
DNHD1,17
RRP8,215
RP11-732A19.8,1
ILK,194
TAF10,61
TPP1,394
RP11-732A19.9,0
DCHS1,7
RP11-732A19.5,0
RP11-732A19.6,0
MRPL17,371
OR2AG2,0
OR2AG1,0
OR6A2,0
OR10A5,0
OR10A2,0
OR10A4,0
OR2D2,0
OR2D3,0
ZNF215,48
ZNF214,6
NLRP14,2
RBMXL2,0
RP11-324J3.1,0
SYT9,0
CTD-2516F10.2,6
OLFML1,2
PPFIBP2,24
CTD-2516F10.4,1
CYB5R2,1
RP11-35J10.5,0
RP11-35J10.4,0
OR5P2,0
OR5P3,0
OR10A6,0
OR10A3,0
NLRP10,0
EIF3F,4380
RP11-236J17.3,0
TUB,0
RP11-236J17.6,0
RIC3,203
RP11-379P15.1,0
LMO1,0
STK33,44
TRIM66,109
RP11-152H18.4,0
RPL27A,73297
ST5,3
RP11-152H18.3,2
RP11-318C2.1,0
AKIP1,176
C11orf16,0
ASCL3,0
TMEM9B,337
TMEM9B-AS1,21
NRIP3,3
RP11-467K18.2,0
SCUBE2,0
DENND5A,64
TMEM41B,169
IPO7,567
CTD-2371O3.2,65
AC132192.1,8
ZNF143,92
WEE1,250
SWAP70,152
RP11-540A21.2,3
SBF2-AS1,30
SBF2,204
RP11-1H15.2,0
RP11-748C4.1,0
RP11-351I24.1,0
ADM,10
AMPD3,56
MTRNR2L8,6278
RNF141,268
MRVI1-AS1,2
LYVE1,3
MRVI1,25
CTR9,273
RP11-685M7.5,0
EIF4G2,1627
RP11-685M7.3,5
ZBED5,279
ZBED5-AS1,118
CTD-2003C8.2,0
RP11-179A10.1,0
CTD-3224I3.3,0
GALNT18,0
CSNK2A3,12
RP11-567I13.1,0
RP11-483L5.1,0
AC131935.1,0
USP47,368
DKK3,3
RP13-631K18.2,4
RP13-631K18.3,1
RP13-631K18.5,0
MICAL2,85
RP11-265D17.2,0
MICALCL,6
PARVA,6
RP11-51B23.3,0
TEAD1,2
RP11-47J17.3,0
RP11-47J17.2,0
LINC00958,11
CTC-497E21.3,0
CTC-497E21.5,0
ARNTL,67
BTBD10,99
PTH,0
FAR1,278
RP11-98J9.1,0
RP11-98J9.2,0
RP11-98J9.3,0
RP11-231N3.1,0
RP11-21L19.1,1
RRAS2,24
COPB1,301
PSMA1,1049
PSMA1,0
PDE3B,185
CYP2R1,84
CALCB,2
CALCA,0
INSC,0
RP11-531H8.1,0
RP11-531H8.2,0
RP11-396O20.1,0
RP11-396O20.2,0
RP11-222N13.1,0
SOX6,118
CTD-3096P4.1,0
C11orf58,1890
PLEKHA7,1
RPS13,46223
PIK3C2A,207
NUCB2,1448
NCR3LG1,12
RP1-239B22.5,2
KCNJ11,0
ABCC8,0
USH1C,0
OTOG,2
RP11-358H18.3,0
RP11-358H18.2,0
MYOD1,0
KCNC1,0
SERGEF,139
TPH1,16
SAAL1,111
MRGPRX3,0
RP11-113D6.6,0
MRGPRX4,0
RP11-113D6.10,7
SAA4,0
SAA2,0
SAA1,0
HPS5,108
GTF2H1,254
LDHA,990
LDHC,1
LDHAL6A,1
TSG101,197
UEVLD,63
SPTY2D1,203
TMEM86A,5
IGSF22,6
RP11-1081L13.4,0
PTPN5,0
MRGPRX1,0
RP11-583F24.8,0
MRGPRX2,0
ZDHHC13,89
CSRP3,0
RP11-428C19.4,0
E2F8,153
RP11-428C19.5,0
NAV2,12
NAV2-AS5,0
NAV2-AS4,0
RP11-359E10.1,0
NAV2-AS3,0
NAV2-AS2,1
NAV2-AS1,0
DBX1,0
HTATIP2,155
PRMT3,102
SLC6A5,0
NELL1,0
RP11-701I24.3,0
RP11-670N15.1,0
CTD-2019O4.1,0
ANO5,5
CTD-3064C13.1,0
CTD-2140G10.2,0
SLC17A6,0
CTD-2140G10.4,0
CTD-2140G10.1,0
RP11-34N19.1,0
FANCF,150
AC103801.2,0
GAS2,0
SVIP,758
RP11-17A1.3,4
CCDC179,0
RP11-266A24.1,2
RP11-945A11.1,0
RP11-945A11.2,0
RP11-2F20.1,0
LUZP2,1
RP11-405K6.1,0
RP11-20J1.1,0
CTD-2507G9.1,8
ANO3,0
RP11-430L3.1,0
MUC15,0
SLC5A12,0
FIBIN,0
BBOX1,0
RP11-1L12.3,0
CCDC34,632
LGR4,30
RP11-159H22.2,1
LIN7C,158
BDNF-AS,9
LINC00678,0
BDNF,0
RP11-406D1.2,1
KIF18A,100
METTL15,135
RP11-22P4.1,6
RP11-22P4.2,0
RP11-960D24.1,0
RP11-115J23.1,0
RP11-466I1.1,0
RP11-460B17.3,0
RP11-460B17.2,0
CTD-3012A18.1,0
RP5-1027O15.1,0
CTD-3138F19.1,0
RP11-215H22.1,0
KCNA4,0
RP11-624D11.2,0
FSHB,0
ARL14EP,302
MPPED2,10
RP4-710M3.2,0
RP5-1024C24.1,0
DCDC1,1
RP1-296L11.1,0
DNAJC24,128
IMMP1L,340
ELP4,51
Z83001.1,1
PAX6,0
Z83307.3,0
RCN1,163
RP1-17K7.2,127
RP1-17K7.3,0
RP1-65P5.3,0
RP1-65P5.5,0
WT1,4
WT1-AS,30
EIF3M,1741
CCDC73,1
PRRG4,42
QSER1,190
DEPDC7,8
TCP11L1,32
CSTF3,482
CSTF3-AS1,9
HIPK3,304
KIAA1549L,0
RP4-541C22.5,0
C11orf91,0
CD59,596
FBXO3,192
RP11-646J21.5,0
RP11-646J21.6,0
RP11-646J21.3,0
RP11-646J21.4,0
RP11-646J21.2,0
LMO2,488
AC132216.1,0
CAPRIN1,800
NAT10,273
ABTB2,1
CAT,1029
ELF5,4
RP4-594L9.2,0
RP11-350D17.2,0
EHF,2
APIP,340
PDHX,132
AL356215.1,0
RP4-607I7.1,0
CD44,1182
RP1-68D18.4,0
SLC1A2,0
RP1-68D18.3,0
RP4-683L5.1,0
PAMR1,0
RP5-945I17.2,0
FJX1,3
RP1-276E15.1,0
TRIM44,352
RP11-698N11.2,0
LDLRAD3,21
LINC00610,2
COMMD9,224
PRR5L,27
RP11-514F3.4,0
RP11-219O3.2,0
TRAF6,54
RAG1,15
RAG2,24
C11orf74,239
RP11-159D8.1,0
RP11-63D14.1,0
RP11-277K23.1,0
RP11-64I17.1,0
LRRC4C,2
RP11-63C8.1,0
RP11-124G5.3,0
RP11-375D13.2,0
RP11-375D13.4,0
RP11-375D13.3,0
RP11-148I19.1,0
CTD-2572N17.1,0
API5,253
RP11-484D2.2,0
TTC17,409
RP11-484D2.5,0
HSD17B12,373
RP11-613D13.5,0
ALKBH3,152
ALKBH3-AS1,0
C11orf96,2
RP11-613D13.8,0
ACCSL,1
ACCS,108
EXT2,55
ALX4,0
RP11-58K22.1,0
CD82,335
RP11-58K22.5,0
RP11-58K22.4,0
RP11-45A12.1,1
RP11-45A12.2,0
TSPAN18,23
TP53I11,11
AC068858.1,0
PRDM11,12
CTD-2560E9.3,0
SYT13,0
CTD-2560E9.5,0
RP11-430H10.1,32
RP11-430H10.2,0
RP11-430H10.4,0
RP11-430H10.3,0
RP11-958J22.3,0
CHST1,0
RP11-495O11.1,0
CTD-2210P24.1,0
CTD-2210P24.2,0
CTD-2210P24.3,0
CTD-2210P24.4,0
SLC35C1,40
CTD-2210P24.6,0
CRY2,35
MAPK8IP1,1
RP11-618K13.2,0
C11orf94,0
PEX16,199
GYLTL1B,2
PHF21A,194
RP11-702F3.1,1
RP11-702F3.3,0
RP11-702F3.4,0
CTD-2589M5.5,0
CTD-2589M5.4,1
CREB3L1,8
DGKZ,362
MDK,158
CHRM4,0
AMBRA1,27
HARBI1,25
ATG13,138
ARHGAP1,163
ZNF408,24
F2,0
CKAP5,199
LRP4-AS1,3
LRP4,0
C11orf49,62
RP11-390K5.3,0
ARFGAP2,338
PACSIN3,5
DDB2,117
RP11-17G12.2,0
ACP2,54
NR1H3,32
MADD,69
RP11-17G12.3,0
MYBPC3,1
SPI1,124
RP11-750H9.5,4
SLC39A13,26
PSMC3,352
RAPSN,1
CELF1,701
NDUFS3,502
PTPMT1,254
KBTBD4,41
KBTBD4,0
FAM180B,5
C1QTNF4,10
MTCH2,484
AGBL2,5
FNBP4,882
NUP160,321
PTPRJ,16
AC103828.1,0
OR4B1,0
OR4X2,0
OR4X1,0
OR4S1,0
OR4C3,0
OR4C5,0
OR4A47,0
TRIM49B,0
TRIM64C,0
FOLH1,0
OR4C13,0
OR4C12,0
RP11-347H15.4,0
OR4A5,0
OR4C46,0
TRIM48,0
OR4A16,0
OR4A15,0
OR4C15,0
OR4C16,0
OR4C11,0
OR4P4,0
OR4S2,0
OR4C6,0
RP11-674C21.9,0
OR5D13,0
OR5D14,0
OR5L1,0
OR5D18,0
OR5L2,0
OR5D16,0
TRIM51,0
OR5W2,0
OR5I1,0
OR10AG1,0
OR5F1,0
OR5AS1,0
OR8I2,0
OR8H2,0
OR8H3,0
OR8J3,0
OR8K5,0
OR5J2,0
OR5T2,0
OR5T3,0
OR5T1,0
OR8H1,0
OR8K3,0
OR8K1,0
OR8J1,0
OR8U1,0
OR5R1,0
OR5M9,0
OR5M3,0
OR5M8,0
OR5M11,0
OR5M10,0
OR5M1,0
OR5AP2,0
OR5AR1,0
OR9G1,0
OR9G4,0
AP000479.1,0
OR5AK2,0
LRRC55,0
APLNR,4
TNKS1BP1,28
RP11-872D17.4,0
SSRP1,678
P2RX3,0
PRG3,0
PRG2,1
RP11-872D17.8,3
SLC43A3,291
RTN4RL2,0
RP11-624G17.3,0
SLC43A1,137
TIMM10,803
SMTNL1,0
UBE2L6,494
SERPING1,21
YPEL4,18
CLP1,59
ZDHHC5,116
MED19,164
TMX2,285
TMX2-CTNND1,0
C11orf31,3377
RP11-691N7.6,0
BTBD18,0
CTNND1,137
OR9Q1,0
OR6Q1,0
RP11-659P15.1,0
OR9I1,0
OR9Q2,0
OR1S2,0
OR1S1,0
OR10Q1,0
OR10W1,0
OR5B17,0
OR5B3,0
OR5B2,0
OR5B12,0
RP11-655C2.3,0
OR5B21,0
LPXN,162
ZFP91,229
ZFP91-CNTF,0
AP001350.1,0
CNTF,0
GLYAT,0
GLYATL2,0
GLYATL1,0
AP001652.1,0
RP11-780O24.2,0
RP11-142C4.6,2
FAM111B,107
AP001258.4,52
FAM111A,484
DTX4,5
MPEG1,267
RP11-1036E20.9,1
OR5AN1,0
OR5A2,0
OR5A1,0
OR4D6,0
OR4D10,0
OR4D11,0
OR4D9,0
AP000442.4,1
OSBP,77
AP000442.1,9
PATL1,127
AP000640.2,0
OR10V1,0
STX3,76
AP000640.10,0
MRPL16,437
GIF,0
TCN1,0
OOSP1,0
RP11-736I10.1,0
OOSP2,0
MS4A3,120
MS4A2,1
AP001257.1,1
MS4A6A,631
MS4A4E,14
MS4A4A,54
MS4A6E,0
MS4A7,241
MS4A14,9
MS4A5,0
MS4A1,477
MS4A12,0
MS4A13,0
LINC00301,0
MS4A8,0
MS4A18,0
MS4A15,1
MS4A10,7
RP11-804A23.1,1
RP11-804A23.2,0
RP11-804A23.4,0
CCDC86,87
PTGDR2,2
ZP1,1
PRPF19,242
RP11-881M11.2,2
RP11-881M11.1,0
TMEM109,232
RP11-881M11.4,0
TMEM132A,3
SLC15A3,24
CD6,61
RP11-881M11.8,0
CD5,34
VPS37C,29
PGA3,0
PGA4,0
PGA5,0
VWCE,43
DDB1,346
DAK,86
CYB561A3,239
TMEM138,267
TMEM216,125
CPSF7,170
RP11-286N22.8,0
SDHAF2,260
PPP1R32,7
RP11-286N22.10,0
LRRC10B,0
SYT7,0
RP11-794G24.1,0
RP11-855O10.2,0
RP11-855O10.3,0
DAGLA,3
RP11-467L20.10,0
MYRF,0
TMEM258,2864
FEN1,274
FADS2,152
FADS1,174
FADS3,47
RAB3IL1,45
BEST1,73
FTH1,44849
AP003733.1,26
RP11-810P12.5,0
INCENP,38
SCGB1D1,0
SCGB2A1,0
RP11-703H8.9,0
SCGB1D2,0
SCGB2A2,0
SCGB1D4,0
RP11-703H8.7,1
ASRGL1,168
CTD-2531D15.5,1
SCGB1A1,1
CTD-2531D15.4,0
AHNAK,485
RP11-864I4.3,0
RP11-864I4.4,1
EEF1G,68
MIR3654,1
TUT1,58
MTA2,151
EML3,61
RP11-831H9.3,0
ROM1,5
B3GAT3,206
GANAB,356
INTS5,46
RP11-831H9.11,1
C11orf48,829
METTL12,212
C11orf83,664
UBXN1,1617
LRRN4CL,27
HNRNPUL2-BSCL2,0
BSCL2,5
GNG3,7
HNRNPUL2,242
TTC9C,236
ZBTB3,25
POLR2G,439
RP11-727F15.11,12
TAF6L,4
TMEM223,233
RP11-727F15.12,2
TMEM179B,361
NXF1,77
STX5,202
RP11-727F15.9,44
WDR74,338
SLC3A2,213
CHRM1,0
AP000438.2,0
SLC22A6,0
SLC22A8,0
SLC22A24,0
SLC22A10,0
SLC22A25,0
SLC22A9,7
HRASLS5,8
LGALS12,15
RARRES3,727
HRASLS2,9
PLA2G16,162
RP11-697H9.3,1
ATL3,210
RP11-697H9.2,0
RTN3,586
C11orf95,14
RP11-466C23.4,0
C11orf84,11
MARK2,130
RCOR2,0
NAA40,92
COX8A,3698
AP000721.4,0
OTUB1,279
MACROD1,22
RP11-21A7A.2,0
RP11-21A7A.4,1
FLRT1,0
RP11-21A7A.3,0
STIP1,205
FERMT3,290
TRPT1,183
NUDT22,370
RP11-783K16.14,2
DNAJC4,543
VEGFB,74
FKBP2,1267
PPP1R14B,147
RP11-783K16.5,14
RP11-783K16.13,0
PLCB3,21
BAD,316
GPR137,72
KCNK4,0
TEX40,0
ESRRA,65
TRMT112,2320
PRDX5,1127
AP003774.1,48
CCDC88B,157
RPS6KA4,106
AP003774.6,50
AP003774.5,0
AP003774.4,6
AP005273.1,0
SLC22A11,1
SLC22A12,0
NRXN2,14
AP001092.4,0
RASGRP2,483
PYGM,9
SF1,1400
AP001462.6,13
RP11-869B15.1,20
MAP4K2,46
MEN1,72
CDC42BPG,6
EHD1,123
RP11-665N17.4,5
MIR194-2,0
ATG2A,70
PPP2R5B,22
GPHA2,0
C11orf85,1
BATF2,1
ARL2,624
RP11-399J13.3,0
SNX15,1
SAC3D1,16
NAALADL1,91
CDCA5,170
ZFPL1,117
TMEM262,0
VPS51,471
AP003068.9,0
TM7SF2,68
ZNHIT2,92
AP003068.12,0
FAU,27071
SYVN1,110
MRPL49,185
SPDYC,1
