,BMM4_Benign
RP3-326I13.1,0
MAOA,0
MAOB,0
NDP,0
NDP-AS1,0
EFHC2,4
FUNDC1,67
DUSP21,0
KDM6A,83
CXorf36,4
RP11-342D14.1,0
RP11-245M24.1,13
RP6-99M1.2,25
RP6-99M1.3,0
RP5-1158E12.3,2
RP5-1158E12.1,0
RP1-30G7.2,0
KRBOX4,51
ZNF674,18
ZNF674-AS1,24
CHST7,10
SLC9A7,15
RP2,34
CXorf31,1
JADE3,8
RGN,0
NDUFB11,1018
RBM10,98
UBA1,112
CDK16,24
USP11,109
RP11-571E6.3,1
ZNF157,0
ZNF41,9
CXorf24,35
ARAF,89
SYN1,0
TIMP1,330
CFP,247
ELK1,52
UXT,1425
UXT-AS1,0
ZNF81,8
ZNF182,22
ZNF630,6
SPACA5,0
ZNF630-AS1,0
SPACA5B,0
SSX5,0
SSX1,0
RP11-344N17.8,0
SSX3,0
SSX4,0
SSX4B,0
SLC38A5,21
FTSJ1,66
AF196972.9,0
PORCN,26
EBP,134
TBC1D25,29
AC115618.1,33
RBM3,1526
RP11-1148L6.5,0
WDR13,129
WAS,382
SUV39H1,25
AF196970.3,2
GLOD5,0
GATA1,0
HDAC6,70
ERAS,0
PCSK1N,2
TIMM17B,212
PQBP1,197
SLC35A2,38
PIM2,199
OTUD5,85
KCND1,0
GRIPAP1,163
TFE3,35
CCDC120,5
PRAF2,69
WDR45,166
AF196779.12,0
GPKOW,45
MAGIX,25
PLP2,1109
PRICKLE3,25
SYP,18
SYP-AS1,0
CACNA1F,4
CCDC22,65
FOXP3,9
PPP1R3F,15
LL0XNC01-7P3.1,3
GAGE10,1
GAGE12J,0
GAGE13,0
GAGE2E,0
GAGE2D,0
GAGE12I,0
GAGE2C,0
GAGE2B,0
GAGE12B,0
GAGE12C,0
GAGE12D,0
GAGE12E,0
GAGE12F,0
GAGE12G,0
GAGE12H,0
GAGE2A,0
GAGE1,0
PAGE1,0
PAGE4,0
USP27X-AS1,2
USP27X,6
CLCN5,21
AKAP4,0
CCNB3,1
SHROOM4,16
BMP15,0
RP11-104D21.3,0
NUDT10,4
RP11-348F1.3,3
RP11-348F1.2,3
CXorf67,0
NUDT11,16
RP11-56H2.2,0
GSPT2,43
MAGED1,38
RP11-114H20.1,0
MAGED4B,0
MAGED4,0
RP11-363G10.2,0
XAGE2B,0
XAGE1B,0
XAGE1A,0
XAGE2,0
XAGE1C,0
XAGE1D,0
XAGE1E,0
SSX7,0
SSX2,0
SSX2B,0
SPANXN5,0
XAGE5,0
XAGE3,0
FAM156B,3
FAM156A,1
GPR173,4
TSPYL2,267
RP11-236P24.3,0
LINC01155,8
RP11-258C19.7,18
KDM5C,95
IQSEC2,15
SMC1A,312
RIBC1,1
HSD17B10,232
RP3-339A18.6,0
HUWE1,187
PHF8,42
FAM120C,17
WNK3,1
TSR2,204
FGD1,1
GNL3L,57
ITIH6,0
MAGED2,83
TRO,0
PFKFB1,0
APEX2,50
ALAS2,0
PAGE2B,0
PAGE2,1
FAM104B,72
MTRNR2L10,2994
PAGE5,4
PAGE3,0
MAGEH1,90
USP51,5
FOXR2,0
RRAGB,76
RP13-188A5.1,40
AL353698.1,0
KLF8,26
UBQLN2,178
RP11-431N15.2,1
RP11-445O16.3,2
SPIN3,8
SPIN2B,58
RP3-323P24.3,15
SPIN2A,11
FAAH2,7
ZXDB,9
ZXDA,3
SPIN4,17
SPIN4-AS1,0
ARHGEF9,99
AMER1,4
ASB12,0
MTMR8,11
ZC4H2,22
ZC3H12B,6
LAS1L,71
MSN,551
RP6-159A1.3,0
VSIG4,11
HEPH,0
EDA2R,2
AR,8
RP6-201G10.2,1
OPHN1,4
YIPF6,146
STARD8,4
EFNB1,13
PJA1,43
LINC00269,1
FAM155B,0
RP13-57D9.3,0
EDA,21
AWAT2,0
OTUD6A,2
IGBP1,522
IGBP1-AS2,1
IGBP1-AS1,1
DGAT2L6,0
AWAT1,0
P2RY4,0
ARR3,0
RAB41,0
PDZD11,69
KIF4A,23
GDPD2,0
DLG3,15
DLG3-AS1,0
TEX11,1
SLC7A3,0
SNX12,34
FOXO4,12
CXorf65,20
IL2RG,619
MED12,54
NLGN3,2
RP5-1091N2.9,37
GJB1,0
ZMYM3,37
NONO,514
ITGB1BP2,1
TAF1,118
OGT,329
ACRC,7
CXCR3,116
CXorf49,0
RP11-402P6.7,0
RP11-402P6.11,0
CXorf49B,0
NHSL2,5
RGAG4,1
PIN4,300
ERCC6L,3
RPS4X,31626
CITED1,0
HDAC8,68
PHKA1,2
PHKA1-AS1,0
DMRTC1B,0
RP1-172N19.1,0
RP11-69A21.2,0
DMRTC1,1
LINC00684,0
RP11-493K23.1,0
PABPC1L2B,0
PABPC1L2A,0
RP11-493K23.4,0
NAP1L6,13
NAP1L2,16
CDX4,0
CHIC1,33
TSIX,119
XIST,1509
JPX,316
RP13-216E22.4,1
FTX,187
ZCCHC13,0
SLC16A2,2
RLIM,57
KIAA2022,4
ABCB7,83
UPRT,54
ZDHHC15,6
MAGEE2,0
RP11-212D3.4,0
PBDC1,108
MAGEE1,19
FGF16,0
ATRX,889
MAGT1,104
COX7B,976
ATP7A,35
PGAM4,12
PGK1,468
TAF9B,37
CYSLTR1,217
ZCCHC5,0
LPAR4,5
P2RY10,137
GPR174,14
ITM2A,219
TBX22,0
FAM46D,0
BRWD3,64
HMGN5,30
SH3BGRL,897
RP3-326L13.2,0
POU3F4,0
RP3-326L13.3,0
CYLC1,0
RPS6KA6,0
HDX,17
APOOL,14
SATL1,0
RP5-928E24.2,0
ZNF711,9
POF1B,1
CHM,109
DACH2,0
KLHL4,0
CPXCR1,0
RP13-348B13.2,0
TGIF2LX,0
RP13-212L9.1,0
PABPC5-AS1,0
PABPC5,0
PCDH11X,11
NAP1L3,10
FAM133A,5
DIAPH2,126
RPA4,6
DIAPH2-AS1,0
PCDH19,0
TNMD,0
TSPAN6,4
SRPX2,1
RP11-524D16__A.3,0
SYTL4,129
CSTF2,30
NOX1,0
XKRX,1
ARL13A,0
TRMT2B,76
TMEM35,0
CENPI,7
DRP2,0
TAF7L,0
TIMM8A,58
BTK,214
RPL36A,5528
RPL36A-HNRNPH2,1
GLA,51
HNRNPH2,118
ARMCX4,19
ARMCX1,22
ARMCX6,130
ARMCX3,156
ARMCX3-AS1,2
ARMCX2,9
NXF5,0
ZMAT1,103
TCEAL2,12
TCEAL6,3
BEX5,40
NXF2,0
TCP11X1,0
NXF2B,0
TCP11X2,0
TMSB15A,18
ARMCX5,47
RP4-769N13.7,0
GPRASP1,29
GPRASP2,3
BHLHB9,6
LINC00630,6
LL0XNC01-237H1.2,5
RAB40AL,0
LL0XNC01-237H1.3,0
BEX1,10
NXF3,0
BEX4,229
TCEAL8,232
TCEAL5,3
BEX2,128
TCEAL7,1
WBP5,31
NGFRAP1,137
LL0XNC01-250H12.3,0
RAB40A,1
TCEAL4,183
TCEAL3,119
TCEAL3-AS1,0
TCEAL1,75
MORF4L2,251
MORF4L2-AS1,25
GLRA4,0
TMEM31,1
PLP1,0
RAB9B,7
LL0XNC01-116E7.2,10
TMSB15B,65
H2BFWT,0
H2BFM,0
SLC25A53,45
ZCCHC18,20
FAM199X,38
ESX1,0
IL1RAPL2,0
TEX13A,0
NRK,0
SERPINA7,0
MUM1L1,0
CXorf57,21
RNF128,0
TBC1D8B,12
MORC4,7
RIPPLY1,0
CLDN2,0
RBM41,97
NUP62CL,3
PIH1D3,0
FRMPD3-AS1,0
FRMPD3,5
PRPS1,111
TSC22D3,1819
NCBP2L,0
MID2,1
RP6-191P20.4,1
TEX13B,0
VSIG1,43
PSMD10,64
ATG4A,37
COL4A6,0
COL4A5,0
RP6-24A23.6,0
IRS4,0
RP6-24A23.3,0
GUCY2F,0
NXT2,41
KCNE1L,14
ACSL4,74
TMEM164,41
AMMECR1,73
GNG5P2,51
RGAG1,0
CHRDL1,15
PAK3,16
CAPN6,1
DCX,1
LINC00890,0
ALG13,142
ALG13-AS1,7
TRPC5,0
TRPC5OS,0
ZCCHC16,0
LHFPL1,0
AMOT,6
RP5-964N17.1,0
HTR2C,0
IL13RA2,0
LRCH2,1
RBMXL3,0
LUZP4,0
RP1-93I3.1,0
PLS3,4
RP1-241P17.4,540
RP1-241P17.1,0
RP11-761E20.1,1
AGTR2,0
SLC6A14,0
CT83,0
RP11-232D9.3,0
KLHL13,1
WDR44,55
DOCK11,99
IL13RA1,59
ZCCHC12,0
RP4-562J12.2,11
LONRF3,1
KIAA1210,2
PGRMC1,84
RP5-1139I1.1,1
RP5-1139I1.2,0
SLC25A43,28
SLC25A5,1469
CXorf56,42
UBE2A,215
NKRF,25
6-Sep,1270
SOWAHD,11
RPL39,38764
UPF3B,240
RNF113A,151
NDUFA1,1251
AKAP14,0
RP3-327A19.5,4
NKAP,155
GS1-421I3.2,0
RP4-755D9.1,6
RHOXF2B,0
RHOXF1,2
GS1-421I3.4,1
RHOXF2,0
ZBTB33,63
TMEM255A,2
ATP1B4,0
LAMP2,147
CUL4B,72
MCTS1,208
C1GALT1C1,38
CT47B1,0
CT47A12,0
CT47A11,0
CT47A10,0
CT47A9,0
CT47A8,0
CT47A7,0
CT47A5,0
CT47A6,0
CT47A4,0
CT47A3,0
CT47A1,0
CT47A2,0
GLUD2,2
RP13-192B19.2,0
GRIA3,4
THOC2,340
XIAP,246
XIAP-AS1,0
RP1-315G1.3,8
STAG2,464
SH2D1A,307
TENM1,3
RP11-13E5.2,0
DCAF12L2,0
DCAF12L1,0
CXorf64,0
CTD-2076M15.1,0
ACTRT1,0
RP1-30E17.2,0
SMARCA1,7
OCRL,9
APLN,0
XPNPEP2,9
SASH3,218
ZDHHC9,4
RP4-537K23.4,0
UTP14A,89
BCORL1,13
ELF4,32
AIFM1,74
RAB33A,30
ZNF280C,16
SLC25A14,33
GPR119,0
RBMX2,153
RP1-274L7.1,1
ENOX2,54
RP1-23K20.2,0
ARHGAP36,0
IGSF1,2
OR13H1,0
RP11-453F18__B.1,9
MST4,97
FRMD7,0
RAP2C,92
RAP2C-AS1,28
MBNL3,54
HS6ST2,0
HS6ST2-AS1,0
USP26,0
TFDP3,0
GPC4,2
GPC3,0
CCDC160,0
PHF6,139
HPRT1,174
MIR503HG,3
LINC00629,1
PLAC1,0
RP11-308B5.2,5
FAM122B,84
FAM122C,37
MOSPD1,46
RP3-473B4.3,0
SMIM10,9
FAM127C,4
FAM127A,53
FAM127B,65
RP11-85L21.4,0
LINC00087,0
LINC00633,0
RP11-85L21.6,0
CT55,0
ZNF75D,39
RP13-210D15.4,0
ZNF449,18
RP11-265D19.6,0
LINC00086,0
DDX26B-AS1,0
DDX26B,33
CT45A1,0
CT45A2,0
CT45A3,0
CT45A4,0
CT45A5,0
CT45A6,0
SAGE1,0
MMGT1,95
SLC9A6,30
FHL1,63
MAP7D3,124
GPR112,0
BRS3,0
HTATSF1,114
VGLL1,0
CD40LG,263
ARHGEF6,140
RP11-1114A5.4,37
RBMX,843
GPR101,0
RP1-137H15.2,0
ZIC3,0
RP6-27P15.2,0
FGF13,0
FGF13-AS1,0
F9,0
MCF2,2
ATP11C,57
CXorf66,0
RP11-364B14.1,0
AC004070.1,0
SOX3,0
XXyac-YR29IB3.1,0
LINC00632,1
CDR1,0
RP11-298A8.2,2
SPANXB2,1
SPANXB1,0
LDOC1,25
SPANXC,0
SPANXA1,0
SPANXA2,0
RP1-171K16.5,0
SPANXD,0
MAGEC3,0
MAGEC1,0
MAGEC2,0
SPANXN4,0
GS1-256O22.5,0
SPANXN3,0
SLITRK4,71
SPANXN2,0
RP3-526F5.2,0
UBE2NL,3
RP11-143G3.1,0
SPANXN1,0
SLITRK2,2
TMEM257,0
CXorf51B,0
CXorf51A,0
L29074.3,0
FMR1,73
FMR1NB,0
AC002368.4,0
AFF2,1
IDS,401
IDS,0
AF011889.2,2
LINC00893,27
CXorf40A,42
RP5-937E21.8,0
MAGEA9B,0
HSFX2,0
TMEM185A,38
MAGEA11,0
HSFX1,0
MAGEA9,0
MAGEA8-AS1,0
MAGEA8,0
CXorf40B,103
XX-FW81066F1.2,0
LINC00894,18
MAMLD1,0
MTM1,76
MTMR1,49
CD99L2,34
AF003626.1,0
HMGB3,120
GPR50-AS1,0
GPR50,0
AF003625.3,0
VMA21,261
WI2-80269A6.1,0
XX-FW80269A6.1,0
PASD1,0
PRRG3,2
FATE1,0
CNGA2,0
RP11-366F6.2,0
MAGEA4,0
GABRE,0
MAGEA10,2
RP11-329E24.6,0
GABRA3,0
GABRQ,0
MAGEA6,0
CSAG3,0
MAGEA2B,0
RP1-14D6.7,1
MAGEA12,0
CSAG1,0
MAGEA2,0
CSAG2,0
MAGEA3,0
CETN2,70
NSDHL,21
ZNF185,11
PNMA5,11
PNMA3,3
PNMA6C,1
PNMA6A,0
PNMA6D,0
PNMA6B,0
U82670.4,0
MAGEA1,0
ZNF275,28
ZFP92,0
U82695.10,3
TREX2,1
HAUS7,14
U82695.9,0
BGN,1
ATP2B3,0
FAM58A,47
RP11-66N11.8,22
RP11-66N11.7,0
DUSP9,0
PNCK,0
SLC6A8,1
BCAP31,318
ABCD1,30
U52111.14,2
PLXNB3,0
SRPK3,1
IDH3G,182
SSR4,2125
PDZD4,8
L1CAM,0
LCA10,0
AVPR2,0
ARHGAP4,395
NAA10,299
RENBP,59
HCFC1,103
HCFC1-AS1,1
TMEM187,42
IRAK1,77
MECP2,229
OPN1LW,0
TEX28P2,0
OPN1MW,0
TEX28P1,0
OPN1MW2,0
TEX28,0
TKTL1,19
XX-FW83128A1.2,0
FLNA,324
EMD,128
RPL10,55832
DNASE1L1,46
TAZ,132
ATP6AP1,109
GDI1,119
FAM50A,37
PLXNA3,4
LAGE3,182
UBL4A,106
SLC10A3,26
FAM3A,146
G6PD,114
IKBKG,71
CTAG1A,0
CTAG1B,0
CTAG2,0
GAB3,70
DKC1,169
MPP1,109
SMIM9,0
F8,14
H2AFB1,0
F8A1,16
FUNDC2,184
MTCP1,1
CMC4,14
BRCC3,105
VBP1,255
RAB39B,61
CLIC2,16
RP13-228J13.1,1
H2AFB2,0
F8A2,1
F8A3,0
H2AFB3,0
TMLHE-AS1,1
RP11-218L14.4,4
TMLHE,51
SPRY3,1
VAMP7,104
IL9R,1
WASIR1,0
AC144568.2,0
OR4F21,0
RP11-585F1.10,0
ZNF596,11
RP5-855D21.1,1
RP5-855D21.2,1
FAM87A,1
FBXO25,130
RP11-91J19.3,0
RP11-91J19.4,4
TDRP,0
ERICH1,441
ERICH1-AS1,0
CTD-2281E23.3,0
CTD-2281E23.1,0
AF067845.1,0
DLGAP2,0
RP11-666I19.2,0
CLN8,342
CTD-2336O2.1,132
ARHGEF10,37
KBTBD11-OT1,0
RP11-439C15.4,0
KBTBD11,26
RP11-439C15.5,0
RP11-1049H7.2,0
MYOM2,61
AC133633.2,0
AC133633.1,0
RP11-378A12.1,0
RP11-134O21.1,5
GS1-57L11.1,0
CSMD1,0
RP5-991O23.1,0
RP11-281H11.1,0
RP11-158A14.1,0
RP11-124B13.1,0
RP11-115C21.2,36
MCPH1,117
ANGPT2,71
CTD-2541M15.3,0
CTD-2541M15.1,0
CTD-2541M15.4,19
AGPAT5,76
GS1-24F4.2,0
DEFB1,0
DEFA6,0
GS1-24F4.3,0
DEFA4,1
DEFA1,0
DEFA1B,0
DEFA3,7
DEFA5,0
FAM66B,3
ZNF705G,0
DEFB4B,0
DEFB103B,0
SPAG11B,0
DEFB104B,0
DEFB106B,0
DEFB105B,0
DEFB107B,0
PRR23D1,0
PRR23D2,0
DEFB107A,0
DEFB105A,0
DEFB106A,0
DEFB104A,0
SPAG11A,0
DEFB103A,0
DEFB4A,0
ZNF705B,0
FAM66E,0
FAM85B,8
LRLE1,0
SGK223,30
CTA-398F10.1,15
CTA-398F10.2,5
CTD-3023L14.3,0
CTD-3023L14.1,0
CTD-3023L14.2,0
CLDN23,7
RP11-211C9.1,1
MFHAS1,83
ERI1,31
PPP1R3B,29
RP11-10A14.3,0
RP11-10A14.4,1
RP11-10A14.6,0
RP11-10A14.5,0
RP11-115J16.1,0
RP11-10A14.7,0
RP11-115J16.3,0
RP11-115J16.2,0
RP11-375N15.2,1
TNKS,95
LINC00599,0
RP11-1E4.1,4
MSRA,28
RP11-981G7.2,0
RP11-981G7.3,0
PRSS51,0
RP11-981G7.6,1
PRSS55,2
RP1L1,14
C8orf74,0
SOX7,19
SOX7,0
CTD-2135J3.3,0
PINX1,41
RP11-177H2.2,0
XKR6,9
AF131215.6,0
AF131215.5,14
AF131215.8,0
LINC00529,0
MTMR9,102
AF131216.6,1
SLC35G5,4
AF131216.5,0
C8orf12,0
FAM167A,1
BLK,96
RP11-148O21.6,2
RP11-148O21.3,0
RP11-148O21.4,0
RP11-148O21.2,0
LINC00208,0
GATA4,0
C8orf49,1
NEIL2,62
FDFT1,165
RP11-297N6.4,14
CTSB,342
DEFB136,0
DEFB135,0
DEFB134,0
RP11-481A20.11,18
DEFB130,0
ZNF705D,0
FAM66D,2
USP17L2,1
FAM86B1,22
FAM85A,24
DEFB130,0
LINC00965,2
FAM86B2,0
RP11-419I17.1,2
LONRF1,20
RP11-252C15.1,0
LINC00681,0
KIAA1456,21
DLC1,3
RP11-10C8.2,1
RP11-145O15.3,0
C8orf48,1
RP11-480O10.1,0
SGCZ,0
RP11-3G21.1,0
TUSC3,0
RP11-77B22.2,0
MSR1,2
RP11-13N12.2,0
RP11-13N12.1,0
FGF20,0
MICU3,4
RP11-468H14.2,2
ZDHHC2,69
RP11-242F4.2,3
CNOT7,351
VPS37A,102
MTMR7,0
SLC7A2,2
PDGFRL,1
MTUS1,10
RP11-326L2.1,0
RP11-156K13.1,0
FGL1,0
RP11-156K13.2,0
RP11-156K13.3,1
PCM1,695
ASAH1,285
CTD-2547L16.1,4
NAT1,18
NAT2,0
PSD3,10
RP11-161I2.1,0
RP11-420B22.1,0
RP11-1080G15.1,0
RP11-1080G15.2,0
RP11-618M23.2,0
RP11-618M23.4,0
SH2D4A,0
CSGALNACT1,76
RP11-1105O14.1,0
INTS10,294
LPL,12
AC100802.3,0
SLC18A1,0
ATP6V1B2,153
LZTS1,3
LZTS1-AS1,0
RP11-563N12.2,0
RP11-108E14.1,0
RP11-369E15.1,0
RP11-369E15.3,3
RP11-369E15.4,0
RP11-369E15.2,0
RP11-421P23.1,0
RP11-421P23.2,0
RP11-24P4.1,0
GFRA2,5
DOK2,397
XPO7,54
NPM2,9
FGF17,0
DMTN,6
FAM160B2,53
NUDT18,9
HR,0
REEP4,72
LGI3,0
SFTPC,0
BMP1,6
PHYHIP,0
POLR3D,100
CTD-2530N21.4,0
PIWIL2,15
SLC39A14,7
PPP3CC,198
RP11-582J16.4,18
SORBS3,74
RP11-582J16.3,0
PDLIM2,152
AC037459.4,0
C8orf58,4
CCAR2,53
RP11-582J16.5,2
BIN3,107
EGR3,7
PEBP4,0
RP11-87E22.2,0
RP11-875O11.1,6
RHOBTB2,12
TNFRSF10B,39
RP11-875O11.2,1
RP11-875O11.3,0
TNFRSF10C,2
TNFRSF10D,22
RP11-1149O23.2,0
TNFRSF10A,60
RP11-1149O23.4,10
CHMP7,245
R3HCC1,124
LOXL2,4
ENTPD4,100
CTC-756D1.2,1
CTC-756D1.3,0
SLC25A37,321
AC051642.1,0
FP15737,0
NKX3-1,2
NKX2-6,0
RP11-175E9.1,0
RP11-213G6.2,0
STC1,1
RP11-203E8.1,4
ADAM28,186
RP11-624C23.1,14
ADAMDEC1,2
ADAM7,0
RP11-561E1.1,0
GS1-72M22.1,1
NEFM,4
CTD-2168K21.2,1
CTD-2168K21.1,0
DOCK5,47
GNRH1,1
RP11-395I14.2,1
KCTD9,55
CDCA2,29
RP11-219J21.1,0
RP11-219J21.2,0
RP11-299D14.2,0
EBF2,0
PPP2R2A,204
BNIP3L,244
PNMA2,2
DPYSL2,115
ADRA1A,0
RP11-521M14.2,0
RP11-521M14.1,0
STMN4,0
TRIM35,27
PTK2B,169
CHRNA2,0
EPHX2,113
CLU,39
SCARA3,0
CCDC25,148
RP11-16P20.3,0
ESCO2,70
PBK,14
SCARA5,20
RP11-597M17.1,0
NUGGC,25
ELP3,59
RP11-380I10.4,0
PNOC,69
ZNF395,52
FBXO16,5
RP11-181B11.2,0
FZD3,46
EXTL3,29
EXTL3-AS1,10
INTS9,25
RP11-662B19.2,1
HMBOX1,161
CTD-2647L4.5,0
KIF13B,63
CTD-2647L4.1,0
DUSP4,3
RP11-486M23.1,0
RP11-486M23.2,0
LINC00589,0
AC145110.1,12
RP11-94H18.1,0
RP11-94H18.2,0
RP11-489E7.1,0
FAM183CP,0
TMEM66,2668
RP11-489E7.4,0
LEPROTL1,479
MBOAT4,0
RP11-51J9.5,84
DCTN6,125
RP11-51J9.4,0
RP11-51J9.6,2
RBPMS-AS1,0
RBPMS,13
GTF2E2,104
CTD-2373N4.5,0
SMIM18,0
GSR,31
PPP2CB,49
TEX15,0
PURG,0
WRN,41
RP11-363L24.3,0
RP11-566H8.3,0
RP11-566H8.1,0
NRG1,22
RP11-1002K11.1,1
RP11-11N9.4,49
RP11-722E23.2,0
FUT10,7
TTI2,48
MAK16,50
RNF122,7
DUSP26,17
RP11-317N12.1,1
RP1-273G13.3,0
RP11-431M3.1,0
RP1-84O15.2,0
RP11-431M3.2,0
RP11-258J10.1,0
UNC5D,0
AC012215.1,0
RP11-473J6.1,0
RP11-89M20.2,0
RP11-962G15.1,0
KCNU1,0
RP11-419C23.1,0
RP11-527N22.1,0
RP11-527N22.2,0
RP11-150O12.1,0
RP11-150O12.2,0
RP11-150O12.5,0
RP11-150O12.3,0
RP11-150O12.4,0
RP11-346L1.2,1
ZNF703,7
RP11-863K10.2,0
RP11-863K10.7,4
ERLIN2,55
PROSC,215
GPR124,6
BRF2,21
RAB11FIP1,170
GOT1L1,0
ADRB3,0
EIF4EBP1,218
ASH2L,95
RP11-90P5.5,1
STAR,2
RP11-90P5.2,6
LSM1,268
BAG4,89
DDHD2,108
PPAPDC1B,305
WHSC1L1,409
RP11-513D5.5,0
RP11-513D5.2,1
RP11-350N15.5,4
LETM2,18
RP11-350N15.3,0
RP11-350N15.6,0
FGFR1,20
RP11-350N15.4,0
C8orf86,2
RP11-675F6.3,0
RP11-675F6.4,0
RP11-495O10.1,0
TACC1,236
RP11-723D22.3,0
PLEKHA2,175
CTD-2544N14.3,14
HTRA4,2
TM2D2,110
ADAM9,19
ADAM32,3
RP11-122L4.1,0
CTD-2024D23.1,0
ADAM18,0
ADAM2,0
IDO1,4
RP11-44K6.3,0
RP11-44K6.4,0
IDO2,1
RP11-359E19.1,0
RP11-359E19.2,0
C8orf4,0
RP11-470M17.2,0
CTA-392C11.1,0
CTA-392C11.2,0
RP11-301G7.1,0
ZMAT4,0
RP11-465K16.1,0
SFRP1,1
RP11-15G16.1,0
GOLGA7,271
GINS4,34
RP11-360L9.4,0
RP11-360L9.7,1
AGPAT6,83
RP11-360L9.8,0
NKX6-3,8
ANK1,16
RP11-930P14.1,0
RP11-930P14.2,6
KAT6A,263
RP11-589C21.6,11
RP11-589C21.5,3
AP3M2,54
PLAT,18
RP11-231D20.2,2
IKBKB,204
POLB,68
DKK4,0
VDAC3,253
SLC20A2,36
RP11-503E24.2,0
SMIM19,249
RP11-503E24.3,0
CHRNB3,0
RP11-412B14.1,0
CHRNA6,0
THAP1,112
RNF170,122
HOOK3,242
RP11-598P20.5,0
FNTA,259
POMK,6
HGSNAT,85
LINC00293,0
RP11-350F16.1,0
RP11-350F16.2,0
RP11-1134I14.8,0
SPIDR,98
CEBPD,113
PRKDC,357
MCM4,64
UBE2V2,283
RP11-567J20.3,3
RP11-770E5.1,0
RP11-567J20.2,0
AC026904.1,1
RP11-567J20.1,0
RP11-770E5.3,0
RP11-770E5.2,0
EFCAB1,0
SNAI2,14
C8orf22,0
RP11-10H3.1,0
RP11-738G5.1,0
RP11-738G5.2,1
RP11-109P6.2,0
RP11-401N18.1,0
SNTG1,0
RP11-401H2.1,0
PXDNL,0
RP11-11C20.3,4
PCMTD1,340
AC090186.1,65
RP11-110G21.1,58
RP11-546K22.3,5
RP11-546K22.1,0
RP11-546K22.2,0
ST18,0
RP11-26M5.3,0
RP11-26M5.2,0
RP11-1023P17.2,0
FAM150A,0
RB1CC1,310
NPBWR1,0
RP11-162D9.3,0
OPRK1,2
RP11-1081M5.2,0
RP11-1081M5.1,0
RP11-400K9.3,0
RP11-400K9.4,0
ATP6V1H,187
RGS20,0
RP11-1070A24.2,0
TCEA1,833
RP11-30L15.6,2
LYPLA1,260
MRPL15,88
SOX17,0
RP11-53M11.3,0
RP1,0
XKR4,12
RP11-386G21.1,0
RP11-386G21.2,0
RP11-628E19.2,0
TMEM68,74
TGS1,151
LYN,161
RP11-446E9.2,4
RPS20,14086
CTA-397H3.3,0
MOS,0
PLAG1,24
CHCHD7,372
RP11-140I16.3,1
SDR16C5,0
PENK,0
RP11-17A4.2,4
LINC00968,6
RP11-17A4.3,1
RP11-17A4.4,0
IMPAD1,61
RP11-513O17.2,0
RP11-513O17.3,1
LINC00588,0
RP11-756K15.2,0
RP11-246K15.1,0
RP11-388G22.1,0
CTD-2339F6.1,1
RP11-44D19.1,0
RP11-1112C15.1,1
FAM110B,7
RP11-1112C15.2,0
RP11-648L3.2,0
UBXN2B,86
CYP7A1,0
SDCBP,341
NSMAF,73
TOX,37
RP11-25K19.1,39
RP11-379I19.1,0
RP11-379I19.3,0
RP11-27P7.1,0
CA8,6
RP11-163N6.2,2
RAB2A,338
RP11-91I20.4,1
RP11-91I20.3,1
RP11-91I20.2,1
RP11-91I20.1,1
CHD7,68
RP11-33I11.2,0
AC022182.1,8
AC022182.3,37
CLVS1,2
RP11-787D18.2,0
RP11-787D18.1,0
ASPH,57
RP11-280G9.1,0
RP11-705O24.1,1
RP11-705O24.3,0
RP11-705O24.2,0
NKAIN3,0
RP11-577N1.1,0
RP11-659E9.2,8
GGH,57
RP11-659E9.4,0
TTPA,0
YTHDF3-AS1,23
YTHDF3,69
RP11-16E18.3,3
CTD-3046C4.1,0
RP11-45K10.2,0
RP11-573J24.1,0
RP11-32K4.1,0
RP11-579E24.2,0
RP11-579E24.1,35
LINC00966,0
RP11-21C4.1,0
BHLHE22,0
CYP7B1,1
RP11-1D12.2,1
CTD-3025N20.2,4
CTD-3025N20.3,4
ARMC1,186
MTFR1,34
RP11-707M3.3,8
PDE7A,295
CTD-2532N20.1,2
DNAJC5B,26
AC084082.3,0
TRIM55,2
CRH,0
LINC00967,0
RP11-346I3.4,13
RRS1,96
ADHFE1,65
C8orf46,1
MYBL1,97
VCPIP1,103
C8orf44-SGK3,1
C8orf44,121
SGK3,70
MCMDC2,4
TCF24,0
PPP1R42,0
COPS5,257
CSPP1,107
ARFGEF1,162
RP11-7F18.2,2
CPA6,0
RP11-396J6.1,0
PREX2,4
RP11-403D15.2,0
RP11-664D7.4,0
C8orf34,7
RP11-865I6.2,0
RP11-600K15.1,0
RP11-21C17.1,0
RP11-744J10.3,0
SULF1,0
SLCO5A1,23
RP11-102F4.2,0
RP11-159H10.3,2
AC090574.1,0
PRDM14,0
NCOA2,109
Metazoa_SRP,0
RP11-333A23.4,16
TRAM1,777
AC120194.1,0
RP11-382J12.1,28
LACTB2,75
XKR9,7
RP11-326E22.1,0
EYA1,0
RP11-1102P16.1,5
RP11-1144P22.1,0
RP11-281N10.1,0
RP11-383H13.1,10
MSC,15
TRPA1,0
RP11-142A23.1,0
RP11-351E7.1,0
KCNB2,0
RP11-1145L24.1,0
RP11-531A24.3,1
TERF1,262
RP11-531A24.7,0
RP11-531A24.5,6
SBSPON,4
RPL7,22586
RDH10,4
RP11-434I12.2,0
RP11-434I12.3,0
RP11-434I12.4,0
STAU2-AS1,8
