,BMM2_Benign
SHC3,1
CKS2,472
SECISBP2,816
SEMA4D,471
GADD45G,17
RP11-316P17.2,2
RP5-1050E16.2,0
RP5-1050E16.1,0
RP11-406A20.1,0
RP11-406A20.4,0
RP11-389K14.3,0
RP11-555F9.2,0
DIRAS2,0
SYK,538
RP11-367F23.1,0
RP11-367F23.2,0
RP11-305L7.1,16
RP11-305L7.6,2
RP11-305L7.3,22
LINC00484,2
RP11-305L7.7,6
AUH,75
NFIL3,9
RP11-440G5.2,0
ROR2,1
SPTLC1,112
RP11-100G15.10,0
RP11-62C3.6,0
IARS,394
NOL8,421
CENPP,33
OGN,1
OMD,0
ASPN,0
ECM2,1
IPPK,32
BICD2,130
ZNF484,63
FGD3,596
SUSD3,693
RP11-274J16.5,0
C9orf89,354
NINJ1,367
RP11-370F5.4,0
WNK2,0
C9orf129,0
RP11-165J3.5,0
RP11-165J3.6,14
FAM120AOS,230
FAM120A,406
PHF2,62
RP11-53B5.1,0
BARX1,0
RP11-231K24.2,0
PTPDC1,21
RP11-2B6.3,0
RP11-2B6.2,22
MIRLET7DHG,0
ZNF169,121
NUTM2F,0
RP11-307E17.8,22
HIATL1,113
PCAT7,8
FBP2,0
FBP1,29
C9orf3,32
RP11-54O15.3,0
FANCC,19
RP11-80I15.4,0
RP11-435O5.7,0
RP11-435O5.2,1
PTCH1,53
RP11-435O5.6,0
RP11-435O5.5,2
RP11-435O5.4,1
RP11-332M4.1,0
RP11-180I4.2,0
DKFZP434H0512,0
ERCC6L2,255
LINC00092,29
RP11-569G13.2,1
HSD17B3,0
RP11-240L7.4,0
SLC35D2,29
ZNF367,16
HABP4,60
CDC14B,41
AAED1,82
RP11-535M15.1,3
ZNF510,74
ZNF782,27
HIATL2,15
NUTM2G,0
CTSV,6
RP11-498P14.3,27
RP11-498P14.5,39
RP11-498P14.4,0
CCDC180,64
TDRD7,37
TMOD1,34
RP11-244N9.6,0
TSTD2,105
NCBP1,142
RP11-244N9.4,4
XPA,521
RP11-546O6.4,1
RP11-23B15.1,0
FOXE1,0
C9orf156,154
HEMGN,57
ANP32B,3224
RP11-535C21.3,0
NANS,181
TRIM14,163
CORO2A,99
TBC1D2,29
GABBR2,0
ANKS6,7
GALNT12,17
RP11-92C4.3,0
COL15A1,2
RP11-92C4.6,0
TGFBR1,111
RP11-96L7.2,0
ALG2,132
SEC61B,2810
NAMA,0
RP11-547C13.1,0
RP11-554F20.1,0
NR4A3,2
RP11-60I3.5,14
STX17,313
RP11-60I3.4,0
ERP44,577
INVS,101
TEX10,97
MSANTD3,17
MSANTD3-TMEFF1,0
TMEFF1,0
MURC,7
LPPR1,0
BAAT,0
MRPL50,333
ZNF189,75
ALDOB,0
RP11-490D19.6,0
TMEM246,2
RNF20,248
GRIN3A,0
PPP3R2,0
LINC00587,0
CYLC2,0
RP11-341A22.2,1
RP11-436F21.1,0
RP11-82L2.1,9
SMC2,358
OR13F1,0
OR13C4,0
OR13C3,0
OR13C8,0
OR13C5,0
OR13C2,0
OR13C9,0
OR13D1,0
NIPSNAP3A,210
NIPSNAP3B,56
ABCA1,70
RP11-217B7.2,0
RP11-217B7.3,0
SLC44A1,125
FSD1L,43
RP11-235C23.5,2
FKTN,50
TAL2,2
TMEM38B,157
RP11-6F6.1,0
RP11-308N19.1,10
RP11-540H22.2,0
RP11-308N19.3,0
RP11-308N19.4,0
ZNF462,4
RP11-508N12.4,0
RP11-508N12.2,0
RP11-196I18.4,1
RAD23B,189
RP11-363D24.1,0
KLF4,11
AL162389.1,0
RP11-505C13.1,0
RP11-339N8.1,0
ACTL7B,0
ACTL7A,0
IKBKAP,53
FAM206A,39
CTNNAL1,134
TMEM245,213
FRRS1L,40
EPB41L4B,0
PTPN3,3
PALM2,12
RP11-406O23.2,0
PALM2-AKAP2,0
AKAP2,6
C9orf152,0
TXN,1578
TXNDC8,0
SVEP1,2
RP11-410K21.2,20
MUSK,0
LPAR1,0
RP11-202G18.1,0
OR2K2,0
KIAA0368,99
ZNF483,65
PTGR1,18
RP11-16L21.7,1
DNAJC25,24
DNAJC25-GNG10,0
GNG10,14
C9orf84,3
UGCG,255
SUSD1,30
PTBP3,587
HSDL2,161
C9orf147,7
KIAA1958,38
INIP,256
RP11-276E15.4,5
SNX30,64
SLC46A2,0
RP11-408O19.5,2
ZNF883,25
ZFP37,30
FAM225B,1
FAM225A,0
SLC31A2,46
FKBP15,196
SLC31A1,64
CDC26,934
PRPF4,139
RNF183,1
WDR31,73
BSPRY,8
HDHD3,330
ALAD,149
POLE3,652
C9orf43,6
RGS3,111
RP11-168K11.2,1
RP11-168K11.3,0
RP11-18B16.2,0
ZNF618,27
AMBP,6
KIF12,8
COL27A1,28
ORM1,0
ORM2,0
AKNA,1032
RP11-9M16.2,3
DFNB31,6
ATP6V1G1,3953
C9orf91,27
RP11-402G3.5,0
RP11-402G3.3,2
TNFSF15,3
TNFSF8,145
TNC,1
RP11-523L1.2,0
1-Dec,0
RP11-445L6.3,0
RP11-284G10.1,0
LINC00474,0
RP11-787B4.2,0
PAPPA,5
PAPPA-AS2,0
RP11-45A16.4,0
PAPPA-AS1,4
ASTN2,25
RP11-264C15.2,0
RP11-67K19.3,1
TRIM32,58
RP11-388N2.1,0
RP11-500B12.1,0
TLR4,5
RP11-281A20.2,0
RP11-281A20.1,0
RP11-349E4.1,0
RP11-127L21.1,0
BRINP1,0
RP11-295D22.1,0
RP11-360A18.2,0
RP11-360A18.1,0
CDK5RAP2,338
MEGF9,94
FBXW2,329
PSMD5,126
PSMD5-AS1,595
PHF19,141
TRAF1,465
C5,16
CNTRL,1016
RAB14,586
GSN,116
RP11-477J21.6,0
GSN-AS1,4
STOM,353
AL161784.1,0
RP11-162D16.2,1
DAB2IP,6
RP11-524G24.2,0
TTLL11,1
NDUFA8,441
MORN5,0
LHX6,0
RBM18,187
MRRF,142
RP11-498E2.7,2
RP11-498E2.8,1
PTGS1,14
AL162424.1,0
RP11-542K23.10,0
RP11-542K23.7,1
RP11-542K23.9,0
OR1J1,0
OR1J2,0
OR1J4,0
OR1N1,0
OR1N2,0
OR1L8,0
RP11-64P14.7,1
OR1Q1,0
OR1B1,0
OR1L1,0
OR1L3,0
OR1L4,0
OR1L6,0
OR5C1,0
PDCL,203
OR1K1,0
RC3H2,257
ZBTB6,60
ZBTB26,25
RABGAP1,165
GPR21,0
STRBP,289
CRB2,11
DENND1A,55
RP11-230L22.4,0
RP11-417B4.2,0
LHX2,0
RP11-85O21.2,0
RP11-85O21.5,0
NEK6,22
RP11-121A14.2,0
PSMB7,955
GPR144,0
NR5A1,1
RP11-10J18.3,0
NR6A1,13
MIR181A2HG,33
RP11-175D17.3,0
OLFML2A,2
WDR38,0
RPL35,44868
ARPC5L,1270
GOLGA1,88
SCAI,411
PPP6C,423
RABEPK,157
HSPA5,703
RP11-65N13.8,1
GAPVD1,234
MAPKAP1,269
RP11-12A16.3,0
RP11-423C15.3,23
PBX3,80
RP11-343J18.2,0
RP11-343J18.1,0
MVB12B,18
RP11-205K6.1,0
RP11-205K6.2,0
RP11-123K19.1,0
LMX1B,0
RP11-489N22.3,0
ZBTB43,209
ZBTB34,16
RALGPS1,38
ANGPTL2,0
RP13-225O21.2,0
GARNL3,4
SLC2A8,22
ZNF79,29
RPL12,50128
LRSAM1,44
FAM129B,25
STXBP1,34
PTRH1,205
C9orf117,3
TTC16,92
TOR2A,153
SH2D3C,244
CDK9,196
FPGS,211
ENG,145
RP11-228B15.4,22
AK1,193
ST6GALNAC6,336
ST6GALNAC4,264
PIP5KL1,12
RP11-203J24.8,2
DPM2,407
FAM102A,406
RP11-379C10.1,0
NAIF1,55
SLC25A25,38
RP11-379C10.4,0
RP11-395P17.11,15
RP11-395P17.3,26
PTGES2,53
AL590708.2,1
LCN2,13
C9orf16,2175
CIZ1,133
DNM1,17
GOLGA2,174
SWI5,199
AL359091.2,24
RP11-339B21.15,4
RP11-339B21.14,3
TRUB2,124
RP11-339B21.13,3
COQ4,294
SLC27A4,38
URM1,518
RP11-339B21.11,21
MIR219-2,0
CERCAM,17
ODF2,140
ODF2-AS1,0
GLE1,101
RP11-216B9.6,17
SPTAN1,479
WDR34,122
HMGA1P4,26
SET,1852
PKN3,10
ZDHHC12,566
RP11-545E17.3,86
ZER1,46
TBC1D13,53
ENDOG,23
C9orf114,168
CCBL1,62
LRRC8A,47
PHYHD1,4
RP11-101E3.5,0
DOLK,50
NUP188,86
RP11-167N5.5,23
SH3GLB2,48
FAM73B,104
DOLPP1,50
CRAT,57
RP11-247A12.1,0
PPP2R4,128
RP11-247A12.7,0
IER5L,5
RP11-247A12.8,0
RP11-247A12.2,6
RP11-344B5.4,1
RP11-344B5.3,3
RP11-344B5.2,0
RP11-65J3.15,0
RP11-65J3.1,3
RP11-65J3.3,0
RP11-65J3.2,1
RP11-65J3.14,0
RP11-492E3.51,1
RP11-492E3.2,5
NTMT1,314
C9orf50,0
ASB6,64
RP11-483H20.4,0
PRRX2,0
RP11-483H20.6,0
PTGES,0
TOR1B,104
TOR1A,204
C9orf78,1666
USP20,111
FNBP1,1686
RP11-409K20.6,0
RP11-138E2.1,10
GPR107,70
AL360004.1,0
NCS1,0
HMCN2,0
AL354898.1,0
ASS1,14
FUBP3,101
PRDM12,0
EXOSC2,143
ABL1,45
QRFP,0
FIBCD1,0
RP11-83J21.3,0
LAMC3,2
AIF1L,1
NUP214,291
RP11-544A12.4,116
RP11-544A12.8,112
FAM78A,257
PPAPDC3,4
PRRC2B,337
POMT1,130
RP11-334J6.6,2
UCK1,133
RAPGEF1,167
RP11-323H21.3,1
MED27,25
NTNG2,8
SETX,655
TTF1,389
C9orf171,0
BARHL1,0
DDX31,42
GTF3C4,57
AK8,1
C9orf9,29
TSC1,119
GFI1B,25
GTF3C5,203
CEL,0
RALGDS,128
GBGT1,20
OBP2B,0
SURF6,137
MED22,102
RPL7A,32155
SURF1,514
SURF2,343
SURF4,384
C9orf96,17
REXO4,339
ADAMTS13,2
CACFD1,26
SLC2A6,114
TMEM8C,0
ADAMTSL2,3
FAM163B,0
LL09NC01-254D11.1,0
DBH,1
DBH-AS1,4
SARDH,75
VAV2,14
LINC00094,106
BRD3,514
RP11-374P20.4,0
LL09NC01-251B2.3,6
WDR5,38
LL09NC01-139C3.1,2
RP11-145E17.2,0
RXRA,60
RP11-473E2.2,2
RP11-473E2.4,0
RP11-473E2.3,0
COL5A1,25
COL5A1-AS1,0
FCN2,0
FCN1,141
RP11-447M12.2,0
OLFM1,1
RP11-399H11.3,0
RP11-399H11.2,0
AL390778.1,0
C9orf62,0
RP11-555H7.2,0
PPP1R26-AS1,3
PPP1R26,4
C9orf116,6
MRPS2,240
RP11-426A6.5,0
LCN1,0
OBP2A,0
PAEP,5
RP11-98L5.2,10
RP11-98L5.5,0
GLT6D1,0
LCN9,0
SOHLH1,0
KCNT1,0
CAMSAP1,60
RP11-432J22.2,3
UBAC1,90
NACC2,38
RP11-83N9.5,6
C9orf69,71
LHX3,0
QSOX2,22
WI2-1959D15.1,0
DKFZP434A062,0
GPSM1,33
DNLZ,0
CARD9,7
SNAPC4,44
SDCCAG3,57
PMPCA,245
INPP5E,27
SEC16A,152
C9orf163,0
NOTCH1,71
RP11-413M3.4,0
RP11-611D20.2,7
RP11-251M1.1,7
EGFL7,152
AGPAT2,176
FAM69B,10
SNHG7,238
LCN6,0
LCN10,2
LCN6,134
LCN8,4
LCN15,14
TMEM141,572
RP11-216L13.17,0
CCDC183,24
CCDC183-AS1,2
RABL6,118
C9orf172,0
PHPT1,757
MAMDC4,4
EDF1,4187
TRAF2,184
FBXW5,695
C8G,2
LCN12,3
C9orf141,0
PTGDS,137
LCNL1,2
C9orf142,1601
CLIC3,266
ABCA2,57
C9orf139,32
FUT7,122
RP11-229P13.20,12
NPDC1,41
ENTPD2,0
RP11-229P13.15,0
RP11-229P13.22,0
SAPCD2,4
RP11-229P13.23,0
UAP1L1,23
AL807752.1,0
MAN1B1,192
DPP7,1387
GRIN1,0
LRRC26,0
TMEM210,3
ANAPC2,129
SSNA1,822
TPRN,10
TMEM203,47
NDOR1,28
RNF208,4
C9orf169,2
RNF224,0
SLC34A3,0
TUBB4B,543
FAM166A,1
C9orf173,0
NELFB,86
TOR4A,13
NRARP,1
EXD3,143
NOXA1,57
ENTPD8,3
NSMF,56
PNPLA7,50
MRPL41,1185
DPH7,220
ZMYND19,14
ARRDC1,435
C9orf37,177
EHMT1,362
RP11-188C12.3,0
CACNA1B,0
RP11-885N19.6,0
FAM157B,5
TUBB8,2
ZMYND11,210
DIP2C,33
RP11-490E15.2,0
RP11-809C18.3,0
PRR26,0
RP11-809C18.4,0
RP11-164C1.2,0
LARP4B,157
RP11-363N22.2,0
AL359878.1,6
GTPBP4,352
IDI2,1
IDI2-AS1,1
IDI1,671
WDR37,332
LINC00200,1
ADARB2,0
ADARB2-AS1,4
LINC00700,3
RP11-69C17.2,0
RP11-69C17.3,0
RP11-69C17.4,0
LINC00701,0
RP11-446F3.2,0
RP11-526P5.1,0
RP11-526P5.2,0
RP11-118K6.2,0
RP11-118K6.3,0
PFKP,124
PITRM1,66
RP11-298E9.5,0
RP11-298E9.6,0
RP11-195B3.1,0
RP11-482E14.1,0
RP11-482E14.2,0
RP11-184A2.3,1
RP11-184A2.2,0
KLF6,1512
RP11-464C19.2,0
RP11-464C19.3,1
RP11-433J20.2,0
RP11-433J20.1,1
LINC00702,0
LINC00703,0
RP11-34C15.2,0
LINC00704,1
LINC00705,0
AKR1E2,2
AKR1C1,7
AKR1C2,0
RP11-499O7.7,0
AKR1C3,162
AKR1CL1,6
AKR1C4,0
RP11-445P17.3,0
RP11-445P17.8,2
UCN3,0
TUBAL3,0
NET1,54
CALML5,0
CALML3-AS1,0
CALML3,0
RP11-116G8.5,0
RP13-463N16.6,0
RP11-336A10.5,0
RP11-336A10.4,0
ASB13,71
FAM208B,252
RP11-336A10.2,2
GDI2,1719
RP11-318E3.9,0
ANKRD16,27
FBXO18,87
RP11-536K7.3,5
IL15RA,45
IL2RA,184
RP11-536K7.5,0
RBM17,712
PFKFB3,25
RP11-414H17.5,0
RP11-563J2.2,5
DKFZP667F0711,0
PRKCQ,147
PRKCQ-AS1,2049
RP11-554I8.1,4
RP11-554I8.2,0
LINC00707,0
RP11-799O21.2,0
RP11-393K12.2,0
SFMBT2,120
RP5-1031D4.2,3
RP11-385N23.1,0
ITIH5,64
ITIH2,0
KIN,374
ATP5C1,1280
TAF3,588
GATA3-AS1,3
RP11-379F12.4,0
RP11-379F12.3,0
GATA3,585
LINC00708,0
RP5-1119O21.2,0
RP11-543F8.2,7
RP11-428L9.1,0
RP11-428L9.2,0
LINC00709,0
RP5-1051H14.2,0
RP5-933E2.1,0
RP11-271F18.1,0
RP11-271F18.4,0
SFTA1P,0
RP1-251M9.2,0
CELF2,1793
RP1-251M9.3,0
CELF2-AS2,0
RP3-323N1.2,1
CELF2-AS1,0
USP6NL,106
RP11-138I18.1,0
RP11-138I18.2,10
ECHDC3,2
PROSER2,2
PROSER2-AS1,0
UPF2,1005
DHTKD1,132
SEC61A2,50
NUDT5,626
CDC123,424
RP11-186N15.3,24
CAMK1D,220
CCDC3,11
OPTN,951
MCM10,31
UCMA,0
PHYH,103
AL138764.1,15
SEPHS1,111
RP11-445K13.2,0
BEND7,26
RP11-214D15.2,0
PRPF18,249
RP11-295P9.3,65
FRMD4A,17
RP11-295P9.12,5
RP11-295P9.8,1
RP11-295P9.6,0
RP11-353M9.1,0
RP11-142M10.2,0
RP11-397C18.2,0
FAM107B,821
RP11-7C6.1,0
CDNF,18
HSPA14,168
RP11-398C13.6,39
SUV39H2,48
DCLRE1C,489
MEIG1,10
OLAH,5
ACBD7,1
C10orf111,12
RPP38,348
NMT2,357
FAM171A1,24
RP11-25G10.2,0
ITGA8,14
FAM188A,117
RP11-461K13.1,0
PTER,182
C1QL3,0
RSU1,382
CUBN,23
RP11-406H21.2,7
TRDMT1,102
VIM-AS1,182
VIM,8023
RP11-124N14.3,6
ST8SIA6,4
ST8SIA6-AS1,4
PTPLA,55
RP11-390B4.5,52
STAM,126
RP11-390B4.3,0
TMEM236,2
MRC1L1,0
TMEM236,2
MRC1,0
RP11-457D2.3,0
SLC39A12,0
SLC39A12-AS1,0
CACNB2,48
RP11-499P20.2,43
RP11-383B4.4,4
NSUN6,188
RP11-139J15.7,1
ARL5B-AS1,33
ARL5B,102
RP11-139J15.5,0
MALRD1,2
RP11-49L2.1,0
RP11-354E11.2,3
PLXDC2,33
RP11-575A19.2,0
NEBL,1
C10orf113,0
NEBL-AS1,0
RP11-275N1.1,0
CASC10,1
SKIDA1,2
MLLT10,342
DNAJC1,67
EBLN1,0
RP11-108B14.5,0
RP11-573G6.6,4
COMMD3,711
COMMD3-BMI1,0
BMI1,162
RP11-573G6.9,4
RP11-573G6.8,3
RP11-573G6.10,0
SPAG6,0
PIP4K2A,1015
ARMC3,0
MSRB2,39
PTF1A,0
C10orf115,0
C10orf67,2
RP11-371A19.2,3
OTUD1,37
KIAA1217,0
AL353583.1,0
ARHGAP21,48
PRTFDC1,1
RP11-165A20.3,1
ENKUR,4
THNSL1,33
RP11-80K21.3,0
GPR158-AS1,0
GPR158,0
RP11-435M3.2,0
MYO3A,16
GAD2,0
APBB1IP,1191
RP11-128B16.3,0
LINC00264,12
LINC00202-2,5
RP13-16H11.7,0
RP13-16H11.2,0
PDSS1,15
RP13-16H11.5,0
ABI1,618
LINC00202-1,2
LINC00614,1
ANKRD26,231
YME1L1,548
MASTL,30
ACBD5,153
RP11-85G18.6,1
RP11-748L13.6,0
PTCHD3,0
RAB18,528
MKX,0
RP11-360I20.2,0
ARMC4,1
RP11-218D6.4,0
MPP7,100
RP11-351M16.3,0
WAC-AS1,154
WAC,667
BAMBI,0
RP11-478H13.1,0
LINC00837,0
RP11-478H13.3,0
C10orf126,0
LYZL1,0
PTCHD3P1,58
SVIL,141
KIAA1462,1
MTPAP,136
MAP3K8,127
RP11-253D19.1,0
RP11-253D19.2,0
LYZL2,0
RP11-14C22.3,0
RP11-14C22.6,0
ZNF438,39
RP11-192P3.4,3
ZEB1,327
RP11-192P3.5,6
RP11-472N13.2,0
RP11-472N13.3,2
ARHGAP12,172
KIF5B,1226
RP11-166N17.1,0
EPC1,1500
RP11-166N17.3,0
RP11-135A24.4,0
RP11-135A24.2,0
CCDC7,109
C10ORF68,38
RP11-479G22.8,21
ITGB1,1175
RP11-462L8.1,7
RP11-342D11.3,37
NRP1,12
RP11-342D11.2,0
RP11-90B22.1,0
RP11-476F14.1,0
RP13-259N13.2,0
LINC00838,0
RP11-490O24.2,0
PARD3,15
PARD3-AS1,0
CUL2,210
RP11-297A16.2,0
CREM,303
RP11-324I22.2,0
CCNY,148
RP11-324I22.4,27
GJD4,1
RP11-425A6.5,31
FZD8,0
RP11-309N24.1,10
RP11-810B23.1,0
SNORA40,0
NAMPTL,4
RP11-322I2.1,0
ANKRD30A,1
RP11-20F24.2,0
LINC00993,0
MTRNR2L7,3
RP11-258F22.1,33
RP11-258F22.2,0
ZNF248,131
RP11-162G10.5,53
ZNF25,46
RP11-393J16.4,0
ZNF33A,767
ZNF37A,373
RP11-508N22.12,2
RP11-508N22.13,0
RP11-508N22.9,0
RP11-672F9.1,0
LINC00999,2
RP11-291L22.4,0
LINC00839,0
ZNF33B,353
AL022344.4,0
AL022344.5,0
AL022344.7,0
BMS1,447
RP11-124O11.1,0
RP11-124O11.2,0
RET,0
RP11-351D16.3,16
CSGALNACT2,214
RASGEF1A,46
RP11-168L22.2,0
FXYD4,0
HNRNPF,1974
RP11-517P14.2,24
ZNF487,53
ZNF239,15
ZNF485,49
RP11-402L1.4,0
ZNF32,410
ZNF32-AS1,2
ZNF32-AS2,0
RP11-402L1.11,0
RP11-272J7.4,0
LINC00619,0
LINC00840,0
RP11-168P8.5,0
RP11-168P8.3,0
LINC00841,0
RP11-20J15.2,0
RP11-20J15.3,0
CXCL12,23
AL137026.1,0
RP11-733D4.1,0
TMEM72-AS1,0
RP11-285G1.2,0
TMEM72,0
RP11-285G1.9,0
RASSF4,56
C10orf10,291
C10orf25,33
ZNF22,858
RP11-445N18.5,0
OR13A1,1
ALOX5,144
RP11-67C2.2,0
8-Mar,79
ZFAND4,26
FAM21C,106
FAM25E,0
AGAP4,11
PTPN20A,0
RP11-342C24.8,3
RP11-38L15.8,0
RP11-38L15.2,4
RP11-38L15.3,0
SYT15,36
GPRIN2,2
LINC00842,0
NPY4R,0
ANXA8L1,0
FAM25B,0
RP11-144G6.4,0
AGAP10,61
RP11-144G6.10,0
RP11-292F22.5,0
RP11-292F22.7,5
ANTXRL,2
ANXA8L2,0
AL603965.1,0
FAM21B,5
ASAH2C,0
AGAP9,0
FAM25G,0
ANXA8,1
AL591684.1,0
RP11-463P17.1,0
ZNF488,3
RP11-463P17.3,0
RBP3,0
GDF2,0
GDF10,0
PTPN20B,0
RP11-508M1.7,0
FAM25C,0
FRMPD2,1
MAPK8,136
ARHGAP22,12
RP11-534L6.2,0
WDFY4,54
LRRC18,0
RP11-523O18.5,0
RP11-523O18.1,0
VSTM4,17
FAM170B-AS1,0
FAM170B,0
C10orf128,61
C10orf71-AS1,0
C10orf71,1
DRGX,0
RP11-123B3.2,0
ERCC6,30
PGBD3,4
ERCC6-PGBD3,0
CHAT,0
SLC18A3,0
C10orf53,0
OGDHL,0
PARG,56
FAM21D,0
FAM25D,0
AGAP8,68
RP11-592B15.9,9
TIMM23B,1
AGAP7,1
MSMB,4
NCOA4,334
TIMM23,89
LINC00843,22
AGAP6,38
FAM21A,42
ASAH2,9
SGMS1,198
AC069547.1,0
AC069547.2,0
RP11-512N4.2,0
RP11-50E11.3,45
ASAH2B,22
A1CF,0
RP11-96B5.4,1
PRKG1,6
RP11-96B5.3,22
RP11-40C11.2,0
CSTF2T,198
PRKG1-AS1,0
DKK1,0
RP11-346D6.6,0
RP11-556E13.1,2
MBL2,0
RP11-319F12.2,0
RP11-71J2.1,0
PCDH15,0
RP11-257I14.1,10
RP11-598C10.2,0
RP11-598C10.1,0
MTRNR2L5,5
ZWINT,367
IPMK,87
CISD1,306
RP11-179B15.5,0
RP11-179B15.6,0
UBE2D1,273
TFAM,353
BICC1,1
LINC00844,0
PHYHIPL,0
FAM13C,0
RP11-443O13.3,0
RP11-135D11.2,0
SLC16A9,31
LINC00948,0
CCDC6,144
C10orf40,10
ANK3,163
RP11-388P9.2,0
RP11-131N11.4,1
CDK1,186
RHOBTB1,12
LINC00845,0
TMEM26,0
RP11-809M12.1,0
C10orf107,0
RP11-63A2.2,0
RP11-491H19.1,1
ARID5B,757
RTKN2,312
RP11-120C12.3,0
ZNF365,12
RP11-436D10.3,0
ADO,30
EGR2,12
RP11-144G16.1,0
NRBF2,346
JMJD1C,953
JMJD1C-AS1,1
REEP3,148
RP11-170M17.1,0
RP11-174J11.1,0
RP11-179K3.2,7
RP11-428G2.1,0
RP11-222A11.1,1
CTNNA3,0
RP11-210G22.1,0
LRRTM3,0
RP11-344A5.1,0
DNAJC12,4
RP11-57G10.8,38
SIRT1,97
HERC4,608
MYPN,2
ATOH7,0
RP11-153K11.3,0
PBLD,15
HNRNPH3,1073
RUFY2,193
DNA2,26
SLC25A16,113
TET1,51
CCAR1,645
STOX1,6
DDX50,520
DDX21,713
KIAA1279,118
SRGN,2594
VPS26A,419
SUPV3L1,128
RP11-227H15.4,2
HKDC1,16
RP11-227H15.5,0
HK1,244
TACR2,0
TSPAN15,32
NEUROG3,0
RP11-343J3.2,5
C10orf35,101
RP11-242G20.1,0
COL13A1,1
RP11-262I2.2,0
H2AFY2,74
AIFM2,38
TYSND1,85
SAR1A,534
PPA1,1599
NPFFR1,61
LRRC20,15
EIF4EBP2,330
NODAL,2
AC022532.1,19
PALD1,9
PRF1,759
ADAMTS14,0
TBATA,0
SGPL1,138
RP11-432J9.5,1
PCBD1,285
RP11-432J9.3,0
RP11-432J9.6,0
UNC5B,3
UNC5B-AS1,1
SLC29A3,28
CDH23,57
CDH23-AS1,0
C10orf105,0
C10orf54,834
PSAP,648
RP11-472G21.2,0
CHST3,2
RP11-150D20.5,4
SPOCK2,1007
ASCC1,110
ANAPC16,3035
DDIT4,891
RP11-442H21.2,20
DNAJB12,228
MICU1,160
RP11-167P22.3,0
MCU,40
OIT3,0
PLA2G12B,0
P4HA1,113
RP11-344N10.2,0
RP11-344N10.5,18
NUDT13,13
RP11-152N13.16,9
ECD,165
FAM149B1,43
DNAJC9,551
MRPS16,643
DNAJC9-AS1,15
RP11-152N13.5,78
TTC18,18
ANXA7,545
RP11-537A6.9,1
MSS51,9
PPP3CB,135
USP54,30
RP11-464F9.20,69
RP11-464F9.22,1
MYOZ1,0
SYNPO2L,48
RP11-464F9.21,0
AGAP5,20
RP11-574K11.29,8
SEC24C,143
AC022400.2,4
FUT11,168
CHCHD1,520
ZSWIM8,120
ZSWIM8-AS1,0
RP11-574K11.31,0
NDST2,10
CAMK2G,330
RP11-574K11.5,0
RP11-574K11.8,0
PLAU,2
C10orf55,0
VCL,195
RP11-178G16.4,35
RP11-178G16.5,0
AP3M1,153
ADK,319
RP11-46O21.2,8
RP11-222G7.2,0
KAT6B,452
RP11-77G23.2,0
RP11-77G23.5,1
DUPD1,0
DUSP13,0
SAMD8,155
VDAC2,1351
COMTD1,223
ZNF503-AS1,4
RP11-399K21.11,0
ZNF503,3
RP11-399K21.13,1
RP11-399K21.14,0
RP11-399K21.10,0
C10orf11,3
RP11-369F10.2,0
RP11-325D15.2,0
KCNMA1,1
RP11-443A13.5,1
RP11-180I22.2,0
RP11-328K22.1,0
RP11-619F23.2,0
RP13-39P12.3,0
DLG5,14
AL391421.1,0
DLG5-AS1,0
POLR3A,139
RPS24,45636
LINC00856,0
LINC00595,0
RP11-90J7.2,2
RP11-90J7.4,0
RP11-31E13.2,0
ZMIZ1-AS1,2
RP11-481G8.2,0
ZMIZ1,108
PPIF,34
ZCCHC24,11
RP11-342M3.5,0
RP11-342M3.1,0
AL133481.1,0
EIF5AL1,92
SFTPA2,0
SFTPA1,0
RP11-589B3.6,1
RP11-506M13.3,12
RP11-119F19.2,16
NUTM2B,0
RP11-773D16.1,68
RP11-182L21.6,85
NUTM2E,0
SFTPD,0
RP11-479O17.10,18
TMEM254-AS1,12
TMEM254,78
PLAC9,2
ANXA11,1387
LINC00857,0
AL359195.1,0
MAT1A,2
RP11-36D19.8,0
DYDC1,2
DYDC2,2
FAM213A,155
RP11-137H2.6,8
TSPAN14,578
RP11-137H2.4,28
SH2D4B,35
RP11-514F8.2,1
NRG3,0
RP11-202D18.2,0
RP11-344L13.2,0
RP11-219F10.1,0
RP11-338I21.1,14
GHITM,1191
C10orf99,0
CDHR1,11
LRIT2,0
LRIT1,0
RGR,0
LINC00858,0
CCSER2,566
RP11-181F12.1,0
RP11-475D12.1,0
RP11-475D12.2,0
RP11-113E21.1,0
GRID1,1
RP11-93H12.2,0
WAPAL,706
RP11-77P6.2,7
OPN4,0
LDB3,4
RP11-359E3.4,17
BMPR1A,35
MMRN2,0
SNCG,0
ADIRF,4
RP11-96C23.15,0
RP11-96C23.10,0
FAM25A,0
GLUD1,158
FAM35A,148
NUTM2A-AS1,327
NUTM2A,0
LINC00863,30
NUTM2D,0
LINC00864,0
MINPP1,79
RP11-57C13.4,0
RP11-57C13.6,0
RP11-57C13.3,0
PAPSS2,2
ATAD1,283
KLLN,9
PTEN,244
RNLS,20
LIPJ,0
LIPF,2
LIPK,0
LIPN,0
LIPM,0
ANKRD22,6
STAMBPL1,190
ACTA2-AS1,0
ACTA2,58
FAS,146
CH25H,0
LIPA,204
RP11-149I23.3,0
IFIT2,86
IFIT3,80
IFIT1B,0
IFIT1,35
IFIT5,146
