,BMM9_Benign
MSRA,49
RP11-981G7.2,0
RP11-981G7.3,0
PRSS51,0
RP11-981G7.6,4
PRSS55,0
RP1L1,11
C8orf74,0
SOX7,14
SOX7,0
CTD-2135J3.3,0
PINX1,125
RP11-177H2.2,0
XKR6,25
AF131215.6,0
AF131215.5,34
AF131215.8,0
LINC00529,0
MTMR9,131
AF131216.6,1
SLC35G5,8
AF131216.5,5
C8orf12,0
FAM167A,19
BLK,248
RP11-148O21.6,0
RP11-148O21.3,0
RP11-148O21.4,0
RP11-148O21.2,0
LINC00208,0
GATA4,0
C8orf49,3
NEIL2,105
FDFT1,375
RP11-297N6.4,35
CTSB,391
DEFB136,0
DEFB135,0
DEFB134,0
RP11-481A20.11,6
DEFB130,0
ZNF705D,0
FAM66D,11
USP17L2,0
FAM86B1,26
FAM85A,32
DEFB130,0
LINC00965,7
FAM86B2,0
RP11-419I17.1,1
LONRF1,50
RP11-252C15.1,0
LINC00681,0
KIAA1456,16
DLC1,3
RP11-10C8.2,0
RP11-145O15.3,0
C8orf48,2
RP11-480O10.1,0
SGCZ,1
RP11-3G21.1,0
TUSC3,0
RP11-77B22.2,0
MSR1,0
RP11-13N12.2,0
RP11-13N12.1,0
FGF20,5
MICU3,21
RP11-468H14.2,0
ZDHHC2,63
RP11-242F4.2,5
CNOT7,629
VPS37A,182
MTMR7,1
SLC7A2,0
PDGFRL,0
MTUS1,26
RP11-326L2.1,0
RP11-156K13.1,0
FGL1,0
RP11-156K13.2,0
RP11-156K13.3,0
PCM1,1441
ASAH1,496
CTD-2547L16.1,10
NAT1,47
NAT2,1
PSD3,15
RP11-161I2.1,0
RP11-420B22.1,0
RP11-1080G15.1,0
RP11-1080G15.2,0
RP11-618M23.2,0
RP11-618M23.4,0
SH2D4A,1
CSGALNACT1,91
RP11-1105O14.1,0
INTS10,485
LPL,0
AC100802.3,0
SLC18A1,1
ATP6V1B2,203
LZTS1,5
LZTS1-AS1,0
RP11-563N12.2,0
RP11-108E14.1,0
RP11-369E15.1,0
RP11-369E15.3,3
RP11-369E15.4,0
RP11-369E15.2,0
RP11-421P23.1,0
RP11-421P23.2,0
RP11-24P4.1,0
GFRA2,4
DOK2,583
XPO7,94
NPM2,29
FGF17,0
DMTN,23
FAM160B2,76
NUDT18,43
HR,0
REEP4,87
LGI3,0
SFTPC,0
BMP1,17
PHYHIP,0
POLR3D,205
CTD-2530N21.4,0
PIWIL2,10
SLC39A14,6
PPP3CC,510
RP11-582J16.4,13
SORBS3,96
RP11-582J16.3,0
PDLIM2,312
AC037459.4,0
C8orf58,13
CCAR2,79
RP11-582J16.5,9
BIN3,189
EGR3,28
PEBP4,1
RP11-87E22.2,2
RP11-875O11.1,12
RHOBTB2,42
TNFRSF10B,43
RP11-875O11.2,0
RP11-875O11.3,0
TNFRSF10C,4
TNFRSF10D,21
RP11-1149O23.2,1
TNFRSF10A,109
RP11-1149O23.4,6
CHMP7,402
R3HCC1,203
LOXL2,8
ENTPD4,183
CTC-756D1.2,0
CTC-756D1.3,0
SLC25A37,496
AC051642.1,0
FP15737,0
NKX3-1,4
NKX2-6,0
RP11-175E9.1,0
RP11-213G6.2,0
STC1,0
RP11-203E8.1,4
ADAM28,638
RP11-624C23.1,30
ADAMDEC1,5
ADAM7,0
RP11-561E1.1,0
GS1-72M22.1,1
NEFM,9
CTD-2168K21.2,1
CTD-2168K21.1,0
DOCK5,43
GNRH1,7
RP11-395I14.2,0
KCTD9,77
CDCA2,67
RP11-219J21.1,0
RP11-219J21.2,0
RP11-299D14.2,0
EBF2,0
PPP2R2A,456
BNIP3L,483
PNMA2,0
DPYSL2,85
ADRA1A,0
RP11-521M14.2,0
RP11-521M14.1,0
STMN4,0
TRIM35,31
PTK2B,198
CHRNA2,0
EPHX2,133
CLU,183
SCARA3,0
CCDC25,373
RP11-16P20.3,0
ESCO2,107
PBK,43
SCARA5,8
RP11-597M17.1,0
NUGGC,33
ELP3,105
RP11-380I10.4,0
PNOC,239
ZNF395,80
FBXO16,3
RP11-181B11.2,0
FZD3,64
EXTL3,39
EXTL3-AS1,10
INTS9,32
RP11-662B19.2,1
HMBOX1,257
CTD-2647L4.5,0
KIF13B,103
CTD-2647L4.1,0
DUSP4,8
RP11-486M23.1,0
RP11-486M23.2,0
LINC00589,0
AC145110.1,14
RP11-94H18.1,0
RP11-94H18.2,0
RP11-489E7.1,0
FAM183CP,0
TMEM66,3802
RP11-489E7.4,2
LEPROTL1,884
MBOAT4,2
RP11-51J9.5,130
DCTN6,285
RP11-51J9.4,0
RP11-51J9.6,1
RBPMS-AS1,3
RBPMS,41
GTF2E2,237
CTD-2373N4.5,0
SMIM18,2
GSR,37
PPP2CB,44
TEX15,0
PURG,0
WRN,97
RP11-363L24.3,0
RP11-566H8.3,0
RP11-566H8.1,0
NRG1,2
RP11-1002K11.1,0
RP11-11N9.4,116
RP11-722E23.2,2
FUT10,39
TTI2,59
MAK16,112
RNF122,18
DUSP26,39
RP11-317N12.1,0
RP1-273G13.3,0
RP11-431M3.1,0
RP1-84O15.2,0
RP11-431M3.2,0
RP11-258J10.1,0
UNC5D,0
AC012215.1,0
RP11-473J6.1,1
RP11-89M20.2,0
RP11-962G15.1,0
KCNU1,0
RP11-419C23.1,0
RP11-527N22.1,0
RP11-527N22.2,0
RP11-150O12.1,0
RP11-150O12.2,0
RP11-150O12.5,0
RP11-150O12.3,0
RP11-150O12.4,1
RP11-346L1.2,0
ZNF703,6
RP11-863K10.2,0
RP11-863K10.7,8
ERLIN2,85
PROSC,418
GPR124,0
BRF2,74
RAB11FIP1,384
GOT1L1,0
ADRB3,3
EIF4EBP1,280
ASH2L,202
RP11-90P5.5,0
STAR,4
RP11-90P5.2,1
LSM1,574
BAG4,113
DDHD2,159
PPAPDC1B,441
WHSC1L1,1163
RP11-513D5.5,2
RP11-513D5.2,0
RP11-350N15.5,12
LETM2,19
RP11-350N15.3,0
RP11-350N15.6,0
FGFR1,26
RP11-350N15.4,0
C8orf86,5
RP11-675F6.3,0
RP11-675F6.4,0
RP11-495O10.1,0
TACC1,415
RP11-723D22.3,2
PLEKHA2,486
CTD-2544N14.3,25
HTRA4,2
TM2D2,185
ADAM9,12
ADAM32,3
RP11-122L4.1,0
CTD-2024D23.1,0
ADAM18,0
ADAM2,0
IDO1,2
RP11-44K6.3,0
RP11-44K6.4,0
IDO2,4
RP11-359E19.1,0
RP11-359E19.2,0
C8orf4,0
RP11-470M17.2,0
CTA-392C11.1,0
CTA-392C11.2,0
RP11-301G7.1,0
ZMAT4,2
RP11-465K16.1,0
SFRP1,0
RP11-15G16.1,0
GOLGA7,458
GINS4,65
RP11-360L9.4,2
RP11-360L9.7,1
AGPAT6,103
RP11-360L9.8,0
NKX6-3,1
ANK1,74
RP11-930P14.1,2
RP11-930P14.2,10
KAT6A,409
RP11-589C21.6,22
RP11-589C21.5,5
AP3M2,141
PLAT,15
RP11-231D20.2,0
IKBKB,312
POLB,135
DKK4,0
VDAC3,670
SLC20A2,68
RP11-503E24.2,0
SMIM19,428
RP11-503E24.3,2
CHRNB3,0
RP11-412B14.1,0
CHRNA6,0
THAP1,242
RNF170,189
HOOK3,339
RP11-598P20.5,0
FNTA,570
POMK,6
HGSNAT,91
LINC00293,0
RP11-350F16.1,0
RP11-350F16.2,0
RP11-1134I14.8,0
SPIDR,178
CEBPD,46
PRKDC,782
MCM4,111
UBE2V2,513
RP11-567J20.3,3
RP11-770E5.1,0
RP11-567J20.2,0
AC026904.1,0
RP11-567J20.1,0
RP11-770E5.3,0
RP11-770E5.2,0
EFCAB1,0
SNAI2,0
C8orf22,0
RP11-10H3.1,0
RP11-738G5.1,0
RP11-738G5.2,0
RP11-109P6.2,0
RP11-401N18.1,0
SNTG1,0
RP11-401H2.1,0
PXDNL,0
RP11-11C20.3,2
PCMTD1,639
AC090186.1,52
RP11-110G21.1,120
RP11-546K22.3,4
RP11-546K22.1,0
RP11-546K22.2,0
ST18,2
RP11-26M5.3,1
RP11-26M5.2,0
RP11-1023P17.2,4
FAM150A,0
RB1CC1,631
NPBWR1,0
RP11-162D9.3,0
OPRK1,3
RP11-1081M5.2,0
RP11-1081M5.1,0
RP11-400K9.3,0
RP11-400K9.4,0
ATP6V1H,342
RGS20,0
RP11-1070A24.2,0
TCEA1,1779
RP11-30L15.6,5
LYPLA1,523
MRPL15,230
SOX17,0
RP11-53M11.3,0
RP1,0
XKR4,9
RP11-386G21.1,0
RP11-386G21.2,0
RP11-628E19.2,0
TMEM68,141
TGS1,360
LYN,225
RP11-446E9.2,0
RPS20,31312
CTA-397H3.3,0
MOS,0
PLAG1,27
CHCHD7,674
RP11-140I16.3,4
SDR16C5,0
PENK,0
RP11-17A4.2,4
LINC00968,7
RP11-17A4.3,0
RP11-17A4.4,0
IMPAD1,83
RP11-513O17.2,1
RP11-513O17.3,1
LINC00588,1
RP11-756K15.2,0
RP11-246K15.1,0
RP11-388G22.1,0
CTD-2339F6.1,2
RP11-44D19.1,0
RP11-1112C15.1,0
FAM110B,9
RP11-1112C15.2,0
RP11-648L3.2,0
UBXN2B,117
CYP7A1,0
SDCBP,475
NSMAF,147
TOX,98
RP11-25K19.1,106
RP11-379I19.1,0
RP11-379I19.3,0
RP11-27P7.1,0
CA8,14
RP11-163N6.2,1
RAB2A,791
RP11-91I20.4,3
RP11-91I20.3,0
RP11-91I20.2,2
RP11-91I20.1,0
CHD7,158
RP11-33I11.2,0
AC022182.1,7
AC022182.3,37
CLVS1,1
RP11-787D18.2,0
RP11-787D18.1,0
ASPH,90
RP11-280G9.1,0
RP11-705O24.1,0
RP11-705O24.3,0
RP11-705O24.2,0
NKAIN3,0
RP11-577N1.1,0
RP11-659E9.2,5
GGH,134
RP11-659E9.4,0
TTPA,0
YTHDF3-AS1,35
YTHDF3,124
RP11-16E18.3,5
CTD-3046C4.1,0
RP11-45K10.2,0
RP11-573J24.1,0
RP11-32K4.1,0
RP11-579E24.2,0
RP11-579E24.1,36
LINC00966,0
RP11-21C4.1,0
BHLHE22,0
CYP7B1,4
RP11-1D12.2,0
CTD-3025N20.2,4
CTD-3025N20.3,10
ARMC1,333
MTFR1,54
RP11-707M3.3,5
PDE7A,491
CTD-2532N20.1,3
DNAJC5B,17
AC084082.3,1
TRIM55,0
CRH,0
LINC00967,0
RP11-346I3.4,11
RRS1,202
ADHFE1,63
C8orf46,2
MYBL1,184
VCPIP1,171
C8orf44-SGK3,1
C8orf44,178
SGK3,113
MCMDC2,6
TCF24,0
PPP1R42,1
COPS5,461
CSPP1,176
ARFGEF1,286
RP11-7F18.2,1
CPA6,0
RP11-396J6.1,0
PREX2,37
RP11-403D15.2,0
RP11-664D7.4,0
C8orf34,7
RP11-865I6.2,0
RP11-600K15.1,0
RP11-21C17.1,0
RP11-744J10.3,0
SULF1,0
SLCO5A1,12
RP11-102F4.2,0
RP11-159H10.3,0
AC090574.1,0
PRDM14,0
NCOA2,167
Metazoa_SRP,0
RP11-333A23.4,4
TRAM1,1216
AC120194.1,0
RP11-382J12.1,42
LACTB2,146
XKR9,7
RP11-326E22.1,1
EYA1,0
RP11-1102P16.1,1
RP11-1144P22.1,1
RP11-281N10.1,0
RP11-383H13.1,6
MSC,30
TRPA1,0
RP11-142A23.1,0
RP11-351E7.1,0
KCNB2,0
RP11-1145L24.1,0
RP11-531A24.3,0
TERF1,523
RP11-531A24.7,0
RP11-531A24.5,2
SBSPON,4
RPL7,43259
RDH10,6
RP11-434I12.2,0
RP11-434I12.3,0
RP11-434I12.4,0
STAU2-AS1,6
STAU2,163
RP11-463D19.1,0
RP11-463D19.2,0
UBE2W,221
TCEB1,911
TMEM70,292
LY96,136
RP11-6I2.3,2
RP11-6I2.4,0
RP1-16A9.1,14
JPH1,2
GDAP1,29
CTD-2320G14.2,0
RP11-758M4.1,0
RP11-730G20.1,0
RP11-758M4.4,1
PI15,0
RP11-3N13.2,0
CRISPLD1,16
RP11-300E4.2,0
RP11-697M17.2,0
CASC9,1
HNF4G,0
RP11-706J10.2,0
LINC01109,0
LINC01111,0
ZFHX4-AS1,0
ZFHX4,0
RP11-48D4.2,0
PEX2,307
RP11-38H17.1,0
RP11-91P17.1,0
RP11-594N15.2,0
PKIA,22
ZC2HC1A,56
IL7,35
RP11-79H23.3,3
RP11-1114I9.1,0
STMN2,0
HEY1,0
RP11-27N21.3,1
RP11-26J3.1,1
MRPS28,254
TPD52,547
RP11-92K15.3,8
RP11-92K15.1,1
RP11-941H19.3,1
Y_RNA,8
ZBTB10,68
RP11-48B3.3,24
RP11-48B3.4,3
ZNF704,23
PAG1,440
RP11-172E10.1,0
RP11-1149M10.1,3
RP11-1149M10.2,1
RP11-363E6.4,1
RP11-363E6.3,1
FABP5,815
RP11-157I4.4,0
PMP2,0
FABP9,0
FABP4,5
RP11-257P3.3,0
FABP12,0
IMPA1,178
SLC10A5,0
ZFAND1,435
CHMP4C,16
RP13-923O23.6,0
SNX16,87
RP11-354A14.1,0
RP11-99H20.1,0
RP11-653B10.1,0
RP11-731N10.1,0
CTD-2272D18.1,0
RP11-51M18.1,1
RP11-120I21.2,0
RALYL,0
LRRCC1,91
RP11-219B4.7,10
E2F5,91
RP11-219B4.3,0
C8orf59,1479
CA13,29
RP11-219B4.5,0
RP11-219B4.6,0
CA1,880
CA3,11
RP11-317J10.2,4
CA2,182
RP11-317J10.4,0
REXO1L1P,0
REXO1L11P,0
REXO1L10P,0
CTA-392E5.1,6
ATP6V0D2,0
PSKH2,0
CTD-3118D11.2,0
CTD-3118D11.3,0
SLC7A13,2
WWP1,136
RMDN1,221
CPNE3,494
CNGB3,0
RP11-386D6.1,0
RP11-386D6.2,0
CNBD1,0
AF121898.3,6
DCAF4L2,0
CTB-118P15.2,0
MMP16,0
RP11-586K2.1,1
RP11-642C5.1,0
RP11-37B2.1,67
RIPK2,115
OSGIN2,39
NBN,374
DECR1,598
CALB1,0
LINC00534,0
LINC01030,0
TMEM64,32
RP11-68L18.1,0
NECAB1,3
RP11-662G23.1,0
C8orf88,57
TMEM55A,204
GS1-251I9.3,0
GS1-251I9.4,854
OTUD6B,71
LRRC69,59
SLC26A7,3
RP11-122C21.1,0
RUNX1T1,4
GS1-5L10.1,0
RP11-700E23.2,0
RP11-700E23.1,0
RP11-587H10.1,0
RP11-587H10.2,0
RP11-100L22.1,0
RP11-100L22.4,0
RP11-100L22.3,0
CTD-3239E11.2,0
TRIQK,54
AC117834.1,0
C8orf87,0
LINC00535,0
RP11-388K12.1,0
AC016885.1,0
RP11-388K12.2,0
FAM92A1,36
CTD-2006H14.2,25
RP11-10N23.2,0
RBM12B,185
RP11-10N23.4,0
RBM12B-AS1,0
RP11-10N23.5,0
TMEM67,61
RP3-388N13.3,0
PDP1,61
MIR378D2,1
KB-1184D12.1,0
CDH17,0
GEM,1
RAD54B,28
FSBP,2
KIAA1429,201
RP11-267M23.3,0
AC023632.1,3
RP11-267M23.4,20
RP11-22C11.2,15
ESRP1,0
DPY19L4,80
KB-1608C10.2,1
INTS8,178
CCNE2,56
RP11-347C18.5,3
NDUFAF6,180
TP53INP1,129
MIR3150A,2
RP11-320N21.2,1
PLEKHF2,357
KB-1047C11.2,0
KB-1047C11.1,0
C8orf37,30
RP11-90D11.1,6
RP11-31K23.2,1
KB-1043D8.8,0
GDF6,0
UQCRB,6662
KB-1043D8.6,0
MTERFD1,113
PTDSS1,227
KB-1448A5.1,0
SDC2,0
CPQ,138
KB-1958F4.2,0
KB-1000E4.2,0
TSPYL5,15
MTDH,1988
LAPTM4B,47
MATN2,6
RPL30,61857
KB-1208A12.3,29
C8orf47,0
HRSP12,61
POP1,40
NIPAL2,48
KB-1458E12.1,1
STK3,75
KCNS2,0
KB-1517D11.4,0
KB-1205A7.2,0
RP11-44N12.5,0
OSR2,0
RP11-44N12.2,1
RP11-410L14.2,53
VPS13B,149
CTD-2340D6.2,0
RP11-402L5.1,1
COX6C,4043
RGS22,0
FBXO43,26
POLR2K,894
SPAG1,33
RNF19A,440
KB-1991G8.1,0
KB-173C10.2,0
KB-173C10.1,0
KB-1615E4.2,1
KB-1615E4.3,0
ANKRD46,116
SNX31,0
KB-1083B1.1,0
PABPC1,9437
YWHAZ,1706
RP11-302J23.1,0
KB-1460A1.1,1
KB-1460A1.3,0
KB-1460A1.5,14
ZNF706,1510
KB-1410C5.5,0
KB-1410C5.2,0
KB-1410C5.3,4
KB-1930G5.3,0
KB-1930G5.4,0
KB-1562D12.1,0
GRHL2,0
NCALD,58
KB-1107E3.1,0
RRM2B,68
KB-431C1.4,92
UBR5,274
KB-431C1.5,4
KB-1980E6.3,6
ODF1,0
KLF10,229
KB-1732A1.1,8
AZIN1,275
KB-1254G8.1,0
KB-1507C5.2,20
KB-1507C5.4,6
KB-1639H6.2,1
ATP6V1C1,149
KB-1639H6.4,0
C8orf56,12
BAALC,29
RP11-318M2.2,4
RP11-318M2.3,0
FZD6,13
CTHRC1,12
RP11-1C8.6,1
SLC25A32,115
DCAF13,316
RP11-1C8.5,5
RP11-1C8.7,0
RP11-1C8.4,0
RIMS2,11
DPYS,0
DCSTAMP,1
LRP12,14
RP11-127H5.1,0
RP11-574O7.1,1
ZFPM2,1
RP11-642D21.2,0
RP11-152P17.3,0
RP11-778D12.2,0
RP11-395G23.3,13
OXR1,326
RP11-649G15.2,3
ABRA,0
ANGPT1,94
RSPO2,0
EIF3E,5964
RP11-35G22.1,0
EMC2,209
RP11-790J24.1,0
TMEM74,0
RP11-1084E5.1,1
TRHR,0
NUDCD1,97
RP11-122A21.2,0
ENY2,1168
PKHD1L1,27
EBAG9,389
SYBU,3
RP11-422N16.3,0
KCNV1,1
RP11-696P8.2,0
RP11-211F2.1,0
RP11-238I10.1,0
KB-1299A7.2,0
RP11-946L20.2,0
RP11-946L20.4,0
RP11-114O8.1,0
RP11-1101K5.1,0
RP11-58O3.2,0
CSMD3,5
RP11-67H2.1,0
RP11-267L5.1,0
TRPS1,73
AF178030.2,0
LINC00536,0
RP11-536K17.1,0
EIF3H,3720
UTP23,251
RAD21,733
RAD21-AS1,1
AARD,11
SLC30A8,0
MED30,497
EXT1,16
SAMD12,30
AC023590.1,89
TNFRSF11B,8
COLEC10,0
RP11-278I4.2,0
MAL2,0
RP11-4K16.2,0
NOV,1
RP11-775B15.2,0
ENPP2,26
TAF2,155
DSCC1,54
KB-1471A8.1,6
DEPTOR,41
RP11-760H22.2,2
COL14A1,0
MRPL13,342
MTBP,42
SNTB1,61
RP11-713M15.1,4
RP11-713M15.2,6
RP11-369K17.1,3
HAS2,1
HAS2-AS1,1
RP11-3G20.1,0
RP11-3G20.2,1
RP11-785H20.1,1
RP11-398G24.2,0
RP11-94A24.1,0
RP11-96B2.1,3
LINC01151,0
RP11-973F15.2,0
RP11-44N11.2,11
RP11-44N11.3,0
ZHX2,118
RP11-557C18.4,0
RP11-557C18.3,0
DERL1,308
TBC1D31,82
FAM83A,0
RP11-539E17.5,0
FAM83A-AS1,0
C8orf76,165
ZHX1-C8ORF76,11
ZHX1,177
ATAD2,294
WDYHV1,76
FBXO32,52
RP11-174I12.2,0
CTD-2552K11.2,0
KLHL38,0
ANXA13,3
FAM91A1,139
FER1L6,0
RP11-245A18.1,0
FER1L6-AS1,0
RP11-959I15.4,0
FER1L6-AS2,0
RP11-37N22.1,3
RP11-383J24.1,0
RP11-383J24.6,15
TMEM65,15
TRMT12,62
RNF139-AS1,56
RNF139,69
TATDN1,417
RP11-158K1.3,4
NDUFB9,1241
MTSS1,334
RP11-532M24.1,2
RP11-1082L8.4,0
RP11-1082L8.3,0
LINC00964,1
RP11-1082L8.2,0
ZNF572,4
RP11-6D1.3,0
SQLE,138
KIAA0196,76
KIAA0196-AS1,0
NSMCE2,196
RP11-550A5.2,0
TRIB1,7
RP11-136O12.2,0
RP11-697B24.1,0
LINC00861,880
RP11-622O11.4,0
RP11-65D17.1,0
RP11-103H7.1,0
RP11-103H7.2,0
RP11-103H7.3,0
FAM84B,45
RP11-103H7.5,1
RP11-89K10.1,5
RP11-351C8.1,0
PCAT1,23
PCAT2,0
CASC19,1
CCAT1,1
CASC8,1
RP11-382A18.2,5
POU5F1B,10
CASC11,3
MYC,538
TMEM75,0
LINC00977,0
CCDC26,1
RP11-26E5.1,0
RP11-419K12.1,0
GSDMC,0
RP11-473O4.5,0
FAM49B,1280
RP11-473O4.4,5
RP11-473O4.3,1
ASAP1,90
KB-1568E2.1,0
ADCY8,0
RP11-737F9.1,0
RP11-381I15.1,0
CTD-2501M5.1,0
EFR3A,263
OC90,0
OC90,0
HHLA1,0
KCNQ3,4
HPYR1,0
LRRC6,5
TMEM71,151
PHF20L1,425
AF230666.2,1
TG,0
SLA,773
WISP1,0
NDRG1,169
ST3GAL1,453
RP11-629O1.2,53
CTD-2588J1.1,0
CTD-2309H9.3,1
RP11-157E21.1,0
RP11-513H8.1,1
ZFAT,52
ZFAT-AS1,0
CTD-2342N23.3,0
AC083843.1,5
AC083843.2,1
AC083843.3,0
RP11-1057B8.2,0
RP11-452N4.1,0
RP11-343P9.1,0
KHDRBS3,9
RP11-149P24.1,0
RP11-431D12.1,0
RP11-30J20.1,0
RP11-238K6.1,0
RP11-238K6.2,0
RP11-489O18.1,0
FAM135B,0
COL22A1,0
RP11-324F11.1,0
CTD-2534J5.1,0
RP11-398H6.1,2
KCNK9,0
TRAPPC9,78
RP11-284H18.1,0
C8orf17,2
CTA-204B4.2,38
CHRAC1,335
CASC7,169
AGO2,53
PTK2,61
RP11-128L5.1,0
DENND3,48
RP11-809O17.1,20
SLC45A4,14
RP11-10J21.4,0
RP11-10J21.3,0
RP11-10J21.5,0
RP11-10J21.6,0
CTD-3064M3.1,0
GPR20,0
CTD-3064M3.4,0
PTP4A3,87
CTD-3064M3.7,1
AC138647.1,0
RP11-953B20.1,0
LINC00051,0
TSNARE1,9
RP13-467H17.1,2
BAI1,1
ARC,1
AP006547.3,0
AC145123.2,0
PSCA,1
LY6K,1
CTD-2292P10.4,0
THEM6,34
CTD-2292P10.2,0
SLURP1,0
LYPD2,0
RP11-706C16.7,0
LYNX1,4
LY6D,0
RP11-706C16.8,0
RP11-706C16.5,0
GML,1
CYP11B1,0
CYP11B2,0
RP11-273G15.2,14
LY6E,1816
C8orf31,12
RP11-520P18.5,0
LY6H,8
GPIHBP1,0
ZFP41,14
ZFP41,0
GLI4,11
RP13-582O9.5,99
ZNF696,46
RP13-582O9.7,14
TOP1MT,167
RHPN1-AS1,0
RHPN1,36
RP11-909N17.2,1
RP11-909N17.3,2
MAFA,1
ZC3H3,56
RP11-661A12.5,5
7SK,28
GSDMD,638
MROH6,5
RP11-661A12.9,1
NAPRT1,217
RP11-661A12.7,4
EEF1D,12140
TIGD5,7
RP11-661A12.14,48
PYCRL,65
TSTA3,356
RP11-661A12.12,2
ZNF623,31
ZNF707,38
RP11-429J17.2,11
CCDC166,0
RP11-429J17.4,0
MAPK15,0
RP11-429J17.5,0
FAM83H,2
FAM83H-AS1,1
RP11-429J17.7,1
RP11-429J17.8,0
SCRIB,22
PUF60,461
NRBP2,13
EPPK1,7
PLEC,134
PARP10,163
GRINA,107
SPATC1,0
CTD-3065J16.6,0
OPLAH,1
CTD-3065J16.9,7
EXOSC4,182
GPAA1,419
CYC1,625
SHARPIN,259
MAF1,353
KIAA1875,2
FAM203A,0
MROH1,64
KM-PA-2,0
SCXB,0
FAM203B,0
BOP1,0
SCXA,2
HSF1,289
GS1-393G12.12,2
DGAT1,29
SCRT1,0
TMEM249,1
GS1-393G12.13,0
SLC52A2,194
FBXL6,21
ADCK5,49
CPSF1,51
GS1-393G12.14,0
SLC39A4,148
VPS28,1254
TONSL,76
AC084125.4,0
CYHR1,245
CTD-2517M22.16,0
KIFC2,7
FOXH1,0
PPP1R16A,41
GPT,4
MFSD3,53
RECQL4,13
CTD-2517M22.17,0
LRRC14,37
LRRC24,0
C8orf82,5
ARHGAP39,1
CTD-2517M22.9,0
AF186192.1,0
AF186192.6,0
ZNF251,31
ZNF34,30
RPL8,33696
ZNF517,33
ZNF7,220
COMMD5,227
ZNF250,102
ZNF16,63
RP5-1047A19.4,0
ZNF252P-AS1,10
C8orf33,228
MIR1302-9,10
FAM138C,0
RP11-143M1.2,0
RP11-143M1.3,0
RP11-143M1.4,0
FOXD4,0
CBWD1,158
C9orf66,24
DOCK8,925
RP11-59O6.3,0
RP11-165F24.3,0
KANK1,59
RP11-130C19.3,0
DMRT1,0
DMRT3,0
DMRT2,0
SMARCA2,326
RP11-264I13.2,0
RP11-125B21.2,2
RP11-91N2.3,0
VLDLR,9
KCNV2,1
KIAA0020,384
RP11-32F11.2,0
RFX3,105
AL365202.1,1
RP11-509J21.1,15
RP11-509J21.2,3
RP11-509J21.3,6
RP11-509J21.4,1
GLIS3,11
RP11-252M18.3,0
GLIS3-AS1,0
RP11-358M14.2,0
SLC1A1,0
SPATA6L,33
PPAPDC2,52
RP11-6J24.6,37
CDC37L1,190
AK3,318
RCL1,90
RP11-125K10.5,0
AL158147.2,0
JAK2,144
AL161450.1,0
INSL6,0
INSL4,0
RLN2,57
RLN1,37
RP11-12D24.10,1
PLGRKT,240
CD274,9
PDCD1LG2,1
RP11-574F11.3,0
KIAA1432,56
RP11-207C16.4,1
ERMP1,34
KIAA2026,449
MLANA,1
RANBP6,123
RP11-218I7.2,0
IL33,0
TPD52L3,0
UHRF2,100
RP11-307L3.4,0
C9orf38,61
GLDC,3
RP11-390F4.6,0
RP11-390F4.10,0
RP11-390F4.3,27
KDM4C,277
RP11-77E14.2,0
TMEM261,699
RP11-29B9.1,0
RP11-29B9.2,0
PTPRD,11
RP11-75C9.1,5
RP11-75C9.2,0
RP11-527D15.1,0
RP11-87N24.2,1
RP11-87N24.3,0
RP11-109M17.2,0
RP11-23D5.1,0
RP11-74C3.1,0
TYRP1,0
RP11-3L8.3,0
LURAP1L,2
MPDZ,15
RP11-536O18.2,19
RP11-536O18.1,0
LINC00583,0
RP11-284P20.3,0
NFIB,4
RP11-120J1.1,0
RP11-408A13.3,1
RP11-408A13.4,12
ZDHHC21,374
CER1,0
FREM1,1
TTC39B,122
SNAPC3,170
PSIP1,366
CCDC171,124
C9orf92,0
BNC2,3
RP11-183I6.2,0
RP11-62F24.1,0
RP11-62F24.2,0
RP11-132E11.2,0
CNTLN,147
SH3GL2,0
RP11-570H19.2,0
ADAMTSL1,0
FAM154A,0
RRAGA,330
HAUS6,194
PLIN2,253
DENND4C,152
RP11-146N23.4,1
RP11-513M16.7,5
RP11-513M16.8,9
RPS6,77981
ACER2,1
SLC24A2,0
RP11-378I6.1,0
MLLT3,535
FOCAD,32
RP11-4E23.2,0
PTPLAD2,297
IFNB1,0
IFNW1,0
IFNA21,0
IFNA4,0
IFNA7,0
IFNA10,0
IFNA16,0
IFNA17,0
IFNA14,0
IFNA5,0
KLHL9,148
IFNA6,0
IFNA13,0
IFNA2,0
RP11-354P17.15,0
IFNA8,0
IFNA1,0
IFNE,0
MTAP,132
RP11-145E5.5,0
RP11-70L8.4,19
C9orf53,0
CDKN2A,64
CDKN2B-AS1,4
CDKN2B,4
RP11-408N14.1,0
DMRTA1,7
RP11-399D6.2,0
RP11-370B11.3,0
RP11-315I14.2,0
ELAVL2,2
RP11-321L2.1,0
RP11-321L2.2,0
IZUMO3,0
RP11-20A20.2,0
TUSC1,7
RP11-33G16.1,0
RP11-18A15.1,0
RP11-337A23.6,0
CAAP1,183
PLAA,91
IFT74,123
RP11-337A23.3,0
LRRC19,3
RP11-56F10.3,1
TEK,0
LINC00032,0
EQTN,0
MOB3B,32
RP11-298E2.2,0
IFNK,0
C9orf72,117
RP11-575I8.1,0
LINGO2,0
RP11-271O3.1,0
ACO1,65
DDX58,184
TOPORS,283
TOPORS-AS1,555
NDUFB6,503
