,BMET3_Tumor
GSPT2,11
MAGED1,17
RP11-114H20.1,0
MAGED4B,0
MAGED4,0
RP11-363G10.2,0
XAGE2B,0
XAGE1B,0
XAGE1A,0
XAGE2,0
XAGE1C,0
XAGE1D,0
XAGE1E,0
SSX7,0
SSX2,0
SSX2B,0
SPANXN5,0
XAGE5,0
XAGE3,0
FAM156B,1
FAM156A,4
GPR173,0
TSPYL2,420
RP11-236P24.3,0
LINC01155,0
RP11-258C19.7,9
KDM5C,39
IQSEC2,9
SMC1A,145
RIBC1,2
HSD17B10,145
RP3-339A18.6,0
HUWE1,88
PHF8,26
FAM120C,6
WNK3,7
TSR2,106
FGD1,1
GNL3L,35
ITIH6,0
MAGED2,91
TRO,1
PFKFB1,0
APEX2,13
ALAS2,0
PAGE2B,1
PAGE2,5
FAM104B,43
MTRNR2L10,2824
PAGE5,4
PAGE3,0
MAGEH1,36
USP51,0
FOXR2,0
RRAGB,39
RP13-188A5.1,10
AL353698.1,0
KLF8,18
UBQLN2,39
RP11-431N15.2,0
RP11-445O16.3,3
SPIN3,7
SPIN2B,27
RP3-323P24.3,1
SPIN2A,7
FAAH2,5
ZXDB,1
ZXDA,1
SPIN4,9
SPIN4-AS1,0
ARHGEF9,45
AMER1,4
ASB12,0
MTMR8,4
ZC4H2,5
ZC3H12B,0
LAS1L,50
MSN,388
RP6-159A1.3,0
VSIG4,72
HEPH,5
EDA2R,4
AR,5
RP6-201G10.2,0
OPHN1,7
YIPF6,75
STARD8,11
EFNB1,25
PJA1,18
LINC00269,1
FAM155B,0
RP13-57D9.3,0
EDA,10
AWAT2,0
OTUD6A,2
IGBP1,345
IGBP1-AS2,0
IGBP1-AS1,1
DGAT2L6,0
AWAT1,0
P2RY4,0
ARR3,0
RAB41,0
PDZD11,41
KIF4A,4
GDPD2,0
DLG3,9
DLG3-AS1,0
TEX11,0
SLC7A3,0
SNX12,32
FOXO4,23
CXorf65,14
IL2RG,355
MED12,21
NLGN3,1
RP5-1091N2.9,9
GJB1,0
ZMYM3,18
NONO,240
ITGB1BP2,0
TAF1,66
OGT,213
ACRC,13
CXCR3,28
CXorf49,0
RP11-402P6.7,0
RP11-402P6.11,0
CXorf49B,0
NHSL2,8
RGAG4,6
PIN4,139
ERCC6L,0
RPS4X,14255
CITED1,1
HDAC8,38
PHKA1,2
PHKA1-AS1,0
DMRTC1B,0
RP1-172N19.1,0
RP11-69A21.2,0
DMRTC1,1
LINC00684,0
RP11-493K23.1,0
PABPC1L2B,0
PABPC1L2A,0
RP11-493K23.4,0
NAP1L6,4
NAP1L2,8
CDX4,0
CHIC1,12
TSIX,62
XIST,0
JPX,89
RP13-216E22.4,0
FTX,85
ZCCHC13,0
SLC16A2,3
RLIM,50
KIAA2022,4
ABCB7,41
UPRT,24
ZDHHC15,3
MAGEE2,0
RP11-212D3.4,0
PBDC1,106
MAGEE1,0
FGF16,0
ATRX,446
MAGT1,72
COX7B,736
ATP7A,21
PGAM4,8
PGK1,525
TAF9B,18
CYSLTR1,61
ZCCHC5,0
LPAR4,1
P2RY10,103
GPR174,6
ITM2A,282
TBX22,0
FAM46D,0
BRWD3,42
HMGN5,24
SH3BGRL,606
RP3-326L13.2,0
POU3F4,0
RP3-326L13.3,0
CYLC1,0
RPS6KA6,0
HDX,10
APOOL,8
SATL1,0
RP5-928E24.2,0
ZNF711,0
POF1B,0
CHM,64
DACH2,0
KLHL4,0
CPXCR1,0
RP13-348B13.2,0
TGIF2LX,0
RP13-212L9.1,0
PABPC5-AS1,0
PABPC5,2
PCDH11X,4
NAP1L3,8
FAM133A,0
DIAPH2,112
RPA4,2
DIAPH2-AS1,0
PCDH19,3
TNMD,2
TSPAN6,10
SRPX2,6
RP11-524D16__A.3,0
SYTL4,53
CSTF2,13
NOX1,0
XKRX,1
ARL13A,0
TRMT2B,24
TMEM35,0
CENPI,0
DRP2,0
TAF7L,0
TIMM8A,16
BTK,45
RPL36A,1977
RPL36A-HNRNPH2,0
GLA,152
HNRNPH2,107
ARMCX4,10
ARMCX1,21
ARMCX6,53
ARMCX3,199
ARMCX3-AS1,1
ARMCX2,6
NXF5,0
ZMAT1,48
TCEAL2,10
TCEAL6,2
BEX5,39
NXF2,0
TCP11X1,0
NXF2B,0
TCP11X2,0
TMSB15A,1
ARMCX5,31
RP4-769N13.7,0
GPRASP1,18
GPRASP2,0
BHLHB9,1
LINC00630,2
LL0XNC01-237H1.2,4
RAB40AL,0
LL0XNC01-237H1.3,0
BEX1,22
NXF3,0
BEX4,109
TCEAL8,118
TCEAL5,0
BEX2,71
TCEAL7,6
WBP5,96
NGFRAP1,176
LL0XNC01-250H12.3,0
RAB40A,1
TCEAL4,129
TCEAL3,73
TCEAL3-AS1,0
TCEAL1,45
MORF4L2,358
MORF4L2-AS1,2
GLRA4,0
TMEM31,0
PLP1,0
RAB9B,1
LL0XNC01-116E7.2,1
TMSB15B,24
H2BFWT,0
H2BFM,0
SLC25A53,40
ZCCHC18,7
FAM199X,25
ESX1,0
IL1RAPL2,0
TEX13A,0
NRK,1
SERPINA7,0
MUM1L1,0
CXorf57,9
RNF128,1
TBC1D8B,9
MORC4,13
RIPPLY1,0
CLDN2,0
RBM41,44
NUP62CL,0
PIH1D3,0
FRMPD3-AS1,0
FRMPD3,8
PRPS1,67
TSC22D3,4628
NCBP2L,0
MID2,1
RP6-191P20.4,1
TEX13B,0
VSIG1,10
PSMD10,32
ATG4A,33
COL4A6,0
COL4A5,0
RP6-24A23.6,0
IRS4,0
RP6-24A23.3,0
GUCY2F,0
NXT2,30
KCNE1L,0
ACSL4,79
TMEM164,27
AMMECR1,27
GNG5P2,39
RGAG1,0
CHRDL1,8
PAK3,15
CAPN6,0
DCX,0
LINC00890,0
ALG13,173
ALG13-AS1,1
TRPC5,0
TRPC5OS,0
ZCCHC16,0
LHFPL1,1
AMOT,9
RP5-964N17.1,0
HTR2C,0
IL13RA2,1
LRCH2,2
RBMXL3,0
LUZP4,0
RP1-93I3.1,0
PLS3,53
RP1-241P17.4,177
RP1-241P17.1,0
RP11-761E20.1,0
AGTR2,0
SLC6A14,0
CT83,0
RP11-232D9.3,0
KLHL13,1
WDR44,32
DOCK11,66
IL13RA1,49
ZCCHC12,1
RP4-562J12.2,8
LONRF3,29
KIAA1210,1
PGRMC1,71
RP5-1139I1.1,1
RP5-1139I1.2,0
SLC25A43,28
SLC25A5,1015
CXorf56,33
UBE2A,186
NKRF,23
6-Sep,268
SOWAHD,0
RPL39,20111
UPF3B,100
RNF113A,80
NDUFA1,815
AKAP14,1
RP3-327A19.5,3
NKAP,127
GS1-421I3.2,0
RP4-755D9.1,1
RHOXF2B,0
RHOXF1,0
GS1-421I3.4,0
RHOXF2,0
ZBTB33,9
TMEM255A,1
ATP1B4,0
LAMP2,131
CUL4B,25
MCTS1,112
C1GALT1C1,30
CT47B1,0
CT47A12,0
CT47A11,0
CT47A10,0
CT47A9,0
CT47A8,0
CT47A7,0
CT47A5,0
CT47A6,0
CT47A4,0
CT47A3,0
CT47A1,0
CT47A2,0
GLUD2,1
RP13-192B19.2,0
GRIA3,0
THOC2,172
XIAP,156
XIAP-AS1,0
RP1-315G1.3,1
STAG2,339
SH2D1A,150
TENM1,7
RP11-13E5.2,0
DCAF12L2,0
DCAF12L1,0
CXorf64,0
CTD-2076M15.1,0
ACTRT1,0
RP1-30E17.2,0
SMARCA1,13
OCRL,2
APLN,1
XPNPEP2,7
SASH3,54
ZDHHC9,19
RP4-537K23.4,0
UTP14A,47
BCORL1,7
ELF4,15
AIFM1,32
RAB33A,13
ZNF280C,6
SLC25A14,21
GPR119,0
RBMX2,109
RP1-274L7.1,0
ENOX2,46
RP1-23K20.2,0
ARHGAP36,0
IGSF1,4
OR13H1,0
RP11-453F18__B.1,8
MST4,36
FRMD7,0
RAP2C,65
RAP2C-AS1,9
MBNL3,19
HS6ST2,0
HS6ST2-AS1,0
USP26,0
TFDP3,0
GPC4,5
GPC3,9
CCDC160,1
PHF6,69
HPRT1,101
MIR503HG,4
LINC00629,0
PLAC1,0
RP11-308B5.2,3
FAM122B,32
FAM122C,19
MOSPD1,33
RP3-473B4.3,0
SMIM10,21
FAM127C,13
FAM127A,52
FAM127B,65
RP11-85L21.4,0
LINC00087,1
LINC00633,0
RP11-85L21.6,0
CT55,0
ZNF75D,14
RP13-210D15.4,0
ZNF449,7
RP11-265D19.6,0
LINC00086,0
DDX26B-AS1,0
DDX26B,24
CT45A1,0
CT45A2,0
CT45A3,0
CT45A4,0
CT45A5,0
CT45A6,0
SAGE1,0
MMGT1,62
SLC9A6,6
FHL1,56
MAP7D3,50
GPR112,0
BRS3,0
HTATSF1,61
VGLL1,0
CD40LG,130
ARHGEF6,72
RP11-1114A5.4,23
RBMX,404
GPR101,0
RP1-137H15.2,0
ZIC3,0
RP6-27P15.2,0
FGF13,2
FGF13-AS1,0
F9,0
MCF2,1
ATP11C,37
CXorf66,0
RP11-364B14.1,0
AC004070.1,0
SOX3,0
XXyac-YR29IB3.1,0
LINC00632,4
CDR1,0
RP11-298A8.2,0
SPANXB2,0
SPANXB1,0
LDOC1,14
SPANXC,0
SPANXA1,0
SPANXA2,0
RP1-171K16.5,0
SPANXD,0
MAGEC3,0
MAGEC1,0
MAGEC2,0
SPANXN4,0
GS1-256O22.5,0
SPANXN3,0
SLITRK4,41
SPANXN2,0
RP3-526F5.2,0
UBE2NL,9
RP11-143G3.1,0
SPANXN1,0
SLITRK2,0
TMEM257,0
CXorf51B,0
CXorf51A,0
L29074.3,0
FMR1,52
FMR1NB,0
AC002368.4,0
AFF2,3
IDS,588
IDS,0
AF011889.2,1
LINC00893,20
CXorf40A,35
RP5-937E21.8,0
MAGEA9B,0
HSFX2,0
TMEM185A,30
MAGEA11,0
HSFX1,0
MAGEA9,0
MAGEA8-AS1,0
MAGEA8,0
CXorf40B,66
XX-FW81066F1.2,0
LINC00894,1
MAMLD1,3
MTM1,20
MTMR1,15
CD99L2,27
AF003626.1,0
HMGB3,15
GPR50-AS1,0
GPR50,0
AF003625.3,0
VMA21,178
WI2-80269A6.1,0
XX-FW80269A6.1,0
PASD1,0
PRRG3,1
FATE1,0
CNGA2,0
RP11-366F6.2,0
MAGEA4,0
GABRE,10
MAGEA10,1
RP11-329E24.6,0
GABRA3,0
GABRQ,0
MAGEA6,0
CSAG3,0
MAGEA2B,0
RP1-14D6.7,0
MAGEA12,0
CSAG1,0
MAGEA2,0
CSAG2,0
MAGEA3,0
CETN2,43
NSDHL,11
ZNF185,3
PNMA5,6
PNMA3,5
PNMA6C,0
PNMA6A,0
PNMA6D,0
PNMA6B,0
U82670.4,0
MAGEA1,0
ZNF275,13
ZFP92,0
U82695.10,2
TREX2,0
HAUS7,15
U82695.9,0
BGN,290
ATP2B3,0
FAM58A,24
RP11-66N11.8,10
RP11-66N11.7,0
DUSP9,0
PNCK,0
SLC6A8,10
BCAP31,228
ABCD1,13
U52111.14,1
PLXNB3,0
SRPK3,0
IDH3G,162
SSR4,1330
PDZD4,8
L1CAM,1
LCA10,0
AVPR2,6
ARHGAP4,108
NAA10,226
RENBP,42
HCFC1,44
HCFC1-AS1,0
TMEM187,13
IRAK1,97
MECP2,173
OPN1LW,0
TEX28P2,0
OPN1MW,0
TEX28P1,0
OPN1MW2,0
TEX28,0
TKTL1,10
XX-FW83128A1.2,3
FLNA,410
EMD,107
RPL10,36947
DNASE1L1,43
TAZ,25
ATP6AP1,100
GDI1,101
FAM50A,29
PLXNA3,8
LAGE3,86
UBL4A,25
SLC10A3,30
FAM3A,60
G6PD,87
IKBKG,44
CTAG1A,0
CTAG1B,0
CTAG2,0
GAB3,41
DKC1,94
MPP1,94
SMIM9,0
F8,14
H2AFB1,0
F8A1,11
FUNDC2,150
MTCP1,4
CMC4,3
BRCC3,38
VBP1,117
RAB39B,21
CLIC2,18
RP13-228J13.1,0
H2AFB2,0
F8A2,1
F8A3,0
H2AFB3,0
TMLHE-AS1,2
RP11-218L14.4,0
TMLHE,23
SPRY3,0
VAMP7,65
IL9R,3
WASIR1,0
AC144568.2,0
OR4F21,0
RP11-585F1.10,0
ZNF596,3
RP5-855D21.1,2
RP5-855D21.2,1
FAM87A,0
FBXO25,88
RP11-91J19.3,0
RP11-91J19.4,1
TDRP,2
ERICH1,287
ERICH1-AS1,0
CTD-2281E23.3,0
CTD-2281E23.1,0
AF067845.1,0
DLGAP2,0
RP11-666I19.2,0
CLN8,172
CTD-2336O2.1,97
ARHGEF10,23
KBTBD11-OT1,0
RP11-439C15.4,0
KBTBD11,19
RP11-439C15.5,0
RP11-1049H7.2,0
MYOM2,75
AC133633.2,0
AC133633.1,0
RP11-378A12.1,0
RP11-134O21.1,1
GS1-57L11.1,3
CSMD1,0
RP5-991O23.1,0
RP11-281H11.1,0
RP11-158A14.1,0
RP11-124B13.1,0
RP11-115C21.2,19
MCPH1,56
ANGPT2,49
CTD-2541M15.3,0
CTD-2541M15.1,0
CTD-2541M15.4,6
AGPAT5,28
GS1-24F4.2,0
DEFB1,6
DEFA6,0
GS1-24F4.3,0
DEFA4,0
DEFA1,0
DEFA1B,0
DEFA3,0
DEFA5,0
FAM66B,0
ZNF705G,0
DEFB4B,0
DEFB103B,0
SPAG11B,0
DEFB104B,0
DEFB106B,0
DEFB105B,0
DEFB107B,0
PRR23D1,0
PRR23D2,0
DEFB107A,0
DEFB105A,0
DEFB106A,0
DEFB104A,0
SPAG11A,0
DEFB103A,0
DEFB4A,0
ZNF705B,0
FAM66E,0
FAM85B,1
LRLE1,0
SGK223,9
CTA-398F10.1,3
CTA-398F10.2,1
CTD-3023L14.3,0
CTD-3023L14.1,0
CTD-3023L14.2,0
CLDN23,0
RP11-211C9.1,0
MFHAS1,35
ERI1,23
PPP1R3B,90
RP11-10A14.3,0
RP11-10A14.4,0
RP11-10A14.6,0
RP11-10A14.5,1
RP11-115J16.1,0
RP11-10A14.7,0
RP11-115J16.3,0
RP11-115J16.2,0
RP11-375N15.2,2
TNKS,54
LINC00599,3
RP11-1E4.1,0
MSRA,20
RP11-981G7.2,0
RP11-981G7.3,0
PRSS51,0
RP11-981G7.6,0
PRSS55,1
RP1L1,3
C8orf74,0
SOX7,22
SOX7,0
CTD-2135J3.3,0
PINX1,26
RP11-177H2.2,0
XKR6,5
AF131215.6,0
AF131215.5,6
AF131215.8,0
LINC00529,0
MTMR9,47
AF131216.6,0
SLC35G5,2
AF131216.5,0
C8orf12,0
FAM167A,2
BLK,19
RP11-148O21.6,0
RP11-148O21.3,0
RP11-148O21.4,0
RP11-148O21.2,0
LINC00208,0
GATA4,0
C8orf49,1
NEIL2,29
FDFT1,81
RP11-297N6.4,10
CTSB,580
DEFB136,0
DEFB135,0
DEFB134,0
RP11-481A20.11,8
DEFB130,0
ZNF705D,0
FAM66D,1
USP17L2,0
FAM86B1,3
FAM85A,20
DEFB130,0
LINC00965,2
FAM86B2,0
RP11-419I17.1,2
LONRF1,27
RP11-252C15.1,0
LINC00681,1
KIAA1456,8
DLC1,59
RP11-10C8.2,0
RP11-145O15.3,0
C8orf48,0
RP11-480O10.1,0
SGCZ,0
RP11-3G21.1,0
TUSC3,9
RP11-77B22.2,0
MSR1,21
RP11-13N12.2,0
RP11-13N12.1,0
FGF20,0
MICU3,3
RP11-468H14.2,0
ZDHHC2,24
RP11-242F4.2,1
CNOT7,135
VPS37A,59
MTMR7,0
SLC7A2,15
PDGFRL,37
MTUS1,98
RP11-326L2.1,1
RP11-156K13.1,0
FGL1,1
RP11-156K13.2,0
RP11-156K13.3,2
PCM1,440
ASAH1,517
CTD-2547L16.1,6
NAT1,11
NAT2,0
PSD3,8
RP11-161I2.1,0
RP11-420B22.1,0
RP11-1080G15.1,1
RP11-1080G15.2,0
RP11-618M23.2,0
RP11-618M23.4,0
SH2D4A,11
CSGALNACT1,45
RP11-1105O14.1,0
INTS10,103
LPL,18
AC100802.3,0
SLC18A1,0
ATP6V1B2,164
LZTS1,6
LZTS1-AS1,0
RP11-563N12.2,0
RP11-108E14.1,0
RP11-369E15.1,0
RP11-369E15.3,0
RP11-369E15.4,0
RP11-369E15.2,0
RP11-421P23.1,0
RP11-421P23.2,0
RP11-24P4.1,0
GFRA2,1
DOK2,197
XPO7,27
NPM2,3
FGF17,0
DMTN,3
FAM160B2,23
NUDT18,7
HR,1
REEP4,54
LGI3,0
SFTPC,0
BMP1,16
PHYHIP,1
POLR3D,47
CTD-2530N21.4,0
PIWIL2,2
SLC39A14,42
PPP3CC,55
RP11-582J16.4,1
SORBS3,50
RP11-582J16.3,0
PDLIM2,129
AC037459.4,0
C8orf58,6
CCAR2,14
RP11-582J16.5,1
BIN3,44
EGR3,56
PEBP4,0
RP11-87E22.2,0
RP11-875O11.1,4
RHOBTB2,5
TNFRSF10B,53
RP11-875O11.2,0
RP11-875O11.3,0
TNFRSF10C,1
TNFRSF10D,56
RP11-1149O23.2,0
TNFRSF10A,34
RP11-1149O23.4,0
CHMP7,46
R3HCC1,54
LOXL2,5
ENTPD4,56
CTC-756D1.2,0
CTC-756D1.3,0
SLC25A37,381
AC051642.1,0
FP15737,0
NKX3-1,7
NKX2-6,0
RP11-175E9.1,0
RP11-213G6.2,0
STC1,23
RP11-203E8.1,1
ADAM28,47
RP11-624C23.1,3
ADAMDEC1,4
ADAM7,0
RP11-561E1.1,0
GS1-72M22.1,0
NEFM,7
CTD-2168K21.2,0
CTD-2168K21.1,0
DOCK5,63
GNRH1,6
RP11-395I14.2,0
KCTD9,57
CDCA2,5
RP11-219J21.1,0
RP11-219J21.2,0
RP11-299D14.2,0
EBF2,13
PPP2R2A,156
BNIP3L,319
PNMA2,6
DPYSL2,99
ADRA1A,0
RP11-521M14.2,0
RP11-521M14.1,0
STMN4,0
TRIM35,7
PTK2B,120
CHRNA2,0
EPHX2,18
CLU,407
SCARA3,12
CCDC25,80
RP11-16P20.3,0
ESCO2,3
PBK,4
SCARA5,19
RP11-597M17.1,0
NUGGC,11
ELP3,23
RP11-380I10.4,0
PNOC,13
ZNF395,25
FBXO16,3
RP11-181B11.2,0
FZD3,24
EXTL3,23
EXTL3-AS1,3
INTS9,8
RP11-662B19.2,1
HMBOX1,101
CTD-2647L4.5,0
KIF13B,126
CTD-2647L4.1,0
DUSP4,164
RP11-486M23.1,0
RP11-486M23.2,0
LINC00589,0
AC145110.1,4
RP11-94H18.1,0
RP11-94H18.2,0
RP11-489E7.1,0
FAM183CP,0
TMEM66,2624
RP11-489E7.4,0
LEPROTL1,571
MBOAT4,1
RP11-51J9.5,86
DCTN6,165
RP11-51J9.4,0
RP11-51J9.6,1
RBPMS-AS1,0
RBPMS,9
GTF2E2,30
CTD-2373N4.5,0
SMIM18,0
GSR,8
PPP2CB,37
TEX15,0
PURG,1
WRN,41
RP11-363L24.3,0
RP11-566H8.3,0
RP11-566H8.1,0
NRG1,35
RP11-1002K11.1,0
RP11-11N9.4,29
RP11-722E23.2,1
FUT10,10
TTI2,11
MAK16,23
RNF122,5
DUSP26,1
RP11-317N12.1,1
RP1-273G13.3,0
RP11-431M3.1,0
RP1-84O15.2,0
RP11-431M3.2,0
RP11-258J10.1,0
UNC5D,0
AC012215.1,0
RP11-473J6.1,0
RP11-89M20.2,0
RP11-962G15.1,0
KCNU1,0
RP11-419C23.1,0
RP11-527N22.1,0
RP11-527N22.2,0
RP11-150O12.1,1
RP11-150O12.2,0
RP11-150O12.5,0
RP11-150O12.3,0
RP11-150O12.4,0
RP11-346L1.2,2
ZNF703,30
RP11-863K10.2,0
RP11-863K10.7,3
ERLIN2,24
PROSC,105
GPR124,14
BRF2,8
RAB11FIP1,196
GOT1L1,0
ADRB3,0
EIF4EBP1,178
ASH2L,28
RP11-90P5.5,0
STAR,0
RP11-90P5.2,0
LSM1,158
BAG4,34
DDHD2,28
PPAPDC1B,84
WHSC1L1,210
RP11-513D5.5,0
RP11-513D5.2,0
RP11-350N15.5,3
LETM2,15
RP11-350N15.3,0
RP11-350N15.6,0
FGFR1,89
RP11-350N15.4,0
C8orf86,3
RP11-675F6.3,0
RP11-675F6.4,0
RP11-495O10.1,0
TACC1,311
RP11-723D22.3,0
PLEKHA2,122
CTD-2544N14.3,17
HTRA4,4
TM2D2,50
ADAM9,41
ADAM32,3
RP11-122L4.1,0
CTD-2024D23.1,0
ADAM18,0
ADAM2,0
IDO1,6
RP11-44K6.3,0
RP11-44K6.4,1
IDO2,3
RP11-359E19.1,0
RP11-359E19.2,0
C8orf4,90
RP11-470M17.2,0
CTA-392C11.1,0
CTA-392C11.2,0
RP11-301G7.1,0
ZMAT4,0
RP11-465K16.1,0
SFRP1,1
RP11-15G16.1,0
GOLGA7,166
GINS4,26
RP11-360L9.4,0
RP11-360L9.7,3
AGPAT6,48
RP11-360L9.8,0
NKX6-3,0
ANK1,3
RP11-930P14.1,0
RP11-930P14.2,2
KAT6A,149
RP11-589C21.6,25
RP11-589C21.5,3
AP3M2,112
PLAT,138
RP11-231D20.2,8
IKBKB,108
POLB,46
DKK4,0
VDAC3,182
SLC20A2,38
RP11-503E24.2,2
SMIM19,135
RP11-503E24.3,1
CHRNB3,0
RP11-412B14.1,0
CHRNA6,0
THAP1,42
RNF170,30
HOOK3,137
RP11-598P20.5,0
FNTA,101
POMK,3
HGSNAT,85
LINC00293,0
RP11-350F16.1,0
RP11-350F16.2,0
RP11-1134I14.8,0
SPIDR,72
CEBPD,221
PRKDC,149
MCM4,8
UBE2V2,132
RP11-567J20.3,0
RP11-770E5.1,0
RP11-567J20.2,0
AC026904.1,0
RP11-567J20.1,0
RP11-770E5.3,0
RP11-770E5.2,0
EFCAB1,0
SNAI2,44
C8orf22,0
RP11-10H3.1,0
RP11-738G5.1,0
RP11-738G5.2,0
RP11-109P6.2,0
RP11-401N18.1,0
SNTG1,0
RP11-401H2.1,0
PXDNL,1
RP11-11C20.3,1
PCMTD1,234
AC090186.1,18
RP11-110G21.1,18
RP11-546K22.3,0
RP11-546K22.1,0
RP11-546K22.2,0
ST18,0
RP11-26M5.3,2
RP11-26M5.2,0
RP11-1023P17.2,0
FAM150A,0
RB1CC1,185
NPBWR1,0
RP11-162D9.3,0
OPRK1,0
RP11-1081M5.2,0
RP11-1081M5.1,2
RP11-400K9.3,0
RP11-400K9.4,2
ATP6V1H,81
RGS20,2
RP11-1070A24.2,0
TCEA1,468
RP11-30L15.6,0
LYPLA1,136
MRPL15,59
SOX17,7
RP11-53M11.3,1
RP1,0
XKR4,7
RP11-386G21.1,0
RP11-386G21.2,0
RP11-628E19.2,0
TMEM68,34
TGS1,70
LYN,101
RP11-446E9.2,1
RPS20,8688
CTA-397H3.3,0
MOS,0
PLAG1,8
CHCHD7,167
RP11-140I16.3,1
SDR16C5,1
PENK,0
RP11-17A4.2,0
LINC00968,1
RP11-17A4.3,0
RP11-17A4.4,0
IMPAD1,41
RP11-513O17.2,0
RP11-513O17.3,4
LINC00588,0
RP11-756K15.2,0
RP11-246K15.1,0
RP11-388G22.1,0
CTD-2339F6.1,1
RP11-44D19.1,0
RP11-1112C15.1,0
FAM110B,6
RP11-1112C15.2,0
RP11-648L3.2,0
UBXN2B,75
CYP7A1,0
SDCBP,753
NSMAF,55
TOX,33
RP11-25K19.1,7
RP11-379I19.1,0
RP11-379I19.3,0
RP11-27P7.1,0
CA8,4
RP11-163N6.2,0
RAB2A,314
RP11-91I20.4,0
RP11-91I20.3,0
RP11-91I20.2,0
RP11-91I20.1,3
CHD7,62
RP11-33I11.2,0
AC022182.1,0
AC022182.3,10
CLVS1,0
RP11-787D18.2,0
RP11-787D18.1,0
ASPH,116
RP11-280G9.1,1
RP11-705O24.1,0
RP11-705O24.3,0
RP11-705O24.2,0
NKAIN3,3
RP11-577N1.1,0
RP11-659E9.2,7
GGH,15
RP11-659E9.4,0
TTPA,0
YTHDF3-AS1,6
YTHDF3,99
RP11-16E18.3,0
CTD-3046C4.1,0
RP11-45K10.2,0
RP11-573J24.1,0
RP11-32K4.1,0
RP11-579E24.2,0
RP11-579E24.1,27
LINC00966,0
RP11-21C4.1,0
BHLHE22,0
CYP7B1,3
RP11-1D12.2,0
CTD-3025N20.2,4
CTD-3025N20.3,2
ARMC1,62
MTFR1,18
RP11-707M3.3,1
PDE7A,133
CTD-2532N20.1,0
DNAJC5B,18
AC084082.3,1
TRIM55,0
CRH,0
LINC00967,0
RP11-346I3.4,6
RRS1,66
ADHFE1,23
C8orf46,0
MYBL1,153
VCPIP1,46
C8orf44-SGK3,2
C8orf44,32
SGK3,54
MCMDC2,2
TCF24,0
PPP1R42,0
COPS5,121
CSPP1,44
ARFGEF1,100
RP11-7F18.2,0
CPA6,0
RP11-396J6.1,0
PREX2,11
RP11-403D15.2,0
RP11-664D7.4,0
C8orf34,5
RP11-865I6.2,1
RP11-600K15.1,0
RP11-21C17.1,0
RP11-744J10.3,0
SULF1,61
SLCO5A1,6
RP11-102F4.2,0
RP11-159H10.3,0
AC090574.1,0
PRDM14,3
NCOA2,68
Metazoa_SRP,0
RP11-333A23.4,4
TRAM1,353
AC120194.1,0
RP11-382J12.1,6
LACTB2,54
XKR9,3
RP11-326E22.1,0
EYA1,3
RP11-1102P16.1,5
RP11-1144P22.1,0
RP11-281N10.1,0
RP11-383H13.1,12
MSC,14
TRPA1,0
RP11-142A23.1,0
RP11-351E7.1,0
KCNB2,0
RP11-1145L24.1,0
RP11-531A24.3,1
TERF1,171
RP11-531A24.7,0
RP11-531A24.5,1
SBSPON,0
RPL7,14683
RDH10,11
RP11-434I12.2,0
RP11-434I12.3,0
RP11-434I12.4,0
STAU2-AS1,1
STAU2,59
RP11-463D19.1,0
RP11-463D19.2,0
UBE2W,63
TCEB1,320
TMEM70,180
LY96,163
RP11-6I2.3,0
RP11-6I2.4,0
RP1-16A9.1,0
JPH1,0
GDAP1,7
CTD-2320G14.2,0
RP11-758M4.1,1
RP11-730G20.1,0
RP11-758M4.4,2
PI15,3
RP11-3N13.2,0
CRISPLD1,11
RP11-300E4.2,0
RP11-697M17.2,0
CASC9,1
HNF4G,1
RP11-706J10.2,0
LINC01109,0
LINC01111,0
ZFHX4-AS1,5
ZFHX4,19
RP11-48D4.2,0
PEX2,89
RP11-38H17.1,14
RP11-91P17.1,0
RP11-594N15.2,0
PKIA,2
ZC2HC1A,36
IL7,8
RP11-79H23.3,0
RP11-1114I9.1,0
STMN2,3
HEY1,24
RP11-27N21.3,1
RP11-26J3.1,1
MRPS28,60
TPD52,161
RP11-92K15.3,0
RP11-92K15.1,0
RP11-941H19.3,0
Y_RNA,3
ZBTB10,39
RP11-48B3.3,20
RP11-48B3.4,2
ZNF704,16
PAG1,166
RP11-172E10.1,0
RP11-1149M10.1,0
RP11-1149M10.2,2
RP11-363E6.4,0
RP11-363E6.3,0
FABP5,170
RP11-157I4.4,0
PMP2,1
FABP9,0
FABP4,123
RP11-257P3.3,0
FABP12,0
IMPA1,51
SLC10A5,1
ZFAND1,124
CHMP4C,8
RP13-923O23.6,0
SNX16,19
RP11-354A14.1,0
RP11-99H20.1,0
RP11-653B10.1,0
RP11-731N10.1,0
CTD-2272D18.1,0
RP11-51M18.1,0
RP11-120I21.2,2
RALYL,0
LRRCC1,30
RP11-219B4.7,4
E2F5,2
RP11-219B4.3,0
C8orf59,449
CA13,7
RP11-219B4.5,1
RP11-219B4.6,0
CA1,2
CA3,4
RP11-317J10.2,1
CA2,178
RP11-317J10.4,0
REXO1L1P,0
REXO1L11P,0
REXO1L10P,0
CTA-392E5.1,4
ATP6V0D2,1
PSKH2,0
CTD-3118D11.2,0
CTD-3118D11.3,0
SLC7A13,0
WWP1,46
RMDN1,73
CPNE3,172
CNGB3,0
RP11-386D6.1,0
RP11-386D6.2,0
CNBD1,0
AF121898.3,6
DCAF4L2,0
CTB-118P15.2,1
MMP16,4
