,BMET1_Involved
C11orf72,0
RP11-655M14.12,0
NDUFV1,305
RP11-655M14.13,3
NUDT8,5
TBX10,0
ACY3,10
ALDH3B2,1
RP11-119D9.1,19
RP5-903G2.2,0
UNC93B1,42
ALDH3B1,45
RP5-901A4.1,0
NDUFS8,595
TCIRG1,223
RP11-802E16.3,35
CHKA,45
CTD-2655K5.1,0
SUV420H1,160
C11orf24,37
LRP5,4
PPP6R3,122
CTD-2007L18.5,0
GAL,8
MTL5,29
CPT1A,138
RP11-757G1.6,0
MRPL21,262
IGHMBP2,38
RP11-757G1.5,0
MRGPRD,1
RP11-554A11.5,0
MRGPRF,0
RP11-554A11.6,0
TPCN2,29
RP11-554A11.7,0
RP11-554A11.8,0
RP11-554A11.9,0
MYEOV,0
RP11-211G23.2,0
RP11-211G23.1,0
AP000439.1,0
AP000439.2,0
AP000439.5,0
AP000439.3,0
CCND1,57
ORAOV1,51
FGF19,0
AP001888.1,0
FGF4,0
FGF3,0
RP11-626H12.1,0
RP11-626H12.2,0
RP11-626H12.3,0
ANO1-AS2,0
ANO1,0
ANO1-AS1,0
FADD,77
RP11-805J14.5,0
PPFIA1,68
AP000487.6,5
CTA-797E19.2,0
AP000487.4,1
AP000487.5,8
CTTN,80
SHANK2,1
SHANK2-AS1,6
SHANK2-AS2,0
SHANK2-AS3,3
DHCR7,39
RP11-660L16.2,170
NADSYN1,111
KRTAP5-7,0
KRTAP5-8,0
KRTAP5-9,0
KRTAP5-10,0
KRTAP5-11,0
AP000867.1,1
RP11-167J8.3,0
FAM86C1,18
DEFB108B,0
RP11-849H4.2,15
RNF121,35
IL18BP,17
NUMA1,149
RP11-849H4.4,12
LRTOMT,10
LAMTOR1,642
ANAPC15,197
FOLR3,17
RP11-807H22.7,1
FOLR1,0
FOLR2,20
INPPL1,44
PHOX2A,0
CLPB,21
AP000593.7,0
RP11-45F15.1,0
RP11-45F15.2,0
RP11-7N14.1,0
RP11-169D4.1,2
PDE2A,3
RP11-169D4.2,22
RP11-31L22.3,0
ARAP1,93
ARAP1-AS1,0
ARAP1-AS2,0
STARD10,44
ATG16L2,72
FCHSD2,92
RP11-800A3.3,0
RP11-800A3.2,0
P2RY2,3
P2RY6,5
RP11-800A3.7,0
ARHGEF17,1
RELT,37
RP11-809N8.2,0
FAM168A,23
RP11-809N8.4,5
PLEKHB1,65
RAB6A,326
RP11-456I15.2,0
RP11-707G14.1,0
MRPL48,172
COA4,229
PAAF1,57
RP11-707G14.7,0
DNAJB13,0
RP11-167N4.2,0
UCP2,1030
UCP3,5
C2CD3,42
PPME1,88
P4HA3,13
RP11-632K5.3,0
PGM2L1,133
RP11-702H23.4,0
KCNE3,36
RP11-702H23.6,1
LIPT2,1
AP001372.2,13
POLD3,51
CHRDL2,0
RNF169,29
XRRA1,113
SPCS2,825
NEU3,2
OR2AT4,0
CTD-2562J17.2,0
SLCO2B1,2
CTD-2562J17.4,0
TPBGL,0
CTD-2562J17.7,0
ARRB1,29
CTD-2562J17.9,0
RPS3,31067
KLHL35,12
GDPD5,21
SERPINH1,31
CTD-2530H12.4,0
MAP6,0
MOGAT2,0
CTD-2530H12.1,0
DGAT2,10
RP11-535A19.1,0
RP11-535A19.2,0
UVRAG,177
CTD-2011F17.2,0
WNT11,0
RP11-619A14.2,0
RP11-619A14.3,0
PRKRIR,107
RP11-111M22.2,41
RP11-111M22.3,35
C11orf30,79
RP11-672A2.6,0
RP11-672A2.5,0
RP11-672A2.4,0
AP001189.4,0
LRRC32,1
RP11-672A2.3,0
RP11-672A2.1,0
RP11-21L23.4,0
TSKU,9
RP11-21L23.3,1
ACER3,132
CTD-2547H18.1,13
B3GNT6,9
CAPN5,8
OMP,0
MYO7A,11
GDPD4,0
PAK1,98
DKFZP434E1119,21
CLNS1A,518
AQP11,3
RSF1,480
AAMDC,88
RP11-91P24.7,0
RP11-91P24.5,0
RP11-91P24.6,0
INTS4,80
RP11-7I15.3,0
KCTD14,5
NDUFC2-KCTD14,1
RP11-7I15.4,1
THRSP,0
NDUFC2,770
ALG8,84
KCTD21-AS1,42
KCTD21,17
USP35,6
GAB2,29
RP11-452H21.1,0
RP11-452H21.2,1
RP11-452H21.4,16
NARS2,47
RP11-843A23.1,0
TENM4,0
RP11-673F18.1,0
CTD-2337I7.1,0
RP11-802F5.1,0
RP11-258O13.1,0
CTD-2555I5.1,0
RP11-686G23.2,0
RP11-179A16.1,0
RP11-876F14.1,0
RP11-179A16.2,0
FAM181B,0
RP11-718B12.2,0
PRCP,116
C11orf82,9
RAB30,29
RAB30-AS1,155
RP11-113K21.4,0
PCF11,365
RP11-727A23.11,6
ANKRD42,144
RP11-727A23.7,0
CCDC90B,197
RP11-727A23.10,1
DLG2,9
RP11-160H12.2,0
CTD-2537O9.1,0
AP000857.3,0
TMEM126B,233
TMEM126A,170
CREBZF,175
CCDC89,1
SYTL2,133
AP000974.1,1
CCDC83,0
RP11-90K17.2,0
PICALM,236
RP11-12D16.2,1
EED,114
C11orf73,194
CCDC81,0
RP11-317J19.1,0
ME3,1
CTD-2005H7.1,1
CTD-2005H7.2,0
PRSS23,130
AP000654.4,4
RP11-736K20.5,0
FZD4,0
RP11-736K20.6,0
TMEM135,27
RP11-720D4.3,0
RP11-164N3.1,0
RP11-164N3.2,0
RP11-164N3.3,0
RAB38,7
CTSC,471
GRM5-AS1,0
GRM5,0
TYR,0
NOX4,7
RP11-643G5.6,0
TRIM77,0
RP11-313I2.11,1
TRIM49,0
TRIM64B,0
TRIM49D1,0
TRIM49C,0
NAALAD2,3
CHORDC1,285
RP11-699F16.2,0
RP11-201M22.1,0
FAT3,1
RP11-675M1.2,0
RP11-203F8.1,0
RP11-676F20.1,0
MTNR1B,0
SLC36A4,134
RP11-755E23.3,0
CCDC67,7
SMCO4,163
KIAA1731,55
SCARNA9,0
TAF1D,925
C11orf54,73
MED17,202
VSTM5,0
HEPHL1,0
PANX1,25
RP11-680H20.2,0
FOLR4,0
GPR83,1
MRE11A,58
RP11-685N10.1,0
ANKRD49,171
LINC01171,0
PIWIL4,5
FUT4,9
RP11-867G2.8,0
RP11-867G2.5,0
RP11-867G2.6,0
AMOTL1,7
RP11-856F16.2,0
CWC15,347
KDM4D,3
KDM4E,0
ENDOD1,47
RP11-712B9.2,49
SESN3,236
RP11-338H14.1,0
RP11-644L4.1,0
FAM76B,156
CEP57,297
MTMR2,52
MAML2,134
CCDC82,191
JRKL,46
JRKL-AS1,0
RP11-49K4.2,0
RP11-360K13.1,0
RP11-882G5.1,0
RP11-379J13.2,0
RP11-115E19.1,0
RP11-99C10.1,0
CNTN5,0
CTD-2383M3.1,0
ARHGAP42,1
TMEM133,0
PGR,0
TRPC6,1
ANGPTL5,0
KIAA1377,75
C11orf70,15
YAP1,0
RP11-864G5.3,0
BIRC3,2589
BIRC2,397
TMEM123,1135
RP11-315O6.1,1
RP11-315O6.2,0
MMP7,0
MMP20,0
RP11-817J15.2,0
RP11-817J15.3,0
MMP27,0
MMP8,0
MMP10,0
MMP1,0
MMP3,0
MMP13,0
DCUN1D5,116
DYNC2H1,30
RP11-563P16.1,0
PDGFD,36
RP11-617B3.2,0
DDI1,0
RP11-886D15.1,0
CASP12,1
CASP4,491
CASP5,10
CASP1,345
CARD16,643
CARD17,7
CARD18,0
RP11-94P11.4,0
GRIA4,0
MSANTD4,25
KBTBD3,73
AASDHPPT,113
RP11-677I18.3,0
RP11-677I18.4,0
GUCY1A2,0
RP11-819C21.1,31
CWF19L2,234
ALKBH8,29
ELMOD1,5
AP000889.3,0
SLN,0
AP002353.1,0
AP001024.2,0
AP001024.1,0
SLC35F2,21
RAB39A,8
CUL5,263
RP11-144G7.2,2
ACAT1,219
NPAT,204
ATM,884
AP001925.1,0
C11orf65,6
KDELC2,30
EXPH5,13
DDX10,112
RP11-25I9.2,0
RP11-708B6.2,0
C11orf87,0
RP11-262A12.1,0
ZC3H12C,8
RDX,112
RP11-347E10.1,0
FDX1,105
ARHGAP20,1
RP11-89C3.3,0
RP11-89C3.4,0
C11orf53,0
COLCA1,10
COLCA2,1
POU2AF1,32
RP11-794P6.3,0
RP11-794P6.2,0
BTG4,0
RP11-794P6.6,0
C11orf88,0
LAYN,18
SIK2,51
PPP2R1B,53
RP11-108O10.2,2
ALG9,25
ALG9,0
FDXACB1,16
C11orf1,192
CRYAB,87
HSPB2,0
HSPB2-C11orf52,0
C11orf52,13
DIXDC1,17
DLAT,71
PIH1D2,4
C11orf57,101
TIMM8B,406
SDHD,355
SDHD,0
IL18,58
RP11-356J5.4,0
TEX12,1
AP002884.3,0
BCO2,52
PTS,168
PLET1,0
AP002884.2,4
RP11-65M17.3,0
RP11-65M17.1,2
RP11-27G22.1,0
RP11-629G13.1,0
NCAM1,32
NCAM1-AS1,0
RP11-839D17.3,0
TTC12,27
ANKK1,6
RP11-159N11.3,0
DRD2,0
TMPRSS5,0
ZW10,25
RP11-667M19.2,1
CLDN25,0
USP28,77
RP11-667M19.10,0
HTR3B,2
HTR3A,1
ZBTB16,467
RP11-64D24.2,0
NNMT,4
RP11-64D24.4,3
C11orf71,20
RBM7,215
RP11-212D19.4,0
REXO2,306
NXPE1,0
NXPE4,0
NXPE2,2
CADM1,14
AP000462.3,0
AP000462.2,0
RP11-136I14.2,0
RP11-136I14.5,0
AP000997.1,0
AP000997.2,0
AP000797.3,0
LINC00900,13
AP000797.4,0
AP001891.1,0
AP000770.1,0
BUD13,51
AP006216.10,0
AP006216.11,0
ZNF259,158
APOA5,0
AP006216.5,0
APOA4,0
APOC3,0
APOA1,2
APOA1-AS,1
SIK3,81
AP000936.4,0
PAFAH1B2,273
SIDT2,237
TAGLN,32
PCSK7,1094
RNF214,98
BACE1,1
CEP164,83
AP000892.4,0
DSCAML1,0
RP11-35P15.1,0
FXYD2,7
RP11-728F11.3,0
FXYD6-FXYD2,0
RP11-728F11.4,1
FXYD6,8
TMPRSS13,0
IL10RA,883
TMPRSS4-AS1,0
TMPRSS4,1
SCN4B,0
SCN2B,4
AMICA1,294
MPZL3,39
MPZL2,2
CD3E,1470
CD3D,2206
CD3G,1121
UBE4A,157
RP11-770J1.5,1
ATP5L,4320
RP11-770J1.4,19
KMT2A,400
RP11-770J1.3,1
TTC36,0
TMEM25,28
IFT46,18
ARCN1,200
PHLDB1,73
AP002954.3,0
TREH,0
AP002954.4,2
DDX6,557
CXCR5,14
RP11-158I9.5,3
BCL9L,113
UPK2,0
RP11-158I9.7,22
FOXR1,0
RP11-110I1.12,16
CCDC84,99
RP11-110I1.11,15
RPS25,24562
TRAPPC4,248
SLC37A4,25
RP11-110I1.6,2
HYOU1,98
RP11-110I1.14,2
RP11-110I1.13,9
VPS11,50
HMBS,60
H2AFX,31
DPAGT1,54
C2CD2L,29
HINFP,105
ABCG4,0
AP002956.1,0
NLRX1,17
PDZD3,1
CCDC153,1
CBL,120
MCAM,26
RNF26,78
RP11-334E6.10,0
C1QTNF5,0
MFRP,0
MFRP,0
USP2,1
RP11-334E6.3,0
USP2-AS1,2
THY1,0
RP11-196E1.3,1
PVRL1,13
CTD-2523D13.1,0
CTD-2523D13.2,1
RP11-831A10.2,0
RP11-831A10.1,0
TRIM29,1
AP000679.2,0
OAF,11
POU2F3,1
RP11-778O17.4,0
TMEM136,21
ARHGEF12,73
AP000758.1,0
GRIK4,0
AP002348.1,0
RP11-640N11.2,18
TBCEL,33
TECTA,1
SC5D,718
RP11-730K11.1,12
SORL1,547
BLID,0
RP11-716H6.1,0
RP11-716H6.2,0
UBASH3B,68
CRTAM,124
C11orf63,23
BSX,0
HSPA8,3383
CLMP,0
CTD-2216M2.1,0
RP11-109E10.1,0
AP000783.1,23
LINC01059,3
GRAMD1B,11
SCN3B,19
RP11-634B22.4,0
ZNF202,12
OR6X1,0
OR6M1,0
TMEM225,0
OR8D4,0
OR4D5,0
OR6T1,0
OR10S1,0
OR10G6,0
OR10G4,0
OR10G9,0
OR10G8,0
OR10G7,0
VWA5A,26
OR10D3,0
OR8G5,0
OR8D1,0
OR8D2,0
OR8B2,0
OR8B3,0
OR8B4,0
OR8B8,0
OR8B12,0
OR8A1,0
PANX3,0
TBRG1,321
SIAE,10
SPA17,19
NRGN,36
RP11-677M14.2,0
VSIG2,2
ESAM,3
RP11-677M14.3,7
MSANTD2,11
RP11-677M14.7,4
ROBO3,23
RP11-664I21.5,0
ROBO4,16
RP11-664I21.6,0
HEPACAM,0
HEPN1,0
CCDC15,23
SLC37A2,2
TMEM218,74
RP11-687M24.4,0
RP11-687M24.5,0
PKNOX2,0
RP11-687M24.8,0
FEZ1,65
AP000708.1,19
EI24,170
STT3A-AS1,0
STT3A,73
CHEK1,42
ACRV1,0
PATE1,0
PATE2,0
PATE3,0
PATE4,0
RP11-680F20.10,7
HYLS1,42
PUS3,49
RP11-680F20.9,0
DDX25,10
RP11-680F20.11,0
RP11-680F20.5,0
RP11-680F20.4,6
RP11-680F20.6,0
CDON,2
RP11-680F20.12,0
RP11-673E11.2,0
RP11-50B3.2,0
RPUSD4,84
RP11-50B3.4,1
FAM118B,20
SRPR,298
FOXRED1,35
TIRAP,29
RP11-712L6.7,0
RP11-712L6.5,11
DCPS,90
ST3GAL4,24
KIRREL3,3
KIRREL3-AS1,0
RP11-115C10.1,0
RP11-688I9.4,0
KIRREL3-AS2,0
RP11-688I9.2,0
KIRREL3-AS3,0
RP11-168K9.1,0
RP11-168K9.2,0
CTD-2234N14.2,0
CTD-2234N14.1,0
RP11-480C22.1,0
RP11-702B10.2,2
RP11-702B10.1,0
ETS1,1513
RP11-1007G5.2,0
RP11-264E20.2,0
RP11-264E20.1,0
RP11-744N12.3,0
FLI1,370
SENCR,12
KCNJ1,0
KCNJ5,3
C11orf45,1
TP53AIP1,2
ARHGAP32,17
BARX2,10
TMEM45B,20
NFRKB,67
PRDM10,13
LINC00167,3
AP003041.2,1
APLP2,607
ST14,11
ZBTB44,253
RP11-121M22.1,2
ADAMTS8,0
ADAMTS15,0
C11orf44,0
RP11-890B15.2,29
RP11-890B15.3,8
SNX19,68
AP002856.4,0
AP002856.6,0
AP002856.7,0
AP002856.5,0
NTM,0
AP003025.2,0
RP11-217L21.1,0
AP003039.3,0
AP004372.1,0
RP11-697E14.2,0
OPCML,0
RP11-448P19.1,0
SPATA19,0
IGSF9B,21
RP11-713P17.5,0
RP11-713P17.3,5
RP11-713P17.4,0
JAM3,4
NCAPD3,67
RP11-700F16.3,0
VPS26B,47
THYN1,162
ACAD8,52
GLB1L3,1
GLB1L2,43
B3GAT1,7
AP004550.1,0
RP11-469N6.3,0
RP11-469N6.2,0
RP11-469N6.1,0
RP11-555G19.1,0
AP003062.1,0
AP005135.2,0
RP11-598F7.1,0
AC026369.1,0
FAM138D,0
IQSEC3,13
RP11-598F7.3,18
RP11-598F7.4,0
RP11-598F7.5,0
RP11-598F7.6,0
SLC6A12,2
RP11-283I3.1,0
RP11-283I3.2,0
SLC6A13,1
KDM5A,388
CCDC77,36
B4GALNT3,2
NINJ2,48
RP5-1154L15.1,0
RP11-218M22.1,11
RP11-218M22.2,0
WNK1,380
RAD52,12
RP11-359B12.2,1
ERC1,75
RP5-951N9.1,0
LINC00942,0
WNT5B,7
FBXL14,3
ADIPOR2,169
CACNA2D4,81
LRTM2,0
RP5-1096D14.3,0
LINC00940,0
DCP1B,16
CACNA1C,0
RP5-1096D14.6,8
CACNA1C-AS4,0
CACNA1C-AS3,0
CACNA1C-AS2,17
CACNA1C-AS1,5
RP11-885B4.1,0
RP11-885B4.2,0
FKBP4,240
RP4-816N1.6,32
RP4-816N1.7,0
ITFG2,136
NRIP2,7
AC005841.1,0
FOXM1,19
RHNO1,70
TULP3,26
TEAD4,5
TSPAN9,5
RP5-1063M23.1,0
RP5-1063M23.2,0
RP11-476M19.2,0
PRMT8,6
RP11-476M19.3,0
EFCAB4B,32
PARP11,89
RP11-664D1.1,47
RP11-320N7.2,0
CCND2-AS1,0
CCND2-AS2,0
CCND2,608
C12orf5,45
FGF23,4
FGF6,0
C12orf4,43
RAD51AP1,35
DYRK4,59
RP11-500M8.7,0
AKAP3,4
NDUFA9,199
RP11-234B24.6,0
RP11-234B24.2,1
GALNT8,1
RP11-234B24.4,0
KCNA6,0
KCNA1,0
RP11-429A20.3,0
RP11-429A20.4,0
KCNA5,0
RP11-319E16.1,0
RP11-1038A11.3,0
RP11-319E16.2,0
RP11-1038A11.2,0
RP11-1038A11.1,0
NTF3,1
ANO2,0
VWF,2
RP3-454B23.1,0
CD9,210
PLEKHG6,0
TNFRSF1A,152
SCNN1A,55
LTBR,45
RP1-102E24.8,0
CD27-AS1,52
CD27,384
TAPBPL,114
VAMP1,51
MRPL51,556
NCAPD2,52
RP5-940J5.3,0
GAPDH,7478
RP5-940J5.9,12
IFFO1,33
RP5-940J5.8,8
NOP2,71
CHD4,309
RP5-940J5.6,4
LPAR5,25
ACRBP,2
ING4,92
RP4-761J14.8,0
ZNF384,45
PIANP,3
RP4-761J14.9,0
COPS7A,58
RP4-761J14.10,1
MLF2,367
PTMS,41
LAG3,80
CD4,250
GPR162,3
GNB3,1
CDCA3,24
USP5,73
TPI1,1830
SPSB2,35
LRRC23,50
ENO2,54
ATN1,26
C12orf57,986
U47924.31,2
PTPN6,343
EMG1,163
U47924.27,6
U47924.29,0
PHB2,391
LPCAT3,55
U47924.30,5
C1S,2
C1R,6
C1RL,78
C1RL-AS1,52
RBP5,3
RP11-273B20.1,1
CLSTN3,63
RP11-273B20.3,0
PEX5,19
ACSM4,0
CD163L1,13
CD163,157
APOBEC1,0
GDF3,0
DPPA3,0
CLEC4C,4
NANOGNB,3
NANOG,1
SLC2A14,5
SLC2A3,1188
FOXJ2,49
C3AR1,86
NECAP1,150
CLEC4A,75
ZNF705A,0
FAM66C,16
FAM90A1,0
RP11-266K4.9,11
LINC00937,26
RP11-90D4.3,4
CLEC6A,1
CLEC4D,32
CLEC4E,202
RP11-561P12.5,1
AICDA,15
MFAP5,3
RP11-20D14.3,0
RIMKLB,20
A2ML1-AS1,0
RP11-20D14.6,2
A2ML1-AS2,0
A2ML1,8
PHC1,24
M6PR,577
KLRG1,381
RP11-259O18.4,0
A2M-AS1,112
A2M,9
PZP,14
LINC00987,69
RP11-118B22.4,3
RP13-735L24.1,1
KLRB1,2449
RP11-705C15.4,0
CLEC2D,505
RP11-75L1.1,0
CLECL1,27
CD69,1418
KLRF1,507
CLEC2B,558
RP11-290C10.1,2
KLRF2,0
CLEC2A,0
AC091814.2,0
AC091814.3,0
CLEC12A,131
CLEC1B,0
CLEC12B,1
RP11-133L14.5,0
CLEC9A,2
CLEC1A,3
CLEC7A,256
OLR1,277
TMEM52B,7
GABARAPL1,496
RP11-656E20.5,0
KLRD1,959
RP11-277P12.10,0
RP11-277P12.9,0
RP11-277P12.20,7
KLRC4-KLRK1,3
KLRK1,9
KLRC4,22
NKG2-E,0
KLRC3,15
KLRC2,4
KLRC1,140
EIF2S3L,29
RP11-291B21.2,82
MAGOHB,94
STYK1,13
YBX3,139
RP13-81N3.2,0
TAS2R7,0
TAS2R8,0
TAS2R9,0
PRR4,195
TAS2R10,1
PRH1,0
TAS2R13,0
PRH2,0
TAS2R14,2
TAS2R50,0
TAS2R20,0
TAS2R19,1
TAS2R31,2
AC018630.1,1
TAS2R46,1
TAS2R43,2
TAS2R30,6
TAS2R42,0
RP11-711K1.8,1
PRB3,0
PRB4,0
PRB1,0
PRB2,0
RP11-434C1.2,0
RP11-434C1.1,11
ETV6,64
BCL2L14,18
LRP6,4
MANSC1,4
LOH12CR2,24
LOH12CR1,115
DUSP16,14
RP11-253I19.3,1
CREBL2,114
GPR19,2
RP11-180M15.3,0
CDKN1B,732
RP11-180M15.4,0
APOLD1,57
DDX47,5
GPRC5A,5
RP11-392P7.6,7
GPRC5D,3
RP11-392P7.7,0
HEBP1,64
RP11-377D9.3,0
KIAA1467,9
GSG1,0
EMP1,8
C12orf36,0
GRIN2B,0
RP11-134N1.2,5
ATF7IP,306
PLBD1,144
RP11-502N13.2,0
RP11-695J4.2,1
GUCY2C,5
RP11-174G6.1,0
HIST4H4,28
H2AFJ,526
WBP11,380
C12orf60,16
SMCO3,0
ART4,18
RP11-233G1.4,0
MGP,47
ERP27,17
ARHGDIB,3675
PDE6H,0
RP11-508P1.2,1
RERG,9
RERG-AS1,0
PTPRO,9
EPS8,27
RP11-6B19.1,0
RP11-6B19.2,0
STRAP,487
DERA,75
SLC15A5,0
MGST1,72
LMO3,0
RP11-424M22.3,0
RP11-69C13.1,0
RP11-239A17.1,0
RP11-871F6.3,0
RP11-606D9.1,0
RERGL,0
PIK3C2G,0
PLCZ1,0
RP11-361I14.2,0
CAPZA3,0
PLEKHA5,68
AEBP2,86
RP11-405A12.2,0
RP11-664H17.1,0
CTC-465D4.1,0
RP11-284H19.1,0
PDE3A,0
SLCO1C1,0
SLCO1B3,0
LST3,0
SLCO1B7,0
RP11-125O5.2,0
SLCO1B1,0
SLCO1A2,0
IAPP,11
PYROXD1,52
RECQL,198
GOLT1B,129
C12orf39,0
GYS2,0
LDHB,2435
RP11-59N23.3,0
RP11-59N23.1,0
KCNJ8,0
ABCC9,0
RP11-729I10.2,0
CMAS,144
ST8SIA1,17
RP11-73M14.1,0
C2CD5,65
RP11-359J14.2,0
RP11-268P4.5,0
RP11-268P4.4,1
ETNK1,211
RP11-114G22.1,0
RP11-449P1.1,0
RP11-153K16.1,0
RP11-153K16.2,1
SOX5,1
RP11-437F6.1,0
RP11-444D3.1,2
RP11-778H2.1,0
LINC00477,0
RP11-625L16.1,0
BCAT1,46
RP11-625L16.3,0
AC026310.1,0
RP11-662I13.2,0
C12orf77,4
RP11-713N11.5,1
LRMP,166
RP11-713N11.4,1
CASC1,0
LYRM5,156
KRAS,295
AC087239.1,0
IFLTD1,47
RP11-443N24.2,0
RP11-443N24.3,1
RP11-443N24.4,0
RASSF8-AS1,10
RASSF8,8
BHLHE41,4
SSPN,10
RP11-283G6.3,0
RP11-283G6.4,0
RP11-283G6.5,0
RP11-612B6.1,0
RP11-513G19.1,0
RP11-612B6.2,10
ITPR2,126
RP11-666F17.1,0
ASUN,86
FGFR1OP2,510
RP11-421F16.3,1
TM7SF3,65
MED21,181
C12orf71,0
RP11-582E3.2,0
STK38L,96
ARNTL2,37
RP11-165P7.1,1
SMCO2,0
PPFIBP1,23
RP11-709A23.1,0
RP11-1060J15.4,0
REP15,1
RP11-1060J15.7,0
MRPS35,271
MANSC4,0
RP11-860B13.1,0
KLHL42,43
RP11-860B13.3,0
PTHLH,0
RP11-993B23.3,1
CCDC91,248
RP11-967K21.1,4
RP11-977P2.1,0
RP11-946L16.1,0
FAR2,29
RP11-996F15.2,3
ERGIC2,341
OVCH1-AS1,3
OVCH1,0
TMTC1,10
RP11-310I24.1,0
RP11-776A13.1,0
RP11-776A13.3,0
RP11-155I9.1,0
IPO8,71
CAPRIN2,60
RP11-77I22.2,0
LINC00941,6
TSPAN11,0
RP11-551L14.4,0
RP11-551L14.6,0
DDX11-AS1,7
DDX11,40
FAM60A,346
AC024940.1,0
RP11-771K4.1,0
DENND5B,21
DENND5B-AS1,0
METTL20,25
AMN1,42
H3F3C,57
RP11-428G5.5,4
KIAA1551,1046
RP11-843B15.2,0
BICD1,50
FGD4,192
DNM1L,207
YARS2,70
PKP2,25
RP11-267D19.1,0
SYT10,0
RP11-438D14.2,0
RP11-847H18.2,0
ALG10,12
RP11-847H18.3,0
RP11-313F23.3,0
RP11-313F23.4,0
ALG10B,6
RP11-804F13.1,0
CPNE8,32
RP11-396F22.1,1
RP11-554L12.1,0
KIF21A,101
ABCD2,32
C12orf40,1
SLC2A13,22
RP11-476D10.1,0
AC079630.2,0
AC079630.4,0
LRRK2,151
MUC19,17
RP11-115F18.1,0
CNTN1,0
PDZRN4,0
RP11-413B19.2,0
RP11-630C16.1,0
RP11-630C16.2,0
GXYLT1,96
YAF2,230
AC020629.1,2
PPHLN1,365
ZCRB1,297
PRICKLE1,3
RP11-328C8.4,0
RP11-609L23.1,0
RP11-25I15.2,0
RP11-25I15.3,0
RP11-547C5.1,0
RP11-547C5.2,3
RP11-118A3.1,0
ADAMTS20,0
RP11-350F4.2,26
PUS7L,150
IRAK4,291
TWF1,125
TMEM117,8
RP11-46I1.1,0
NELL2,94
DBX2,0
RP11-478B9.1,0
ANO6,76
RP11-352M15.1,0
LINC00938,84
ARID2,120
SCAF11,1000
SLC38A1,947
SLC38A2,719
RP11-474P2.2,0
RP11-96H19.1,18
RP11-474P2.4,0
RP11-446N19.1,38
SLC38A4,4
AMIGO2,23
PCED1B,185
RP11-493L12.3,0
RP11-493L12.4,35
RP11-493L12.5,0
RP1-90J4.1,0
RPAP3,75
RP1-197B17.3,12
ENDOU,0
RAPGEF3,3
SLC48A1,18
HDAC7,89
AC004466.1,0
RP5-1057I20.2,0
VDR,18
RP11-89H19.1,1
TMEM106C,141
COL2A1,6
RP1-228P16.3,1
RP1-228P16.4,1
RP1-228P16.5,0
SENP1,30
PFKM,64
ASB8,124
C12orf68,2
DKFZP779L1853,12
OR10AD1,0
RP11-370I10.2,0
H1FNT,0
ZNF641,73
RP11-370I10.6,0
AC024257.1,0
ANP32D,2
C12orf54,46
RP11-722P11.4,0
OR8S1,3
LALBA,0
KANSL2,104
CCNT1,144
LINC00935,0
ADCY6,5
RP11-579D7.2,0
RP11-579D7.4,1
CACNB3,17
DDX23,132
RND1,29
RP11-302B13.5,108
CCDC65,20
FKBP11,622
AC073610.5,0
ARF3,209
WNT10B,3
WNT1,0
DDN,0
RP11-386G11.3,0
RP11-386G11.5,11
PRKAG1,151
KMT2D,88
RHEBL1,23
DHH,0
RP11-386G11.8,0
LMBR1L,148
RP11-386G11.10,2
TUBA1B,1959
TUBA1A,419
TUBA1C,167
RP11-977B10.2,1
RP11-161H23.5,0
RP11-161H23.9,0
PRPH,0
TROAP,52
C1QL4,0
DNAJC22,7
SPATS2,120
KCNH3,3
MCRS1,133
PRPF40B,6
RP11-133N21.10,0
FAM186B,0
FMNL3,24
TMBIM6,1354
NCKAP5L,79
BCDIN3D-AS1,1
BCDIN3D,27
RP11-70F11.7,0
FAIM2,1
RP11-70F11.11,0
RP11-70F11.8,0
AQP2,0
RP11-469H8.6,0
RP11-469H8.8,0
AQP5,0
AQP6,0
RACGAP1,29
ASIC1,0
SMARCD1,138
GPD1,0
COX14,693
CERS5,96
LIMA1,69
RP3-405J10.4,0
AC140061.12,0
FAM186A,7
LARP4,81
DIP2B,87
ATF1,167
TMPRSS12,0
METTL7A,140
HIGD1C,0
SLC11A2,77
LETMD1,212
CSRNP2,37
TFCP2,57
POU6F1,12
AC139768.1,0
DAZAP2,779
SMAGP,93
BIN2,1213
CELA1,24
GALNT6,56
SLC4A8,18
RP11-607P23.1,0
SCN8A,0
RP11-923I11.3,0
AC068987.1,0
RP11-923I11.6,0
RP11-923I11.4,0
RP11-923I11.5,0
ANKRD33,0
ACVRL1,0
ACVR1B,23
GRASP,91
NR4A1,504
RP11-1100L3.8,0
C12orf44,274
RP11-1100L3.7,0
KRT80,0
C12orf80,0
LINC00592,0
KRT7,1
RP3-416H24.1,0
KRT86,30
RP11-845M18.7,0
KRT81,13
RP11-845M18.6,0
KRT83,0
AC121757.1,0
KRT85,0
KRT84,0
RP3-416H24.4,0
KRT82,0
RP11-1020M18.10,0
KRT75,0
KRT6B,0
KRT6C,0
KRT6A,0
KRT5,0
AC055736.1,0
KRT71,0
KRT74,0
KRT72,14
RP11-641A6.2,8
KRT73,6
KRT2,5
KRT1,100
KRT77,0
RP11-641A6.3,0
KRT76,0
KRT3,0
KRT4,0
KRT79,0
KRT78,0
KRT8,115
KRT18,155
EIF4B,1772
RP11-983P16.4,5
TENC1,3
SPRYD3,51
IGFBP6,31
