,BMET5_Tumor
RP11-85L21.4,1
LINC00087,0
LINC00633,0
RP11-85L21.6,0
CT55,0
ZNF75D,47
RP13-210D15.4,0
ZNF449,18
RP11-265D19.6,0
LINC00086,1
DDX26B-AS1,4
DDX26B,102
CT45A1,0
CT45A2,0
CT45A3,0
CT45A4,0
CT45A5,2
CT45A6,0
SAGE1,0
MMGT1,136
SLC9A6,30
FHL1,140
MAP7D3,172
GPR112,0
BRS3,0
HTATSF1,206
VGLL1,0
CD40LG,303
ARHGEF6,220
RP11-1114A5.4,57
RBMX,1270
GPR101,0
RP1-137H15.2,0
ZIC3,2
RP6-27P15.2,0
FGF13,16
FGF13-AS1,0
F9,0
MCF2,3
ATP11C,78
CXorf66,0
RP11-364B14.1,0
AC004070.1,0
SOX3,0
XXyac-YR29IB3.1,0
LINC00632,10
CDR1,0
RP11-298A8.2,0
SPANXB2,0
SPANXB1,0
LDOC1,43
SPANXC,0
SPANXA1,0
SPANXA2,0
RP1-171K16.5,0
SPANXD,0
MAGEC3,0
MAGEC1,0
MAGEC2,0
SPANXN4,0
GS1-256O22.5,0
SPANXN3,0
SLITRK4,100
SPANXN2,0
RP3-526F5.2,0
UBE2NL,11
RP11-143G3.1,0
SPANXN1,0
SLITRK2,0
TMEM257,0
CXorf51B,0
CXorf51A,0
L29074.3,0
FMR1,110
FMR1NB,0
AC002368.4,0
AFF2,1
IDS,800
IDS,0
AF011889.2,1
LINC00893,24
CXorf40A,71
RP5-937E21.8,0
MAGEA9B,0
HSFX2,0
TMEM185A,69
MAGEA11,0
HSFX1,0
MAGEA9,0
MAGEA8-AS1,0
MAGEA8,0
CXorf40B,156
XX-FW81066F1.2,0
LINC00894,4
MAMLD1,4
MTM1,94
MTMR1,42
CD99L2,63
AF003626.1,0
HMGB3,271
GPR50-AS1,0
GPR50,0
AF003625.3,0
VMA21,560
WI2-80269A6.1,0
XX-FW80269A6.1,0
PASD1,0
PRRG3,7
FATE1,1
CNGA2,0
RP11-366F6.2,0
MAGEA4,0
GABRE,9
MAGEA10,1
RP11-329E24.6,0
GABRA3,0
GABRQ,0
MAGEA6,0
CSAG3,0
MAGEA2B,0
RP1-14D6.7,0
MAGEA12,0
CSAG1,0
MAGEA2,0
CSAG2,0
MAGEA3,0
CETN2,182
NSDHL,41
ZNF185,14
PNMA5,20
PNMA3,15
PNMA6C,3
PNMA6A,0
PNMA6D,0
PNMA6B,0
U82670.4,0
MAGEA1,0
ZNF275,39
ZFP92,0
U82695.10,2
TREX2,1
HAUS7,27
U82695.9,0
BGN,319
ATP2B3,0
FAM58A,70
RP11-66N11.8,46
RP11-66N11.7,0
DUSP9,0
PNCK,0
SLC6A8,23
BCAP31,877
ABCD1,44
U52111.14,2
PLXNB3,0
SRPK3,2
IDH3G,678
SSR4,5003
PDZD4,10
L1CAM,0
LCA10,1
AVPR2,2
ARHGAP4,359
NAA10,881
RENBP,170
HCFC1,125
HCFC1-AS1,0
TMEM187,61
IRAK1,179
MECP2,307
OPN1LW,0
TEX28P2,0
OPN1MW,0
TEX28P1,0
OPN1MW2,0
TEX28,0
TKTL1,32
XX-FW83128A1.2,0
FLNA,892
EMD,231
RPL10,98297
DNASE1L1,135
TAZ,105
ATP6AP1,595
GDI1,236
FAM50A,107
PLXNA3,18
LAGE3,528
UBL4A,107
SLC10A3,56
FAM3A,205
G6PD,259
IKBKG,166
CTAG1A,0
CTAG1B,0
CTAG2,0
GAB3,99
DKC1,314
MPP1,383
SMIM9,0
F8,27
H2AFB1,0
F8A1,39
FUNDC2,448
MTCP1,7
CMC4,15
BRCC3,166
VBP1,478
RAB39B,60
CLIC2,85
RP13-228J13.1,2
H2AFB2,0
F8A2,0
F8A3,0
H2AFB3,0
TMLHE-AS1,1
RP11-218L14.4,0
TMLHE,66
SPRY3,2
VAMP7,236
IL9R,3
WASIR1,4
AC144568.2,0
OR4F21,0
RP11-585F1.10,0
ZNF596,13
RP5-855D21.1,1
RP5-855D21.2,1
FAM87A,0
FBXO25,157
RP11-91J19.3,0
RP11-91J19.4,7
TDRP,6
ERICH1,548
ERICH1-AS1,3
CTD-2281E23.3,0
CTD-2281E23.1,0
AF067845.1,0
DLGAP2,1
RP11-666I19.2,0
CLN8,225
CTD-2336O2.1,271
ARHGEF10,49
KBTBD11-OT1,0
RP11-439C15.4,0
KBTBD11,22
RP11-439C15.5,0
RP11-1049H7.2,0
MYOM2,44
AC133633.2,0
AC133633.1,0
RP11-378A12.1,0
RP11-134O21.1,6
GS1-57L11.1,1
CSMD1,0
RP5-991O23.1,0
RP11-281H11.1,0
RP11-158A14.1,0
RP11-124B13.1,1
RP11-115C21.2,62
MCPH1,122
ANGPT2,94
CTD-2541M15.3,0
CTD-2541M15.1,5
CTD-2541M15.4,16
AGPAT5,113
GS1-24F4.2,0
DEFB1,15
DEFA6,0
GS1-24F4.3,0
DEFA4,2
DEFA1,0
DEFA1B,0
DEFA3,9
DEFA5,0
FAM66B,2
ZNF705G,0
DEFB4B,0
DEFB103B,0
SPAG11B,0
DEFB104B,0
DEFB106B,0
DEFB105B,0
DEFB107B,0
PRR23D1,0
PRR23D2,0
DEFB107A,0
DEFB105A,0
DEFB106A,0
DEFB104A,0
SPAG11A,0
DEFB103A,0
DEFB4A,0
ZNF705B,0
FAM66E,1
FAM85B,13
LRLE1,0
SGK223,21
CTA-398F10.1,1
CTA-398F10.2,7
CTD-3023L14.3,0
CTD-3023L14.1,0
CTD-3023L14.2,0
CLDN23,9
RP11-211C9.1,0
MFHAS1,76
ERI1,97
PPP1R3B,43
RP11-10A14.3,1
RP11-10A14.4,3
RP11-10A14.6,0
RP11-10A14.5,2
RP11-115J16.1,0
RP11-10A14.7,0
RP11-115J16.3,0
RP11-115J16.2,0
RP11-375N15.2,0
TNKS,111
LINC00599,0
RP11-1E4.1,0
MSRA,41
RP11-981G7.2,1
RP11-981G7.3,0
PRSS51,0
RP11-981G7.6,1
PRSS55,0
RP1L1,10
C8orf74,0
SOX7,13
SOX7,0
CTD-2135J3.3,0
PINX1,81
RP11-177H2.2,0
XKR6,8
AF131215.6,0
AF131215.5,14
AF131215.8,0
LINC00529,0
MTMR9,102
AF131216.6,0
SLC35G5,7
AF131216.5,0
C8orf12,0
FAM167A,2
BLK,117
RP11-148O21.6,1
RP11-148O21.3,0
RP11-148O21.4,1
RP11-148O21.2,0
LINC00208,1
GATA4,0
C8orf49,1
NEIL2,121
FDFT1,367
RP11-297N6.4,23
CTSB,2810
DEFB136,0
DEFB135,0
DEFB134,0
RP11-481A20.11,19
DEFB130,0
ZNF705D,0
FAM66D,10
USP17L2,0
FAM86B1,17
FAM85A,37
DEFB130,0
LINC00965,4
FAM86B2,1
RP11-419I17.1,1
LONRF1,38
RP11-252C15.1,1
LINC00681,0
KIAA1456,24
DLC1,38
RP11-10C8.2,0
RP11-145O15.3,0
C8orf48,1
RP11-480O10.1,0
SGCZ,0
RP11-3G21.1,0
TUSC3,30
RP11-77B22.2,0
MSR1,51
RP11-13N12.2,0
RP11-13N12.1,0
FGF20,3
MICU3,9
RP11-468H14.2,1
ZDHHC2,98
RP11-242F4.2,4
CNOT7,446
VPS37A,185
MTMR7,0
SLC7A2,20
PDGFRL,66
MTUS1,41
RP11-326L2.1,0
RP11-156K13.1,0
FGL1,10
RP11-156K13.2,0
RP11-156K13.3,0
PCM1,938
ASAH1,997
CTD-2547L16.1,9
NAT1,41
NAT2,0
PSD3,31
RP11-161I2.1,1
RP11-420B22.1,0
RP11-1080G15.1,0
RP11-1080G15.2,0
RP11-618M23.2,0
RP11-618M23.4,0
SH2D4A,50
CSGALNACT1,98
RP11-1105O14.1,0
INTS10,310
LPL,107
AC100802.3,0
SLC18A1,0
ATP6V1B2,547
LZTS1,1
LZTS1-AS1,0
RP11-563N12.2,0
RP11-108E14.1,0
RP11-369E15.1,0
RP11-369E15.3,7
RP11-369E15.4,0
RP11-369E15.2,0
RP11-421P23.1,0
RP11-421P23.2,0
RP11-24P4.1,0
GFRA2,10
DOK2,1008
XPO7,86
NPM2,35
FGF17,0
DMTN,12
FAM160B2,40
NUDT18,7
HR,1
REEP4,190
LGI3,0
SFTPC,0
BMP1,30
PHYHIP,1
POLR3D,155
CTD-2530N21.4,0
PIWIL2,16
SLC39A14,32
PPP3CC,168
RP11-582J16.4,7
SORBS3,94
RP11-582J16.3,1
PDLIM2,283
AC037459.4,0
C8orf58,13
CCAR2,66
RP11-582J16.5,8
BIN3,100
EGR3,125
PEBP4,1
RP11-87E22.2,0
RP11-875O11.1,7
RHOBTB2,18
TNFRSF10B,55
RP11-875O11.2,0
RP11-875O11.3,0
TNFRSF10C,14
TNFRSF10D,70
RP11-1149O23.2,2
TNFRSF10A,60
RP11-1149O23.4,10
CHMP7,134
R3HCC1,212
LOXL2,13
ENTPD4,116
CTC-756D1.2,0
CTC-756D1.3,0
SLC25A37,509
AC051642.1,0
FP15737,0
NKX3-1,127
NKX2-6,0
RP11-175E9.1,0
RP11-213G6.2,0
STC1,2
RP11-203E8.1,1
ADAM28,218
RP11-624C23.1,6
ADAMDEC1,122
ADAM7,3
RP11-561E1.1,0
GS1-72M22.1,0
NEFM,16
CTD-2168K21.2,1
CTD-2168K21.1,0
DOCK5,161
GNRH1,14
RP11-395I14.2,0
KCTD9,81
CDCA2,25
RP11-219J21.1,0
RP11-219J21.2,0
RP11-299D14.2,0
EBF2,7
PPP2R2A,356
BNIP3L,651
PNMA2,7
DPYSL2,173
ADRA1A,1
RP11-521M14.2,0
RP11-521M14.1,0
STMN4,0
TRIM35,57
PTK2B,281
CHRNA2,0
EPHX2,52
CLU,319
SCARA3,14
CCDC25,359
RP11-16P20.3,0
ESCO2,51
PBK,19
SCARA5,19
RP11-597M17.1,1
NUGGC,31
ELP3,86
RP11-380I10.4,2
PNOC,47
ZNF395,62
FBXO16,8
RP11-181B11.2,0
FZD3,46
EXTL3,32
EXTL3-AS1,9
INTS9,35
RP11-662B19.2,2
HMBOX1,155
CTD-2647L4.5,0
KIF13B,128
CTD-2647L4.1,0
DUSP4,182
RP11-486M23.1,1
RP11-486M23.2,0
LINC00589,1
AC145110.1,12
RP11-94H18.1,0
RP11-94H18.2,0
RP11-489E7.1,0
FAM183CP,0
TMEM66,3872
RP11-489E7.4,2
LEPROTL1,859
MBOAT4,0
RP11-51J9.5,159
DCTN6,293
RP11-51J9.4,0
RP11-51J9.6,5
RBPMS-AS1,1
RBPMS,28
GTF2E2,90
CTD-2373N4.5,0
SMIM18,0
GSR,40
PPP2CB,91
TEX15,0
PURG,1
WRN,82
RP11-363L24.3,0
RP11-566H8.3,0
RP11-566H8.1,0
NRG1,25
RP11-1002K11.1,4
RP11-11N9.4,133
RP11-722E23.2,4
FUT10,27
TTI2,47
MAK16,70
RNF122,10
DUSP26,12
RP11-317N12.1,0
RP1-273G13.3,0
RP11-431M3.1,0
RP1-84O15.2,0
RP11-431M3.2,0
RP11-258J10.1,0
UNC5D,0
AC012215.1,0
RP11-473J6.1,0
RP11-89M20.2,0
RP11-962G15.1,0
KCNU1,0
RP11-419C23.1,0
RP11-527N22.1,0
RP11-527N22.2,0
RP11-150O12.1,2
RP11-150O12.2,0
RP11-150O12.5,0
RP11-150O12.3,10
RP11-150O12.4,0
RP11-346L1.2,3
ZNF703,56
RP11-863K10.2,1
RP11-863K10.7,3
ERLIN2,115
PROSC,355
GPR124,20
BRF2,72
RAB11FIP1,445
GOT1L1,0
ADRB3,0
EIF4EBP1,1091
ASH2L,193
RP11-90P5.5,0
STAR,4
RP11-90P5.2,6
LSM1,780
BAG4,109
DDHD2,127
PPAPDC1B,553
WHSC1L1,509
RP11-513D5.5,0
RP11-513D5.2,0
RP11-350N15.5,9
LETM2,35
RP11-350N15.3,0
RP11-350N15.6,0
FGFR1,102
RP11-350N15.4,0
C8orf86,2
RP11-675F6.3,0
RP11-675F6.4,0
RP11-495O10.1,0
TACC1,426
RP11-723D22.3,0
PLEKHA2,221
CTD-2544N14.3,14
HTRA4,8
TM2D2,237
ADAM9,189
ADAM32,11
RP11-122L4.1,0
CTD-2024D23.1,0
ADAM18,0
ADAM2,7
IDO1,12
RP11-44K6.3,0
RP11-44K6.4,1
IDO2,2
RP11-359E19.1,0
RP11-359E19.2,0
C8orf4,193
RP11-470M17.2,0
CTA-392C11.1,0
CTA-392C11.2,0
RP11-301G7.1,0
ZMAT4,1
RP11-465K16.1,0
SFRP1,2
RP11-15G16.1,0
GOLGA7,553
GINS4,68
RP11-360L9.4,0
RP11-360L9.7,3
AGPAT6,128
RP11-360L9.8,1
NKX6-3,0
ANK1,55
RP11-930P14.1,0
RP11-930P14.2,6
KAT6A,353
RP11-589C21.6,52
RP11-589C21.5,13
AP3M2,120
PLAT,55
RP11-231D20.2,37
IKBKB,238
POLB,213
DKK4,0
VDAC3,1198
SLC20A2,93
RP11-503E24.2,1
SMIM19,529
RP11-503E24.3,3
CHRNB3,0
RP11-412B14.1,0
CHRNA6,1
THAP1,185
RNF170,197
HOOK3,401
RP11-598P20.5,0
FNTA,664
POMK,12
HGSNAT,125
LINC00293,0
RP11-350F16.1,0
RP11-350F16.2,0
RP11-1134I14.8,1
SPIDR,161
CEBPD,248
PRKDC,655
MCM4,99
UBE2V2,662
RP11-567J20.3,0
RP11-770E5.1,0
RP11-567J20.2,0
AC026904.1,0
RP11-567J20.1,0
RP11-770E5.3,0
RP11-770E5.2,0
EFCAB1,0
SNAI2,55
C8orf22,4
RP11-10H3.1,1
RP11-738G5.1,0
RP11-738G5.2,0
RP11-109P6.2,0
RP11-401N18.1,0
SNTG1,0
RP11-401H2.1,0
PXDNL,1
RP11-11C20.3,7
PCMTD1,634
AC090186.1,101
RP11-110G21.1,57
RP11-546K22.3,7
RP11-546K22.1,1
RP11-546K22.2,0
ST18,29
RP11-26M5.3,1
RP11-26M5.2,0
RP11-1023P17.2,0
FAM150A,0
RB1CC1,486
NPBWR1,0
RP11-162D9.3,0
OPRK1,20
RP11-1081M5.2,1
RP11-1081M5.1,0
RP11-400K9.3,0
RP11-400K9.4,24
ATP6V1H,442
RGS20,0
RP11-1070A24.2,0
TCEA1,1844
RP11-30L15.6,4
LYPLA1,747
MRPL15,568
SOX17,3
RP11-53M11.3,0
RP1,1
XKR4,5
RP11-386G21.1,0
RP11-386G21.2,0
RP11-628E19.2,0
TMEM68,128
TGS1,268
LYN,230
RP11-446E9.2,2
RPS20,39893
CTA-397H3.3,0
MOS,0
PLAG1,26
CHCHD7,602
RP11-140I16.3,5
SDR16C5,3
PENK,5
RP11-17A4.2,5
LINC00968,6
RP11-17A4.3,0
RP11-17A4.4,0
IMPAD1,112
RP11-513O17.2,0
RP11-513O17.3,1
LINC00588,0
RP11-756K15.2,0
RP11-246K15.1,0
RP11-388G22.1,0
CTD-2339F6.1,4
RP11-44D19.1,0
RP11-1112C15.1,0
FAM110B,14
RP11-1112C15.2,0
RP11-648L3.2,0
UBXN2B,144
CYP7A1,0
SDCBP,1463
NSMAF,127
TOX,60
RP11-25K19.1,45
RP11-379I19.1,0
RP11-379I19.3,0
RP11-27P7.1,0
CA8,9
RP11-163N6.2,11
RAB2A,1084
RP11-91I20.4,1
RP11-91I20.3,5
RP11-91I20.2,1
RP11-91I20.1,0
CHD7,82
RP11-33I11.2,0
AC022182.1,3
AC022182.3,43
CLVS1,0
RP11-787D18.2,0
RP11-787D18.1,0
ASPH,313
RP11-280G9.1,1
RP11-705O24.1,1
RP11-705O24.3,0
RP11-705O24.2,0
NKAIN3,2
RP11-577N1.1,0
RP11-659E9.2,8
GGH,185
RP11-659E9.4,0
TTPA,2
YTHDF3-AS1,77
YTHDF3,187
RP11-16E18.3,7
CTD-3046C4.1,0
RP11-45K10.2,0
RP11-573J24.1,0
RP11-32K4.1,0
RP11-579E24.2,0
RP11-579E24.1,17
LINC00966,0
RP11-21C4.1,1
BHLHE22,0
CYP7B1,19
RP11-1D12.2,1
CTD-3025N20.2,7
CTD-3025N20.3,9
ARMC1,351
MTFR1,88
RP11-707M3.3,11
PDE7A,312
CTD-2532N20.1,6
DNAJC5B,40
AC084082.3,0
TRIM55,0
CRH,1
LINC00967,0
RP11-346I3.4,3
RRS1,180
ADHFE1,34
C8orf46,6
MYBL1,79
VCPIP1,144
C8orf44-SGK3,5
C8orf44,128
SGK3,132
MCMDC2,14
TCF24,0
PPP1R42,0
COPS5,577
CSPP1,132
ARFGEF1,287
RP11-7F18.2,1
CPA6,5
RP11-396J6.1,0
PREX2,13
RP11-403D15.2,0
RP11-664D7.4,0
C8orf34,9
RP11-865I6.2,0
RP11-600K15.1,0
RP11-21C17.1,0
RP11-744J10.3,0
SULF1,64
SLCO5A1,28
RP11-102F4.2,0
RP11-159H10.3,18
AC090574.1,0
PRDM14,0
NCOA2,210
Metazoa_SRP,1
RP11-333A23.4,6
TRAM1,1065
AC120194.1,1
RP11-382J12.1,31
LACTB2,206
XKR9,3
RP11-326E22.1,0
EYA1,1
RP11-1102P16.1,6
RP11-1144P22.1,1
RP11-281N10.1,0
RP11-383H13.1,30
MSC,57
TRPA1,0
RP11-142A23.1,0
RP11-351E7.1,0
KCNB2,0
RP11-1145L24.1,0
RP11-531A24.3,0
TERF1,422
RP11-531A24.7,0
RP11-531A24.5,4
SBSPON,2
RPL7,59698
RDH10,57
RP11-434I12.2,0
RP11-434I12.3,0
RP11-434I12.4,0
STAU2-AS1,5
STAU2,181
RP11-463D19.1,0
RP11-463D19.2,0
UBE2W,294
TCEB1,1628
TMEM70,528
LY96,762
RP11-6I2.3,4
RP11-6I2.4,0
RP1-16A9.1,1
JPH1,9
GDAP1,57
CTD-2320G14.2,0
RP11-758M4.1,1
RP11-730G20.1,10
RP11-758M4.4,0
PI15,1
RP11-3N13.2,1
CRISPLD1,117
RP11-300E4.2,0
RP11-697M17.2,0
CASC9,40
HNF4G,6
RP11-706J10.2,0
LINC01109,0
LINC01111,0
ZFHX4-AS1,6
ZFHX4,37
RP11-48D4.2,0
PEX2,354
RP11-38H17.1,13
RP11-91P17.1,0
RP11-594N15.2,1
PKIA,28
ZC2HC1A,71
IL7,24
RP11-79H23.3,0
RP11-1114I9.1,0
STMN2,0
HEY1,19
RP11-27N21.3,6
RP11-26J3.1,0
MRPS28,411
TPD52,1062
RP11-92K15.3,4
RP11-92K15.1,0
RP11-941H19.3,0
Y_RNA,14
ZBTB10,126
RP11-48B3.3,15
RP11-48B3.4,8
ZNF704,59
PAG1,348
RP11-172E10.1,0
RP11-1149M10.1,1
RP11-1149M10.2,8
RP11-363E6.4,1
RP11-363E6.3,7
FABP5,3500
RP11-157I4.4,0
PMP2,0
FABP9,0
FABP4,152
RP11-257P3.3,1
FABP12,0
IMPA1,130
SLC10A5,9
ZFAND1,623
CHMP4C,90
RP13-923O23.6,0
SNX16,93
RP11-354A14.1,0
RP11-99H20.1,0
RP11-653B10.1,0
RP11-731N10.1,0
CTD-2272D18.1,0
RP11-51M18.1,3
RP11-120I21.2,1
RALYL,2
LRRCC1,125
RP11-219B4.7,6
E2F5,18
RP11-219B4.3,0
C8orf59,1513
CA13,27
RP11-219B4.5,0
RP11-219B4.6,0
CA1,358
CA3,6
RP11-317J10.2,10
CA2,334
RP11-317J10.4,0
REXO1L1P,0
REXO1L11P,0
REXO1L10P,0
CTA-392E5.1,15
ATP6V0D2,61
PSKH2,0
CTD-3118D11.2,0
CTD-3118D11.3,0
SLC7A13,1
WWP1,168
RMDN1,378
CPNE3,719
CNGB3,7
RP11-386D6.1,13
RP11-386D6.2,2
CNBD1,0
AF121898.3,4
DCAF4L2,0
CTB-118P15.2,1
MMP16,4
RP11-586K2.1,3
RP11-642C5.1,0
RP11-37B2.1,87
RIPK2,356
OSGIN2,64
NBN,369
DECR1,780
CALB1,0
LINC00534,0
LINC01030,0
TMEM64,48
RP11-68L18.1,1
NECAB1,14
RP11-662G23.1,3
C8orf88,32
TMEM55A,214
GS1-251I9.3,0
GS1-251I9.4,637
OTUD6B,70
LRRC69,133
SLC26A7,0
RP11-122C21.1,0
RUNX1T1,16
GS1-5L10.1,0
RP11-700E23.2,0
RP11-700E23.1,0
RP11-587H10.1,0
RP11-587H10.2,0
RP11-100L22.1,0
RP11-100L22.4,0
RP11-100L22.3,0
CTD-3239E11.2,0
TRIQK,151
AC117834.1,1
C8orf87,0
LINC00535,0
RP11-388K12.1,0
AC016885.1,0
RP11-388K12.2,0
FAM92A1,63
CTD-2006H14.2,20
RP11-10N23.2,1
RBM12B,127
RP11-10N23.4,0
RBM12B-AS1,0
RP11-10N23.5,1
TMEM67,32
RP3-388N13.3,0
PDP1,80
MIR378D2,2
KB-1184D12.1,0
CDH17,0
GEM,100
RAD54B,8
FSBP,2
KIAA1429,182
RP11-267M23.3,1
AC023632.1,0
RP11-267M23.4,6
RP11-22C11.2,37
ESRP1,95
DPY19L4,140
KB-1608C10.2,3
INTS8,145
CCNE2,55
RP11-347C18.5,4
NDUFAF6,143
TP53INP1,99
MIR3150A,0
RP11-320N21.2,0
PLEKHF2,102
KB-1047C11.2,5
KB-1047C11.1,0
C8orf37,24
RP11-90D11.1,2
RP11-31K23.2,0
KB-1043D8.8,0
GDF6,1
UQCRB,12195
KB-1043D8.6,2
MTERFD1,118
PTDSS1,272
KB-1448A5.1,0
SDC2,191
CPQ,209
KB-1958F4.2,0
KB-1000E4.2,0
TSPYL5,13
MTDH,779
LAPTM4B,51
MATN2,18
RPL30,60554
KB-1208A12.3,225
C8orf47,5
HRSP12,146
POP1,48
NIPAL2,53
KB-1458E12.1,0
STK3,150
KCNS2,0
KB-1517D11.4,0
KB-1205A7.2,0
RP11-44N12.5,0
OSR2,71
RP11-44N12.2,0
RP11-410L14.2,66
VPS13B,157
CTD-2340D6.2,0
RP11-402L5.1,2
COX6C,6865
RGS22,0
FBXO43,22
POLR2K,1076
SPAG1,37
RNF19A,694
KB-1991G8.1,0
KB-173C10.2,1
KB-173C10.1,0
KB-1615E4.2,2
KB-1615E4.3,0
ANKRD46,110
SNX31,2
KB-1083B1.1,0
PABPC1,10932
YWHAZ,2133
RP11-302J23.1,8
KB-1460A1.1,1
KB-1460A1.3,0
KB-1460A1.5,18
ZNF706,1336
KB-1410C5.5,1
KB-1410C5.2,2
KB-1410C5.3,0
KB-1930G5.3,0
KB-1930G5.4,0
KB-1562D12.1,110
GRHL2,27
NCALD,85
KB-1107E3.1,0
RRM2B,99
KB-431C1.4,59
UBR5,289
KB-431C1.5,2
KB-1980E6.3,12
ODF1,0
KLF10,502
KB-1732A1.1,21
AZIN1,562
KB-1254G8.1,2
KB-1507C5.2,11
KB-1507C5.4,14
KB-1639H6.2,0
ATP6V1C1,349
KB-1639H6.4,0
C8orf56,16
BAALC,19
RP11-318M2.2,0
RP11-318M2.3,0
FZD6,27
CTHRC1,107
RP11-1C8.6,5
SLC25A32,113
DCAF13,316
RP11-1C8.5,4
RP11-1C8.7,0
RP11-1C8.4,0
RIMS2,14
DPYS,0
DCSTAMP,4
LRP12,31
RP11-127H5.1,0
RP11-574O7.1,0
ZFPM2,2
RP11-642D21.2,0
RP11-152P17.3,0
RP11-778D12.2,0
RP11-395G23.3,7
OXR1,487
RP11-649G15.2,3
ABRA,1
ANGPT1,73
RSPO2,11
EIF3E,6838
RP11-35G22.1,0
EMC2,245
RP11-790J24.1,0
TMEM74,1
RP11-1084E5.1,9
TRHR,0
NUDCD1,103
RP11-122A21.2,1
ENY2,1659
PKHD1L1,15
EBAG9,353
SYBU,25
RP11-422N16.3,0
KCNV1,0
RP11-696P8.2,0
RP11-211F2.1,0
RP11-238I10.1,0
KB-1299A7.2,0
RP11-946L20.2,0
RP11-946L20.4,0
RP11-114O8.1,0
RP11-1101K5.1,0
RP11-58O3.2,0
CSMD3,10
RP11-67H2.1,0
RP11-267L5.1,0
TRPS1,187
AF178030.2,1
LINC00536,0
RP11-536K17.1,0
EIF3H,4483
UTP23,172
RAD21,700
RAD21-AS1,4
AARD,9
SLC30A8,2
MED30,459
EXT1,101
SAMD12,47
AC023590.1,39
TNFRSF11B,11
COLEC10,3
RP11-278I4.2,0
MAL2,48
RP11-4K16.2,0
NOV,40
RP11-775B15.2,0
ENPP2,58
TAF2,170
DSCC1,75
KB-1471A8.1,7
DEPTOR,109
RP11-760H22.2,8
COL14A1,19
MRPL13,628
MTBP,32
SNTB1,46
RP11-713M15.1,6
RP11-713M15.2,0
RP11-369K17.1,0
HAS2,12
HAS2-AS1,0
RP11-3G20.1,0
RP11-3G20.2,0
RP11-785H20.1,0
RP11-398G24.2,0
RP11-94A24.1,1
RP11-96B2.1,2
LINC01151,0
RP11-973F15.2,0
RP11-44N11.2,7
RP11-44N11.3,0
ZHX2,54
RP11-557C18.4,0
RP11-557C18.3,0
DERL1,372
TBC1D31,81
FAM83A,6
RP11-539E17.5,0
FAM83A-AS1,0
C8orf76,142
ZHX1-C8ORF76,12
ZHX1,230
ATAD2,215
WDYHV1,91
FBXO32,146
RP11-174I12.2,0
CTD-2552K11.2,0
KLHL38,0
ANXA13,1
FAM91A1,176
FER1L6,0
RP11-245A18.1,0
FER1L6-AS1,0
RP11-959I15.4,0
FER1L6-AS2,1
RP11-37N22.1,13
RP11-383J24.1,3
RP11-383J24.6,24
TMEM65,27
TRMT12,43
RNF139-AS1,102
RNF139,124
TATDN1,680
RP11-158K1.3,15
NDUFB9,2601
MTSS1,528
RP11-532M24.1,2
RP11-1082L8.4,0
RP11-1082L8.3,2
LINC00964,7
RP11-1082L8.2,0
ZNF572,5
RP11-6D1.3,1
SQLE,265
KIAA0196,105
KIAA0196-AS1,0
NSMCE2,272
RP11-550A5.2,0
TRIB1,166
RP11-136O12.2,0
RP11-697B24.1,0
LINC00861,272
RP11-622O11.4,1
RP11-65D17.1,0
RP11-103H7.1,0
RP11-103H7.2,0
RP11-103H7.3,1
FAM84B,71
RP11-103H7.5,0
RP11-89K10.1,4
RP11-351C8.1,0
PCAT1,32
PCAT2,0
CASC19,2
CCAT1,1
CASC8,27
RP11-382A18.2,5
POU5F1B,2
CASC11,2
MYC,809
TMEM75,0
LINC00977,0
CCDC26,7
RP11-26E5.1,0
RP11-419K12.1,0
GSDMC,1
RP11-473O4.5,0
FAM49B,1072
RP11-473O4.4,3
RP11-473O4.3,0
ASAP1,176
KB-1568E2.1,0
ADCY8,0
RP11-737F9.1,0
RP11-381I15.1,0
CTD-2501M5.1,0
EFR3A,188
OC90,0
OC90,0
HHLA1,0
KCNQ3,2
HPYR1,0
LRRC6,16
TMEM71,157
PHF20L1,264
AF230666.2,0
TG,4
SLA,1042
WISP1,2
NDRG1,337
ST3GAL1,387
RP11-629O1.2,25
CTD-2588J1.1,0
CTD-2309H9.3,0
RP11-157E21.1,1
RP11-513H8.1,1
ZFAT,19
ZFAT-AS1,0
CTD-2342N23.3,0
AC083843.1,24
AC083843.2,1
AC083843.3,0
RP11-1057B8.2,0
RP11-452N4.1,0
RP11-343P9.1,0
KHDRBS3,18
RP11-149P24.1,0
RP11-431D12.1,0
RP11-30J20.1,2
RP11-238K6.1,0
RP11-238K6.2,0
RP11-489O18.1,0
FAM135B,1
COL22A1,2
RP11-324F11.1,0
CTD-2534J5.1,0
RP11-398H6.1,2
KCNK9,0
TRAPPC9,88
RP11-284H18.1,0
C8orf17,1
CTA-204B4.2,36
CHRAC1,329
CASC7,174
AGO2,61
PTK2,102
RP11-128L5.1,0
DENND3,74
RP11-809O17.1,56
SLC45A4,15
RP11-10J21.4,0
RP11-10J21.3,1
RP11-10J21.5,0
RP11-10J21.6,0
CTD-3064M3.1,0
GPR20,1
CTD-3064M3.4,4
PTP4A3,156
CTD-3064M3.7,1
AC138647.1,0
RP11-953B20.1,0
LINC00051,0
TSNARE1,13
RP13-467H17.1,0
BAI1,0
ARC,4
AP006547.3,0
AC145123.2,0
PSCA,13
