,BMET5_Distal
CTD-3065J16.6,1
OPLAH,1
CTD-3065J16.9,2
EXOSC4,88
GPAA1,203
CYC1,221
SHARPIN,89
MAF1,62
KIAA1875,5
FAM203A,0
MROH1,39
KM-PA-2,0
SCXB,0
FAM203B,0
BOP1,0
SCXA,0
HSF1,90
GS1-393G12.12,4
DGAT1,23
SCRT1,0
TMEM249,0
GS1-393G12.13,0
SLC52A2,102
FBXL6,8
ADCK5,46
CPSF1,54
GS1-393G12.14,1
SLC39A4,76
VPS28,646
TONSL,79
AC084125.4,0
CYHR1,110
CTD-2517M22.16,0
KIFC2,6
FOXH1,0
PPP1R16A,28
GPT,6
MFSD3,16
RECQL4,1
CTD-2517M22.17,0
LRRC14,19
LRRC24,2
C8orf82,3
ARHGAP39,2
CTD-2517M22.9,0
AF186192.1,0
AF186192.6,0
ZNF251,13
ZNF34,26
RPL8,11429
ZNF517,21
ZNF7,158
COMMD5,102
ZNF250,42
ZNF16,47
RP5-1047A19.4,0
ZNF252P-AS1,3
C8orf33,96
MIR1302-9,6
FAM138C,0
RP11-143M1.2,0
RP11-143M1.3,0
RP11-143M1.4,0
FOXD4,0
CBWD1,62
C9orf66,19
DOCK8,565
RP11-59O6.3,0
RP11-165F24.3,0
KANK1,58
RP11-130C19.3,1
DMRT1,1
DMRT3,0
DMRT2,0
SMARCA2,204
RP11-264I13.2,0
RP11-125B21.2,3
RP11-91N2.3,0
VLDLR,2
KCNV2,0
KIAA0020,158
RP11-32F11.2,0
RFX3,54
AL365202.1,0
RP11-509J21.1,16
RP11-509J21.2,4
RP11-509J21.3,14
RP11-509J21.4,0
GLIS3,2
RP11-252M18.3,0
GLIS3-AS1,0
RP11-358M14.2,0
SLC1A1,1
SPATA6L,48
PPAPDC2,49
RP11-6J24.6,21
CDC37L1,120
AK3,173
RCL1,28
RP11-125K10.5,0
AL158147.2,0
JAK2,80
AL161450.1,0
INSL6,0
INSL4,0
RLN2,33
RLN1,15
RP11-12D24.10,1
PLGRKT,109
CD274,7
PDCD1LG2,4
RP11-574F11.3,0
KIAA1432,40
RP11-207C16.4,0
ERMP1,12
KIAA2026,261
MLANA,1
RANBP6,69
RP11-218I7.2,0
IL33,0
TPD52L3,0
UHRF2,70
RP11-307L3.4,0
C9orf38,43
GLDC,0
RP11-390F4.6,0
RP11-390F4.10,0
RP11-390F4.3,13
KDM4C,118
RP11-77E14.2,0
TMEM261,297
RP11-29B9.1,0
RP11-29B9.2,0
PTPRD,2
RP11-75C9.1,3
RP11-75C9.2,0
RP11-527D15.1,0
RP11-87N24.2,4
RP11-87N24.3,0
RP11-109M17.2,0
RP11-23D5.1,0
RP11-74C3.1,0
TYRP1,0
RP11-3L8.3,0
LURAP1L,0
MPDZ,11
RP11-536O18.2,41
RP11-536O18.1,0
LINC00583,0
RP11-284P20.3,0
NFIB,5
RP11-120J1.1,0
RP11-408A13.3,0
RP11-408A13.4,8
ZDHHC21,126
CER1,0
FREM1,3
TTC39B,80
SNAPC3,108
PSIP1,152
CCDC171,50
C9orf92,0
BNC2,25
RP11-183I6.2,0
RP11-62F24.1,0
RP11-62F24.2,0
RP11-132E11.2,0
CNTLN,41
SH3GL2,0
RP11-570H19.2,0
ADAMTSL1,0
FAM154A,0
RRAGA,146
HAUS6,104
PLIN2,198
DENND4C,138
RP11-146N23.4,0
RP11-513M16.7,0
RP11-513M16.8,11
RPS6,32287
ACER2,0
SLC24A2,0
RP11-378I6.1,0
MLLT3,254
FOCAD,32
RP11-4E23.2,0
PTPLAD2,201
IFNB1,0
IFNW1,0
IFNA21,0
IFNA4,0
IFNA7,0
IFNA10,0
IFNA16,0
IFNA17,0
IFNA14,0
IFNA5,0
KLHL9,118
IFNA6,0
IFNA13,0
IFNA2,0
RP11-354P17.15,0
IFNA8,0
IFNA1,0
IFNE,0
MTAP,51
RP11-145E5.5,0
RP11-70L8.4,13
C9orf53,0
CDKN2A,42
CDKN2B-AS1,5
CDKN2B,4
RP11-408N14.1,0
DMRTA1,0
RP11-399D6.2,0
RP11-370B11.3,0
RP11-315I14.2,0
ELAVL2,1
RP11-321L2.1,0
RP11-321L2.2,0
IZUMO3,0
RP11-20A20.2,0
TUSC1,0
RP11-33G16.1,0
RP11-18A15.1,0
RP11-337A23.6,0
CAAP1,98
PLAA,45
IFT74,38
RP11-337A23.3,3
LRRC19,1
RP11-56F10.3,2
TEK,0
LINC00032,0
EQTN,1
MOB3B,12
RP11-298E2.2,0
IFNK,0
C9orf72,62
RP11-575I8.1,0
LINGO2,9
RP11-271O3.1,0
ACO1,40
DDX58,95
TOPORS,132
TOPORS-AS1,373
NDUFB6,215
GVQW1,1
TAF1L,2
RP11-555J4.4,0
RP11-555J4.3,0
TMEM215,0
RP11-462B18.2,1
APTX,65
DNAJA1,222
SMU1,127
B4GALT1,141
RP11-326F20.5,7
SPINK4,0
BAG1,56
CHMP5,228
NFX1,114
AQP7,0
RP11-311H10.4,0
AQP3,79
NOL6,14
RP11-255A11.2,0
ANKRD18B,2
CYP4F26P,0
RP11-384P7.7,0
RP11-384P7.5,0
RP11-384P7.6,2
PRSS3,2
RP11-133O22.6,0
UBE2R2,86
RP11-176F3.7,12
UBAP2,76
RP11-537H15.3,1
DCAF12,75
UBAP1,63
KIF24,0
NUDT2,97
KIAA1161,1
C9orf24,5
FAM219A,10
DNAI1,0
ENHO,1
RP11-296L22.8,0
CNTFR,0
CNTFR-AS1,0
RPP25L,154
DCTN3,353
ARID3C,0
SIGMAR1,44
GALT,143
GALT,0
IL11RA,31
CCL27,0
RP11-195F19.5,6
RP11-195F19.9,2
CCL19,0
CCL21,0
FAM205A,0
KIAA1045,0
DNAJB5,4
C9orf131,0
FLJ00273,0
VCP,195
FANCG,19
PIGO,24
RP11-182N22.8,0
STOML2,256
FAM214B,50
UNC13B,0
AL160274.1,0
RUSC2,3
FAM166B,1
TESK1,19
CD72,71
RP11-331F9.3,0
RP11-331F9.4,2
SIT1,252
RMRP,2
CCDC107,452
ARHGEF39,27
CA9,0
TPM2,15
TLN1,550
CREB3,81
GBA2,74
RGP1,103
MSMP,7
RP11-112J3.15,0
RP11-112J3.16,26
NPR2,3
SPAG8,11
HINT2,320
TMEM8B,7
FAM221B,4
OR13J1,0
HRCT1,0
LINC00961,1
RP11-327L3.3,0
OR2S2,0
RECK,35
GLIPR2,407
CCIN,0
CLTA,562
GNE,31
RNF38,64
MELK,1
PAX5,31
RP11-344B23.2,0
RP11-297B17.3,13
RP11-465M18.1,0
RP11-220I1.5,0
RP11-220I1.1,325
RP11-220I1.2,1
ZCCHC7,233
RP11-397D12.4,0
GRHPR,151
ZBTB5,14
POLR1E,77
RP11-613M10.6,1
FBXO10,10
RP11-613M10.8,0
TOMM5,177
RP11-613M10.9,0
FRMPD1,7
TRMT10B,177
EXOSC3,130
DCAF10,129
SLC25A51,29
SHB,1
RP11-113O24.3,0
ALDH1B1,12
IGFBPL1,0
ANKRD18A,7
ANKRD18A,0
FAM201A,3
RP11-402N8.1,0
CNTNAP3,3
SPATA31A1,0
FAM74A5,0
RP11-347J14.8,0
RP11-347J14.7,0
SPATA31A2,0
FAM74A1,0
RP11-95H8.5,0
AL353791.1,0
SPATA31A3,0
RP11-395E19.5,0
FAM74A3,1
RP11-395E19.7,2
ZNF658,12
RP11-95K23.6,0
RP11-95K23.5,0
FAM74A2,0
RP11-95K23.3,0
SPATA31A4,0
SPATA31A5,0
FAM74A6,5
RP11-144A16.5,0
RP11-204M4.2,45
RP11-216M21.5,0
RP11-216M21.7,4
ANKRD20A2,1
RP11-146D12.2,4
CBWD7,5
FOXD4L2,0
CYP4F59P,0
ANKRD20A3,5
RP11-327I22.4,0
AL513478.1,0
RP11-327I22.6,0
RP11-327I22.5,1
RP11-327I22.8,0
SPATA31A6,0
CNTNAP3B,4
RP11-175I6.5,0
BX088651.2,0
RP11-475I24.8,0
BX088651.1,10
RP11-475I24.3,5
RP11-160N1.9,0
RP11-160N1.10,12
FAM27C,0
RP11-374M1.5,3
RP11-374M1.4,0
RP11-374M1.3,0
RP11-374M1.2,1
RP11-449H15.2,0
RP11-187C18.5,0
AL354718.1,0
RP11-187C18.2,21
FAM27A,12
FAM27E2,0
RP11-292F9.1,1
RP11-292F9.2,0
FAM27E1,1
FAM27D1,7
RP11-111F5.3,2
RP11-111F5.4,17
RP11-111F5.8,0
RP11-211N8.7,0
RP11-211N8.2,1
AL953854.2,0
RP11-101E5.1,0
FAM74A4,2
SPATA31A7,0
RP11-118H15.1,0
RP11-262H14.1,28
RP11-262H14.3,2
RP11-262H14.4,37
RP11-318K12.2,0
RP11-381O7.3,2
RP11-38P6.1,0
FAM27E3,1
FAM27B,0
BX649567.1,0
ANKRD20A1,0
RP11-195B21.3,1
RP11-149F8.5,0
RP11-764K9.1,5
RP11-87H9.3,0
RP11-58A12.3,0
BX255923.3,0
FOXD4L6,0
CBWD6,76
BX255923.1,5
CR769776.1,4
ANKRD20A4,38
AL445665.1,0
FOXD4L5,0
FOXD4L4,0
CBWD5,121
AL591479.1,121
RP11-561O23.8,1
CBWD3,42
AL353608.1,0
FOXD4L3,0
RP11-561O23.5,0
RP11-561O23.7,0
PGM5,8
PGM5-AS1,2
RP11-88I18.2,44
TMEM252,0
RP11-274B18.4,0
RP11-274B18.2,12
PIP5K1B,12
FAM122A,92
RP11-203L2.4,0
PRKACG,0
FXN,91
TJP2,21
AL358113.1,0
FAM189A2,0
APBA1,0
RP11-470P21.2,0
RP11-109D9.4,0
PTAR1,202
C9orf135-AS1,0
C9orf135,0
MAMDC2,0
MAMDC2-AS1,1
SMC5-AS1,6
SMC5,260
KLF9,144
TRPM3,8
RP11-141J10.1,0
RP11-141J10.2,0
TMEM2,259
ABHD17B,29
C9orf85,99
C9orf57,0
GDA,11
RP11-63P12.7,4
RP11-63P12.6,50
ZFAND5,211
TMC1,2
RP11-151D14.1,0
ALDH1A1,38
ANXA1,1576
RP11-128I7.1,0
RP11-171A24.2,0
RP11-171A24.3,0
RORB,2
TRPM6,4
C9orf40,5
RP11-197P3.4,1
C9orf41,54
NMRK1,219
OSTF1,748
RP11-470F18.1,0
PCSK5,51
RFK,72
GCNT1,39
PRUNE2,4
PCA3,0
FOXB2,0
VPS13A-AS1,0
VPS13A,262
GNA14,0
RP11-466A17.1,0
GNAQ,144
CEP78,579
PSAT1,10
RP11-165H23.1,0
RP11-375O18.2,0
TLE4,531
RP11-403N16.2,0
RP11-403N16.3,0
RP11-394O9.1,0
RP11-289F5.1,0
TLE1,41
RP11-154D17.1,1
RP11-383M4.2,0
RP11-383M4.6,23
SPATA31D1,0
RP11-15B24.5,0
RP11-15B24.1,0
RP11-15B24.4,0
RASEF,1
RP11-439K3.1,0
FRMD3,2
RP11-439K3.3,0
IDNK,64
UBQLN1,111
RP11-522I20.3,8
GKAP1,35
RP11-575L7.2,0
RP11-575L7.4,0
KIF27,22
C9orf64,31
HNRNPK,1062
RP11-575L7.8,2
RMI1,30
RP11-158D2.2,1
SLC28A3,0
RP11-380F14.2,0
NTRK2,0
AGTPBP1,184
RP11-202I11.2,0
RP11-213G2.2,0
NAA35,67
GOLM1,13
C9orf153,0
ISCA1,186
ZCCHC6,234
RP11-359J6.1,0
RP11-395D3.1,0
GAS1,3
RP11-276H19.1,0
RP11-276H19.2,2
C9orf170,0
DAPK1,43
CTSL,12
XXyac-YM21GA2.3,0
XXyac-YM21GA2.7,0
XXyac-YM21GA2.4,0
SPATA31E1,0
CDK20,3
SPIN1,60
NXNL2,0
RP13-60M5.2,0
RP11-791O21.5,0
C9orf47,0
S1PR3,111
RP11-82L18.4,0
SHC3,1
CKS2,96
SECISBP2,347
SEMA4D,232
GADD45G,4
RP11-316P17.2,2
RP5-1050E16.2,0
RP5-1050E16.1,0
RP11-406A20.1,0
RP11-406A20.4,0
RP11-389K14.3,0
RP11-555F9.2,0
DIRAS2,0
SYK,150
RP11-367F23.1,0
RP11-367F23.2,0
RP11-305L7.1,51
RP11-305L7.6,3
RP11-305L7.3,44
LINC00484,4
RP11-305L7.7,7
AUH,83
NFIL3,18
RP11-440G5.2,0
ROR2,0
SPTLC1,63
RP11-100G15.10,0
RP11-62C3.6,0
IARS,148
NOL8,170
CENPP,10
OGN,4
OMD,1
ASPN,0
ECM2,0
IPPK,15
BICD2,71
ZNF484,35
FGD3,226
SUSD3,110
RP11-274J16.5,0
C9orf89,190
NINJ1,127
RP11-370F5.4,0
WNK2,0
C9orf129,0
RP11-165J3.5,0
RP11-165J3.6,5
FAM120AOS,100
FAM120A,223
PHF2,25
RP11-53B5.1,0
BARX1,0
RP11-231K24.2,0
PTPDC1,9
RP11-2B6.3,1
RP11-2B6.2,14
MIRLET7DHG,1
ZNF169,67
NUTM2F,0
RP11-307E17.8,8
HIATL1,62
PCAT7,8
FBP2,0
FBP1,32
C9orf3,30
RP11-54O15.3,0
FANCC,5
RP11-80I15.4,0
RP11-435O5.7,0
RP11-435O5.2,0
PTCH1,85
RP11-435O5.6,0
RP11-435O5.5,2
RP11-435O5.4,0
RP11-332M4.1,0
RP11-180I4.2,0
DKFZP434H0512,0
ERCC6L2,96
LINC00092,9
RP11-569G13.2,0
HSD17B3,0
RP11-240L7.4,0
SLC35D2,22
ZNF367,4
HABP4,17
CDC14B,31
AAED1,29
RP11-535M15.1,2
ZNF510,33
ZNF782,16
HIATL2,6
NUTM2G,0
CTSV,0
RP11-498P14.3,19
RP11-498P14.5,20
RP11-498P14.4,0
CCDC180,22
TDRD7,16
TMOD1,16
RP11-244N9.6,0
TSTD2,34
NCBP1,66
RP11-244N9.4,0
XPA,184
RP11-546O6.4,0
RP11-23B15.1,0
FOXE1,0
C9orf156,38
HEMGN,75
ANP32B,1224
RP11-535C21.3,0
NANS,59
TRIM14,87
CORO2A,47
TBC1D2,12
GABBR2,0
ANKS6,4
GALNT12,9
RP11-92C4.3,0
COL15A1,2
RP11-92C4.6,0
TGFBR1,71
RP11-96L7.2,0
ALG2,57
SEC61B,999
NAMA,0
RP11-547C13.1,0
RP11-554F20.1,0
NR4A3,1
RP11-60I3.5,4
STX17,98
RP11-60I3.4,0
ERP44,257
INVS,37
TEX10,42
MSANTD3,9
MSANTD3-TMEFF1,0
TMEFF1,0
MURC,3
LPPR1,0
BAAT,0
MRPL50,117
ZNF189,34
ALDOB,0
RP11-490D19.6,0
TMEM246,18
RNF20,108
GRIN3A,0
PPP3R2,0
LINC00587,0
CYLC2,0
RP11-341A22.2,1
RP11-436F21.1,0
RP11-82L2.1,3
SMC2,73
OR13F1,0
OR13C4,0
OR13C3,0
OR13C8,0
OR13C5,2
OR13C2,0
OR13C9,0
OR13D1,0
NIPSNAP3A,67
NIPSNAP3B,8
ABCA1,11
RP11-217B7.2,0
RP11-217B7.3,0
SLC44A1,59
FSD1L,21
RP11-235C23.5,2
FKTN,33
TAL2,2
TMEM38B,50
RP11-6F6.1,0
RP11-308N19.1,2
RP11-540H22.2,0
RP11-308N19.3,1
RP11-308N19.4,0
ZNF462,9
RP11-508N12.4,0
RP11-508N12.2,0
RP11-196I18.4,1
RAD23B,135
RP11-363D24.1,0
KLF4,26
AL162389.1,0
RP11-505C13.1,0
RP11-339N8.1,0
ACTL7B,0
ACTL7A,0
IKBKAP,23
FAM206A,15
CTNNAL1,8
TMEM245,85
FRRS1L,25
EPB41L4B,0
PTPN3,3
PALM2,6
RP11-406O23.2,0
PALM2-AKAP2,0
AKAP2,6
C9orf152,6
TXN,750
TXNDC8,0
SVEP1,2
RP11-410K21.2,8
MUSK,0
LPAR1,2
RP11-202G18.1,0
OR2K2,0
KIAA0368,53
ZNF483,34
PTGR1,7
RP11-16L21.7,0
DNAJC25,16
DNAJC25-GNG10,0
GNG10,9
C9orf84,1
UGCG,63
SUSD1,20
PTBP3,306
HSDL2,59
C9orf147,4
KIAA1958,14
INIP,77
RP11-276E15.4,7
SNX30,25
SLC46A2,5
RP11-408O19.5,0
ZNF883,8
ZFP37,7
FAM225B,7
FAM225A,0
SLC31A2,70
FKBP15,96
SLC31A1,32
CDC26,360
PRPF4,58
RNF183,0
WDR31,26
BSPRY,5
HDHD3,70
ALAD,56
POLE3,199
C9orf43,17
RGS3,70
RP11-168K11.2,0
RP11-168K11.3,0
RP11-18B16.2,0
ZNF618,20
AMBP,0
KIF12,0
COL27A1,4
ORM1,0
ORM2,1
AKNA,714
RP11-9M16.2,4
DFNB31,1
ATP6V1G1,1186
C9orf91,13
RP11-402G3.5,0
RP11-402G3.3,0
TNFSF15,2
TNFSF8,110
TNC,1
RP11-523L1.2,0
1-Dec,0
RP11-445L6.3,0
RP11-284G10.1,0
LINC00474,0
RP11-787B4.2,0
PAPPA,1
PAPPA-AS2,0
RP11-45A16.4,0
PAPPA-AS1,1
ASTN2,9
RP11-264C15.2,0
RP11-67K19.3,0
TRIM32,16
RP11-388N2.1,0
RP11-500B12.1,0
TLR4,26
RP11-281A20.2,0
RP11-281A20.1,0
RP11-349E4.1,0
RP11-127L21.1,0
BRINP1,0
RP11-295D22.1,0
RP11-360A18.2,0
RP11-360A18.1,0
CDK5RAP2,150
MEGF9,104
FBXW2,150
PSMD5,59
PSMD5-AS1,215
PHF19,44
TRAF1,106
C5,13
CNTRL,382
RAB14,258
GSN,84
RP11-477J21.6,2
GSN-AS1,6
STOM,291
AL161784.1,0
RP11-162D16.2,0
DAB2IP,2
RP11-524G24.2,0
TTLL11,1
NDUFA8,166
MORN5,0
LHX6,0
RBM18,77
MRRF,35
RP11-498E2.7,4
RP11-498E2.8,2
PTGS1,24
AL162424.1,0
RP11-542K23.10,0
RP11-542K23.7,0
RP11-542K23.9,0
OR1J1,0
OR1J2,0
OR1J4,0
OR1N1,0
OR1N2,0
OR1L8,0
RP11-64P14.7,0
OR1Q1,0
OR1B1,0
OR1L1,0
OR1L3,0
OR1L4,0
OR1L6,0
OR5C1,0
PDCL,84
OR1K1,0
RC3H2,118
ZBTB6,27
ZBTB26,17
RABGAP1,123
GPR21,0
STRBP,57
CRB2,1
DENND1A,31
RP11-230L22.4,0
RP11-417B4.2,0
LHX2,0
RP11-85O21.2,0
RP11-85O21.5,0
NEK6,6
RP11-121A14.2,0
PSMB7,386
GPR144,0
NR5A1,2
RP11-10J18.3,0
NR6A1,7
MIR181A2HG,21
RP11-175D17.3,0
OLFML2A,0
WDR38,0
RPL35,17340
ARPC5L,626
GOLGA1,53
SCAI,104
PPP6C,180
RABEPK,62
HSPA5,247
RP11-65N13.8,0
GAPVD1,101
MAPKAP1,124
RP11-12A16.3,1
RP11-423C15.3,12
PBX3,39
RP11-343J18.2,0
RP11-343J18.1,0
MVB12B,22
RP11-205K6.1,0
RP11-205K6.2,0
RP11-123K19.1,0
LMX1B,3
RP11-489N22.3,0
ZBTB43,135
ZBTB34,12
RALGPS1,10
ANGPTL2,0
RP13-225O21.2,0
GARNL3,2
SLC2A8,16
ZNF79,7
RPL12,13629
LRSAM1,24
FAM129B,6
STXBP1,2
PTRH1,144
C9orf117,3
TTC16,131
TOR2A,87
SH2D3C,55
CDK9,84
FPGS,80
ENG,26
RP11-228B15.4,11
AK1,53
ST6GALNAC6,161
ST6GALNAC4,36
PIP5KL1,9
RP11-203J24.8,1
DPM2,161
FAM102A,51
RP11-379C10.1,0
NAIF1,26
SLC25A25,19
RP11-379C10.4,0
RP11-395P17.11,9
RP11-395P17.3,16
PTGES2,26
AL590708.2,0
LCN2,2
C9orf16,1229
CIZ1,69
DNM1,8
GOLGA2,87
SWI5,88
AL359091.2,19
RP11-339B21.15,1
RP11-339B21.14,2
TRUB2,46
RP11-339B21.13,3
COQ4,118
SLC27A4,22
URM1,202
RP11-339B21.11,7
MIR219-2,0
CERCAM,13
ODF2,71
ODF2-AS1,0
GLE1,51
RP11-216B9.6,7
SPTAN1,145
WDR34,17
HMGA1P4,15
SET,671
PKN3,5
ZDHHC12,253
RP11-545E17.3,49
ZER1,27
TBC1D13,40
ENDOG,13
C9orf114,60
CCBL1,23
LRRC8A,27
PHYHD1,6
RP11-101E3.5,0
DOLK,16
NUP188,35
RP11-167N5.5,5
SH3GLB2,26
FAM73B,37
DOLPP1,14
CRAT,30
RP11-247A12.1,0
PPP2R4,56
RP11-247A12.7,0
IER5L,16
RP11-247A12.8,1
RP11-247A12.2,1
RP11-344B5.4,0
RP11-344B5.3,1
RP11-344B5.2,2
RP11-65J3.15,0
RP11-65J3.1,13
RP11-65J3.3,0
RP11-65J3.2,0
RP11-65J3.14,0
RP11-492E3.51,0
RP11-492E3.2,2
NTMT1,129
C9orf50,0
ASB6,27
RP11-483H20.4,0
PRRX2,0
RP11-483H20.6,0
PTGES,0
TOR1B,36
TOR1A,90
C9orf78,691
USP20,38
FNBP1,780
RP11-409K20.6,0
RP11-138E2.1,2
GPR107,37
AL360004.1,0
NCS1,0
HMCN2,0
AL354898.1,0
ASS1,9
FUBP3,46
PRDM12,0
EXOSC2,56
ABL1,27
QRFP,0
FIBCD1,0
RP11-83J21.3,0
LAMC3,0
AIF1L,2
NUP214,247
RP11-544A12.4,37
RP11-544A12.8,67
FAM78A,135
PPAPDC3,0
PRRC2B,163
POMT1,41
RP11-334J6.6,3
UCK1,31
RAPGEF1,110
RP11-323H21.3,0
MED27,8
NTNG2,8
SETX,372
TTF1,156
C9orf171,0
BARHL1,0
DDX31,13
GTF3C4,23
AK8,1
C9orf9,15
TSC1,51
GFI1B,10
GTF3C5,68
CEL,0
RALGDS,113
GBGT1,9
OBP2B,0
SURF6,48
MED22,39
RPL7A,13597
SURF1,147
SURF2,129
SURF4,128
C9orf96,5
REXO4,142
ADAMTS13,0
CACFD1,7
SLC2A6,44
TMEM8C,0
ADAMTSL2,1
FAM163B,0
LL09NC01-254D11.1,0
DBH,0
DBH-AS1,0
SARDH,4
VAV2,12
LINC00094,24
BRD3,149
RP11-374P20.4,0
LL09NC01-251B2.3,8
WDR5,24
LL09NC01-139C3.1,3
RP11-145E17.2,0
RXRA,73
RP11-473E2.2,0
RP11-473E2.4,0
RP11-473E2.3,0
COL5A1,2
COL5A1-AS1,0
FCN2,0
FCN1,350
RP11-447M12.2,0
OLFM1,0
RP11-399H11.3,0
RP11-399H11.2,0
AL390778.1,0
C9orf62,0
RP11-555H7.2,0
PPP1R26-AS1,4
PPP1R26,2
C9orf116,4
MRPS2,106
RP11-426A6.5,0
LCN1,0
OBP2A,0
PAEP,0
RP11-98L5.2,7
RP11-98L5.5,0
GLT6D1,0
LCN9,0
SOHLH1,0
KCNT1,1
CAMSAP1,31
RP11-432J22.2,2
UBAC1,52
NACC2,58
RP11-83N9.5,3
C9orf69,29
LHX3,0
QSOX2,17
WI2-1959D15.1,0
DKFZP434A062,0
GPSM1,1
DNLZ,1
CARD9,14
SNAPC4,32
SDCCAG3,18
PMPCA,89
INPP5E,8
SEC16A,74
C9orf163,0
NOTCH1,49
RP11-413M3.4,0
RP11-611D20.2,4
RP11-251M1.1,4
EGFL7,148
AGPAT2,105
FAM69B,4
SNHG7,53
LCN6,0
LCN10,1
LCN6,0
LCN8,16
LCN15,6
TMEM141,219
RP11-216L13.17,0
CCDC183,6
CCDC183-AS1,0
RABL6,76
C9orf172,0
PHPT1,467
MAMDC4,8
EDF1,1845
TRAF2,48
FBXW5,303
C8G,15
LCN12,3
C9orf141,2
PTGDS,968
LCNL1,13
C9orf142,1109
CLIC3,701
ABCA2,58
C9orf139,57
FUT7,24
RP11-229P13.20,15
NPDC1,7
ENTPD2,0
RP11-229P13.15,0
RP11-229P13.22,0
SAPCD2,5
RP11-229P13.23,0
UAP1L1,10
AL807752.1,0
MAN1B1,77
DPP7,490
GRIN1,0
LRRC26,0
TMEM210,0
ANAPC2,42
SSNA1,271
TPRN,4
TMEM203,32
NDOR1,17
RNF208,1
C9orf169,2
RNF224,0
SLC34A3,0
TUBB4B,143
FAM166A,0
C9orf173,0
NELFB,39
TOR4A,6
NRARP,0
EXD3,73
NOXA1,8
ENTPD8,0
NSMF,31
PNPLA7,7
MRPL41,459
DPH7,72
ZMYND19,7
ARRDC1,193
C9orf37,64
EHMT1,181
RP11-188C12.3,0
CACNA1B,0
RP11-885N19.6,0
FAM157B,2
TUBB8,0
ZMYND11,116
DIP2C,7
RP11-490E15.2,0
RP11-809C18.3,0
PRR26,0
RP11-809C18.4,0
RP11-164C1.2,0
LARP4B,77
RP11-363N22.2,0
AL359878.1,4
GTPBP4,173
IDI2,0
IDI2-AS1,4
IDI1,421
WDR37,211
LINC00200,0
ADARB2,0
ADARB2-AS1,0
LINC00700,0
RP11-69C17.2,0
RP11-69C17.3,0
RP11-69C17.4,0
LINC00701,0
RP11-446F3.2,0
RP11-526P5.1,0
RP11-526P5.2,0
RP11-118K6.2,0
RP11-118K6.3,0
PFKP,62
PITRM1,43
RP11-298E9.5,0
RP11-298E9.6,0
RP11-195B3.1,0
RP11-482E14.1,0
RP11-482E14.2,0
RP11-184A2.3,0
RP11-184A2.2,0
KLF6,1163
RP11-464C19.2,0
RP11-464C19.3,1
RP11-433J20.2,0
RP11-433J20.1,0
LINC00702,0
LINC00703,0
RP11-34C15.2,0
LINC00704,0
LINC00705,0
AKR1E2,0
AKR1C1,4
AKR1C2,1
RP11-499O7.7,0
AKR1C3,240
AKR1CL1,1
AKR1C4,0
RP11-445P17.3,0
RP11-445P17.8,0
UCN3,0
TUBAL3,0
NET1,19
CALML5,0
CALML3-AS1,0
CALML3,0
RP11-116G8.5,0
RP13-463N16.6,0
RP11-336A10.5,0
RP11-336A10.4,0
ASB13,9
FAM208B,114
RP11-336A10.2,1
GDI2,448
RP11-318E3.9,3
ANKRD16,14
FBXO18,41
RP11-536K7.3,7
IL15RA,19
IL2RA,46
RP11-536K7.5,0
RBM17,333
PFKFB3,9
RP11-414H17.5,0
RP11-563J2.2,2
DKFZP667F0711,4
PRKCQ,54
PRKCQ-AS1,250
RP11-554I8.1,0
RP11-554I8.2,0
LINC00707,1
RP11-799O21.2,0
RP11-393K12.2,0
SFMBT2,41
RP5-1031D4.2,0
RP11-385N23.1,0
ITIH5,20
ITIH2,1
KIN,142
ATP5C1,466
TAF3,194
GATA3-AS1,1
RP11-379F12.4,0
RP11-379F12.3,0
GATA3,196
LINC00708,0
RP5-1119O21.2,0
RP11-543F8.2,1
RP11-428L9.1,0
RP11-428L9.2,0
LINC00709,0
RP5-1051H14.2,0
RP5-933E2.1,0
RP11-271F18.1,0
RP11-271F18.4,0
SFTA1P,1
RP1-251M9.2,0
CELF2,1562
RP1-251M9.3,0
CELF2-AS2,0
RP3-323N1.2,0
CELF2-AS1,1
USP6NL,35
RP11-138I18.1,0
RP11-138I18.2,1
ECHDC3,2
PROSER2,3
PROSER2-AS1,0
UPF2,453
DHTKD1,53
SEC61A2,18
NUDT5,240
CDC123,175
RP11-186N15.3,7
CAMK1D,70
CCDC3,3
OPTN,406
MCM10,2
UCMA,0
PHYH,36
AL138764.1,3
SEPHS1,35
RP11-445K13.2,0
BEND7,28
RP11-214D15.2,0
PRPF18,110
RP11-295P9.3,38
FRMD4A,4
RP11-295P9.12,0
RP11-295P9.8,1
RP11-295P9.6,0
RP11-353M9.1,0
RP11-142M10.2,0
RP11-397C18.2,0
FAM107B,381
RP11-7C6.1,0
CDNF,9
HSPA14,63
RP11-398C13.6,20
SUV39H2,13
DCLRE1C,141
MEIG1,5
OLAH,7
ACBD7,0
C10orf111,2
RPP38,141
NMT2,75
FAM171A1,2
RP11-25G10.2,0
ITGA8,8
FAM188A,67
RP11-461K13.1,0
PTER,81
C1QL3,0
RSU1,168
CUBN,7
RP11-406H21.2,5
TRDMT1,35
VIM-AS1,138
VIM,3218
RP11-124N14.3,3
ST8SIA6,9
ST8SIA6-AS1,4
PTPLA,26
RP11-390B4.5,18
STAM,32
RP11-390B4.3,0
TMEM236,1
MRC1L1,1
