,BMET11_Involved
CTD-2530H12.1,0
DGAT2,14
RP11-535A19.1,0
RP11-535A19.2,1
UVRAG,382
CTD-2011F17.2,0
WNT11,2
RP11-619A14.2,0
RP11-619A14.3,0
PRKRIR,207
RP11-111M22.2,56
RP11-111M22.3,204
C11orf30,156
RP11-672A2.6,2
RP11-672A2.5,0
RP11-672A2.4,0
AP001189.4,11
LRRC32,1
RP11-672A2.3,0
RP11-672A2.1,0
RP11-21L23.4,0
TSKU,4
RP11-21L23.3,0
ACER3,163
CTD-2547H18.1,0
B3GNT6,2
CAPN5,2
OMP,0
MYO7A,2
GDPD4,0
PAK1,336
DKFZP434E1119,6
CLNS1A,1850
AQP11,10
RSF1,839
AAMDC,361
RP11-91P24.7,1
RP11-91P24.5,1
RP11-91P24.6,6
INTS4,136
RP11-7I15.3,0
KCTD14,0
NDUFC2-KCTD14,0
RP11-7I15.4,0
THRSP,0
NDUFC2,1564
ALG8,242
KCTD21-AS1,77
KCTD21,21
USP35,3
GAB2,61
RP11-452H21.1,0
RP11-452H21.2,1
RP11-452H21.4,22
NARS2,154
RP11-843A23.1,0
TENM4,0
RP11-673F18.1,0
CTD-2337I7.1,0
RP11-802F5.1,0
RP11-258O13.1,0
CTD-2555I5.1,0
RP11-686G23.2,0
RP11-179A16.1,0
RP11-876F14.1,0
RP11-179A16.2,0
FAM181B,1
RP11-718B12.2,0
PRCP,242
C11orf82,99
RAB30,86
RAB30-AS1,589
RP11-113K21.4,1
PCF11,588
RP11-727A23.11,54
ANKRD42,131
RP11-727A23.7,0
CCDC90B,596
RP11-727A23.10,0
DLG2,25
RP11-160H12.2,0
CTD-2537O9.1,0
AP000857.3,0
TMEM126B,627
TMEM126A,648
CREBZF,550
CCDC89,1
SYTL2,66
AP000974.1,5
CCDC83,0
RP11-90K17.2,0
PICALM,341
RP11-12D16.2,1
EED,266
C11orf73,801
CCDC81,19
RP11-317J19.1,0
ME3,43
CTD-2005H7.1,11
CTD-2005H7.2,1
PRSS23,48
AP000654.4,2
RP11-736K20.5,7
FZD4,2
RP11-736K20.6,0
TMEM135,54
RP11-720D4.3,0
RP11-164N3.1,0
RP11-164N3.2,0
RP11-164N3.3,0
RAB38,104
CTSC,697
GRM5-AS1,0
GRM5,0
TYR,0
NOX4,4
RP11-643G5.6,0
TRIM77,0
RP11-313I2.11,2
TRIM49,0
TRIM64B,0
TRIM49D1,0
TRIM49C,0
NAALAD2,0
CHORDC1,474
RP11-699F16.2,0
RP11-201M22.1,0
FAT3,3
RP11-675M1.2,0
RP11-203F8.1,0
RP11-676F20.1,0
MTNR1B,0
SLC36A4,353
RP11-755E23.3,0
CCDC67,0
SMCO4,329
KIAA1731,280
SCARNA9,0
TAF1D,2060
C11orf54,219
MED17,251
VSTM5,0
HEPHL1,3
PANX1,33
RP11-680H20.2,0
FOLR4,0
GPR83,1
MRE11A,196
RP11-685N10.1,0
ANKRD49,381
LINC01171,0
PIWIL4,7
FUT4,38
RP11-867G2.8,0
RP11-867G2.5,0
RP11-867G2.6,0
AMOTL1,62
RP11-856F16.2,0
CWC15,1168
KDM4D,6
KDM4E,0
ENDOD1,90
RP11-712B9.2,48
SESN3,337
RP11-338H14.1,0
RP11-644L4.1,0
FAM76B,262
CEP57,1108
MTMR2,119
MAML2,165
CCDC82,332
JRKL,164
JRKL-AS1,2
RP11-49K4.2,0
RP11-360K13.1,0
RP11-882G5.1,0
RP11-379J13.2,0
RP11-115E19.1,0
RP11-99C10.1,0
CNTN5,0
CTD-2383M3.1,0
ARHGAP42,7
TMEM133,3
PGR,1
TRPC6,11
ANGPTL5,0
KIAA1377,112
C11orf70,6
YAP1,1
RP11-864G5.3,0
BIRC3,686
BIRC2,438
TMEM123,2039
RP11-315O6.1,40
RP11-315O6.2,0
MMP7,97
MMP20,0
RP11-817J15.2,0
RP11-817J15.3,0
MMP27,0
MMP8,1
MMP10,0
MMP1,0
MMP3,0
MMP13,0
DCUN1D5,452
DYNC2H1,28
RP11-563P16.1,0
PDGFD,45
RP11-617B3.2,0
DDI1,0
RP11-886D15.1,0
CASP12,3
CASP4,1024
CASP5,6
CASP1,524
CARD16,849
CARD17,4
CARD18,0
RP11-94P11.4,0
GRIA4,0
MSANTD4,108
KBTBD3,134
AASDHPPT,380
RP11-677I18.3,0
RP11-677I18.4,0
GUCY1A2,0
RP11-819C21.1,49
CWF19L2,314
ALKBH8,62
ELMOD1,3
AP000889.3,0
SLN,0
AP002353.1,0
AP001024.2,0
AP001024.1,3
SLC35F2,53
RAB39A,9
CUL5,463
RP11-144G7.2,8
ACAT1,414
NPAT,411
ATM,1331
AP001925.1,0
C11orf65,13
KDELC2,132
EXPH5,41
DDX10,175
RP11-25I9.2,0
RP11-708B6.2,0
C11orf87,0
RP11-262A12.1,0
ZC3H12C,34
RDX,443
RP11-347E10.1,0
FDX1,202
ARHGAP20,9
RP11-89C3.3,0
RP11-89C3.4,1
C11orf53,0
COLCA1,0
COLCA2,2
POU2AF1,187
RP11-794P6.3,0
RP11-794P6.2,0
BTG4,0
RP11-794P6.6,0
C11orf88,0
LAYN,33
SIK2,52
PPP2R1B,123
RP11-108O10.2,1
ALG9,36
ALG9,0
FDXACB1,32
C11orf1,537
CRYAB,1
HSPB2,2
HSPB2-C11orf52,0
C11orf52,5
DIXDC1,37
DLAT,117
PIH1D2,10
C11orf57,435
TIMM8B,1529
SDHD,838
SDHD,0
IL18,769
RP11-356J5.4,0
TEX12,2
AP002884.3,0
BCO2,65
PTS,172
PLET1,0
AP002884.2,6
RP11-65M17.3,0
RP11-65M17.1,0
RP11-27G22.1,0
RP11-629G13.1,1
NCAM1,17
NCAM1-AS1,0
RP11-839D17.3,2
TTC12,27
ANKK1,3
RP11-159N11.3,0
DRD2,0
TMPRSS5,0
ZW10,73
RP11-667M19.2,3
CLDN25,0
USP28,130
RP11-667M19.10,0
HTR3B,2
HTR3A,3
ZBTB16,510
RP11-64D24.2,0
NNMT,47
RP11-64D24.4,1
C11orf71,63
RBM7,510
RP11-212D19.4,0
REXO2,1113
NXPE1,1
NXPE4,2
NXPE2,2
CADM1,15
AP000462.3,0
AP000462.2,0
RP11-136I14.2,0
RP11-136I14.5,0
AP000997.1,0
AP000997.2,0
AP000797.3,0
LINC00900,5
AP000797.4,0
AP001891.1,0
AP000770.1,0
BUD13,129
AP006216.10,1
AP006216.11,6
ZNF259,223
APOA5,0
AP006216.5,0
APOA4,0
APOC3,0
APOA1,36
APOA1-AS,0
SIK3,145
AP000936.4,4
PAFAH1B2,500
SIDT2,160
TAGLN,185
PCSK7,1033
RNF214,183
BACE1,26
CEP164,150
AP000892.4,0
DSCAML1,0
RP11-35P15.1,0
FXYD2,27
RP11-728F11.3,0
FXYD6-FXYD2,0
RP11-728F11.4,0
FXYD6,44
TMPRSS13,0
IL10RA,362
TMPRSS4-AS1,0
TMPRSS4,1
SCN4B,0
SCN2B,1
AMICA1,459
MPZL3,37
MPZL2,34
CD3E,710
CD3D,1104
CD3G,620
UBE4A,282
RP11-770J1.5,4
ATP5L,9899
RP11-770J1.4,10
KMT2A,792
RP11-770J1.3,3
TTC36,1
TMEM25,48
IFT46,78
ARCN1,234
PHLDB1,29
AP002954.3,0
TREH,0
AP002954.4,2
DDX6,583
CXCR5,26
RP11-158I9.5,7
BCL9L,77
UPK2,1
RP11-158I9.7,22
FOXR1,0
RP11-110I1.12,53
CCDC84,174
RP11-110I1.11,14
RPS25,64559
TRAPPC4,374
SLC37A4,123
RP11-110I1.6,1
HYOU1,139
RP11-110I1.14,4
RP11-110I1.13,13
VPS11,82
HMBS,366
H2AFX,99
DPAGT1,115
C2CD2L,54
HINFP,178
ABCG4,0
AP002956.1,0
NLRX1,42
PDZD3,1
CCDC153,6
CBL,220
MCAM,13
RNF26,210
RP11-334E6.10,1
C1QTNF5,0
MFRP,0
MFRP,0
USP2,5
RP11-334E6.3,0
USP2-AS1,10
THY1,12
RP11-196E1.3,1
PVRL1,78
CTD-2523D13.1,0
CTD-2523D13.2,0
RP11-831A10.2,0
RP11-831A10.1,0
TRIM29,4
AP000679.2,0
OAF,56
POU2F3,1
RP11-778O17.4,0
TMEM136,62
ARHGEF12,115
AP000758.1,0
GRIK4,2
AP002348.1,0
RP11-640N11.2,13
TBCEL,93
TECTA,2
SC5D,167
RP11-730K11.1,7
SORL1,578
BLID,0
RP11-716H6.1,0
RP11-716H6.2,0
UBASH3B,138
CRTAM,54
C11orf63,46
BSX,0
HSPA8,3773
CLMP,1
CTD-2216M2.1,0
RP11-109E10.1,0
AP000783.1,24
LINC01059,3
GRAMD1B,22
SCN3B,17
RP11-634B22.4,0
ZNF202,45
OR6X1,0
OR6M1,0
TMEM225,0
OR8D4,0
OR4D5,0
OR6T1,0
OR10S1,0
OR10G6,0
OR10G4,0
OR10G9,0
OR10G8,0
OR10G7,0
VWA5A,49
OR10D3,0
OR8G5,0
OR8D1,0
OR8D2,0
OR8B2,0
OR8B3,0
OR8B4,0
OR8B8,0
OR8B12,0
OR8A1,0
PANX3,0
TBRG1,520
SIAE,36
SPA17,57
NRGN,160
RP11-677M14.2,4
VSIG2,1
ESAM,15
RP11-677M14.3,11
MSANTD2,40
RP11-677M14.7,4
ROBO3,112
RP11-664I21.5,0
ROBO4,80
RP11-664I21.6,0
HEPACAM,0
HEPN1,0
CCDC15,115
SLC37A2,5
TMEM218,266
RP11-687M24.4,0
RP11-687M24.5,0
PKNOX2,1
RP11-687M24.8,0
FEZ1,22
AP000708.1,17
EI24,577
STT3A-AS1,0
STT3A,179
CHEK1,279
ACRV1,0
PATE1,0
PATE2,0
PATE3,0
PATE4,0
RP11-680F20.10,0
HYLS1,91
PUS3,100
RP11-680F20.9,0
DDX25,4
RP11-680F20.11,0
RP11-680F20.5,0
RP11-680F20.4,1
RP11-680F20.6,0
CDON,0
RP11-680F20.12,0
RP11-673E11.2,0
RP11-50B3.2,0
RPUSD4,206
RP11-50B3.4,3
FAM118B,54
SRPR,254
FOXRED1,142
TIRAP,45
RP11-712L6.7,0
RP11-712L6.5,35
DCPS,168
ST3GAL4,135
KIRREL3,3
KIRREL3-AS1,0
RP11-115C10.1,0
RP11-688I9.4,0
KIRREL3-AS2,0
RP11-688I9.2,0
KIRREL3-AS3,0
RP11-168K9.1,0
RP11-168K9.2,0
CTD-2234N14.2,0
CTD-2234N14.1,0
RP11-480C22.1,0
RP11-702B10.2,1
RP11-702B10.1,0
ETS1,544
RP11-1007G5.2,0
RP11-264E20.2,0
RP11-264E20.1,0
RP11-744N12.3,18
FLI1,675
SENCR,89
KCNJ1,0
KCNJ5,16
C11orf45,7
TP53AIP1,2
ARHGAP32,51
BARX2,6
TMEM45B,17
NFRKB,119
PRDM10,27
LINC00167,7
AP003041.2,0
APLP2,1209
ST14,38
ZBTB44,581
RP11-121M22.1,6
ADAMTS8,0
ADAMTS15,0
C11orf44,0
RP11-890B15.2,38
RP11-890B15.3,12
SNX19,79
AP002856.4,0
AP002856.6,0
AP002856.7,0
AP002856.5,0
NTM,0
AP003025.2,1
RP11-217L21.1,0
AP003039.3,0
AP004372.1,0
RP11-697E14.2,0
OPCML,0
RP11-448P19.1,0
SPATA19,0
IGSF9B,10
RP11-713P17.5,0
RP11-713P17.3,5
RP11-713P17.4,1
JAM3,22
NCAPD3,205
RP11-700F16.3,1
VPS26B,93
THYN1,552
ACAD8,152
GLB1L3,0
GLB1L2,13
B3GAT1,11
AP004550.1,0
RP11-469N6.3,0
RP11-469N6.2,0
RP11-469N6.1,0
RP11-555G19.1,0
AP003062.1,0
AP005135.2,0
RP11-598F7.1,0
AC026369.1,0
FAM138D,0
IQSEC3,14
RP11-598F7.3,32
RP11-598F7.4,0
RP11-598F7.5,0
RP11-598F7.6,1
SLC6A12,1
RP11-283I3.1,0
RP11-283I3.2,0
SLC6A13,0
KDM5A,613
CCDC77,124
B4GALNT3,4
NINJ2,201
RP5-1154L15.1,0
RP11-218M22.1,57
RP11-218M22.2,0
WNK1,579
RAD52,42
RP11-359B12.2,31
ERC1,203
RP5-951N9.1,0
LINC00942,1
WNT5B,1
FBXL14,11
ADIPOR2,245
CACNA2D4,86
LRTM2,0
RP5-1096D14.3,0
LINC00940,0
DCP1B,56
CACNA1C,2
RP5-1096D14.6,29
CACNA1C-AS4,0
CACNA1C-AS3,0
CACNA1C-AS2,110
CACNA1C-AS1,21
RP11-885B4.1,0
RP11-885B4.2,0
FKBP4,487
RP4-816N1.6,55
RP4-816N1.7,0
ITFG2,364
NRIP2,24
AC005841.1,0
FOXM1,145
RHNO1,311
TULP3,42
TEAD4,5
TSPAN9,1
RP5-1063M23.1,0
RP5-1063M23.2,0
RP11-476M19.2,0
PRMT8,4
RP11-476M19.3,0
EFCAB4B,46
PARP11,196
RP11-664D1.1,42
RP11-320N7.2,0
CCND2-AS1,9
CCND2-AS2,0
CCND2,504
C12orf5,62
FGF23,6
FGF6,0
C12orf4,135
RAD51AP1,368
DYRK4,208
RP11-500M8.7,0
AKAP3,7
NDUFA9,307
RP11-234B24.6,0
RP11-234B24.2,0
GALNT8,0
RP11-234B24.4,0
KCNA6,1
KCNA1,0
RP11-429A20.3,0
RP11-429A20.4,0
KCNA5,3
RP11-319E16.1,0
RP11-1038A11.3,0
RP11-319E16.2,1
RP11-1038A11.2,0
RP11-1038A11.1,0
NTF3,1
ANO2,2
VWF,36
RP3-454B23.1,0
CD9,451
PLEKHG6,3
TNFRSF1A,600
SCNN1A,26
LTBR,220
RP1-102E24.8,1
CD27-AS1,158
CD27,666
TAPBPL,135
VAMP1,96
MRPL51,2306
NCAPD2,242
RP5-940J5.3,0
GAPDH,23490
RP5-940J5.9,88
IFFO1,52
RP5-940J5.8,21
NOP2,119
CHD4,816
RP5-940J5.6,3
LPAR5,36
ACRBP,41
ING4,461
RP4-761J14.8,0
ZNF384,140
PIANP,0
RP4-761J14.9,0
COPS7A,209
RP4-761J14.10,3
MLF2,827
PTMS,73
LAG3,41
CD4,125
GPR162,10
GNB3,9
CDCA3,238
USP5,129
TPI1,3293
SPSB2,167
LRRC23,133
ENO2,63
ATN1,46
C12orf57,2233
U47924.31,12
PTPN6,618
EMG1,373
U47924.27,0
U47924.29,0
PHB2,1882
LPCAT3,201
U47924.30,13
C1S,19
C1R,22
C1RL,168
C1RL-AS1,60
RBP5,2
RP11-273B20.1,4
CLSTN3,28
RP11-273B20.3,0
PEX5,56
ACSM4,0
CD163L1,3
CD163,287
APOBEC1,0
GDF3,1
DPPA3,0
CLEC4C,10
NANOGNB,1
NANOG,12
SLC2A14,22
SLC2A3,161
FOXJ2,74
C3AR1,45
NECAP1,238
CLEC4A,128
ZNF705A,0
FAM66C,30
FAM90A1,3
RP11-266K4.9,7
LINC00937,90
RP11-90D4.3,25
CLEC6A,1
CLEC4D,28
CLEC4E,216
RP11-561P12.5,4
AICDA,10
MFAP5,1
RP11-20D14.3,0
RIMKLB,273
A2ML1-AS1,0
RP11-20D14.6,6
A2ML1-AS2,0
A2ML1,4
PHC1,69
M6PR,940
KLRG1,337
RP11-259O18.4,0
A2M-AS1,99
A2M,3
PZP,9
LINC00987,41
RP11-118B22.4,3
RP13-735L24.1,6
KLRB1,1892
RP11-705C15.4,2
CLEC2D,538
RP11-75L1.1,0
CLECL1,110
CD69,385
KLRF1,213
CLEC2B,781
RP11-290C10.1,7
KLRF2,0
CLEC2A,0
AC091814.2,10
AC091814.3,0
CLEC12A,385
CLEC1B,28
CLEC12B,5
RP11-133L14.5,0
CLEC9A,91
CLEC1A,3
CLEC7A,334
OLR1,1
TMEM52B,3
GABARAPL1,99
RP11-656E20.5,0
KLRD1,468
RP11-277P12.10,0
RP11-277P12.9,0
RP11-277P12.20,2
KLRC4-KLRK1,0
KLRK1,18
KLRC4,35
NKG2-E,0
KLRC3,6
KLRC2,32
KLRC1,145
EIF2S3L,70
RP11-291B21.2,292
MAGOHB,386
STYK1,8
YBX3,1189
RP13-81N3.2,0
TAS2R7,0
TAS2R8,0
TAS2R9,1
PRR4,571
TAS2R10,1
PRH1,0
TAS2R13,0
PRH2,0
TAS2R14,37
TAS2R50,1
TAS2R20,1
TAS2R19,6
TAS2R31,23
AC018630.1,2
TAS2R46,2
TAS2R43,3
TAS2R30,29
TAS2R42,0
RP11-711K1.8,1
PRB3,1
PRB4,0
PRB1,0
PRB2,0
RP11-434C1.2,0
RP11-434C1.1,37
ETV6,293
BCL2L14,20
LRP6,55
MANSC1,30
LOH12CR2,27
LOH12CR1,133
DUSP16,7
RP11-253I19.3,0
CREBL2,160
GPR19,6
RP11-180M15.3,0
CDKN1B,536
RP11-180M15.4,0
APOLD1,121
DDX47,7
GPRC5A,1
RP11-392P7.6,10
GPRC5D,2
RP11-392P7.7,0
HEBP1,604
RP11-377D9.3,1
KIAA1467,40
GSG1,2
EMP1,13
C12orf36,0
GRIN2B,0
RP11-134N1.2,3
ATF7IP,568
PLBD1,403
RP11-502N13.2,0
RP11-695J4.2,4
GUCY2C,8
RP11-174G6.1,0
HIST4H4,25
H2AFJ,1000
WBP11,739
C12orf60,19
SMCO3,0
ART4,20
RP11-233G1.4,0
MGP,53
ERP27,13
ARHGDIB,6055
PDE6H,4
RP11-508P1.2,0
RERG,0
RERG-AS1,0
PTPRO,14
EPS8,42
RP11-6B19.1,0
RP11-6B19.2,0
STRAP,1006
DERA,303
SLC15A5,0
MGST1,1283
LMO3,0
RP11-424M22.3,0
RP11-69C13.1,0
RP11-239A17.1,0
RP11-871F6.3,0
RP11-606D9.1,0
RERGL,0
PIK3C2G,0
PLCZ1,0
RP11-361I14.2,0
CAPZA3,0
PLEKHA5,194
AEBP2,199
RP11-405A12.2,0
RP11-664H17.1,0
CTC-465D4.1,0
RP11-284H19.1,0
PDE3A,6
SLCO1C1,0
SLCO1B3,0
LST3,0
SLCO1B7,0
RP11-125O5.2,0
SLCO1B1,0
SLCO1A2,0
IAPP,40
PYROXD1,138
RECQL,417
GOLT1B,274
C12orf39,23
GYS2,0
LDHB,6318
RP11-59N23.3,0
RP11-59N23.1,0
KCNJ8,25
ABCC9,1
RP11-729I10.2,0
CMAS,453
ST8SIA1,23
RP11-73M14.1,0
C2CD5,191
RP11-359J14.2,4
RP11-268P4.5,0
RP11-268P4.4,0
ETNK1,576
RP11-114G22.1,0
RP11-449P1.1,0
RP11-153K16.1,0
RP11-153K16.2,0
SOX5,5
RP11-437F6.1,0
RP11-444D3.1,3
RP11-778H2.1,0
LINC00477,0
RP11-625L16.1,0
BCAT1,349
RP11-625L16.3,0
AC026310.1,1
RP11-662I13.2,0
C12orf77,1
RP11-713N11.5,0
LRMP,457
RP11-713N11.4,1
CASC1,5
LYRM5,565
KRAS,562
AC087239.1,0
IFLTD1,42
RP11-443N24.2,1
RP11-443N24.3,1
RP11-443N24.4,0
RASSF8-AS1,22
RASSF8,10
BHLHE41,27
SSPN,46
RP11-283G6.3,0
RP11-283G6.4,0
RP11-283G6.5,0
RP11-612B6.1,0
RP11-513G19.1,1
RP11-612B6.2,5
ITPR2,318
RP11-666F17.1,0
ASUN,275
FGFR1OP2,1355
RP11-421F16.3,0
TM7SF3,286
MED21,485
C12orf71,1
RP11-582E3.2,0
STK38L,163
ARNTL2,47
RP11-165P7.1,6
SMCO2,2
PPFIBP1,163
RP11-709A23.1,0
RP11-1060J15.4,0
REP15,1
RP11-1060J15.7,0
MRPS35,445
MANSC4,1
RP11-860B13.1,1
KLHL42,174
RP11-860B13.3,0
PTHLH,0
RP11-993B23.3,0
CCDC91,380
RP11-967K21.1,6
RP11-977P2.1,0
RP11-946L16.1,8
FAR2,111
RP11-996F15.2,2
ERGIC2,694
OVCH1-AS1,0
OVCH1,0
TMTC1,16
RP11-310I24.1,0
RP11-776A13.1,1
RP11-776A13.3,0
RP11-155I9.1,0
IPO8,170
CAPRIN2,195
RP11-77I22.2,1
LINC00941,1
TSPAN11,0
RP11-551L14.4,0
RP11-551L14.6,1
DDX11-AS1,18
DDX11,265
FAM60A,598
AC024940.1,3
RP11-771K4.1,0
DENND5B,54
DENND5B-AS1,0
METTL20,34
AMN1,96
H3F3C,32
RP11-428G5.5,4
KIAA1551,1146
RP11-843B15.2,0
BICD1,169
FGD4,107
DNM1L,498
YARS2,165
PKP2,24
RP11-267D19.1,0
SYT10,0
RP11-438D14.2,0
RP11-847H18.2,0
ALG10,36
RP11-847H18.3,0
RP11-313F23.3,0
RP11-313F23.4,0
ALG10B,28
RP11-804F13.1,0
CPNE8,150
RP11-396F22.1,21
RP11-554L12.1,0
KIF21A,135
ABCD2,34
C12orf40,1
SLC2A13,23
RP11-476D10.1,1
AC079630.2,1
AC079630.4,0
LRRK2,265
MUC19,5
RP11-115F18.1,0
CNTN1,15
PDZRN4,8
RP11-413B19.2,0
RP11-630C16.1,0
RP11-630C16.2,16
GXYLT1,219
YAF2,475
AC020629.1,1
PPHLN1,742
ZCRB1,1005
PRICKLE1,14
RP11-328C8.4,1
RP11-609L23.1,0
RP11-25I15.2,0
RP11-25I15.3,0
RP11-547C5.1,0
RP11-547C5.2,2
RP11-118A3.1,0
ADAMTS20,0
RP11-350F4.2,118
PUS7L,531
IRAK4,439
TWF1,163
TMEM117,26
RP11-46I1.1,0
NELL2,69
DBX2,0
RP11-478B9.1,0
ANO6,147
RP11-352M15.1,0
LINC00938,402
ARID2,346
SCAF11,1640
SLC38A1,1026
SLC38A2,702
RP11-474P2.2,0
RP11-96H19.1,44
RP11-474P2.4,0
RP11-446N19.1,72
SLC38A4,0
AMIGO2,16
PCED1B,64
RP11-493L12.3,2
RP11-493L12.4,104
RP11-493L12.5,0
RP1-90J4.1,0
RPAP3,150
RP1-197B17.3,33
ENDOU,0
RAPGEF3,10
SLC48A1,226
HDAC7,266
AC004466.1,9
RP5-1057I20.2,0
VDR,36
RP11-89H19.1,4
TMEM106C,541
COL2A1,4
RP1-228P16.3,0
RP1-228P16.4,0
RP1-228P16.5,0
SENP1,133
PFKM,66
ASB8,379
C12orf68,1
DKFZP779L1853,77
OR10AD1,0
RP11-370I10.2,0
H1FNT,0
ZNF641,63
RP11-370I10.6,1
AC024257.1,1
ANP32D,1
C12orf54,85
RP11-722P11.4,0
OR8S1,2
LALBA,0
KANSL2,167
CCNT1,212
LINC00935,2
ADCY6,25
RP11-579D7.2,1
RP11-579D7.4,15
CACNB3,32
DDX23,230
RND1,23
RP11-302B13.5,80
CCDC65,34
FKBP11,1194
AC073610.5,0
ARF3,379
WNT10B,3
WNT1,0
DDN,0
RP11-386G11.3,0
RP11-386G11.5,22
PRKAG1,376
KMT2D,142
RHEBL1,23
DHH,0
RP11-386G11.8,0
LMBR1L,197
RP11-386G11.10,25
TUBA1B,8481
TUBA1A,942
TUBA1C,688
RP11-977B10.2,0
RP11-161H23.5,3
RP11-161H23.9,2
PRPH,0
TROAP,251
C1QL4,0
DNAJC22,1
SPATS2,297
KCNH3,9
MCRS1,306
PRPF40B,41
RP11-133N21.10,0
FAM186B,0
FMNL3,27
TMBIM6,1643
NCKAP5L,79
BCDIN3D-AS1,10
BCDIN3D,96
RP11-70F11.7,0
FAIM2,0
RP11-70F11.11,0
RP11-70F11.8,0
AQP2,0
RP11-469H8.6,0
RP11-469H8.8,0
AQP5,0
AQP6,2
RACGAP1,149
ASIC1,0
SMARCD1,364
GPD1,3
COX14,1384
CERS5,132
LIMA1,344
RP3-405J10.4,0
AC140061.12,0
FAM186A,1
LARP4,327
DIP2B,191
ATF1,386
TMPRSS12,1
METTL7A,690
HIGD1C,1
SLC11A2,217
LETMD1,686
CSRNP2,38
TFCP2,157
POU6F1,13
AC139768.1,0
DAZAP2,1082
SMAGP,124
BIN2,1119
CELA1,45
GALNT6,159
SLC4A8,21
RP11-607P23.1,0
SCN8A,4
RP11-923I11.3,0
AC068987.1,0
RP11-923I11.6,1
RP11-923I11.4,0
RP11-923I11.5,0
ANKRD33,0
ACVRL1,4
ACVR1B,44
GRASP,13
NR4A1,23
RP11-1100L3.8,0
C12orf44,263
RP11-1100L3.7,1
KRT80,0
C12orf80,0
LINC00592,0
KRT7,2
RP3-416H24.1,0
KRT86,0
RP11-845M18.7,0
KRT81,0
RP11-845M18.6,0
KRT83,0
AC121757.1,0
KRT85,0
KRT84,0
RP3-416H24.4,0
KRT82,0
RP11-1020M18.10,0
KRT75,0
KRT6B,0
KRT6C,0
KRT6A,0
KRT5,0
AC055736.1,0
KRT71,0
KRT74,0
KRT72,7
RP11-641A6.2,19
KRT73,1
KRT2,4
KRT1,7
KRT77,0
RP11-641A6.3,0
KRT76,0
KRT3,0
KRT4,0
KRT79,0
KRT78,0
KRT8,155
KRT18,112
EIF4B,4917
RP11-983P16.4,7
TENC1,14
SPRYD3,68
IGFBP6,33
SOAT2,0
CSAD,217
RP11-1136G11.8,0
ZNF740,77
ITGB7,130
RARG,26
MFSD5,49
ESPL1,22
PFDN5,14411
RP11-680A11.5,10
C12orf10,570
AAAS,183
SP7,0
SP1,259
AMHR2,9
PRR13,1653
PCBP2,4453
MAP3K12,28
RP11-793H13.11,39
TARBP2,131
RP11-793H13.10,0
NPFF,0
ATF7,173
RP11-793H13.3,8
ATP5G2,11333
CALCOCO1,281
RP11-686F15.3,0
RP11-686F15.2,0
HOXC13-AS,0
HOXC13,0
HOXC12,0
AC012531.23,0
HOTAIR,0
HOXC11,0
HOXC-AS3,0
HOXC10,0
RP11-834C11.12,0
HOXC6,2
HOXC-AS2,0
HOXC9,1
HOXC-AS1,0
HOXC8,1
HOXC4,0
AC012531.25,0
HOXC5,0
HOXC4,0
RP11-834C11.3,3
RP11-834C11.6,0
RP11-834C11.4,3
RP11-834C11.11,0
RP11-834C11.10,0
RP11-834C11.8,0
SMUG1,204
CBX5,989
RP11-968A15.2,1
HNRNPA1,21867
NFE2,439
COPZ1,629
RP11-753H16.3,2
RP11-753H16.5,0
GPR84,3
ZNF385A,133
ITGA5,119
LINC01154,0
GTSF1,45
NCKAP1L,380
RP11-1049A21.2,0
PDE1B,18
PPP1R1A,0
LACRT,0
DCD,0
RP11-850F7.7,0
MUCL1,1
TESPA1,432
RP11-616L12.1,0
NEUROD4,0
OR9K2,0
OR10A7,0
OR6C74,0
OR6C6,0
OR6C1,0
OR6C3,0
OR6C75,0
OR6C65,0
OR6C76,0
RP11-110A12.2,0
OR6C2,0
OR6C70,0
OR6C68,0
OR6C4,0
OR2AP1,0
OR10P1,0
RP11-644F5.16,0
METTL7B,9
ITGA7,0
RP11-644F5.10,2
BLOC1S1,2242
RDH5,62
CD63,1739
RP11-644F5.11,47
GDF11,24
SARNP,154
RP11-762I7.5,2
ORMDL2,362
DNAJC14,93
MMP19,2
WIBG,602
DGKA,312
PMEL,4
CDK2,141
RP11-973D8.4,1
RAB5B,234
SUOX,55
IKZF4,37
RP11-603J24.4,0
RPS26,26513
ERBB3,11
RP11-603J24.9,0
PA2G4,2627
RP11-603J24.17,15
RPL41,154852
ZC3H10,43
ESYT1,247
RP11-603J24.6,0
RP11-603J24.5,1
RP11-603J24.14,1
MYL6B,899
MYL6,7329
SMARCC2,542
RNF41,150
NABP2,249
SLC39A5,1
ANKRD52,53
COQ10A,79
RP11-977G19.14,0
CS,268
RP11-977G19.10,1
RP11-977G19.11,92
RP11-977G19.12,41
CNPY2,1260
PAN2,139
IL23A,26
STAT2,217
APOF,2
TIMELESS,135
MIP,2
SPRYD4,118
GLS2,8
RBMS2,14
BAZ2A,442
ATP5B,1947
PTGES3,3472
NACA,29225
PRIM1,486
HSD17B6,6
SDR9C7,0
RDH16,1
GPR182,0
HBCBP,0
ZBTB39,22
TAC3,3
MYO1A,3
TMEM194A,124
NAB2,18
STAT6,346
LRP1,98
RP11-545N8.3,1
NXPH4,0
SHMT2,469
NDUFA4L2,2
STAC3,98
R3HDM2,238
RP11-123K3.4,0
AC126614.1,2
