,BMET2_Distal
SAMD12,31
AC023590.1,103
TNFRSF11B,10
COLEC10,0
RP11-278I4.2,0
MAL2,0
RP11-4K16.2,0
NOV,0
RP11-775B15.2,0
ENPP2,4
TAF2,105
DSCC1,12
KB-1471A8.1,13
DEPTOR,15
RP11-760H22.2,5
COL14A1,3
MRPL13,134
MTBP,43
SNTB1,63
RP11-713M15.1,4
RP11-713M15.2,0
RP11-369K17.1,0
HAS2,0
HAS2-AS1,0
RP11-3G20.1,0
RP11-3G20.2,0
RP11-785H20.1,0
RP11-398G24.2,1
RP11-94A24.1,0
RP11-96B2.1,12
LINC01151,0
RP11-973F15.2,0
RP11-44N11.2,1
RP11-44N11.3,0
ZHX2,31
RP11-557C18.4,0
RP11-557C18.3,0
DERL1,174
TBC1D31,64
FAM83A,6
RP11-539E17.5,0
FAM83A-AS1,1
C8orf76,131
ZHX1-C8ORF76,10
ZHX1,135
ATAD2,129
WDYHV1,39
FBXO32,36
RP11-174I12.2,0
CTD-2552K11.2,0
KLHL38,0
ANXA13,7
FAM91A1,118
FER1L6,1
RP11-245A18.1,0
FER1L6-AS1,0
RP11-959I15.4,0
FER1L6-AS2,0
RP11-37N22.1,18
RP11-383J24.1,1
RP11-383J24.6,24
TMEM65,14
TRMT12,31
RNF139-AS1,82
RNF139,58
TATDN1,319
RP11-158K1.3,15
NDUFB9,1023
MTSS1,235
RP11-532M24.1,0
RP11-1082L8.4,0
RP11-1082L8.3,0
LINC00964,7
RP11-1082L8.2,0
ZNF572,7
RP11-6D1.3,0
SQLE,59
KIAA0196,51
KIAA0196-AS1,0
NSMCE2,133
RP11-550A5.2,0
TRIB1,30
RP11-136O12.2,0
RP11-697B24.1,0
LINC00861,1762
RP11-622O11.4,0
RP11-65D17.1,2
RP11-103H7.1,0
RP11-103H7.2,0
RP11-103H7.3,0
FAM84B,38
RP11-103H7.5,0
RP11-89K10.1,3
RP11-351C8.1,0
PCAT1,33
PCAT2,0
CASC19,0
CCAT1,1
CASC8,9
RP11-382A18.2,0
POU5F1B,3
CASC11,1
MYC,575
TMEM75,0
LINC00977,1
CCDC26,17
RP11-26E5.1,0
RP11-419K12.1,0
GSDMC,1
RP11-473O4.5,0
FAM49B,959
RP11-473O4.4,2
RP11-473O4.3,0
ASAP1,182
KB-1568E2.1,3
ADCY8,0
RP11-737F9.1,0
RP11-381I15.1,0
CTD-2501M5.1,0
EFR3A,157
OC90,0
OC90,0
HHLA1,1
KCNQ3,0
HPYR1,0
LRRC6,11
TMEM71,226
PHF20L1,264
AF230666.2,2
TG,0
SLA,567
WISP1,0
NDRG1,87
ST3GAL1,322
RP11-629O1.2,67
CTD-2588J1.1,0
CTD-2309H9.3,4
RP11-157E21.1,0
RP11-513H8.1,0
ZFAT,26
ZFAT-AS1,0
CTD-2342N23.3,0
AC083843.1,5
AC083843.2,0
AC083843.3,0
RP11-1057B8.2,0
RP11-452N4.1,0
RP11-343P9.1,0
KHDRBS3,2
RP11-149P24.1,0
RP11-431D12.1,0
RP11-30J20.1,0
RP11-238K6.1,0
RP11-238K6.2,0
RP11-489O18.1,0
FAM135B,1
COL22A1,0
RP11-324F11.1,0
CTD-2534J5.1,0
RP11-398H6.1,1
KCNK9,0
TRAPPC9,40
RP11-284H18.1,0
C8orf17,11
CTA-204B4.2,75
CHRAC1,248
CASC7,164
AGO2,41
PTK2,39
RP11-128L5.1,0
DENND3,111
RP11-809O17.1,18
SLC45A4,14
RP11-10J21.4,0
RP11-10J21.3,0
RP11-10J21.5,0
RP11-10J21.6,0
CTD-3064M3.1,0
GPR20,1
CTD-3064M3.4,5
PTP4A3,48
CTD-3064M3.7,2
AC138647.1,0
RP11-953B20.1,0
LINC00051,0
TSNARE1,5
RP13-467H17.1,0
BAI1,0
ARC,0
AP006547.3,0
AC145123.2,0
PSCA,0
LY6K,0
CTD-2292P10.4,0
THEM6,9
CTD-2292P10.2,0
SLURP1,0
LYPD2,26
RP11-706C16.7,0
LYNX1,0
LY6D,0
RP11-706C16.8,2
RP11-706C16.5,0
GML,2
CYP11B1,0
CYP11B2,0
RP11-273G15.2,15
LY6E,1544
C8orf31,18
RP11-520P18.5,0
LY6H,0
GPIHBP1,0
ZFP41,18
ZFP41,0
GLI4,12
RP13-582O9.5,95
ZNF696,59
RP13-582O9.7,11
TOP1MT,96
RHPN1-AS1,0
RHPN1,6
RP11-909N17.2,0
RP11-909N17.3,0
MAFA,0
ZC3H3,58
RP11-661A12.5,11
7SK,4
GSDMD,272
MROH6,11
RP11-661A12.9,0
NAPRT1,170
RP11-661A12.7,3
EEF1D,10031
TIGD5,0
RP11-661A12.14,71
PYCRL,40
TSTA3,191
RP11-661A12.12,16
ZNF623,9
ZNF707,99
RP11-429J17.2,2
CCDC166,0
RP11-429J17.4,0
MAPK15,0
RP11-429J17.5,0
FAM83H,2
FAM83H-AS1,8
RP11-429J17.7,2
RP11-429J17.8,0
SCRIB,30
PUF60,145
NRBP2,9
EPPK1,3
PLEC,219
PARP10,85
GRINA,162
SPATC1,0
CTD-3065J16.6,0
OPLAH,3
CTD-3065J16.9,2
EXOSC4,126
GPAA1,208
CYC1,290
SHARPIN,130
MAF1,149
KIAA1875,12
FAM203A,0
MROH1,114
KM-PA-2,0
SCXB,0
FAM203B,0
BOP1,0
SCXA,0
HSF1,139
GS1-393G12.12,6
DGAT1,43
SCRT1,0
TMEM249,1
GS1-393G12.13,0
SLC52A2,128
FBXL6,14
ADCK5,55
CPSF1,49
GS1-393G12.14,0
SLC39A4,106
VPS28,767
TONSL,146
AC084125.4,0
CYHR1,219
CTD-2517M22.16,0
KIFC2,8
FOXH1,1
PPP1R16A,34
GPT,4
MFSD3,17
RECQL4,10
CTD-2517M22.17,0
LRRC14,26
LRRC24,1
C8orf82,3
ARHGAP39,0
CTD-2517M22.9,0
AF186192.1,0
AF186192.6,0
ZNF251,21
ZNF34,17
RPL8,24048
ZNF517,119
ZNF7,191
COMMD5,197
ZNF250,57
ZNF16,116
RP5-1047A19.4,0
ZNF252P-AS1,11
C8orf33,217
MIR1302-9,10
FAM138C,0
RP11-143M1.2,1
RP11-143M1.3,0
RP11-143M1.4,0
FOXD4,0
CBWD1,150
C9orf66,59
DOCK8,804
RP11-59O6.3,0
RP11-165F24.3,0
KANK1,72
RP11-130C19.3,0
DMRT1,0
DMRT3,0
DMRT2,0
SMARCA2,280
RP11-264I13.2,0
RP11-125B21.2,1
RP11-91N2.3,0
VLDLR,10
KCNV2,0
KIAA0020,201
RP11-32F11.2,0
RFX3,56
AL365202.1,1
RP11-509J21.1,6
RP11-509J21.2,13
RP11-509J21.3,2
RP11-509J21.4,0
GLIS3,13
RP11-252M18.3,0
GLIS3-AS1,0
RP11-358M14.2,0
SLC1A1,0
SPATA6L,90
PPAPDC2,45
RP11-6J24.6,41
CDC37L1,149
AK3,161
RCL1,38
RP11-125K10.5,0
AL158147.2,0
JAK2,183
AL161450.1,0
INSL6,0
INSL4,0
RLN2,21
RLN1,8
RP11-12D24.10,0
PLGRKT,166
CD274,4
PDCD1LG2,1
RP11-574F11.3,0
KIAA1432,79
RP11-207C16.4,0
ERMP1,34
KIAA2026,283
MLANA,3
RANBP6,94
RP11-218I7.2,0
IL33,0
TPD52L3,0
UHRF2,50
RP11-307L3.4,0
C9orf38,34
GLDC,0
RP11-390F4.6,0
RP11-390F4.10,2
RP11-390F4.3,122
KDM4C,124
RP11-77E14.2,0
TMEM261,456
RP11-29B9.1,0
RP11-29B9.2,0
PTPRD,0
RP11-75C9.1,5
RP11-75C9.2,2
RP11-527D15.1,0
RP11-87N24.2,8
RP11-87N24.3,0
RP11-109M17.2,0
RP11-23D5.1,0
RP11-74C3.1,1
TYRP1,0
RP11-3L8.3,0
LURAP1L,3
MPDZ,0
RP11-536O18.2,37
RP11-536O18.1,0
LINC00583,0
RP11-284P20.3,0
NFIB,0
RP11-120J1.1,0
RP11-408A13.3,0
RP11-408A13.4,3
ZDHHC21,104
CER1,0
FREM1,3
TTC39B,113
SNAPC3,222
PSIP1,215
CCDC171,20
C9orf92,0
BNC2,10
RP11-183I6.2,0
RP11-62F24.1,0
RP11-62F24.2,0
RP11-132E11.2,0
CNTLN,143
SH3GL2,0
RP11-570H19.2,0
ADAMTSL1,0
FAM154A,0
RRAGA,158
HAUS6,122
PLIN2,193
DENND4C,143
RP11-146N23.4,1
RP11-513M16.7,10
RP11-513M16.8,10
RPS6,57702
ACER2,0
SLC24A2,1
RP11-378I6.1,2
MLLT3,192
FOCAD,20
RP11-4E23.2,1
PTPLAD2,535
IFNB1,0
IFNW1,0
IFNA21,0
IFNA4,0
IFNA7,0
IFNA10,0
IFNA16,0
IFNA17,0
IFNA14,0
IFNA5,0
KLHL9,105
IFNA6,0
IFNA13,0
IFNA2,0
RP11-354P17.15,0
IFNA8,0
IFNA1,0
IFNE,0
MTAP,86
RP11-145E5.5,0
RP11-70L8.4,24
C9orf53,0
CDKN2A,23
CDKN2B-AS1,2
CDKN2B,19
RP11-408N14.1,0
DMRTA1,0
RP11-399D6.2,0
RP11-370B11.3,0
RP11-315I14.2,0
ELAVL2,7
RP11-321L2.1,0
RP11-321L2.2,1
IZUMO3,0
RP11-20A20.2,0
TUSC1,2
RP11-33G16.1,0
RP11-18A15.1,0
RP11-337A23.6,0
CAAP1,95
PLAA,47
IFT74,38
RP11-337A23.3,0
LRRC19,1
RP11-56F10.3,1
TEK,0
LINC00032,0
EQTN,0
MOB3B,51
RP11-298E2.2,0
IFNK,0
C9orf72,227
RP11-575I8.1,0
LINGO2,3
RP11-271O3.1,0
ACO1,51
DDX58,109
TOPORS,157
TOPORS-AS1,385
NDUFB6,330
GVQW1,7
TAF1L,15
RP11-555J4.4,0
RP11-555J4.3,1
TMEM215,0
RP11-462B18.2,1
APTX,119
DNAJA1,259
SMU1,150
B4GALT1,161
RP11-326F20.5,20
SPINK4,0
BAG1,106
CHMP5,390
NFX1,137
AQP7,0
RP11-311H10.4,0
AQP3,184
NOL6,30
RP11-255A11.2,0
ANKRD18B,6
CYP4F26P,0
RP11-384P7.7,0
RP11-384P7.5,0
RP11-384P7.6,1
PRSS3,1
RP11-133O22.6,0
UBE2R2,274
RP11-176F3.7,14
UBAP2,104
RP11-537H15.3,4
DCAF12,105
UBAP1,100
KIF24,3
NUDT2,139
KIAA1161,2
C9orf24,7
FAM219A,28
DNAI1,0
ENHO,19
RP11-296L22.8,0
CNTFR,0
CNTFR-AS1,0
RPP25L,255
DCTN3,462
ARID3C,0
SIGMAR1,80
GALT,207
GALT,0
IL11RA,55
CCL27,4
RP11-195F19.5,16
RP11-195F19.9,9
CCL19,0
CCL21,0
FAM205A,0
KIAA1045,0
DNAJB5,3
C9orf131,0
FLJ00273,0
VCP,167
FANCG,32
PIGO,17
RP11-182N22.8,0
STOML2,329
FAM214B,129
UNC13B,3
AL160274.1,0
RUSC2,7
FAM166B,1
TESK1,22
CD72,75
RP11-331F9.3,0
RP11-331F9.4,2
SIT1,378
RMRP,7
CCDC107,441
ARHGEF39,34
CA9,1
TPM2,29
TLN1,716
CREB3,149
GBA2,84
RGP1,155
MSMP,5
RP11-112J3.15,0
RP11-112J3.16,43
NPR2,4
SPAG8,11
HINT2,389
TMEM8B,28
FAM221B,6
OR13J1,0
HRCT1,0
LINC00961,0
RP11-327L3.3,0
OR2S2,0
RECK,49
GLIPR2,715
CCIN,0
CLTA,904
GNE,57
RNF38,97
MELK,6
PAX5,33
RP11-344B23.2,0
RP11-297B17.3,9
RP11-465M18.1,0
RP11-220I1.5,0
RP11-220I1.1,288
RP11-220I1.2,0
ZCCHC7,243
RP11-397D12.4,0
GRHPR,220
ZBTB5,20
POLR1E,91
RP11-613M10.6,1
FBXO10,4
RP11-613M10.8,0
TOMM5,262
RP11-613M10.9,0
FRMPD1,50
TRMT10B,300
EXOSC3,162
DCAF10,216
SLC25A51,49
SHB,1
RP11-113O24.3,0
ALDH1B1,11
IGFBPL1,0
ANKRD18A,13
ANKRD18A,0
FAM201A,6
RP11-402N8.1,0
CNTNAP3,8
SPATA31A1,0
FAM74A5,0
RP11-347J14.8,0
RP11-347J14.7,2
SPATA31A2,0
FAM74A1,0
RP11-95H8.5,0
AL353791.1,0
SPATA31A3,0
RP11-395E19.5,0
FAM74A3,2
RP11-395E19.7,4
ZNF658,12
RP11-95K23.6,0
RP11-95K23.5,0
FAM74A2,0
RP11-95K23.3,0
SPATA31A4,0
SPATA31A5,0
FAM74A6,22
RP11-144A16.5,0
RP11-204M4.2,33
RP11-216M21.5,0
RP11-216M21.7,6
ANKRD20A2,2
RP11-146D12.2,3
CBWD7,15
FOXD4L2,0
CYP4F59P,0
ANKRD20A3,1
RP11-327I22.4,4
AL513478.1,0
RP11-327I22.6,0
RP11-327I22.5,0
RP11-327I22.8,0
SPATA31A6,0
CNTNAP3B,13
RP11-175I6.5,0
BX088651.2,0
RP11-475I24.8,0
BX088651.1,7
RP11-475I24.3,13
RP11-160N1.9,0
RP11-160N1.10,7
FAM27C,0
RP11-374M1.5,3
RP11-374M1.4,0
RP11-374M1.3,0
RP11-374M1.2,0
RP11-449H15.2,0
RP11-187C18.5,0
AL354718.1,1
RP11-187C18.2,19
FAM27A,6
FAM27E2,0
RP11-292F9.1,0
RP11-292F9.2,0
FAM27E1,0
FAM27D1,3
RP11-111F5.3,0
RP11-111F5.4,23
RP11-111F5.8,0
RP11-211N8.7,0
RP11-211N8.2,0
AL953854.2,0
RP11-101E5.1,2
FAM74A4,1
SPATA31A7,2
RP11-118H15.1,0
RP11-262H14.1,97
RP11-262H14.3,1
RP11-262H14.4,42
RP11-318K12.2,1
RP11-381O7.3,1
RP11-38P6.1,0
FAM27E3,0
FAM27B,1
BX649567.1,0
ANKRD20A1,0
RP11-195B21.3,3
RP11-149F8.5,0
RP11-764K9.1,39
RP11-87H9.3,1
RP11-58A12.3,0
BX255923.3,1
FOXD4L6,0
CBWD6,167
BX255923.1,6
CR769776.1,3
ANKRD20A4,4
AL445665.1,1
FOXD4L5,0
FOXD4L4,0
CBWD5,337
AL591479.1,112
RP11-561O23.8,1
CBWD3,87
AL353608.1,0
FOXD4L3,0
RP11-561O23.5,2
RP11-561O23.7,0
PGM5,4
PGM5-AS1,0
RP11-88I18.2,33
TMEM252,0
RP11-274B18.4,0
RP11-274B18.2,72
PIP5K1B,28
FAM122A,155
RP11-203L2.4,0
PRKACG,0
FXN,212
TJP2,23
AL358113.1,0
FAM189A2,0
APBA1,2
RP11-470P21.2,0
RP11-109D9.4,0
PTAR1,238
C9orf135-AS1,0
C9orf135,0
MAMDC2,2
MAMDC2-AS1,0
SMC5-AS1,7
SMC5,328
KLF9,66
TRPM3,43
RP11-141J10.1,0
RP11-141J10.2,0
TMEM2,146
ABHD17B,34
C9orf85,143
C9orf57,0
GDA,31
RP11-63P12.7,7
RP11-63P12.6,58
ZFAND5,385
TMC1,4
RP11-151D14.1,2
ALDH1A1,87
ANXA1,1273
RP11-128I7.1,0
RP11-171A24.2,0
RP11-171A24.3,0
RORB,8
TRPM6,16
C9orf40,16
RP11-197P3.4,6
C9orf41,48
NMRK1,283
OSTF1,820
RP11-470F18.1,0
PCSK5,76
RFK,170
GCNT1,54
PRUNE2,0
PCA3,0
FOXB2,0
VPS13A-AS1,0
VPS13A,225
GNA14,0
RP11-466A17.1,0
GNAQ,406
CEP78,362
PSAT1,2
RP11-165H23.1,0
RP11-375O18.2,4
TLE4,407
RP11-403N16.2,0
RP11-403N16.3,0
RP11-394O9.1,0
RP11-289F5.1,0
TLE1,18
RP11-154D17.1,0
RP11-383M4.2,0
RP11-383M4.6,94
SPATA31D1,0
RP11-15B24.5,2
RP11-15B24.1,0
RP11-15B24.4,0
RASEF,1
RP11-439K3.1,0
FRMD3,13
RP11-439K3.3,0
IDNK,75
UBQLN1,188
RP11-522I20.3,7
GKAP1,34
RP11-575L7.2,0
RP11-575L7.4,1
KIF27,28
C9orf64,57
HNRNPK,1331
RP11-575L7.8,0
RMI1,63
RP11-158D2.2,7
SLC28A3,0
RP11-380F14.2,0
NTRK2,0
AGTPBP1,248
RP11-202I11.2,0
RP11-213G2.2,0
NAA35,73
GOLM1,15
C9orf153,0
ISCA1,203
ZCCHC6,321
RP11-359J6.1,0
RP11-395D3.1,1
GAS1,0
RP11-276H19.1,0
RP11-276H19.2,3
C9orf170,0
DAPK1,88
CTSL,23
XXyac-YM21GA2.3,0
XXyac-YM21GA2.7,1
XXyac-YM21GA2.4,0
SPATA31E1,0
CDK20,7
SPIN1,68
NXNL2,1
RP13-60M5.2,0
RP11-791O21.5,0
C9orf47,10
S1PR3,651
RP11-82L18.4,0
SHC3,0
CKS2,208
SECISBP2,420
SEMA4D,260
GADD45G,4
RP11-316P17.2,0
RP5-1050E16.2,0
RP5-1050E16.1,0
RP11-406A20.1,0
RP11-406A20.4,0
RP11-389K14.3,0
RP11-555F9.2,0
DIRAS2,0
SYK,327
RP11-367F23.1,0
RP11-367F23.2,0
RP11-305L7.1,9
RP11-305L7.6,1
RP11-305L7.3,11
LINC00484,0
RP11-305L7.7,15
AUH,53
NFIL3,14
RP11-440G5.2,0
ROR2,0
SPTLC1,78
RP11-100G15.10,0
RP11-62C3.6,0
IARS,180
NOL8,273
CENPP,17
OGN,1
OMD,0
ASPN,0
ECM2,0
IPPK,18
BICD2,134
ZNF484,36
FGD3,288
SUSD3,406
RP11-274J16.5,0
C9orf89,274
NINJ1,364
RP11-370F5.4,0
WNK2,1
C9orf129,0
RP11-165J3.5,0
RP11-165J3.6,8
FAM120AOS,159
FAM120A,449
PHF2,51
RP11-53B5.1,0
BARX1,0
RP11-231K24.2,0
PTPDC1,4
RP11-2B6.3,1
RP11-2B6.2,14
MIRLET7DHG,0
ZNF169,114
NUTM2F,1
RP11-307E17.8,27
HIATL1,167
PCAT7,18
FBP2,0
FBP1,94
C9orf3,23
RP11-54O15.3,0
FANCC,7
RP11-80I15.4,0
RP11-435O5.7,0
RP11-435O5.2,0
PTCH1,28
RP11-435O5.6,1
RP11-435O5.5,1
RP11-435O5.4,1
RP11-332M4.1,0
RP11-180I4.2,0
DKFZP434H0512,0
ERCC6L2,122
LINC00092,16
RP11-569G13.2,2
HSD17B3,0
RP11-240L7.4,0
SLC35D2,25
ZNF367,11
HABP4,27
CDC14B,9
AAED1,64
RP11-535M15.1,0
ZNF510,34
ZNF782,23
HIATL2,4
NUTM2G,0
CTSV,2
RP11-498P14.3,20
RP11-498P14.5,24
RP11-498P14.4,0
CCDC180,44
TDRD7,16
TMOD1,6
RP11-244N9.6,0
TSTD2,34
NCBP1,89
RP11-244N9.4,1
XPA,317
RP11-546O6.4,0
RP11-23B15.1,0
FOXE1,0
C9orf156,58
HEMGN,41
ANP32B,1935
RP11-535C21.3,0
NANS,203
TRIM14,138
CORO2A,91
TBC1D2,28
GABBR2,4
ANKS6,8
GALNT12,10
RP11-92C4.3,1
COL15A1,0
RP11-92C4.6,0
TGFBR1,106
RP11-96L7.2,0
ALG2,67
SEC61B,1743
NAMA,0
RP11-547C13.1,0
RP11-554F20.1,0
NR4A3,0
RP11-60I3.5,3
STX17,129
RP11-60I3.4,0
ERP44,328
INVS,30
TEX10,68
MSANTD3,17
MSANTD3-TMEFF1,0
TMEFF1,0
MURC,15
LPPR1,0
BAAT,0
MRPL50,190
ZNF189,34
ALDOB,0
RP11-490D19.6,0
TMEM246,7
RNF20,112
GRIN3A,1
PPP3R2,0
LINC00587,0
CYLC2,0
RP11-341A22.2,8
RP11-436F21.1,0
RP11-82L2.1,9
SMC2,121
OR13F1,0
OR13C4,0
OR13C3,0
OR13C8,0
OR13C5,0
OR13C2,0
OR13C9,0
OR13D1,0
NIPSNAP3A,156
NIPSNAP3B,19
ABCA1,22
RP11-217B7.2,0
RP11-217B7.3,0
SLC44A1,120
FSD1L,36
RP11-235C23.5,1
FKTN,63
TAL2,0
TMEM38B,67
RP11-6F6.1,0
RP11-308N19.1,4
RP11-540H22.2,0
RP11-308N19.3,0
RP11-308N19.4,0
ZNF462,4
RP11-508N12.4,0
RP11-508N12.2,0
RP11-196I18.4,0
RAD23B,180
RP11-363D24.1,0
KLF4,119
AL162389.1,0
RP11-505C13.1,0
RP11-339N8.1,1
ACTL7B,0
ACTL7A,0
IKBKAP,41
FAM206A,52
CTNNAL1,27
TMEM245,181
FRRS1L,68
EPB41L4B,0
PTPN3,6
PALM2,19
RP11-406O23.2,0
PALM2-AKAP2,0
AKAP2,4
C9orf152,0
TXN,1043
TXNDC8,0
SVEP1,5
RP11-410K21.2,22
MUSK,0
LPAR1,10
RP11-202G18.1,0
OR2K2,0
KIAA0368,65
ZNF483,69
PTGR1,24
RP11-16L21.7,0
DNAJC25,26
DNAJC25-GNG10,0
GNG10,31
C9orf84,1
UGCG,113
SUSD1,32
PTBP3,518
HSDL2,82
C9orf147,8
KIAA1958,39
INIP,196
RP11-276E15.4,8
SNX30,132
SLC46A2,38
RP11-408O19.5,1
ZNF883,2
ZFP37,18
FAM225B,28
FAM225A,0
SLC31A2,204
FKBP15,193
SLC31A1,105
CDC26,575
PRPF4,79
RNF183,0
WDR31,68
BSPRY,6
HDHD3,88
ALAD,103
POLE3,337
C9orf43,7
RGS3,66
RP11-168K11.2,0
RP11-168K11.3,0
RP11-18B16.2,0
ZNF618,20
AMBP,0
KIF12,0
COL27A1,48
ORM1,2
ORM2,0
AKNA,622
RP11-9M16.2,2
DFNB31,0
ATP6V1G1,2229
C9orf91,35
RP11-402G3.5,0
RP11-402G3.3,0
TNFSF15,7
TNFSF8,127
TNC,1
RP11-523L1.2,0
1-Dec,0
RP11-445L6.3,0
RP11-284G10.1,0
LINC00474,0
RP11-787B4.2,0
PAPPA,1
PAPPA-AS2,0
RP11-45A16.4,0
PAPPA-AS1,1
ASTN2,10
RP11-264C15.2,0
RP11-67K19.3,1
TRIM32,25
RP11-388N2.1,0
RP11-500B12.1,0
TLR4,203
RP11-281A20.2,1
RP11-281A20.1,0
RP11-349E4.1,0
RP11-127L21.1,0
BRINP1,0
RP11-295D22.1,0
RP11-360A18.2,0
RP11-360A18.1,0
CDK5RAP2,119
MEGF9,308
FBXW2,198
PSMD5,86
PSMD5-AS1,950
PHF19,96
TRAF1,98
C5,15
CNTRL,481
RAB14,331
GSN,130
RP11-477J21.6,0
GSN-AS1,23
STOM,156
AL161784.1,0
RP11-162D16.2,2
DAB2IP,3
RP11-524G24.2,0
TTLL11,2
NDUFA8,262
MORN5,0
LHX6,0
RBM18,98
MRRF,71
RP11-498E2.7,1
RP11-498E2.8,1
PTGS1,30
AL162424.1,0
RP11-542K23.10,0
RP11-542K23.7,1
RP11-542K23.9,0
OR1J1,0
OR1J2,0
OR1J4,0
OR1N1,0
OR1N2,0
OR1L8,0
RP11-64P14.7,0
OR1Q1,0
OR1B1,0
OR1L1,0
OR1L3,0
OR1L4,0
OR1L6,0
OR5C1,0
PDCL,96
OR1K1,0
RC3H2,147
ZBTB6,24
ZBTB26,24
RABGAP1,86
GPR21,2
STRBP,64
CRB2,3
DENND1A,92
RP11-230L22.4,0
RP11-417B4.2,0
LHX2,1
RP11-85O21.2,0
RP11-85O21.5,0
NEK6,14
RP11-121A14.2,0
PSMB7,499
GPR144,0
NR5A1,0
RP11-10J18.3,0
NR6A1,14
MIR181A2HG,7
RP11-175D17.3,0
OLFML2A,1
WDR38,0
RPL35,24439
ARPC5L,659
GOLGA1,56
SCAI,197
PPP6C,235
RABEPK,77
HSPA5,319
RP11-65N13.8,0
GAPVD1,178
MAPKAP1,188
RP11-12A16.3,0
RP11-423C15.3,25
PBX3,62
RP11-343J18.2,0
RP11-343J18.1,0
MVB12B,15
RP11-205K6.1,0
RP11-205K6.2,0
RP11-123K19.1,0
LMX1B,0
RP11-489N22.3,0
ZBTB43,199
ZBTB34,26
RALGPS1,15
ANGPTL2,1
RP13-225O21.2,0
GARNL3,4
SLC2A8,20
ZNF79,10
RPL12,30231
LRSAM1,31
FAM129B,50
STXBP1,9
PTRH1,136
C9orf117,9
TTC16,56
TOR2A,127
SH2D3C,113
CDK9,68
FPGS,68
ENG,71
RP11-228B15.4,7
AK1,67
ST6GALNAC6,111
ST6GALNAC4,60
PIP5KL1,16
RP11-203J24.8,2
DPM2,249
FAM102A,159
RP11-379C10.1,0
NAIF1,56
SLC25A25,23
RP11-379C10.4,0
RP11-395P17.11,5
RP11-395P17.3,7
PTGES2,38
AL590708.2,0
LCN2,2
C9orf16,1738
CIZ1,98
DNM1,23
GOLGA2,99
SWI5,118
AL359091.2,30
RP11-339B21.15,2
RP11-339B21.14,1
TRUB2,48
RP11-339B21.13,3
COQ4,214
SLC27A4,13
URM1,324
RP11-339B21.11,14
MIR219-2,0
CERCAM,33
ODF2,78
ODF2-AS1,0
GLE1,63
RP11-216B9.6,14
SPTAN1,205
WDR34,26
HMGA1P4,11
SET,1003
PKN3,3
ZDHHC12,441
RP11-545E17.3,85
ZER1,25
TBC1D13,30
ENDOG,13
C9orf114,78
CCBL1,24
LRRC8A,49
PHYHD1,10
RP11-101E3.5,0
DOLK,23
NUP188,43
RP11-167N5.5,41
SH3GLB2,36
FAM73B,47
DOLPP1,24
CRAT,35
RP11-247A12.1,0
PPP2R4,92
RP11-247A12.7,0
IER5L,20
RP11-247A12.8,1
RP11-247A12.2,6
RP11-344B5.4,0
RP11-344B5.3,0
RP11-344B5.2,5
RP11-65J3.15,0
RP11-65J3.1,63
RP11-65J3.3,0
RP11-65J3.2,0
RP11-65J3.14,0
RP11-492E3.51,1
RP11-492E3.2,2
NTMT1,188
C9orf50,0
ASB6,35
RP11-483H20.4,0
PRRX2,0
RP11-483H20.6,0
PTGES,0
TOR1B,50
TOR1A,139
C9orf78,762
USP20,54
FNBP1,869
RP11-409K20.6,0
RP11-138E2.1,8
GPR107,44
AL360004.1,1
NCS1,2
HMCN2,0
AL354898.1,0
ASS1,9
FUBP3,77
PRDM12,0
EXOSC2,100
ABL1,33
QRFP,0
FIBCD1,1
RP11-83J21.3,0
LAMC3,6
AIF1L,0
NUP214,937
RP11-544A12.4,66
RP11-544A12.8,74
FAM78A,143
PPAPDC3,0
PRRC2B,171
POMT1,53
RP11-334J6.6,2
UCK1,72
RAPGEF1,89
RP11-323H21.3,1
MED27,12
NTNG2,12
SETX,488
TTF1,210
C9orf171,0
BARHL1,0
DDX31,26
GTF3C4,49
AK8,4
C9orf9,18
TSC1,89
GFI1B,66
GTF3C5,107
CEL,0
RALGDS,87
GBGT1,51
OBP2B,0
SURF6,72
MED22,82
RPL7A,20398
SURF1,320
SURF2,186
SURF4,181
C9orf96,21
REXO4,195
ADAMTS13,0
CACFD1,10
SLC2A6,135
TMEM8C,0
ADAMTSL2,1
FAM163B,0
LL09NC01-254D11.1,0
DBH,0
DBH-AS1,2
SARDH,23
VAV2,14
LINC00094,43
BRD3,225
RP11-374P20.4,0
LL09NC01-251B2.3,3
WDR5,35
LL09NC01-139C3.1,0
RP11-145E17.2,1
RXRA,283
RP11-473E2.2,0
RP11-473E2.4,0
RP11-473E2.3,0
COL5A1,1
COL5A1-AS1,0
FCN2,2
FCN1,2067
RP11-447M12.2,5
OLFM1,5
RP11-399H11.3,0
RP11-399H11.2,0
AL390778.1,0
C9orf62,0
RP11-555H7.2,0
PPP1R26-AS1,6
PPP1R26,3
C9orf116,0
MRPS2,129
RP11-426A6.5,0
LCN1,0
OBP2A,0
PAEP,1
RP11-98L5.2,22
RP11-98L5.5,0
GLT6D1,0
LCN9,0
SOHLH1,0
KCNT1,1
CAMSAP1,42
RP11-432J22.2,0
UBAC1,139
NACC2,123
RP11-83N9.5,4
C9orf69,41
LHX3,0
QSOX2,7
WI2-1959D15.1,0
DKFZP434A062,0
GPSM1,2
DNLZ,0
CARD9,59
SNAPC4,27
SDCCAG3,50
PMPCA,115
