,BMM8_Benign
CNNM2,13
NT5C2,165
RPEL1,2
INA,0
PCGF6,99
TAF5,34
USMG5,2882
PDCD11,142
CALHM2,150
RP11-225H22.7,0
RP11-225H22.4,1
CALHM1,1
CALHM3,0
RP11-225H22.5,0
NEURL1,32
SH3PXD2A,31
RP11-416N2.4,8
OBFC1,248
SLK,284
COL17A1,0
SFR1,177
WDR96,1
GSTO1,1245
GSTO2,16
ITPRIP,25
RP11-127L20.5,0
RP11-127L20.3,0
CCDC147-AS1,4
CCDC147,1
RP11-127O4.3,0
RP11-127O4.2,0
SORCS3,1
SORCS3-AS1,0
RP11-56I23.1,0
RP11-298H24.1,0
SORCS1,0
RP11-215N21.1,2
RP11-163F15.1,0
RP11-655H13.2,0
XPNPEP1,123
RP11-451M19.3,3
ADD3,699
MXI1,91
RP11-549L6.3,0
SMNDC1,268
RP11-525A16.4,0
DUSP5,10
SMC3,1089
RBM20,3
RP11-313D6.3,0
PDCD4-AS1,146
PDCD4,708
BBIP1,255
RP11-348N5.7,5
SHOC2,632
ADRA2A,16
RP11-381K7.1,0
GPAM,37
TECTB,0
ACSL5,152
RP11-324O2.3,1
RP11-324O2.6,1
ZDHHC6,259
VTI1A,189
RP11-25C19.3,0
TCF7L2,60
RP11-57H14.2,2
HABP2,0
NRAP,0
CASP7,72
RP11-211N11.5,0
PLEKHS1,1
DCLRE1A,19
NHLRC2,90
AL162407.1,0
ADRB1,2
C10orf118,593
TDRD1,1
VWA2,2
AFAP1L2,13
ABLIM1,314
RP11-106M7.1,1
FAM160B1,60
TRUB1,53
RP11-383C6.2,1
ATRNL1,0
GFRA1,2
CCDC172,0
PNLIPRP3,0
PNLIP,0
PNLIPRP1,10
C10orf82,2
RP11-498B4.5,0
HSPA12A,0
RP11-539I5.1,2
ENO4,0
KIAA1598,125
VAX1,0
RP11-501J20.2,0
KCNK18,0
RP11-501J20.5,4
SLC18A2,13
PDZD8,132
CTA-109P11.4,0
EMX2OS,0
EMX2,16
CTA-109P11.1,0
RP11-328K15.1,0
RP11-355F22.1,0
RAB11FIP2,111
RP11-354M20.3,0
CASC2,1
FAM204A,686
LINC00867,2
PRLHR,0
CACUL1,226
RP11-498J9.2,0
NANOS1,7
EIF3A,1844
FAM45A,446
SFXN4,168
PRDX3,785
GRK5,52
RP11-79M19.2,0
RGS10,1840
TIAL1,653
BAG3,39
INPP5F,33
MCMBP,149
SEC23IP,98
PPAPDC1A,0
C10orf85,0
WDR11-AS1,9
WDR11,191
RP11-95I16.4,3
RP11-95I16.2,0
LINC01153,0
FGFR2,4
RP11-62L18.3,0
RP11-78A18.2,0
ATE1,107
ATE1-AS1,13
NSMCE4A,293
TACC2,13
BTBD16,0
PLEKHA1,186
ARMS2,0
HTRA1,3
DMBT1,0
C10orf120,0
CUZD1,11
FAM24B,48
FAM24A,0
C10orf88,27
PSTK,49
IKZF5,90
ACADSB,44
HMX3,0
HMX2,0
BUB3,713
RP11-282I1.1,0
RP11-338O1.2,0
RP11-282I1.2,0
GPR26,0
CPXM2,0
RP11-391M7.3,0
CHST15,39
OAT,229
RP13-238F13.5,0
NKX1-2,0
RP13-238F13.3,0
LHPP,176
RP11-12J10.3,0
FAM53B,101
FAM53B-AS1,0
METTL10,204
FAM175B,102
ZRANB1,93
RP11-298J20.3,40
CTBP2,219
TEX36-AS1,0
TEX36,0
RP11-383C5.3,1
RP11-383C5.4,30
EDRF1,161
EDRF1-AS1,1
MMP21,0
UROS,581
BCCIP,279
DHX32,37
FANK1,7
FANK1-AS1,0
ADAM12,2
LINC00601,0
C10orf90,0
DOCK1,7
RP11-223P11.3,0
RP11-223P11.2,0
FAM196A,0
NPS,0
FOXI2,0
CLRN3,0
PTPRE,434
RP11-4C20.3,0
MKI67,662
RP11-264E18.1,0
RP11-442O18.2,0
RP11-442O18.1,0
RP11-168C9.1,0
MGMT,400
AL355531.2,0
RP11-109A6.2,0
RP11-109A6.3,3
EBF3,1
LINC00959,15
GLRX3,494
RP11-540N6.1,0
TCERG1L,0
TCERG1L-AS1,0
AL450307.1,0
PPP2R2D,65
BNIP3,165
JAKMIP3,1
RP11-140A10.3,0
DPYSL4,1
STK32C,192
LRRC27,47
PWWP2B,38
RP11-432J24.2,1
RP11-432J24.3,0
C10orf91,54
RP11-432J24.5,0
LINC01165,0
INPP5A,17
RP11-288G11.3,0
NKX6-2,0
TTC40,0
LINC01166,0
LINC01167,0
LINC01168,0
GPR123,0
GPR123-AS1,0
KNDC1,1
UTF1,1
VENTX,2
MIR202HG,0
ADAM8,76
TUBGCP2,397
RP11-122K13.12,2
ZNF511,238
RP11-122K13.14,0
CALY,0
RP11-122K13.7,0
PRAP1,3
FUOM,259
ECHS1,647
PAOX,28
AL360181.1,0
RP11-108K14.8,0
MTG1,117
SPRN,0
CYP2E1,8
AL161645.2,0
SYCE1,1
FRG2B,0
RP11-304M2.6,0
LINC01001,11
RP11-304M2.3,0
BET1L,163
SCGB1C1,0
ODF3,0
RP11-304M2.5,1
RIC8A,183
SIRT3,70
PSMD13,526
NLRP6,0
RP11-326C3.2,9
ATHL1,67
IFITM5,0
IFITM2,2580
RP11-326C3.7,2
IFITM1,404
RP11-326C3.11,33
IFITM3,344
RP11-326C3.10,1
RP11-326C3.14,1
RP11-326C3.13,0
RP11-326C3.12,50
RP11-326C3.15,8
B4GALNT4,0
PKP3,0
SIGIRR,735
ANO9,43
PTDSS2,16
RP13-317D12.3,12
RNH1,991
RP13-46H24.1,0
HRAS,23
LRRC56,7
C11orf35,1
RP11-496I9.1,2
RASSF7,275
MIR210HG,7
PHRF1,117
IRF7,634
CDHR5,1
SCT,150
DRD4,0
DEAF1,43
RP11-754B17.1,0
EPS8L2,142
TMEM80,207
AP006621.9,0
TALDO1,1808
PDDC1,177
AP006621.5,97
AP006621.6,0
CEND1,1
SLC25A22,70
PIDD,42
RPLP2,116102
PNPLA2,117
AP006621.8,0
EFCAB4A,23
CD151,138
POLR2L,3129
TSPAN4,122
RP11-1391J7.1,119
CHID1,378
AP2A2,104
MUC6,0
RP13-870H17.3,0
MUC2,0
MUC5AC,0
MUC5B,0
RP11-532E4.2,0
TOLLIP,189
AC136297.1,1
TOLLIP-AS1,34
BRSK2,2
MOB2,242
DUSP8,9
KRTAP5-AS1,4
KRTAP5-1,0
KRTAP5-2,0
KRTAP5-3,0
KRTAP5-4,0
KRTAP5-5,0
AP006285.7,0
FAM99B,0
AP006285.6,0
KRTAP5-6,0
IFITM10,2
RP11-295K3.1,0
CTSD,820
AC068580.6,0
AC068580.7,0
SYT8,3
TNNI2,82
LSP1,1857
C11orf89,1
LINC01150,0
TNNT3,20
MRPL23,1456
MRPL23-AS1,0
AC051649.6,0
IGF2,3
INS-IGF2,0
IGF2-AS,0
INS,0
TH,0
ASCL2,3
C11orf21,195
TSPAN32,352
CD81,243
TSSC4,360
AC124057.5,0
TRPM5,0
KCNQ1,33
KCNQ1OT1,263
KCNQ1-AS1,0
KCNQ1DN,0
CDKN1C,10
SLC22A18AS,2
SLC22A18,54
PHLDA2,14
NAP1L4,702
AC131971.1,0
CARS,163
CARS-AS1,0
OSBPL5,16
AC108448.3,0
MRGPRG,0
MRGPRG-AS1,0
AC109309.4,0
MRGPRE,0
RP5-1173A5.1,0
ZNF195,120
RP13-726E6.1,1
ART5,0
ART1,0
CHRNA10,3
NUP98,167
PGAP2,118
RHOG,1206
AC090587.5,7
STIM1,133
RRM1,183
RRM1-AS1,0
RP11-23F23.2,6
OR52B4,0
TRIM21,73
OR52K2,0
OR52K1,0
OR52M1,0
C11orf40,0
OR52I2,0
OR52I1,0
TRIM68,27
OR51D1,0
OR51E1,0
OR51E2,1
MMP26,0
OR51F1,0
OR52R1,0
OR51F2,0
OR51S1,0
OR51H1P,0
OR51T1,0
OR51A7,0
OR51G2,0
OR51G1,0
OR51A4,0
OR51A2,0
OR51L1,0
OR52J3,0
OR52E2,0
AC113331.9,0
OR52A5,0
OR52A1,0
OR51V1,0
AC104389.16,0
HBB,26229
HBD,1942
HBG1,336
HBG2,939
HBE1,8
OR51B4,0
OR51B2,0
OR51B5,0
OR51B6,0
OR51M1,0
OR51J1,0
OR51Q1,0
OR51I1,1
OR51I2,0
OR52D1,0
UBQLN3,0
UBQLNL,2
OR52H1,0
AC015691.13,26
OR52B6,0
TRIM6,7
TRIM6-TRIM34,0
TRIM34,0
TRIM5,110
TRIM22,461
OR56B1,2
OR52N4,1
OR52N5,0
OR52N1,0
OR52N2,1
OR52E6,0
OR52E8,0
OR52E4,0
AC025016.1,0
OR56A3,0
OR52L1,0
OR56A4,0
OR56A1,0
OR56B4,0
OR56B3P,0
OR52B1P,0
OR52B2,0
OR52W1,0
RP11-290F24.6,1
C11orf42,0
FAM160A2,59
CNGA4,0
CCKBR,0
PRKCDBP,37
RP11-304C12.3,0
SMPD1,238
APBB1,117
HPX,2
TRIM3,11
ARFIP2,214
TIMM10B,265
TIMM10B,0
DNHD1,13
RRP8,208
RP11-732A19.8,1
ILK,387
TAF10,54
TPP1,485
RP11-732A19.9,2
DCHS1,4
RP11-732A19.5,1
RP11-732A19.6,0
MRPL17,432
OR2AG2,0
OR2AG1,0
OR6A2,0
OR10A5,0
OR10A2,0
OR10A4,0
OR2D2,0
OR2D3,0
ZNF215,15
ZNF214,1
NLRP14,0
RBMXL2,0
RP11-324J3.1,0
SYT9,0
CTD-2516F10.2,3
OLFML1,0
PPFIBP2,33
CTD-2516F10.4,0
CYB5R2,2
RP11-35J10.5,0
RP11-35J10.4,0
OR5P2,0
OR5P3,0
OR10A6,0
OR10A3,0
NLRP10,0
EIF3F,4970
RP11-236J17.3,0
TUB,1
RP11-236J17.6,0
RIC3,455
RP11-379P15.1,0
LMO1,0
STK33,50
TRIM66,52
RP11-152H18.4,0
RPL27A,82449
ST5,4
RP11-152H18.3,1
RP11-318C2.1,0
AKIP1,233
C11orf16,0
ASCL3,0
TMEM9B,547
TMEM9B-AS1,22
NRIP3,9
RP11-467K18.2,0
SCUBE2,2
DENND5A,59
TMEM41B,164
IPO7,335
CTD-2371O3.2,32
AC132192.1,5
ZNF143,125
WEE1,122
SWAP70,223
RP11-540A21.2,7
SBF2-AS1,36
SBF2,216
RP11-1H15.2,0
RP11-748C4.1,0
RP11-351I24.1,0
ADM,15
AMPD3,56
MTRNR2L8,5824
RNF141,167
MRVI1-AS1,13
LYVE1,1
MRVI1,12
CTR9,275
RP11-685M7.5,0
EIF4G2,1448
RP11-685M7.3,3
ZBED5,255
ZBED5-AS1,137
CTD-2003C8.2,1
RP11-179A10.1,0
CTD-3224I3.3,0
GALNT18,0
CSNK2A3,10
RP11-567I13.1,0
RP11-483L5.1,0
AC131935.1,0
USP47,376
DKK3,8
RP13-631K18.2,2
RP13-631K18.3,0
RP13-631K18.5,0
MICAL2,66
RP11-265D17.2,0
MICALCL,3
PARVA,5
RP11-51B23.3,0
TEAD1,0
RP11-47J17.3,0
RP11-47J17.2,0
LINC00958,2
CTC-497E21.3,0
CTC-497E21.5,0
ARNTL,90
BTBD10,110
PTH,0
FAR1,175
RP11-98J9.1,0
RP11-98J9.2,0
RP11-98J9.3,0
RP11-231N3.1,0
RP11-21L19.1,0
RRAS2,23
COPB1,301
PSMA1,1417
PSMA1,0
PDE3B,147
CYP2R1,97
CALCB,2
CALCA,0
INSC,0
RP11-531H8.1,0
RP11-531H8.2,0
RP11-396O20.1,0
RP11-396O20.2,0
RP11-222N13.1,0
SOX6,23
CTD-3096P4.1,0
C11orf58,1942
PLEKHA7,4
RPS13,57857
PIK3C2A,152
NUCB2,2223
NCR3LG1,12
RP1-239B22.5,3
KCNJ11,0
ABCC8,0
USH1C,0
OTOG,3
RP11-358H18.3,0
RP11-358H18.2,0
MYOD1,0
KCNC1,0
SERGEF,200
TPH1,6
SAAL1,130
MRGPRX3,0
RP11-113D6.6,0
MRGPRX4,0
RP11-113D6.10,1
SAA4,0
SAA2,0
SAA1,0
HPS5,149
GTF2H1,229
LDHA,1942
LDHC,1
LDHAL6A,2
TSG101,318
UEVLD,34
SPTY2D1,150
TMEM86A,4
IGSF22,20
RP11-1081L13.4,0
PTPN5,0
MRGPRX1,0
RP11-583F24.8,0
MRGPRX2,0
ZDHHC13,76
CSRP3,1
RP11-428C19.4,0
E2F8,50
RP11-428C19.5,0
NAV2,8
NAV2-AS5,0
NAV2-AS4,0
RP11-359E10.1,0
NAV2-AS3,0
NAV2-AS2,0
NAV2-AS1,0
DBX1,0
HTATIP2,279
PRMT3,53
SLC6A5,0
NELL1,0
RP11-701I24.3,0
RP11-670N15.1,0
CTD-2019O4.1,0
ANO5,5
CTD-3064C13.1,0
CTD-2140G10.2,0
SLC17A6,0
CTD-2140G10.4,0
CTD-2140G10.1,0
RP11-34N19.1,0
FANCF,127
AC103801.2,0
GAS2,3
SVIP,688
RP11-17A1.3,2
CCDC179,0
RP11-266A24.1,0
RP11-945A11.1,0
RP11-945A11.2,0
RP11-2F20.1,0
LUZP2,0
RP11-405K6.1,0
RP11-20J1.1,0
CTD-2507G9.1,11
ANO3,0
RP11-430L3.1,0
MUC15,0
SLC5A12,0
FIBIN,0
BBOX1,0
RP11-1L12.3,0
CCDC34,337
LGR4,8
RP11-159H22.2,0
LIN7C,89
BDNF-AS,10
LINC00678,0
BDNF,0
RP11-406D1.2,0
KIF18A,68
METTL15,154
RP11-22P4.1,2
RP11-22P4.2,0
RP11-960D24.1,0
RP11-115J23.1,0
RP11-466I1.1,0
RP11-460B17.3,0
RP11-460B17.2,0
CTD-3012A18.1,0
RP5-1027O15.1,0
CTD-3138F19.1,0
RP11-215H22.1,0
KCNA4,0
RP11-624D11.2,1
FSHB,0
ARL14EP,423
MPPED2,11
RP4-710M3.2,0
RP5-1024C24.1,0
DCDC1,0
RP1-296L11.1,0
DNAJC24,93
IMMP1L,326
ELP4,84
Z83001.1,2
PAX6,0
Z83307.3,0
RCN1,135
RP1-17K7.2,50
RP1-17K7.3,0
RP1-65P5.3,0
RP1-65P5.5,0
WT1,3
WT1-AS,26
EIF3M,2117
CCDC73,4
PRRG4,78
QSER1,113
DEPDC7,12
TCP11L1,35
CSTF3,367
CSTF3-AS1,9
HIPK3,244
KIAA1549L,0
RP4-541C22.5,0
C11orf91,0
CD59,478
FBXO3,116
RP11-646J21.5,0
RP11-646J21.6,0
RP11-646J21.3,0
RP11-646J21.4,0
RP11-646J21.2,0
LMO2,186
AC132216.1,0
CAPRIN1,438
NAT10,153
ABTB2,6
CAT,879
ELF5,3
RP4-594L9.2,0
RP11-350D17.2,0
EHF,1
APIP,437
PDHX,153
AL356215.1,0
RP4-607I7.1,1
CD44,1666
RP1-68D18.4,0
SLC1A2,0
RP1-68D18.3,0
RP4-683L5.1,0
PAMR1,0
RP5-945I17.2,0
FJX1,0
RP1-276E15.1,1
TRIM44,299
RP11-698N11.2,0
LDLRAD3,17
LINC00610,4
COMMD9,388
PRR5L,49
RP11-514F3.4,0
RP11-219O3.2,0
TRAF6,60
RAG1,27
RAG2,28
C11orf74,105
RP11-159D8.1,0
RP11-63D14.1,0
RP11-277K23.1,0
RP11-64I17.1,0
LRRC4C,0
RP11-63C8.1,0
RP11-124G5.3,0
RP11-375D13.2,0
RP11-375D13.4,0
RP11-375D13.3,0
RP11-148I19.1,0
CTD-2572N17.1,0
API5,177
RP11-484D2.2,0
TTC17,363
RP11-484D2.5,0
HSD17B12,179
RP11-613D13.5,0
ALKBH3,162
ALKBH3-AS1,2
C11orf96,2
RP11-613D13.8,0
ACCSL,0
ACCS,21
EXT2,58
ALX4,0
RP11-58K22.1,0
CD82,351
RP11-58K22.5,0
RP11-58K22.4,0
RP11-45A12.1,1
RP11-45A12.2,0
TSPAN18,46
TP53I11,38
AC068858.1,0
PRDM11,3
CTD-2560E9.3,0
SYT13,0
CTD-2560E9.5,0
RP11-430H10.1,24
RP11-430H10.2,1
RP11-430H10.4,0
RP11-430H10.3,0
RP11-958J22.3,0
CHST1,0
RP11-495O11.1,0
CTD-2210P24.1,0
CTD-2210P24.2,0
CTD-2210P24.3,0
CTD-2210P24.4,6
SLC35C1,62
CTD-2210P24.6,0
CRY2,59
MAPK8IP1,1
RP11-618K13.2,0
C11orf94,0
PEX16,314
GYLTL1B,4
PHF21A,202
RP11-702F3.1,0
RP11-702F3.3,0
RP11-702F3.4,0
CTD-2589M5.5,0
CTD-2589M5.4,0
CREB3L1,5
DGKZ,404
MDK,164
CHRM4,0
AMBRA1,27
HARBI1,17
ATG13,144
ARHGAP1,160
ZNF408,27
F2,0
CKAP5,161
LRP4-AS1,0
LRP4,1
C11orf49,107
RP11-390K5.3,5
ARFGAP2,393
PACSIN3,12
DDB2,162
RP11-17G12.2,1
ACP2,53
NR1H3,31
MADD,97
RP11-17G12.3,0
MYBPC3,0
SPI1,70
RP11-750H9.5,4
SLC39A13,56
PSMC3,544
RAPSN,0
CELF1,504
NDUFS3,699
PTPMT1,272
KBTBD4,66
KBTBD4,2
FAM180B,8
C1QTNF4,16
MTCH2,525
AGBL2,4
FNBP4,927
NUP160,321
PTPRJ,13
AC103828.1,0
OR4B1,0
OR4X2,0
OR4X1,0
OR4S1,0
OR4C3,0
OR4C5,0
OR4A47,0
TRIM49B,0
TRIM64C,0
FOLH1,0
OR4C13,0
OR4C12,0
RP11-347H15.4,0
OR4A5,0
OR4C46,0
TRIM48,0
OR4A16,0
OR4A15,0
OR4C15,0
OR4C16,0
OR4C11,0
OR4P4,0
OR4S2,0
OR4C6,0
RP11-674C21.9,0
OR5D13,0
OR5D14,0
OR5L1,0
OR5D18,0
OR5L2,0
OR5D16,0
TRIM51,0
OR5W2,0
OR5I1,0
OR10AG1,0
OR5F1,0
OR5AS1,0
OR8I2,0
OR8H2,0
OR8H3,0
OR8J3,0
OR8K5,0
OR5J2,0
OR5T2,0
OR5T3,0
OR5T1,0
OR8H1,0
OR8K3,0
OR8K1,0
OR8J1,0
OR8U1,0
OR5R1,0
OR5M9,0
OR5M3,0
OR5M8,0
OR5M11,0
OR5M10,0
OR5M1,0
OR5AP2,0
OR5AR1,0
OR9G1,0
OR9G4,0
AP000479.1,0
OR5AK2,0
LRRC55,0
APLNR,1
TNKS1BP1,8
RP11-872D17.4,1
SSRP1,674
P2RX3,0
PRG3,0
PRG2,4
RP11-872D17.8,0
SLC43A3,133
RTN4RL2,1
RP11-624G17.3,0
SLC43A1,66
TIMM10,541
SMTNL1,0
UBE2L6,746
SERPING1,60
YPEL4,8
CLP1,70
ZDHHC5,91
MED19,207
TMX2,370
TMX2-CTNND1,0
C11orf31,3376
RP11-691N7.6,0
BTBD18,0
CTNND1,67
OR9Q1,0
OR6Q1,0
RP11-659P15.1,0
OR9I1,0
OR9Q2,0
OR1S2,0
OR1S1,0
OR10Q1,0
OR10W1,0
OR5B17,0
OR5B3,0
OR5B2,0
OR5B12,0
RP11-655C2.3,0
OR5B21,0
LPXN,317
ZFP91,147
ZFP91-CNTF,0
AP001350.1,0
CNTF,0
GLYAT,0
GLYATL2,11
GLYATL1,1
AP001652.1,0
RP11-780O24.2,0
RP11-142C4.6,4
FAM111B,138
AP001258.4,75
FAM111A,474
DTX4,7
MPEG1,338
RP11-1036E20.9,1
OR5AN1,0
OR5A2,0
OR5A1,0
OR4D6,0
OR4D10,0
OR4D11,0
OR4D9,0
AP000442.4,0
OSBP,73
AP000442.1,2
PATL1,121
AP000640.2,0
OR10V1,0
STX3,80
AP000640.10,0
MRPL16,625
GIF,0
TCN1,1
OOSP1,0
RP11-736I10.1,0
OOSP2,0
MS4A3,217
MS4A2,8
AP001257.1,0
MS4A6A,661
MS4A4E,13
MS4A4A,61
MS4A6E,0
MS4A7,131
MS4A14,6
MS4A5,0
MS4A1,664
MS4A12,0
MS4A13,0
LINC00301,0
MS4A8,0
MS4A18,0
MS4A15,0
MS4A10,27
RP11-804A23.1,0
RP11-804A23.2,0
RP11-804A23.4,0
CCDC86,88
PTGDR2,0
ZP1,1
PRPF19,334
RP11-881M11.2,2
RP11-881M11.1,0
TMEM109,482
RP11-881M11.4,0
TMEM132A,0
SLC15A3,25
CD6,119
RP11-881M11.8,1
CD5,117
VPS37C,29
PGA3,0
PGA4,0
PGA5,0
VWCE,7
DDB1,352
DAK,79
CYB561A3,266
TMEM138,227
TMEM216,195
CPSF7,153
RP11-286N22.8,1
SDHAF2,455
PPP1R32,5
RP11-286N22.10,0
LRRC10B,0
SYT7,0
RP11-794G24.1,0
RP11-855O10.2,0
RP11-855O10.3,0
DAGLA,4
RP11-467L20.10,0
MYRF,1
TMEM258,2778
FEN1,268
FADS2,62
FADS1,141
FADS3,35
RAB3IL1,10
BEST1,25
FTH1,23998
AP003733.1,36
RP11-810P12.5,0
INCENP,31
SCGB1D1,0
SCGB2A1,0
RP11-703H8.9,0
SCGB1D2,0
SCGB2A2,0
SCGB1D4,0
RP11-703H8.7,4
ASRGL1,197
CTD-2531D15.5,0
SCGB1A1,0
CTD-2531D15.4,0
AHNAK,718
RP11-864I4.3,0
RP11-864I4.4,3
EEF1G,38
MIR3654,0
TUT1,46
MTA2,67
EML3,82
RP11-831H9.3,0
ROM1,8
B3GAT3,341
GANAB,329
INTS5,44
RP11-831H9.11,0
C11orf48,813
METTL12,209
C11orf83,488
UBXN1,2457
LRRN4CL,48
HNRNPUL2-BSCL2,0
BSCL2,14
GNG3,4
HNRNPUL2,251
TTC9C,270
ZBTB3,17
POLR2G,674
RP11-727F15.11,13
TAF6L,4
TMEM223,343
RP11-727F15.12,2
TMEM179B,532
NXF1,144
STX5,325
RP11-727F15.9,42
WDR74,384
SLC3A2,298
CHRM1,0
AP000438.2,0
SLC22A6,0
SLC22A8,0
SLC22A24,0
SLC22A10,1
SLC22A25,0
SLC22A9,2
HRASLS5,1
LGALS12,10
RARRES3,1620
HRASLS2,2
PLA2G16,260
RP11-697H9.3,1
ATL3,177
RP11-697H9.2,0
RTN3,512
C11orf95,16
RP11-466C23.4,0
C11orf84,15
MARK2,163
RCOR2,1
NAA40,44
COX8A,4076
AP000721.4,0
OTUB1,393
MACROD1,8
RP11-21A7A.2,0
RP11-21A7A.4,0
FLRT1,0
RP11-21A7A.3,0
STIP1,266
FERMT3,483
TRPT1,240
NUDT22,490
RP11-783K16.14,2
DNAJC4,727
VEGFB,110
FKBP2,1545
PPP1R14B,189
RP11-783K16.5,37
RP11-783K16.13,0
PLCB3,25
BAD,328
GPR137,98
KCNK4,0
TEX40,1
ESRRA,74
TRMT112,3071
PRDX5,1550
AP003774.1,45
CCDC88B,148
RPS6KA4,132
AP003774.6,43
AP003774.5,0
AP003774.4,5
AP005273.1,0
SLC22A11,0
SLC22A12,0
NRXN2,14
AP001092.4,0
RASGRP2,810
PYGM,9
SF1,1554
AP001462.6,11
RP11-869B15.1,34
MAP4K2,76
MEN1,61
CDC42BPG,7
EHD1,167
RP11-665N17.4,1
MIR194-2,1
ATG2A,69
PPP2R5B,19
GPHA2,0
C11orf85,0
BATF2,3
ARL2,745
RP11-399J13.3,0
SNX15,0
SAC3D1,18
NAALADL1,127
CDCA5,114
ZFPL1,120
TMEM262,1
VPS51,603
AP003068.9,3
TM7SF2,76
ZNHIT2,104
AP003068.12,0
FAU,33621
SYVN1,118
MRPL49,231
SPDYC,0
AP003068.23,3
CAPN1,256
POLA2,73
CDC42EP2,4
DPF2,402
TIGD3,6
RP11-867O8.5,0
SLC25A45,449
FRMD8,46
NEAT1,2289
AP000769.1,27
MALAT1,414708
AP000769.7,3
SCYL1,163
LTBP3,48
SSSCA1-AS1,10
SSSCA1,385
FAM89B,51
EHBP1L1,30
AP001362.1,0
KCNK7,3
MAP3K11,125
PCNXL3,59
SIPA1,95
RELA,194
KAT5,195
RNASEH2C,1458
RP11-770G2.2,0
AP5B1,35
OVOL1,0
OVOL1-AS1,0
RP11-770G2.5,0
CFL1,11732
SNX32,0
MUS81,211
EFEMP2,7
CTSW,1489
FIBP,712
CCDC85B,1569
FOSL1,7
C11orf68,49
DRAP1,1859
SART1,119
EIF1AD,88
BANF1,1767
CST6,7
CATSPER1,31
GAL3ST3,1
SF3B2,1048
RP11-1167A19.2,2
PACS1,192
RP11-755F10.1,7
KLC2,35
RP11-755F10.3,2
RP11-867G23.1,0
RP11-867G23.2,0
RAB1B,210
RP11-867G23.3,5
RP11-867G23.4,2
CNIH2,2
YIF1A,466
TMEM151A,0
RP11-867G23.13,0
CD248,18
RIN1,18
RP11-867G23.12,0
BRMS1,396
B3GNT1,29
RP11-867G23.8,7
SLC29A2,19
NPAS4,0
MRPL11,923
PELI3,3
CTD-3074O7.5,114
DPP3,71
CTD-3074O7.11,0
BBS1,28
ZDHHC24,176
CTD-3074O7.12,10
CTD-3074O7.2,0
CTSF,12
CCDC87,0
CCS,418
RBM14,174
RBM4,416
RBM14-RBM4,1
RBM4B,161
RP11-658F2.8,76
SPTBN2,8
C11orf80,27
RCE1,76
PC,6
LRFN4,24
C11orf86,0
SYT12,7
RHOD,4
KDM2A,246
AP001885.1,0
ADRBK1,331
ANKRD13D,221
SSH3,34
POLD4,1204
CLCF1,19
RAD9A,245
PPP1CA,1843
TBC1D10C,1250
CARNS1,8
RPS6KB2,523
AP003419.16,57
PTPRCAP,4582
CORO1B,817
GPR152,0
CABP4,1
CTC-1337H24.1,1
CTC-1337H24.2,2
TMEM134,426
AIP,760
PITPNM1,42
CDK2AP2,871
CABP2,0
GSTP1,5490
C11orf72,1
RP11-655M14.12,0
NDUFV1,581
RP11-655M14.13,0
NUDT8,4
TBX10,0
ACY3,21
ALDH3B2,0
RP11-119D9.1,12
RP5-903G2.2,2
UNC93B1,115
ALDH3B1,89
RP5-901A4.1,1
NDUFS8,1370
TCIRG1,175
RP11-802E16.3,24
CHKA,41
CTD-2655K5.1,0
SUV420H1,219
C11orf24,95
LRP5,27
PPP6R3,155
CTD-2007L18.5,0
GAL,3
MTL5,38
CPT1A,217
RP11-757G1.6,1
MRPL21,668
IGHMBP2,34
RP11-757G1.5,0
MRGPRD,0
RP11-554A11.5,0
MRGPRF,0
RP11-554A11.6,0
TPCN2,35
RP11-554A11.7,0
RP11-554A11.8,0
RP11-554A11.9,0
MYEOV,2
RP11-211G23.2,0
RP11-211G23.1,0
AP000439.1,1
AP000439.2,0
AP000439.5,0
AP000439.3,0
CCND1,20
ORAOV1,104
FGF19,0
AP001888.1,0
FGF4,0
FGF3,0
RP11-626H12.1,0
RP11-626H12.2,0
RP11-626H12.3,0
ANO1-AS2,0
ANO1,0
ANO1-AS1,0
FADD,228
RP11-805J14.5,1
PPFIA1,117
AP000487.6,4
CTA-797E19.2,0
AP000487.4,3
AP000487.5,10
CTTN,8
SHANK2,2
SHANK2-AS1,2
SHANK2-AS2,0
SHANK2-AS3,0
DHCR7,35
RP11-660L16.2,269
NADSYN1,187
KRTAP5-7,0
KRTAP5-8,2
KRTAP5-9,0
KRTAP5-10,0
KRTAP5-11,0
AP000867.1,0
RP11-167J8.3,1
FAM86C1,25
DEFB108B,0
RP11-849H4.2,71
RNF121,78
IL18BP,27
NUMA1,228
RP11-849H4.4,8
LRTOMT,16
LAMTOR1,1725
ANAPC15,585
FOLR3,2
RP11-807H22.7,0
FOLR1,0
FOLR2,19
INPPL1,78
PHOX2A,0
CLPB,33
AP000593.7,0
RP11-45F15.1,0
RP11-45F15.2,0
RP11-7N14.1,0
RP11-169D4.1,0
PDE2A,0
RP11-169D4.2,20
RP11-31L22.3,0
ARAP1,95
ARAP1-AS1,0
ARAP1-AS2,0
STARD10,33
ATG16L2,103
FCHSD2,199
RP11-800A3.3,1
RP11-800A3.2,1
P2RY2,18
P2RY6,22
RP11-800A3.7,0
ARHGEF17,6
RELT,67
RP11-809N8.2,0
FAM168A,21
RP11-809N8.4,9
PLEKHB1,146
RAB6A,342
RP11-456I15.2,0
