,BMET7_Tumor
DDX21,591
KIAA1279,44
SRGN,4391
VPS26A,241
SUPV3L1,96
RP11-227H15.4,3
HKDC1,3
RP11-227H15.5,0
HK1,200
TACR2,0
TSPAN15,8
NEUROG3,0
RP11-343J3.2,1
C10orf35,38
RP11-242G20.1,0
COL13A1,0
RP11-262I2.2,0
H2AFY2,37
AIFM2,21
TYSND1,37
SAR1A,290
PPA1,993
NPFFR1,34
LRRC20,15
EIF4EBP2,189
NODAL,0
AC022532.1,6
PALD1,4
PRF1,264
ADAMTS14,1
TBATA,0
SGPL1,26
RP11-432J9.5,0
PCBD1,172
RP11-432J9.3,0
RP11-432J9.6,0
UNC5B,1
UNC5B-AS1,4
SLC29A3,13
CDH23,36
CDH23-AS1,0
C10orf105,0
C10orf54,712
PSAP,1582
RP11-472G21.2,1
CHST3,1
RP11-150D20.5,0
SPOCK2,404
ASCC1,70
ANAPC16,1415
DDIT4,1453
RP11-442H21.2,42
DNAJB12,125
MICU1,113
RP11-167P22.3,0
MCU,23
OIT3,2
PLA2G12B,0
P4HA1,85
RP11-344N10.2,0
RP11-344N10.5,7
NUDT13,10
RP11-152N13.16,6
ECD,100
FAM149B1,32
DNAJC9,432
MRPS16,331
DNAJC9-AS1,7
RP11-152N13.5,30
TTC18,17
ANXA7,550
RP11-537A6.9,1
MSS51,10
PPP3CB,69
USP54,16
RP11-464F9.20,12
RP11-464F9.22,1
MYOZ1,0
SYNPO2L,22
RP11-464F9.21,0
AGAP5,8
RP11-574K11.29,3
SEC24C,56
AC022400.2,2
FUT11,53
CHCHD1,301
ZSWIM8,69
ZSWIM8-AS1,0
RP11-574K11.31,0
NDST2,2
CAMK2G,126
RP11-574K11.5,0
RP11-574K11.8,0
PLAU,7
C10orf55,0
VCL,136
RP11-178G16.4,12
RP11-178G16.5,2
AP3M1,56
ADK,252
RP11-46O21.2,7
RP11-222G7.2,0
KAT6B,209
RP11-77G23.2,0
RP11-77G23.5,0
DUPD1,0
DUSP13,0
SAMD8,86
VDAC2,823
COMTD1,64
ZNF503-AS1,0
RP11-399K21.11,0
ZNF503,7
RP11-399K21.13,1
RP11-399K21.14,0
RP11-399K21.10,0
C10orf11,14
RP11-369F10.2,0
RP11-325D15.2,0
KCNMA1,15
RP11-443A13.5,2
RP11-180I22.2,0
RP11-328K22.1,0
RP11-619F23.2,0
RP13-39P12.3,0
DLG5,4
AL391421.1,0
DLG5-AS1,0
POLR3A,40
RPS24,32527
LINC00856,1
LINC00595,0
RP11-90J7.2,0
RP11-90J7.4,0
RP11-31E13.2,0
ZMIZ1-AS1,0
RP11-481G8.2,0
ZMIZ1,53
PPIF,50
ZCCHC24,25
RP11-342M3.5,0
RP11-342M3.1,0
AL133481.1,0
EIF5AL1,75
SFTPA2,0
SFTPA1,0
RP11-589B3.6,2
RP11-506M13.3,7
RP11-119F19.2,15
NUTM2B,0
RP11-773D16.1,38
RP11-182L21.6,40
NUTM2E,0
SFTPD,1
RP11-479O17.10,3
TMEM254-AS1,2
TMEM254,32
PLAC9,16
ANXA11,421
LINC00857,0
AL359195.1,0
MAT1A,0
RP11-36D19.8,0
DYDC1,0
DYDC2,0
FAM213A,55
RP11-137H2.6,3
TSPAN14,174
RP11-137H2.4,10
SH2D4B,0
RP11-514F8.2,0
NRG3,0
RP11-202D18.2,0
RP11-344L13.2,0
RP11-219F10.1,0
RP11-338I21.1,6
GHITM,791
C10orf99,2
CDHR1,0
LRIT2,0
LRIT1,0
RGR,0
LINC00858,0
CCSER2,167
RP11-181F12.1,0
RP11-475D12.1,0
RP11-475D12.2,0
RP11-113E21.1,0
GRID1,0
RP11-93H12.2,0
WAPAL,284
RP11-77P6.2,1
OPN4,0
LDB3,5
RP11-359E3.4,8
BMPR1A,15
MMRN2,5
SNCG,17
ADIRF,121
RP11-96C23.15,1
RP11-96C23.10,0
FAM25A,0
GLUD1,80
FAM35A,98
NUTM2A-AS1,199
NUTM2A,0
LINC00863,11
NUTM2D,2
LINC00864,0
MINPP1,171
RP11-57C13.4,0
RP11-57C13.6,0
RP11-57C13.3,2
PAPSS2,15
ATAD1,162
KLLN,8
PTEN,220
RNLS,9
LIPJ,1
LIPF,0
LIPK,0
LIPN,2
LIPM,0
ANKRD22,8
STAMBPL1,52
ACTA2-AS1,2
ACTA2,63
FAS,63
CH25H,9
LIPA,187
RP11-149I23.3,0
IFIT2,37
IFIT3,37
IFIT1B,1
IFIT1,12
IFIT5,35
SLC16A12,3
RP11-168O10.6,0
PANK1,9
RP11-80H5.2,1
RP11-80H5.6,0
RP11-80H5.9,0
RP11-80H5.7,0
KIF20B,255
LINC00865,6
RP11-478K7.2,0
RP11-15K3.1,0
RP11-94M14.2,0
RP11-94M14.3,0
HTR7,1
RPP30,154
ANKRD1,0
RP11-236B18.2,0
RP11-236B18.5,0
LINC00502,0
PCGF5,189
HECTD2,5
PPP1R3C,2
TNKS2-AS1,1
TNKS2,110
FGFBP3,4
RP11-402D21.2,1
BTAF1,94
CPEB3,29
5-Mar,85
IDE,61
KIF11,64
HHEX,87
EXOC6,132
RP11-348J12.2,0
CYP26C1,0
CYP26A1,0
MYOF,19
CEP55,28
FFAR4,2
RBP4,3
PDE6C,3
FRA10AC1,135
LGI1,0
SLC35G1,23
PLCE1,34
RP11-429H9.4,0
RP11-391J2.3,0
PLCE1-AS1,0
RP11-76P2.4,1
NOC3L,135
TBC1D12,8
HELLS,148
CYP2C18,0
CYP2C19,0
CYP2C9,0
CYP2C8,0
RP11-310E22.5,0
C10orf129,2
RP11-310E22.4,1
PDLIM1,223
SORBS1,9
ALDH18A1,59
TCTN3,66
ENTPD1,161
ENTPD1-AS1,57
RP11-248J23.7,1
C10orf131,0
RP11-248J23.6,1
CC2D2B,0
RP11-690P14.4,0
CCNJ,19
BLNK,90
RP11-35J23.1,0
DNTT,90
OPALIN,0
TLL2,3
TM9SF3,165
PIK3AP1,110
LCOR,165
C10orf12,25
RP11-175O19.4,16
ARHGAP19-SLIT1,0
SLIT1,0
RP11-453E2.2,0
ARHGAP19,18
FRAT1,15
FRAT2,18
RP11-452K12.4,0
RRP12,53
RP11-452K12.7,1
AL355490.1,0
PGAM1,641
EXOSC1,262
ZDHHC16,46
MMS19,57
UBTD1,21
ANKRD2,0
HOGA1,3
PI4K2A,8
PI4K2A,0
C10orf62,0
MORN4,29
AVPI1,20
MARVELD1,41
ZFYVE27,82
SFRP5,1
LINC00866,0
GOLGA7B,2
CRTAC1,0
GOLGA7B,0
R3HCC1L,66
LOXL4,2
RP11-34A14.3,0
PYROXD2,42
HPS1,309
HPSE2,0
CNNM1,5
GOT1,57
RP11-441O15.3,5
RP11-129J12.2,1
RP11-129J12.1,0
NKX2-3,0
SLC25A28,25
RP11-85A1.3,6
RP11-483F11.7,3
ENTPD7,6
CUTC,156
COX15,92
ABCC2,0
DNMBP,20
DNMBP-AS1,7
CPN1,0
ERLIN1,89
CHUK,73
RP11-316M21.7,1
RP11-316M21.6,1
CWF19L1,68
BLOC1S2,347
PKD2L1,1
RP11-34D15.2,0
SCD,11
RP11-285F16.1,0
WNT8B,0
SEC31B,27
NDUFB8,0
NDUFB8,1092
HIF1AN,78
PAX2,0
RP11-179B2.2,7
FAM178A,194
RP11-108L7.14,2
MRPL43,339
SEMA4G,1
RP11-108L7.4,0
C10orf2,32
LZTS2,29
PDZD7,17
SFXN3,36
RP11-108L7.15,6
KAZALD1,5
TLX1NB,0
HUG1,0
TLX1,0
RP11-31L23.3,0
RP11-324L3.1,0
LBX1,0
LBX1-AS1,0
RP11-107I14.4,4
RP11-107I14.2,0
RP11-107I14.5,0
BTRC,39
DPCD,47
POLL,71
FBXW4,31
RP11-190J1.3,0
FGF8,0
NPM3,281
MGEA5,522
KCNIP2-AS1,0
KCNIP2,2
C10orf76,38
HPS6,7
LDB1,51
PPRC1,35
NOLC1,231
ELOVL3,9
PITX3,0
GBF1,42
NFKB2,54
PSD,0
FBXL15,98
CUEDC2,263
C10orf95,17
TMEM180,30
ACTR1A,121
RP11-18I14.11,2
SUFU,21
RP11-47A8.5,0
TRIM8,49
ARL3,98
SFXN2,37
WBP1L,52
CYP17A1,4
CYP17A1-AS1,0
C10orf32,191
C10orf32-ASMT,0
AS3MT,0
RP11-724N1.1,1
CNNM2,15
NT5C2,125
RPEL1,1
INA,0
PCGF6,68
TAF5,19
USMG5,1856
PDCD11,62
CALHM2,73
RP11-225H22.7,2
RP11-225H22.4,3
CALHM1,0
CALHM3,0
RP11-225H22.5,0
NEURL1,17
SH3PXD2A,18
RP11-416N2.4,0
OBFC1,103
SLK,139
COL17A1,3
SFR1,98
WDR96,1
GSTO1,823
GSTO2,24
ITPRIP,20
RP11-127L20.5,0
RP11-127L20.3,0
CCDC147-AS1,4
CCDC147,1
RP11-127O4.3,0
RP11-127O4.2,0
SORCS3,4
SORCS3-AS1,0
RP11-56I23.1,0
RP11-298H24.1,0
SORCS1,0
RP11-215N21.1,1
RP11-163F15.1,0
RP11-655H13.2,0
XPNPEP1,89
RP11-451M19.3,1
ADD3,509
MXI1,65
RP11-549L6.3,0
SMNDC1,134
RP11-525A16.4,0
DUSP5,25
SMC3,640
RBM20,1
RP11-313D6.3,2
PDCD4-AS1,65
PDCD4,613
BBIP1,155
RP11-348N5.7,9
SHOC2,404
ADRA2A,2
RP11-381K7.1,0
GPAM,26
TECTB,0
ACSL5,70
RP11-324O2.3,2
RP11-324O2.6,1
ZDHHC6,179
VTI1A,120
RP11-25C19.3,0
TCF7L2,35
RP11-57H14.2,1
HABP2,0
NRAP,0
CASP7,48
RP11-211N11.5,0
PLEKHS1,0
DCLRE1A,29
NHLRC2,70
AL162407.1,0
ADRB1,2
C10orf118,231
TDRD1,1
VWA2,2
AFAP1L2,8
ABLIM1,129
RP11-106M7.1,3
FAM160B1,42
TRUB1,32
RP11-383C6.2,0
ATRNL1,0
GFRA1,0
CCDC172,0
PNLIPRP3,0
PNLIP,0
PNLIPRP1,1
C10orf82,1
RP11-498B4.5,0
HSPA12A,2
RP11-539I5.1,6
ENO4,0
KIAA1598,120
VAX1,0
RP11-501J20.2,0
KCNK18,0
RP11-501J20.5,2
SLC18A2,6
PDZD8,121
CTA-109P11.4,0
EMX2OS,0
EMX2,23
CTA-109P11.1,0
RP11-328K15.1,0
RP11-355F22.1,0
RAB11FIP2,60
RP11-354M20.3,0
CASC2,3
FAM204A,372
LINC00867,0
PRLHR,0
CACUL1,114
RP11-498J9.2,1
NANOS1,19
EIF3A,1247
FAM45A,375
SFXN4,126
PRDX3,600
GRK5,15
RP11-79M19.2,0
RGS10,784
TIAL1,316
BAG3,206
INPP5F,19
MCMBP,114
SEC23IP,77
PPAPDC1A,1
C10orf85,1
WDR11-AS1,5
WDR11,144
RP11-95I16.4,0
RP11-95I16.2,0
LINC01153,0
FGFR2,6
RP11-62L18.3,0
RP11-78A18.2,0
ATE1,72
ATE1-AS1,7
NSMCE4A,91
TACC2,12
BTBD16,0
PLEKHA1,95
ARMS2,0
HTRA1,14
DMBT1,0
C10orf120,0
CUZD1,3
FAM24B,42
FAM24A,0
C10orf88,19
PSTK,24
IKZF5,53
ACADSB,38
HMX3,0
HMX2,0
BUB3,555
RP11-282I1.1,1
RP11-338O1.2,0
RP11-282I1.2,0
GPR26,0
CPXM2,0
RP11-391M7.3,0
CHST15,35
OAT,286
RP13-238F13.5,0
NKX1-2,0
RP13-238F13.3,0
LHPP,83
RP11-12J10.3,0
FAM53B,40
FAM53B-AS1,1
METTL10,136
FAM175B,75
ZRANB1,60
RP11-298J20.3,18
CTBP2,131
TEX36-AS1,0
TEX36,0
RP11-383C5.3,0
RP11-383C5.4,18
EDRF1,131
EDRF1-AS1,0
MMP21,1
UROS,321
BCCIP,209
DHX32,27
FANK1,6
FANK1-AS1,0
ADAM12,3
LINC00601,0
C10orf90,0
DOCK1,5
RP11-223P11.3,0
RP11-223P11.2,0
FAM196A,2
NPS,0
FOXI2,2
CLRN3,0
PTPRE,310
RP11-4C20.3,0
MKI67,137
RP11-264E18.1,0
RP11-442O18.2,0
RP11-442O18.1,0
RP11-168C9.1,0
MGMT,309
AL355531.2,0
RP11-109A6.2,0
RP11-109A6.3,2
EBF3,2
LINC00959,14
GLRX3,326
RP11-540N6.1,0
TCERG1L,0
TCERG1L-AS1,0
AL450307.1,0
PPP2R2D,41
BNIP3,104
JAKMIP3,2
RP11-140A10.3,0
DPYSL4,0
STK32C,61
LRRC27,29
PWWP2B,15
RP11-432J24.2,4
RP11-432J24.3,1
C10orf91,3
RP11-432J24.5,0
LINC01165,0
INPP5A,12
RP11-288G11.3,0
NKX6-2,0
TTC40,0
LINC01166,0
LINC01167,0
LINC01168,0
GPR123,0
GPR123-AS1,0
KNDC1,1
UTF1,0
VENTX,6
MIR202HG,1
ADAM8,92
TUBGCP2,192
RP11-122K13.12,1
ZNF511,104
RP11-122K13.14,0
CALY,1
RP11-122K13.7,0
PRAP1,3
FUOM,150
ECHS1,390
PAOX,11
AL360181.1,0
RP11-108K14.8,0
MTG1,84
SPRN,0
CYP2E1,12
AL161645.2,0
SYCE1,5
FRG2B,0
RP11-304M2.6,0
LINC01001,14
RP11-304M2.3,0
BET1L,50
SCGB1C1,0
ODF3,0
RP11-304M2.5,0
RIC8A,118
SIRT3,26
PSMD13,424
NLRP6,1
RP11-326C3.2,20
ATHL1,67
IFITM5,1
IFITM2,1267
RP11-326C3.7,0
IFITM1,482
RP11-326C3.11,28
IFITM3,432
RP11-326C3.10,0
RP11-326C3.14,0
RP11-326C3.13,0
RP11-326C3.12,3
RP11-326C3.15,0
B4GALNT4,0
PKP3,0
SIGIRR,379
ANO9,37
PTDSS2,8
RP13-317D12.3,11
RNH1,667
RP13-46H24.1,0
HRAS,19
LRRC56,4
C11orf35,0
RP11-496I9.1,2
RASSF7,145
MIR210HG,3
PHRF1,59
IRF7,175
CDHR5,1
SCT,0
DRD4,0
DEAF1,25
RP11-754B17.1,1
EPS8L2,70
TMEM80,117
AP006621.9,0
TALDO1,1409
PDDC1,76
AP006621.5,34
AP006621.6,0
CEND1,1
SLC25A22,24
PIDD,34
RPLP2,49707
PNPLA2,30
AP006621.8,0
EFCAB4A,8
CD151,152
POLR2L,1812
TSPAN4,110
RP11-1391J7.1,90
CHID1,199
AP2A2,56
MUC6,0
RP13-870H17.3,0
MUC2,0
MUC5AC,1
MUC5B,0
RP11-532E4.2,0
TOLLIP,140
AC136297.1,0
TOLLIP-AS1,15
BRSK2,0
MOB2,134
DUSP8,2
KRTAP5-AS1,3
KRTAP5-1,0
KRTAP5-2,1
KRTAP5-3,0
KRTAP5-4,0
KRTAP5-5,0
AP006285.7,0
FAM99B,0
AP006285.6,0
KRTAP5-6,0
IFITM10,2
RP11-295K3.1,0
CTSD,1104
AC068580.6,1
AC068580.7,0
SYT8,0
TNNI2,46
LSP1,1165
C11orf89,0
LINC01150,0
TNNT3,8
MRPL23,141
MRPL23-AS1,0
AC051649.6,0
IGF2,1
INS-IGF2,0
IGF2-AS,0
INS,0
TH,0
ASCL2,2
C11orf21,107
TSPAN32,140
CD81,143
TSSC4,192
AC124057.5,0
TRPM5,0
KCNQ1,20
KCNQ1OT1,305
KCNQ1-AS1,0
KCNQ1DN,0
CDKN1C,12
SLC22A18AS,12
SLC22A18,53
PHLDA2,5
NAP1L4,510
AC131971.1,0
CARS,95
CARS-AS1,1
OSBPL5,22
AC108448.3,0
MRGPRG,0
MRGPRG-AS1,0
AC109309.4,0
MRGPRE,0
RP5-1173A5.1,0
ZNF195,80
RP13-726E6.1,1
ART5,0
ART1,0
CHRNA10,3
NUP98,119
PGAP2,62
RHOG,726
AC090587.5,5
STIM1,72
RRM1,181
RRM1-AS1,1
RP11-23F23.2,1
OR52B4,0
TRIM21,56
OR52K2,0
OR52K1,0
OR52M1,0
C11orf40,0
OR52I2,0
OR52I1,0
TRIM68,15
OR51D1,0
OR51E1,1
OR51E2,0
MMP26,0
OR51F1,0
OR52R1,0
OR51F2,0
OR51S1,0
OR51H1P,0
OR51T1,0
OR51A7,0
OR51G2,0
OR51G1,0
OR51A4,0
OR51A2,0
OR51L1,0
OR52J3,0
OR52E2,0
AC113331.9,0
OR52A5,0
OR52A1,0
OR51V1,0
AC104389.16,0
HBB,27259
HBD,959
HBG1,20
HBG2,46
HBE1,29
OR51B4,0
OR51B2,0
OR51B5,0
OR51B6,0
OR51M1,0
OR51J1,0
OR51Q1,0
OR51I1,0
OR51I2,0
OR52D1,0
UBQLN3,0
UBQLNL,0
OR52H1,1
AC015691.13,10
OR52B6,0
TRIM6,7
TRIM6-TRIM34,0
TRIM34,1
TRIM5,47
TRIM22,275
OR56B1,1
OR52N4,0
OR52N5,0
OR52N1,0
OR52N2,0
OR52E6,0
OR52E8,0
OR52E4,0
AC025016.1,0
OR56A3,0
OR52L1,0
OR56A4,0
OR56A1,0
OR56B4,0
OR56B3P,0
OR52B1P,0
OR52B2,0
OR52W1,0
RP11-290F24.6,8
C11orf42,0
FAM160A2,62
CNGA4,0
CCKBR,0
PRKCDBP,17
RP11-304C12.3,0
SMPD1,104
APBB1,50
HPX,0
TRIM3,8
ARFIP2,137
TIMM10B,118
TIMM10B,0
DNHD1,21
RRP8,118
RP11-732A19.8,2
ILK,246
TAF10,39
TPP1,237
RP11-732A19.9,3
DCHS1,4
RP11-732A19.5,0
RP11-732A19.6,0
MRPL17,192
OR2AG2,0
OR2AG1,0
OR6A2,0
OR10A5,1
OR10A2,0
OR10A4,0
OR2D2,0
OR2D3,0
ZNF215,24
ZNF214,0
NLRP14,0
RBMXL2,0
RP11-324J3.1,0
SYT9,0
CTD-2516F10.2,3
OLFML1,0
PPFIBP2,21
CTD-2516F10.4,0
CYB5R2,2
RP11-35J10.5,0
RP11-35J10.4,0
OR5P2,0
OR5P3,0
OR10A6,0
OR10A3,0
NLRP10,0
EIF3F,2692
RP11-236J17.3,0
TUB,0
RP11-236J17.6,0
RIC3,163
RP11-379P15.1,0
LMO1,0
STK33,18
TRIM66,38
RP11-152H18.4,0
RPL27A,39607
ST5,2
RP11-152H18.3,0
RP11-318C2.1,0
AKIP1,74
C11orf16,0
ASCL3,0
TMEM9B,335
TMEM9B-AS1,12
NRIP3,2
RP11-467K18.2,0
SCUBE2,3
DENND5A,46
TMEM41B,135
IPO7,187
CTD-2371O3.2,42
AC132192.1,3
ZNF143,88
WEE1,45
SWAP70,167
RP11-540A21.2,5
SBF2-AS1,14
SBF2,190
RP11-1H15.2,0
RP11-748C4.1,0
RP11-351I24.1,1
ADM,25
AMPD3,36
MTRNR2L8,7863
RNF141,117
MRVI1-AS1,2
LYVE1,1
MRVI1,13
CTR9,231
RP11-685M7.5,0
EIF4G2,783
RP11-685M7.3,2
ZBED5,126
ZBED5-AS1,69
CTD-2003C8.2,0
RP11-179A10.1,0
CTD-3224I3.3,0
GALNT18,4
CSNK2A3,9
RP11-567I13.1,1
RP11-483L5.1,0
AC131935.1,0
USP47,309
DKK3,18
RP13-631K18.2,7
RP13-631K18.3,2
RP13-631K18.5,0
MICAL2,44
RP11-265D17.2,0
MICALCL,1
PARVA,9
RP11-51B23.3,0
TEAD1,0
RP11-47J17.3,0
RP11-47J17.2,1
LINC00958,8
CTC-497E21.3,0
CTC-497E21.5,0
ARNTL,59
BTBD10,77
PTH,0
FAR1,186
RP11-98J9.1,0
RP11-98J9.2,0
RP11-98J9.3,0
RP11-231N3.1,0
RP11-21L19.1,0
RRAS2,15
COPB1,245
PSMA1,811
PSMA1,0
PDE3B,89
CYP2R1,52
CALCB,1
CALCA,0
INSC,0
RP11-531H8.1,0
RP11-531H8.2,0
RP11-396O20.1,0
RP11-396O20.2,0
RP11-222N13.1,0
SOX6,21
CTD-3096P4.1,0
C11orf58,1228
PLEKHA7,1
RPS13,26135
PIK3C2A,120
NUCB2,888
NCR3LG1,6
RP1-239B22.5,2
KCNJ11,1
ABCC8,0
USH1C,0
OTOG,2
RP11-358H18.3,0
RP11-358H18.2,0
MYOD1,0
KCNC1,0
SERGEF,107
TPH1,6
SAAL1,98
MRGPRX3,0
RP11-113D6.6,0
MRGPRX4,0
RP11-113D6.10,4
SAA4,0
SAA2,0
SAA1,0
HPS5,76
GTF2H1,169
LDHA,1062
LDHC,3
LDHAL6A,2
TSG101,250
UEVLD,30
SPTY2D1,127
TMEM86A,4
IGSF22,19
RP11-1081L13.4,1
PTPN5,0
MRGPRX1,0
RP11-583F24.8,0
MRGPRX2,0
ZDHHC13,65
CSRP3,0
RP11-428C19.4,0
E2F8,34
RP11-428C19.5,0
NAV2,3
NAV2-AS5,0
NAV2-AS4,0
RP11-359E10.1,1
NAV2-AS3,1
NAV2-AS2,0
NAV2-AS1,0
DBX1,0
HTATIP2,120
PRMT3,67
SLC6A5,0
NELL1,0
RP11-701I24.3,0
RP11-670N15.1,0
CTD-2019O4.1,0
ANO5,5
CTD-3064C13.1,1
CTD-2140G10.2,0
SLC17A6,0
CTD-2140G10.4,0
CTD-2140G10.1,0
RP11-34N19.1,0
FANCF,92
AC103801.2,0
GAS2,1
SVIP,339
RP11-17A1.3,3
CCDC179,0
RP11-266A24.1,0
RP11-945A11.1,0
RP11-945A11.2,0
RP11-2F20.1,0
LUZP2,0
RP11-405K6.1,0
RP11-20J1.1,0
CTD-2507G9.1,8
ANO3,0
RP11-430L3.1,0
MUC15,0
SLC5A12,0
FIBIN,3
BBOX1,0
RP11-1L12.3,1
CCDC34,126
LGR4,1
RP11-159H22.2,1
LIN7C,76
BDNF-AS,8
LINC00678,0
BDNF,0
RP11-406D1.2,0
KIF18A,30
METTL15,139
RP11-22P4.1,5
RP11-22P4.2,1
RP11-960D24.1,0
RP11-115J23.1,0
RP11-466I1.1,0
RP11-460B17.3,0
RP11-460B17.2,0
CTD-3012A18.1,0
RP5-1027O15.1,0
CTD-3138F19.1,0
RP11-215H22.1,0
KCNA4,0
RP11-624D11.2,0
FSHB,0
ARL14EP,206
MPPED2,1
RP4-710M3.2,0
RP5-1024C24.1,0
DCDC1,2
RP1-296L11.1,0
DNAJC24,74
IMMP1L,219
ELP4,55
Z83001.1,0
PAX6,0
Z83307.3,0
RCN1,44
RP1-17K7.2,110
RP1-17K7.3,0
RP1-65P5.3,0
RP1-65P5.5,0
WT1,0
WT1-AS,15
EIF3M,1343
CCDC73,1
PRRG4,36
QSER1,68
DEPDC7,11
TCP11L1,17
CSTF3,188
CSTF3-AS1,2
HIPK3,186
KIAA1549L,0
RP4-541C22.5,0
C11orf91,0
CD59,317
FBXO3,131
RP11-646J21.5,0
RP11-646J21.6,0
RP11-646J21.3,0
RP11-646J21.4,0
RP11-646J21.2,0
LMO2,118
AC132216.1,0
CAPRIN1,214
NAT10,107
ABTB2,2
CAT,636
ELF5,5
RP4-594L9.2,0
RP11-350D17.2,0
EHF,1
APIP,221
PDHX,93
AL356215.1,0
RP4-607I7.1,1
CD44,995
RP1-68D18.4,0
SLC1A2,2
RP1-68D18.3,0
RP4-683L5.1,0
PAMR1,0
RP5-945I17.2,0
FJX1,0
RP1-276E15.1,0
TRIM44,144
RP11-698N11.2,0
LDLRAD3,7
LINC00610,0
COMMD9,244
PRR5L,22
RP11-514F3.4,0
RP11-219O3.2,0
TRAF6,45
RAG1,3
RAG2,5
C11orf74,96
RP11-159D8.1,0
RP11-63D14.1,0
RP11-277K23.1,0
RP11-64I17.1,0
LRRC4C,1
RP11-63C8.1,0
RP11-124G5.3,0
RP11-375D13.2,0
RP11-375D13.4,0
RP11-375D13.3,0
RP11-148I19.1,0
CTD-2572N17.1,0
API5,91
RP11-484D2.2,1
TTC17,285
RP11-484D2.5,0
HSD17B12,234
RP11-613D13.5,0
ALKBH3,100
ALKBH3-AS1,2
C11orf96,0
RP11-613D13.8,0
ACCSL,0
ACCS,82
EXT2,49
ALX4,0
RP11-58K22.1,0
CD82,354
RP11-58K22.5,0
RP11-58K22.4,0
RP11-45A12.1,0
RP11-45A12.2,0
TSPAN18,12
TP53I11,18
AC068858.1,0
PRDM11,4
CTD-2560E9.3,0
SYT13,0
CTD-2560E9.5,0
RP11-430H10.1,16
RP11-430H10.2,0
RP11-430H10.4,0
RP11-430H10.3,0
RP11-958J22.3,0
CHST1,0
RP11-495O11.1,0
CTD-2210P24.1,0
CTD-2210P24.2,0
CTD-2210P24.3,0
CTD-2210P24.4,6
SLC35C1,27
CTD-2210P24.6,0
CRY2,9
MAPK8IP1,2
RP11-618K13.2,0
C11orf94,0
PEX16,199
GYLTL1B,3
PHF21A,110
RP11-702F3.1,2
RP11-702F3.3,0
RP11-702F3.4,0
CTD-2589M5.5,0
CTD-2589M5.4,0
CREB3L1,1
DGKZ,229
MDK,48
CHRM4,0
AMBRA1,17
HARBI1,13
ATG13,55
ARHGAP1,80
ZNF408,11
F2,4
CKAP5,98
LRP4-AS1,1
LRP4,0
C11orf49,48
RP11-390K5.3,1
ARFGAP2,269
PACSIN3,3
DDB2,115
RP11-17G12.2,0
ACP2,27
NR1H3,21
MADD,56
RP11-17G12.3,0
MYBPC3,8
SPI1,47
RP11-750H9.5,4
SLC39A13,27
PSMC3,363
RAPSN,2
CELF1,344
NDUFS3,424
PTPMT1,137
KBTBD4,25
KBTBD4,0
FAM180B,3
C1QTNF4,1
MTCH2,334
AGBL2,1
FNBP4,417
NUP160,143
PTPRJ,4
AC103828.1,0
OR4B1,0
OR4X2,0
OR4X1,0
OR4S1,0
OR4C3,0
OR4C5,0
OR4A47,0
TRIM49B,0
TRIM64C,0
FOLH1,0
OR4C13,0
OR4C12,0
RP11-347H15.4,0
OR4A5,0
OR4C46,0
TRIM48,0
OR4A16,0
OR4A15,0
OR4C15,0
OR4C16,0
OR4C11,0
OR4P4,0
OR4S2,0
OR4C6,0
RP11-674C21.9,0
OR5D13,0
OR5D14,0
OR5L1,0
OR5D18,0
OR5L2,0
OR5D16,0
TRIM51,0
OR5W2,0
OR5I1,0
OR10AG1,0
OR5F1,0
OR5AS1,0
OR8I2,0
OR8H2,0
OR8H3,0
OR8J3,0
OR8K5,0
OR5J2,0
OR5T2,0
OR5T3,0
OR5T1,0
OR8H1,0
OR8K3,0
OR8K1,0
OR8J1,0
OR8U1,0
OR5R1,0
OR5M9,0
OR5M3,0
OR5M8,0
OR5M11,0
OR5M10,0
OR5M1,0
OR5AP2,0
OR5AR1,0
OR9G1,0
OR9G4,0
AP000479.1,0
OR5AK2,0
LRRC55,1
APLNR,10
TNKS1BP1,3
RP11-872D17.4,1
SSRP1,365
P2RX3,0
PRG3,0
PRG2,6
RP11-872D17.8,2
SLC43A3,115
RTN4RL2,0
RP11-624G17.3,0
SLC43A1,44
TIMM10,352
SMTNL1,1
UBE2L6,363
SERPING1,26
YPEL4,11
CLP1,42
ZDHHC5,56
MED19,95
TMX2,207
TMX2-CTNND1,0
C11orf31,1638
RP11-691N7.6,0
BTBD18,1
CTNND1,49
OR9Q1,0
OR6Q1,0
RP11-659P15.1,0
OR9I1,0
OR9Q2,0
OR1S2,0
OR1S1,0
OR10Q1,0
OR10W1,0
OR5B17,0
OR5B3,0
OR5B2,0
OR5B12,0
RP11-655C2.3,0
OR5B21,0
LPXN,166
ZFP91,80
ZFP91-CNTF,0
AP001350.1,0
CNTF,0
GLYAT,0
GLYATL2,3
GLYATL1,1
AP001652.1,0
RP11-780O24.2,0
RP11-142C4.6,1
FAM111B,52
AP001258.4,48
FAM111A,250
DTX4,6
MPEG1,202
RP11-1036E20.9,0
OR5AN1,0
OR5A2,0
OR5A1,0
OR4D6,0
OR4D10,0
OR4D11,0
OR4D9,0
AP000442.4,2
OSBP,39
AP000442.1,3
PATL1,68
AP000640.2,0
OR10V1,0
STX3,47
AP000640.10,1
MRPL16,347
GIF,0
TCN1,1
OOSP1,0
RP11-736I10.1,0
OOSP2,0
MS4A3,67
MS4A2,5
