,BMET3_Involved
RP11-432J9.6,0
UNC5B,2
UNC5B-AS1,2
SLC29A3,29
CDH23,114
CDH23-AS1,0
C10orf105,0
C10orf54,2107
PSAP,3944
RP11-472G21.2,1
CHST3,4
RP11-150D20.5,0
SPOCK2,922
ASCC1,188
ANAPC16,3322
DDIT4,3686
RP11-442H21.2,52
DNAJB12,289
MICU1,222
RP11-167P22.3,0
MCU,63
OIT3,1
PLA2G12B,0
P4HA1,142
RP11-344N10.2,0
RP11-344N10.5,25
NUDT13,10
RP11-152N13.16,5
ECD,137
FAM149B1,45
DNAJC9,283
MRPS16,700
DNAJC9-AS1,6
RP11-152N13.5,50
TTC18,27
ANXA7,656
RP11-537A6.9,0
MSS51,21
PPP3CB,268
USP54,38
RP11-464F9.20,36
RP11-464F9.22,1
MYOZ1,0
SYNPO2L,56
RP11-464F9.21,0
AGAP5,25
RP11-574K11.29,9
SEC24C,153
AC022400.2,14
FUT11,262
CHCHD1,596
ZSWIM8,158
ZSWIM8-AS1,0
RP11-574K11.31,0
NDST2,9
CAMK2G,261
RP11-574K11.5,0
RP11-574K11.8,0
PLAU,1
C10orf55,0
VCL,432
RP11-178G16.4,46
RP11-178G16.5,4
AP3M1,170
ADK,273
RP11-46O21.2,10
RP11-222G7.2,0
KAT6B,406
RP11-77G23.2,0
RP11-77G23.5,0
DUPD1,0
DUSP13,0
SAMD8,244
VDAC2,986
COMTD1,356
ZNF503-AS1,2
RP11-399K21.11,0
ZNF503,10
RP11-399K21.13,4
RP11-399K21.14,0
RP11-399K21.10,0
C10orf11,59
RP11-369F10.2,0
RP11-325D15.2,0
KCNMA1,28
RP11-443A13.5,1
RP11-180I22.2,0
RP11-328K22.1,0
RP11-619F23.2,0
RP13-39P12.3,0
DLG5,29
AL391421.1,1
DLG5-AS1,2
POLR3A,116
RPS24,67118
LINC00856,0
LINC00595,0
RP11-90J7.2,2
RP11-90J7.4,0
RP11-31E13.2,0
ZMIZ1-AS1,2
RP11-481G8.2,3
ZMIZ1,142
PPIF,102
ZCCHC24,34
RP11-342M3.5,0
RP11-342M3.1,0
AL133481.1,0
EIF5AL1,114
SFTPA2,0
SFTPA1,0
RP11-589B3.6,1
RP11-506M13.3,28
RP11-119F19.2,24
NUTM2B,0
RP11-773D16.1,99
RP11-182L21.6,73
NUTM2E,1
SFTPD,1
RP11-479O17.10,20
TMEM254-AS1,9
TMEM254,66
PLAC9,9
ANXA11,1362
LINC00857,3
AL359195.1,0
MAT1A,0
RP11-36D19.8,0
DYDC1,1
DYDC2,0
FAM213A,63
RP11-137H2.6,5
TSPAN14,750
RP11-137H2.4,15
SH2D4B,1
RP11-514F8.2,0
NRG3,0
RP11-202D18.2,0
RP11-344L13.2,0
RP11-219F10.1,0
RP11-338I21.1,22
GHITM,1398
C10orf99,0
CDHR1,10
LRIT2,0
LRIT1,0
RGR,0
LINC00858,0
CCSER2,567
RP11-181F12.1,0
RP11-475D12.1,0
RP11-475D12.2,0
RP11-113E21.1,0
GRID1,0
RP11-93H12.2,0
WAPAL,702
RP11-77P6.2,28
OPN4,0
LDB3,11
RP11-359E3.4,29
BMPR1A,45
MMRN2,1
SNCG,16
ADIRF,14
RP11-96C23.15,2
RP11-96C23.10,0
FAM25A,0
GLUD1,241
FAM35A,177
NUTM2A-AS1,411
NUTM2A,1
LINC00863,20
NUTM2D,0
LINC00864,0
MINPP1,111
RP11-57C13.4,0
RP11-57C13.6,0
RP11-57C13.3,1
PAPSS2,9
ATAD1,358
KLLN,2
PTEN,841
RNLS,16
LIPJ,0
LIPF,0
LIPK,0
LIPN,14
LIPM,0
ANKRD22,12
STAMBPL1,169
ACTA2-AS1,4
ACTA2,89
FAS,202
CH25H,28
LIPA,583
RP11-149I23.3,0
IFIT2,130
IFIT3,92
IFIT1B,0
IFIT1,21
IFIT5,186
SLC16A12,12
RP11-168O10.6,0
PANK1,7
RP11-80H5.2,0
RP11-80H5.6,0
RP11-80H5.9,2
RP11-80H5.7,1
KIF20B,251
LINC00865,8
RP11-478K7.2,0
RP11-15K3.1,0
RP11-94M14.2,0
RP11-94M14.3,0
HTR7,0
RPP30,268
ANKRD1,0
RP11-236B18.2,0
RP11-236B18.5,0
LINC00502,0
PCGF5,550
HECTD2,15
PPP1R3C,0
TNKS2-AS1,8
TNKS2,386
FGFBP3,25
RP11-402D21.2,4
BTAF1,239
CPEB3,61
5-Mar,289
IDE,109
KIF11,28
HHEX,331
EXOC6,243
RP11-348J12.2,0
CYP26C1,1
CYP26A1,0
MYOF,25
CEP55,10
FFAR4,8
RBP4,0
PDE6C,4
FRA10AC1,313
LGI1,1
SLC35G1,80
PLCE1,91
RP11-429H9.4,0
RP11-391J2.3,0
PLCE1-AS1,0
RP11-76P2.4,0
NOC3L,231
TBC1D12,25
HELLS,109
CYP2C18,0
CYP2C19,0
CYP2C9,0
CYP2C8,1
RP11-310E22.5,0
C10orf129,1
RP11-310E22.4,0
PDLIM1,272
SORBS1,6
ALDH18A1,66
TCTN3,161
ENTPD1,470
ENTPD1-AS1,137
RP11-248J23.7,0
C10orf131,2
RP11-248J23.6,4
CC2D2B,1
RP11-690P14.4,0
CCNJ,29
BLNK,118
RP11-35J23.1,0
DNTT,0
OPALIN,0
TLL2,12
TM9SF3,463
PIK3AP1,366
LCOR,413
C10orf12,59
RP11-175O19.4,31
ARHGAP19-SLIT1,1
SLIT1,0
RP11-453E2.2,0
ARHGAP19,52
FRAT1,85
FRAT2,86
RP11-452K12.4,1
RRP12,85
RP11-452K12.7,2
AL355490.1,0
PGAM1,1093
EXOSC1,703
ZDHHC16,85
MMS19,139
UBTD1,37
ANKRD2,0
HOGA1,3
PI4K2A,36
PI4K2A,0
C10orf62,0
MORN4,9
AVPI1,49
MARVELD1,88
ZFYVE27,189
SFRP5,6
LINC00866,0
GOLGA7B,16
CRTAC1,0
GOLGA7B,0
R3HCC1L,155
LOXL4,0
RP11-34A14.3,0
PYROXD2,107
HPS1,684
HPSE2,0
CNNM1,10
GOT1,76
RP11-441O15.3,22
RP11-129J12.2,1
RP11-129J12.1,0
NKX2-3,1
SLC25A28,98
RP11-85A1.3,23
RP11-483F11.7,1
ENTPD7,14
CUTC,267
COX15,180
ABCC2,3
DNMBP,42
DNMBP-AS1,18
CPN1,0
ERLIN1,123
CHUK,140
RP11-316M21.7,1
RP11-316M21.6,1
CWF19L1,164
BLOC1S2,827
PKD2L1,3
RP11-34D15.2,0
SCD,5
RP11-285F16.1,0
WNT8B,0
SEC31B,100
NDUFB8,0
NDUFB8,1974
HIF1AN,193
PAX2,0
RP11-179B2.2,34
FAM178A,482
RP11-108L7.14,0
MRPL43,775
SEMA4G,1
RP11-108L7.4,0
C10orf2,41
LZTS2,43
PDZD7,22
SFXN3,170
RP11-108L7.15,2
KAZALD1,2
TLX1NB,0
HUG1,0
TLX1,0
RP11-31L23.3,0
RP11-324L3.1,0
LBX1,0
LBX1-AS1,0
RP11-107I14.4,11
RP11-107I14.2,0
RP11-107I14.5,0
BTRC,53
DPCD,39
POLL,165
FBXW4,134
RP11-190J1.3,0
FGF8,0
NPM3,270
MGEA5,1447
KCNIP2-AS1,1
KCNIP2,4
C10orf76,101
HPS6,26
LDB1,61
PPRC1,49
NOLC1,221
ELOVL3,2
PITX3,0
GBF1,92
NFKB2,135
PSD,4
FBXL15,808
CUEDC2,518
C10orf95,48
TMEM180,52
ACTR1A,353
RP11-18I14.11,6
SUFU,38
RP11-47A8.5,22
TRIM8,203
ARL3,172
SFXN2,32
WBP1L,205
CYP17A1,11
CYP17A1-AS1,3
C10orf32,540
C10orf32-ASMT,0
AS3MT,0
RP11-724N1.1,0
CNNM2,26
NT5C2,287
RPEL1,5
INA,0
PCGF6,124
TAF5,62
USMG5,3858
PDCD11,124
CALHM2,297
RP11-225H22.7,0
RP11-225H22.4,5
CALHM1,1
CALHM3,0
RP11-225H22.5,0
NEURL1,24
SH3PXD2A,18
RP11-416N2.4,5
OBFC1,329
SLK,291
COL17A1,0
SFR1,196
WDR96,2
GSTO1,1175
GSTO2,11
ITPRIP,71
RP11-127L20.5,2
RP11-127L20.3,2
CCDC147-AS1,7
CCDC147,0
RP11-127O4.3,0
RP11-127O4.2,0
SORCS3,2
SORCS3-AS1,0
RP11-56I23.1,0
RP11-298H24.1,2
SORCS1,0
RP11-215N21.1,3
RP11-163F15.1,4
RP11-655H13.2,0
XPNPEP1,153
RP11-451M19.3,3
ADD3,1606
MXI1,169
RP11-549L6.3,0
SMNDC1,443
RP11-525A16.4,2
DUSP5,30
SMC3,845
RBM20,0
RP11-313D6.3,1
PDCD4-AS1,123
PDCD4,1034
BBIP1,353
RP11-348N5.7,9
SHOC2,1002
ADRA2A,0
RP11-381K7.1,0
GPAM,64
TECTB,0
ACSL5,200
RP11-324O2.3,4
RP11-324O2.6,3
ZDHHC6,293
VTI1A,305
RP11-25C19.3,0
TCF7L2,83
RP11-57H14.2,2
HABP2,0
NRAP,0
CASP7,167
RP11-211N11.5,0
PLEKHS1,3
DCLRE1A,34
NHLRC2,113
AL162407.1,0
ADRB1,25
C10orf118,612
TDRD1,0
VWA2,0
AFAP1L2,15
ABLIM1,285
RP11-106M7.1,5
FAM160B1,194
TRUB1,103
RP11-383C6.2,0
ATRNL1,0
GFRA1,1
CCDC172,0
PNLIPRP3,0
PNLIP,0
PNLIPRP1,8
C10orf82,0
RP11-498B4.5,0
HSPA12A,0
RP11-539I5.1,4
ENO4,1
KIAA1598,237
VAX1,0
RP11-501J20.2,0
KCNK18,0
RP11-501J20.5,0
SLC18A2,3
PDZD8,141
CTA-109P11.4,0
EMX2OS,0
EMX2,26
CTA-109P11.1,0
RP11-328K15.1,0
RP11-355F22.1,0
RAB11FIP2,219
RP11-354M20.3,0
CASC2,1
FAM204A,980
LINC00867,0
PRLHR,0
CACUL1,280
RP11-498J9.2,0
NANOS1,22
EIF3A,1938
FAM45A,652
SFXN4,94
PRDX3,807
GRK5,86
RP11-79M19.2,0
RGS10,1484
TIAL1,710
BAG3,22
INPP5F,59
MCMBP,223
SEC23IP,167
PPAPDC1A,0
C10orf85,0
WDR11-AS1,6
WDR11,352
RP11-95I16.4,1
RP11-95I16.2,0
LINC01153,0
FGFR2,15
RP11-62L18.3,0
RP11-78A18.2,0
ATE1,150
ATE1-AS1,8
NSMCE4A,318
TACC2,24
BTBD16,0
PLEKHA1,584
ARMS2,0
HTRA1,13
DMBT1,0
C10orf120,0
CUZD1,8
FAM24B,72
FAM24A,0
C10orf88,72
PSTK,75
IKZF5,155
ACADSB,108
HMX3,0
HMX2,0
BUB3,1175
RP11-282I1.1,0
RP11-338O1.2,0
RP11-282I1.2,0
GPR26,0
CPXM2,0
RP11-391M7.3,0
CHST15,93
OAT,301
RP13-238F13.5,0
NKX1-2,0
RP13-238F13.3,0
LHPP,139
RP11-12J10.3,2
FAM53B,233
FAM53B-AS1,0
METTL10,214
FAM175B,131
ZRANB1,161
RP11-298J20.3,39
CTBP2,295
TEX36-AS1,0
TEX36,0
RP11-383C5.3,1
RP11-383C5.4,44
EDRF1,199
EDRF1-AS1,4
MMP21,2
UROS,489
BCCIP,229
DHX32,51
FANK1,10
FANK1-AS1,0
ADAM12,17
LINC00601,0
C10orf90,0
DOCK1,5
RP11-223P11.3,0
RP11-223P11.2,0
FAM196A,0
NPS,0
FOXI2,0
CLRN3,0
PTPRE,890
RP11-4C20.3,0
MKI67,28
RP11-264E18.1,2
RP11-442O18.2,0
RP11-442O18.1,0
RP11-168C9.1,0
MGMT,802
AL355531.2,0
RP11-109A6.2,0
RP11-109A6.3,4
EBF3,1
LINC00959,23
GLRX3,383
RP11-540N6.1,0
TCERG1L,1
TCERG1L-AS1,0
AL450307.1,0
PPP2R2D,85
BNIP3,164
JAKMIP3,0
RP11-140A10.3,0
DPYSL4,2
STK32C,247
LRRC27,73
PWWP2B,47
RP11-432J24.2,6
RP11-432J24.3,2
C10orf91,11
RP11-432J24.5,0
LINC01165,0
INPP5A,39
RP11-288G11.3,0
NKX6-2,0
TTC40,0
LINC01166,0
LINC01167,0
LINC01168,0
GPR123,0
GPR123-AS1,0
KNDC1,1
UTF1,2
VENTX,28
MIR202HG,1
ADAM8,372
TUBGCP2,534
RP11-122K13.12,1
ZNF511,412
RP11-122K13.14,0
CALY,0
RP11-122K13.7,0
PRAP1,8
FUOM,419
ECHS1,462
PAOX,48
AL360181.1,0
RP11-108K14.8,0
MTG1,127
SPRN,0
CYP2E1,1
AL161645.2,0
SYCE1,0
FRG2B,0
RP11-304M2.6,0
LINC01001,9
RP11-304M2.3,0
BET1L,141
SCGB1C1,0
ODF3,0
RP11-304M2.5,1
RIC8A,298
SIRT3,54
PSMD13,661
NLRP6,1
RP11-326C3.2,24
ATHL1,305
IFITM5,12
IFITM2,6462
RP11-326C3.7,3
IFITM1,633
RP11-326C3.11,139
IFITM3,1386
RP11-326C3.10,0
RP11-326C3.14,1
RP11-326C3.13,0
RP11-326C3.12,16
RP11-326C3.15,16
B4GALNT4,3
PKP3,2
SIGIRR,1283
ANO9,60
PTDSS2,28
RP13-317D12.3,20
RNH1,1004
RP13-46H24.1,0
HRAS,42
LRRC56,10
C11orf35,6
RP11-496I9.1,23
RASSF7,394
MIR210HG,14
PHRF1,155
IRF7,365
CDHR5,1
SCT,0
DRD4,0
DEAF1,80
RP11-754B17.1,3
EPS8L2,135
TMEM80,323
AP006621.9,0
TALDO1,2041
PDDC1,160
AP006621.5,127
AP006621.6,0
CEND1,1
SLC25A22,63
PIDD,88
RPLP2,128970
PNPLA2,321
AP006621.8,0
EFCAB4A,30
CD151,305
POLR2L,5023
TSPAN4,161
RP11-1391J7.1,190
CHID1,275
AP2A2,177
MUC6,1
RP13-870H17.3,0
MUC2,0
MUC5AC,0
MUC5B,0
RP11-532E4.2,0
TOLLIP,344
AC136297.1,0
TOLLIP-AS1,32
BRSK2,1
MOB2,370
DUSP8,5
KRTAP5-AS1,9
KRTAP5-1,0
KRTAP5-2,1
KRTAP5-3,0
KRTAP5-4,0
KRTAP5-5,0
AP006285.7,0
FAM99B,0
AP006285.6,0
KRTAP5-6,0
IFITM10,6
RP11-295K3.1,0
CTSD,2498
AC068580.6,0
AC068580.7,0
SYT8,0
TNNI2,83
LSP1,3245
C11orf89,0
LINC01150,0
TNNT3,5
MRPL23,1715
MRPL23-AS1,0
AC051649.6,0
IGF2,16
INS-IGF2,0
IGF2-AS,0
INS,0
TH,0
ASCL2,25
C11orf21,385
TSPAN32,602
CD81,345
TSSC4,517
AC124057.5,0
TRPM5,0
KCNQ1,53
KCNQ1OT1,348
KCNQ1-AS1,0
KCNQ1DN,0
CDKN1C,24
SLC22A18AS,22
SLC22A18,296
PHLDA2,10
NAP1L4,747
AC131971.1,0
CARS,277
CARS-AS1,0
OSBPL5,177
AC108448.3,0
MRGPRG,0
MRGPRG-AS1,0
AC109309.4,0
MRGPRE,0
RP5-1173A5.1,0
ZNF195,186
RP13-726E6.1,0
ART5,1
ART1,0
CHRNA10,13
NUP98,169
PGAP2,78
RHOG,1754
AC090587.5,3
STIM1,225
RRM1,129
RRM1-AS1,0
RP11-23F23.2,1
OR52B4,0
TRIM21,112
OR52K2,1
OR52K1,0
OR52M1,0
C11orf40,0
OR52I2,0
OR52I1,0
TRIM68,30
OR51D1,0
OR51E1,0
OR51E2,2
MMP26,0
OR51F1,0
OR52R1,0
OR51F2,0
OR51S1,0
OR51H1P,0
OR51T1,0
OR51A7,0
OR51G2,0
OR51G1,0
OR51A4,0
OR51A2,0
OR51L1,0
OR52J3,0
OR52E2,0
AC113331.9,0
OR52A5,0
OR52A1,0
OR51V1,0
AC104389.16,0
HBB,920
HBD,20
HBG1,0
HBG2,6
HBE1,0
OR51B4,0
OR51B2,0
OR51B5,0
OR51B6,0
OR51M1,0
OR51J1,0
OR51Q1,0
OR51I1,0
OR51I2,0
OR52D1,0
UBQLN3,0
UBQLNL,4
OR52H1,0
AC015691.13,58
OR52B6,0
TRIM6,1
TRIM6-TRIM34,0
TRIM34,3
TRIM5,151
TRIM22,1197
OR56B1,2
OR52N4,0
OR52N5,0
OR52N1,0
OR52N2,0
OR52E6,0
OR52E8,0
OR52E4,0
AC025016.1,0
OR56A3,0
OR52L1,0
OR56A4,0
OR56A1,0
OR56B4,0
OR56B3P,0
OR52B1P,0
OR52B2,0
OR52W1,0
RP11-290F24.6,10
C11orf42,0
FAM160A2,278
CNGA4,0
CCKBR,0
PRKCDBP,16
RP11-304C12.3,0
SMPD1,201
APBB1,97
HPX,2
TRIM3,29
ARFIP2,214
TIMM10B,325
TIMM10B,0
DNHD1,34
RRP8,260
RP11-732A19.8,0
ILK,531
TAF10,105
TPP1,807
RP11-732A19.9,2
DCHS1,8
RP11-732A19.5,0
RP11-732A19.6,0
MRPL17,294
OR2AG2,0
OR2AG1,0
OR6A2,0
OR10A5,0
OR10A2,0
OR10A4,0
OR2D2,0
OR2D3,0
ZNF215,1
ZNF214,0
NLRP14,0
RBMXL2,0
RP11-324J3.1,0
SYT9,0
CTD-2516F10.2,7
OLFML1,2
PPFIBP2,42
CTD-2516F10.4,0
CYB5R2,3
RP11-35J10.5,0
RP11-35J10.4,0
OR5P2,0
OR5P3,0
OR10A6,0
OR10A3,0
NLRP10,0
EIF3F,5727
RP11-236J17.3,0
TUB,0
RP11-236J17.6,0
RIC3,239
RP11-379P15.1,0
LMO1,0
STK33,13
TRIM66,61
RP11-152H18.4,0
RPL27A,87723
ST5,5
RP11-152H18.3,0
RP11-318C2.1,0
AKIP1,192
C11orf16,0
ASCL3,0
TMEM9B,698
TMEM9B-AS1,28
NRIP3,2
RP11-467K18.2,0
SCUBE2,1
DENND5A,168
TMEM41B,220
IPO7,365
CTD-2371O3.2,93
AC132192.1,12
ZNF143,187
WEE1,118
SWAP70,268
RP11-540A21.2,8
SBF2-AS1,32
SBF2,449
RP11-1H15.2,4
RP11-748C4.1,0
RP11-351I24.1,4
ADM,15
AMPD3,72
MTRNR2L8,4527
RNF141,304
MRVI1-AS1,21
LYVE1,5
MRVI1,54
CTR9,347
RP11-685M7.5,0
EIF4G2,2301
RP11-685M7.3,6
ZBED5,354
ZBED5-AS1,125
CTD-2003C8.2,0
RP11-179A10.1,0
CTD-3224I3.3,0
GALNT18,1
CSNK2A3,18
RP11-567I13.1,0
RP11-483L5.1,1
AC131935.1,0
USP47,578
DKK3,2
RP13-631K18.2,12
RP13-631K18.3,1
RP13-631K18.5,0
MICAL2,127
RP11-265D17.2,0
MICALCL,9
PARVA,22
RP11-51B23.3,0
TEAD1,1
RP11-47J17.3,0
RP11-47J17.2,0
LINC00958,16
CTC-497E21.3,0
CTC-497E21.5,0
ARNTL,221
BTBD10,159
PTH,0
FAR1,549
RP11-98J9.1,0
RP11-98J9.2,0
RP11-98J9.3,0
RP11-231N3.1,0
RP11-21L19.1,0
RRAS2,90
COPB1,464
PSMA1,1370
PSMA1,0
PDE3B,369
CYP2R1,185
CALCB,2
CALCA,0
INSC,1
RP11-531H8.1,0
RP11-531H8.2,0
RP11-396O20.1,0
RP11-396O20.2,0
RP11-222N13.1,0
SOX6,34
CTD-3096P4.1,0
C11orf58,2260
PLEKHA7,6
RPS13,55155
PIK3C2A,312
NUCB2,802
NCR3LG1,13
RP1-239B22.5,11
KCNJ11,1
ABCC8,0
USH1C,0
OTOG,9
RP11-358H18.3,0
RP11-358H18.2,0
MYOD1,0
KCNC1,0
SERGEF,259
TPH1,22
SAAL1,98
MRGPRX3,0
RP11-113D6.6,0
MRGPRX4,0
RP11-113D6.10,10
SAA4,0
SAA2,11
SAA1,86
HPS5,133
GTF2H1,257
LDHA,1537
LDHC,3
LDHAL6A,1
TSG101,313
UEVLD,103
SPTY2D1,314
TMEM86A,9
IGSF22,41
RP11-1081L13.4,0
PTPN5,0
MRGPRX1,0
RP11-583F24.8,0
MRGPRX2,2
ZDHHC13,132
CSRP3,1
RP11-428C19.4,0
E2F8,3
RP11-428C19.5,0
NAV2,0
NAV2-AS5,0
NAV2-AS4,0
RP11-359E10.1,0
NAV2-AS3,0
NAV2-AS2,0
NAV2-AS1,0
DBX1,0
HTATIP2,447
PRMT3,72
SLC6A5,0
NELL1,0
RP11-701I24.3,0
RP11-670N15.1,0
CTD-2019O4.1,0
ANO5,9
CTD-3064C13.1,0
CTD-2140G10.2,0
SLC17A6,0
CTD-2140G10.4,0
CTD-2140G10.1,0
RP11-34N19.1,0
FANCF,213
AC103801.2,0
GAS2,1
SVIP,730
RP11-17A1.3,9
CCDC179,0
RP11-266A24.1,1
RP11-945A11.1,0
RP11-945A11.2,0
RP11-2F20.1,0
LUZP2,2
RP11-405K6.1,0
RP11-20J1.1,0
CTD-2507G9.1,9
ANO3,0
RP11-430L3.1,0
MUC15,0
SLC5A12,0
FIBIN,0
BBOX1,0
RP11-1L12.3,0
CCDC34,91
LGR4,4
RP11-159H22.2,0
LIN7C,226
BDNF-AS,10
LINC00678,0
BDNF,0
RP11-406D1.2,0
KIF18A,10
METTL15,226
RP11-22P4.1,1
RP11-22P4.2,1
RP11-960D24.1,0
RP11-115J23.1,0
RP11-466I1.1,0
RP11-460B17.3,0
RP11-460B17.2,0
CTD-3012A18.1,0
RP5-1027O15.1,0
CTD-3138F19.1,0
RP11-215H22.1,0
KCNA4,0
RP11-624D11.2,1
FSHB,0
ARL14EP,591
MPPED2,15
RP4-710M3.2,0
RP5-1024C24.1,0
DCDC1,4
RP1-296L11.1,0
DNAJC24,150
IMMP1L,361
ELP4,63
Z83001.1,2
PAX6,1
Z83307.3,0
RCN1,136
RP1-17K7.2,218
RP1-17K7.3,0
RP1-65P5.3,0
RP1-65P5.5,0
WT1,0
WT1-AS,24
EIF3M,2279
CCDC73,2
PRRG4,107
QSER1,117
DEPDC7,4
TCP11L1,57
CSTF3,369
CSTF3-AS1,3
HIPK3,657
KIAA1549L,0
RP4-541C22.5,0
C11orf91,0
CD59,295
FBXO3,369
RP11-646J21.5,0
RP11-646J21.6,0
RP11-646J21.3,0
RP11-646J21.4,0
RP11-646J21.2,0
LMO2,123
AC132216.1,0
CAPRIN1,499
NAT10,128
ABTB2,0
CAT,537
ELF5,23
RP4-594L9.2,0
RP11-350D17.2,0
EHF,0
APIP,395
PDHX,150
AL356215.1,0
RP4-607I7.1,1
CD44,2873
RP1-68D18.4,3
SLC1A2,0
RP1-68D18.3,0
RP4-683L5.1,0
PAMR1,0
RP5-945I17.2,0
FJX1,0
RP1-276E15.1,0
TRIM44,395
RP11-698N11.2,0
LDLRAD3,25
LINC00610,1
COMMD9,361
PRR5L,242
RP11-514F3.4,0
RP11-219O3.2,0
TRAF6,102
RAG1,10
RAG2,0
C11orf74,72
RP11-159D8.1,0
RP11-63D14.1,0
RP11-277K23.1,0
RP11-64I17.1,0
LRRC4C,0
RP11-63C8.1,0
RP11-124G5.3,0
RP11-375D13.2,0
RP11-375D13.4,0
RP11-375D13.3,0
RP11-148I19.1,0
CTD-2572N17.1,0
API5,300
RP11-484D2.2,3
TTC17,586
RP11-484D2.5,0
HSD17B12,271
RP11-613D13.5,0
ALKBH3,169
ALKBH3-AS1,1
C11orf96,1
RP11-613D13.8,0
ACCSL,0
ACCS,36
EXT2,101
ALX4,0
RP11-58K22.1,0
CD82,207
RP11-58K22.5,0
RP11-58K22.4,1
RP11-45A12.1,0
RP11-45A12.2,0
TSPAN18,28
TP53I11,47
AC068858.1,0
PRDM11,6
CTD-2560E9.3,0
SYT13,0
CTD-2560E9.5,0
RP11-430H10.1,12
RP11-430H10.2,1
RP11-430H10.4,0
RP11-430H10.3,0
RP11-958J22.3,0
CHST1,1
RP11-495O11.1,0
CTD-2210P24.1,0
CTD-2210P24.2,0
CTD-2210P24.3,0
CTD-2210P24.4,8
SLC35C1,71
CTD-2210P24.6,0
CRY2,70
MAPK8IP1,0
RP11-618K13.2,0
C11orf94,2
PEX16,496
GYLTL1B,13
PHF21A,359
RP11-702F3.1,6
RP11-702F3.3,0
RP11-702F3.4,0
CTD-2589M5.5,0
CTD-2589M5.4,0
CREB3L1,2
DGKZ,701
MDK,23
CHRM4,0
AMBRA1,35
HARBI1,36
ATG13,182
ARHGAP1,261
ZNF408,63
F2,0
CKAP5,98
LRP4-AS1,2
LRP4,0
C11orf49,76
RP11-390K5.3,0
ARFGAP2,485
PACSIN3,0
DDB2,181
RP11-17G12.2,0
ACP2,58
NR1H3,38
MADD,120
RP11-17G12.3,0
MYBPC3,6
SPI1,539
RP11-750H9.5,9
SLC39A13,82
PSMC3,570
RAPSN,4
CELF1,872
NDUFS3,681
PTPMT1,272
KBTBD4,61
KBTBD4,0
FAM180B,6
C1QTNF4,2
MTCH2,405
AGBL2,14
FNBP4,982
NUP160,274
PTPRJ,41
AC103828.1,0
OR4B1,0
OR4X2,0
OR4X1,0
OR4S1,0
OR4C3,0
OR4C5,0
OR4A47,0
TRIM49B,0
TRIM64C,0
FOLH1,0
OR4C13,0
OR4C12,0
RP11-347H15.4,0
OR4A5,0
OR4C46,0
TRIM48,0
OR4A16,0
OR4A15,0
OR4C15,0
OR4C16,0
OR4C11,0
OR4P4,0
OR4S2,0
OR4C6,0
RP11-674C21.9,0
OR5D13,0
OR5D14,0
OR5L1,0
OR5D18,0
OR5L2,0
OR5D16,0
TRIM51,0
OR5W2,0
OR5I1,0
OR10AG1,0
OR5F1,0
OR5AS1,0
OR8I2,0
OR8H2,0
OR8H3,0
OR8J3,0
OR8K5,0
OR5J2,0
OR5T2,0
OR5T3,0
OR5T1,0
OR8H1,0
OR8K3,0
OR8K1,0
OR8J1,0
OR8U1,0
OR5R1,0
OR5M9,0
OR5M3,0
OR5M8,0
OR5M11,0
OR5M10,0
OR5M1,0
OR5AP2,0
OR5AR1,0
OR9G1,0
OR9G4,0
AP000479.1,0
OR5AK2,0
LRRC55,0
APLNR,1
TNKS1BP1,7
RP11-872D17.4,1
SSRP1,397
P2RX3,0
PRG3,0
PRG2,0
RP11-872D17.8,0
SLC43A3,73
RTN4RL2,1
RP11-624G17.3,0
SLC43A1,51
TIMM10,795
SMTNL1,1
UBE2L6,1115
SERPING1,19
YPEL4,10
CLP1,85
ZDHHC5,158
MED19,414
TMX2,295
TMX2-CTNND1,0
C11orf31,2930
RP11-691N7.6,0
BTBD18,1
CTNND1,71
OR9Q1,0
OR6Q1,0
RP11-659P15.1,1
OR9I1,0
OR9Q2,0
OR1S2,0
OR1S1,0
OR10Q1,0
OR10W1,0
OR5B17,0
OR5B3,0
OR5B2,0
OR5B12,0
RP11-655C2.3,1
OR5B21,1
LPXN,525
ZFP91,250
ZFP91-CNTF,0
AP001350.1,0
CNTF,0
GLYAT,0
GLYATL2,2
GLYATL1,1
AP001652.1,0
RP11-780O24.2,0
RP11-142C4.6,3
FAM111B,10
AP001258.4,61
FAM111A,602
DTX4,4
MPEG1,864
RP11-1036E20.9,0
OR5AN1,0
OR5A2,0
OR5A1,0
OR4D6,0
OR4D10,0
OR4D11,0
OR4D9,0
AP000442.4,0
OSBP,113
AP000442.1,11
PATL1,183
AP000640.2,0
OR10V1,0
STX3,188
AP000640.10,0
MRPL16,508
GIF,0
TCN1,0
OOSP1,0
RP11-736I10.1,0
OOSP2,0
MS4A3,4
MS4A2,0
AP001257.1,7
MS4A6A,1414
MS4A4E,7
MS4A4A,40
MS4A6E,0
MS4A7,731
MS4A14,45
MS4A5,0
MS4A1,2095
MS4A12,0
MS4A13,0
LINC00301,0
MS4A8,0
MS4A18,0
MS4A15,0
MS4A10,40
RP11-804A23.1,0
RP11-804A23.2,0
RP11-804A23.4,0
CCDC86,38
PTGDR2,1
ZP1,4
PRPF19,258
RP11-881M11.2,1
RP11-881M11.1,0
TMEM109,368
RP11-881M11.4,0
TMEM132A,2
SLC15A3,113
CD6,217
RP11-881M11.8,0
CD5,132
