,BMM5_Benign
NBPF4,0
RP11-483I13.2,0
NBPF6,1
RP11-131J3.1,0
FAM102B,47
HENMT1,343
PRPF38B,1922
FNDC7,0
RP11-293A10.3,0
STXBP3,378
AKNAD1,3
SPATA42,1
GPSM2,269
CLCC1,141
WDR47,54
TAF13,69
RP5-1065J22.8,74
TMEM167B,292
SCARNA2,25
C1orf194,2
KIAA1324,27
SARS,492
CELSR2,8
PSRC1,75
MYBPHL,1
SORT1,54
PSMA5,1391
SYPL2,0
ATXN7L2,6
CYB561D1,242
AMIGO1,21
GPR61,0
RP5-1160K1.8,0
GNAI3,572
RP5-1160K1.3,7
GNAT2,0
AMPD2,150
RP5-1160K1.6,0
GSTM4,85
GSTM2,24
GSTM1,6
AC000032.2,1
GSTM5,61
RP4-735C1.4,0
GSTM3,80
EPS8L3,0
RP4-735C1.6,0
RP11-195M16.1,0
RP11-195M16.3,1
CSF1,23
AHCYL1,266
STRIP1,170
RP4-773N10.4,10
ALX3,1
RP4-773N10.6,0
UBL4B,0
SLC6A17,0
RP5-1028L10.1,0
RP5-1028L10.2,0
KCNC4-AS1,1
KCNC4,4
RP5-1074L1.1,12
RBM15,106
SLC16A4,34
RP5-1074L1.4,54
LAMTOR5-AS1,18
LAMTOR5,2168
PROK1,0
RP11-470L19.5,0
RP11-470L19.2,0
KCNA10,0
KCNA2,0
RP11-284N8.3,136
KCNA3,90
CD53,2491
RP11-96K19.2,5
LRIF1,335
RP11-96K19.5,5
DRAM2,801
CEPT1,322
RP5-1180E21.4,14
RP5-1180E21.5,127
DENND2D,1147
CHI3L2,59
CHIA,0
RP5-1125M8.2,0
PIFO,4
OVGP1,11
WDR77,374
ATP5F1,1666
C1orf162,1391
ADORA3,7
RAP1A,1443
LINC01160,1
FAM212B,24
FAM212B-AS1,0
DDX20,130
KCND3,6
KCND3-AS1,0
RP11-88H9.2,0
RP5-965F6.2,0
CTTNBP2NL,31
WNT2B,39
RP4-671G15.2,0
ST7L,120
CAPZA1,1523
MOV10,102
RP11-426L16.3,15
RHOC,714
RP11-426L16.10,0
PPM1J,50
RP11-426L16.9,0
FAM19A3,0
RP11-426L16.8,2
RP3-522D1.1,0
SLC16A1,86
SLC16A1-AS1,89
RP11-389O22.1,13
RP11-31F15.2,12
LRIG2,113
MAGI3,15
PHTF1,186
RSBN1,484
RP5-1073O3.2,0
PTPN22,377
AP4B1-AS1,29
BCL2L15,195
AP4B1,88
DCLRE1B,49
RP5-1073O3.7,27
HIPK1,241
OLFML3,0
SYT6,0
RP4-543J13.1,0
TRIM33,386
BCAS2,532
DENND2C,27
AMPD1,7
NRAS,187
CSDE1,1894
SIKE1,290
SYCP1,0
TSHB,0
TSPAN2,90
RP4-666F24.3,10
RP4-663N10.1,0
NGF,0
VANGL1,28
CASQ2,0
NHLH2,0
RP11-12L8.1,0
SLC22A15,24
RP11-159M11.2,0
MAB21L3,0
RP5-1185H19.2,0
ATP1A1,450
AL136376.1,0
RP4-655J12.4,1
RP4-655J12.5,0
RP5-1086K13.1,6
CD58,213
IGSF3,0
C1orf137,0
CD2,2122
RP4-753F5.1,0
PTGFRN,3
CD101,22
RP11-27K13.3,3
TTF2,198
TRIM45,6
VTCN1,0
RP11-39H13.1,0
RP11-188D8.1,0
MAN1A2,541
AL157902.3,0
FAM46C,95
GDAP2,118
WDR3,175
SPAG17,1
TBX15,0
RP4-712E4.1,0
RP4-712E4.2,0
WARS2,95
WARS2-IT1,4
RP11-418J17.1,35
RP11-418J17.3,0
RP5-834N19.1,0
HAO2,0
HSD3B2,0
HSD3B1,0
ZNF697,4
PHGDH,230
HMGCS2,0
REG4,32
ADAM30,0
NOTCH2,273
RP11-114O18.1,2
RP11-439A17.7,46
FAM72B,38
RP11-439A17.4,0
RP11-439A17.10,0
RP11-439A17.9,2
FCGR1B,40
RP11-343N15.1,1
RP11-343N15.5,158
AL592494.5,1
RP11-343N15.2,1
RP11-344P13.4,0
RP11-344P13.6,59
RP11-344P13.1,0
RP11-417J8.1,0
RP11-417J8.2,0
RP11-417J8.3,6
RP11-417J8.6,10
RP11-423O2.5,16
RP11-423O2.7,0
RP11-782C8.2,8
RP11-782C8.1,24
RP11-782C8.4,0
RP11-782C8.3,1
RP11-782C8.5,16
RP11-435B5.3,5
RP11-435B5.4,10
RP11-435B5.5,3
RP11-435B5.6,0
RP11-435B5.7,0
RP6-206I17.1,12
RP6-206I17.2,28
RP6-206I17.3,1
PPIAL4G,93
FAM72D,42
RP11-289H16.1,0
NBPF8,1
LINC00623,20
AL592284.1,860
PPIAL4B,0
RP11-640M9.1,738
NBPF9,106
RP4-791M13.3,1
PDE4DIP,161
RP4-791M13.4,0
RP4-791M13.5,0
AL590452.1,53
RP11-326G21.1,29
RP11-458D21.6,2
NOTCH2NL,331
RP11-458D21.5,0
NBPF10,673
RP11-458D21.1,2
HFE2,0
TXNIP,6370
POLR3GL,995
ANKRD34A,12
RP11-315I20.1,23
LIX1L,178
RBM8A,1853
PEX11B,160
ITGA10,22
RP11-315I20.3,0
ANKRD35,36
PIAS3,64
NUDT17,48
POLR3C,140
RNF115,450
CD160,545
PDZK1,2
GPR89A,130
WI2-925H4.1,0
GPR89C,7
RP11-94I2.4,0
NBPF11,63
NBPF12,48
RP4-704D21.2,0
PRKAB2,85
RP11-337C18.8,76
FMO5,43
RP11-337C18.9,7
CHD1L,217
LINC00624,0
BCL9,31
ACP6,71
RP11-533N14.3,0
GJA5,0
RP11-433J22.2,0
RP11-433J22.3,0
GJA8,0
GPR89B,10
RP6-74O6.2,0
XXyac-YX155B6.7,4
RP6-74O6.3,1
NBPF24,7
BX842679.1,1
XXyac-YX155B6.5,3
XXyac-YX155B6.6,1
RP11-495P10.6,1
RP11-495P10.8,1
RP11-495P10.5,0
RP11-495P10.7,0
RP11-495P10.3,0
RP6-74O6.6,1
LINC01138,0
RP11-495P10.1,1
PPIAL4A,0
NBPF14,40
PPIAL4D,34
RP11-89F3.2,31
NBPF20,60
NBPF15,55
RP11-666A1.5,46
NBPF16,14
RP11-763B22.4,19
RP11-763B22.6,0
RP11-14N7.2,61
RP11-403I13.5,13
RP11-403I13.4,31
LINC00869,9
RP11-403I13.8,110
RP11-403I13.9,0
RP5-998N21.4,0
RP5-998N21.7,0
HIST2H3PS2,0
FAM72C,28
PPIAL4C,1
RP11-277L2.4,464
RP11-277L2.3,187
RP11-277L2.5,1
RP11-353N4.1,4
RP11-353N4.5,4
RP11-353N4.4,9
FAM231D,0
FCGR1A,55
HIST2H2BF,49
RP11-196G18.21,2
RP11-196G18.3,0
HIST2H3D,3
RP11-196G18.23,47
HIST2H4A,0
HIST2H3C,0
HIST2H2AA3,267
RP11-196G18.24,48
HIST2H2AA4,2
HIST2H3A,0
HIST2H4B,0
HIST2H2BE,489
HIST2H2AC,634
HIST2H2AB,16
BOLA1,247
SV2A,49
SF3B4,367
MTMR11,114
OTUD7B,46
VPS45,133
PLEKHO1,246
ANP32E,1091
RP4-790G17.7,5
CA14,4
APH1A,919
C1orf54,63
C1orf51,16
MRPS21,1984
PRPF3,220
RPRD2,386
TARS2,185
ECM1,8
LINC00568,29
RP11-54A4.2,0
ADAMTSL4,11
AL356356.1,0
ADAMTSL4-AS1,1
MCL1,984
ENSA,1622
GOLPH3L,168
HORMAD1,3
CTSS,2523
CTSK,15
ARNT,129
SETDB1,181
CERS2,412
RP11-316M1.12,0
RP11-316M1.3,0
ANXA9,0
FAM63A,45
PRUNE,53
BNIPL,5
C1orf56,571
CDC42SE1,791
MLLT11,134
GABPB2,204
SEMA6C,3
TNFAIP8L2,416
SCNM1,523
LYSMD1,8
TMOD4,0
VPS72,309
PIP5K1A,185
PSMD4,1197
RP11-126K1.2,20
ZNF687,56
PI4KB,243
RP11-126K1.9,0
RFX5,285
RP11-126K1.8,0
RP11-126K1.6,134
SELENBP1,44
PSMB4,1034
POGZ,427
CGN,1
TUFT1,5
RP11-404E16.1,0
SNX27,168
RP11-98D18.1,0
CELF3,0
RIIAD1,0
AL589765.1,0
RP11-98D18.15,0
MRPL9,759
OAZ3,5
RP11-98D18.3,0
RP11-98D18.16,1
TDRKH,21
RP11-98D18.9,27
RP11-98D18.17,0
LINGO4,1
RORC,32
C2CD4D,0
AL450992.2,0
THEM5,0
THEM4,439
S100A10,5055
NBPF18P,18
S100A11,4611
TCHHL1,0
TCHH,3
AL589986.2,0
RPTN,0
FLG-AS1,3
RP11-107M16.2,1
HRNR,0
FLG,0
FLG2,20
RP1-91G5.3,0
CRNN,0
LCE5A,1
CRCT1,0
LCE3E,0
LCE3D,0
LCE3C,0
LCE3B,0
LCE3A,0
LINC00302,0
LCE2D,0
LCE2B,0
LCE2C,0
LCE2A,0
LCE4A,0
C1orf68,0
KPRP,0
LCE1F,0
LCE1E,0
LCE1D,0
LCE1C,0
LCE1B,0
LCE1A,0
LCE6A,0
SMCP,0
IVL,0
RP1-13P20.6,1
SPRR4,0
SPRR1A,0
SPRR3,0
SPRR1B,0
SPRR2D,0
SPRR2A,0
SPRR2B,0
SPRR2E,0
SPRR2F,0
SPRR2G,0
RP1-140J1.1,0
LELP1,0
PRR9,0
LOR,0
PGLYRP3,0
PGLYRP4,0
S100A9,30791
S100A12,1916
S100A8,28806
S100A7A,0
S100A7L2,0
S100A7,0
BX470102.3,1
S100A6,15833
S100A5,6
S100A4,19352
S100A3,3
S100A2,4
S100A16,2
S100A14,0
S100A13,45
S100A1,12
RP1-178F15.4,9
CHTOP,774
SNAPIN,558
ILF2,1474
NPR1,0
INTS3,155
RP11-216N14.8,0
RP11-216N14.9,0
SLC27A3,110
GATAD2B,315
DENND4B,259
CRTC2,149
SLC39A1,294
RP11-422P24.10,2
CREB3L4,124
JTB,2272
RP11-422P24.11,23
RAB13,265
RPS27,128024
NUP210L,5
TPM3,3488
C1orf189,1
C1orf43,980
UBAP2L,248
HAX1,1252
AQP10,2
ATP8B2,101
RP11-350G8.5,13
IL6R,341
SHE,17
RP11-350G8.9,1
TDRD10,1
UBE2Q1,125
UBE2Q1-AS1,0
CHRNB2,0
RP11-61L14.6,0
ADAR,1119
AL606500.1,0
KCNN3,5
PMVK,567
RP11-307C12.13,26
PBXIP1,808
PYGO2,156
RP11-307C12.12,15
SHC1,130
CKS1B,980
FLAD1,228
LENEP,0
ZBTB7B,160
DCST2,2
DCST1,0
RP11-307C12.11,1
ADAM15,99
EFNA4,111
EFNA3,36
EFNA3,0
EFNA1,30
SLC50A1,409
DPM3,684
KRTCAP2,1556
RP11-201K10.3,0
TRIM46,72
MUC1,7
THBS3,17
RP11-263K19.4,1
MTX1,336
RP11-263K19.6,0
GBA,99
FAM189B,77
SCAMP3,286
CLK2,50
HCN3,13
PKLR,3
FDPS,877
RUSC1-AS1,6
RUSC1,109
ASH1L,1120
RP11-29H23.4,0
MSTO1,71
YY1AP1,240
DAP3,944
RP11-243J18.2,0
GON4L,626
SYT11,88
RIT1,186
KIAA0907,673
RXFP4,0
ARHGEF2,525
RP11-336K24.12,20
RP11-336K24.5,1
SSR2,3968
UBQLN4,64
LAMTOR2,1150
RAB25,6
MEX3A,11
LMNA,118
SEMA4A,113
SLC25A44,70
PMF1-BGLAP,0
PMF1,664
BGLAP,12
PAQR6,15
SMG5,97
TMEM79,56
C1orf85,103
VHLL,0
CCT3,1472
TSACC,4
RHBG,0
RP11-139I14.2,1
C1orf61,20
RP11-98G7.1,2
MEF2D,184
RP11-284F21.8,28
IQGAP3,6
TTC24,45
APOA1BP,371
GPATCH4,347
RP11-284F21.11,0
HAPLN2,0
RP11-284F21.9,0
BCAN,1
RP11-284F21.10,0
RP11-284F21.7,0
NES,0
RP11-66D17.3,21
CRABP2,1
RP11-66D17.5,1
ISG20L2,300
RRNAD1,73
MRPL24,359
HDGF,329
PRCC,371
SH2D2A,167
NTRK1,0
INSRR,0
PEAR1,4
LRRC71,0
ARHGEF11,4
ETV3L,0
ETV3,100
RP11-71G12.1,10
RP11-85G21.1,0
RP11-85G21.3,2
RP11-85G21.2,0
FCRL5,252
FCRL4,0
FCRL3,76
RP11-367J7.3,1
FCRL2,152
FCRL1,197
CD5L,5
KIRREL,0
RP11-404O13.1,0
CD1D,111
RP11-404O13.5,2
CD1A,4
CD1C,70
CD1B,1
CD1E,11
OR10T2,0
OR10K2,0
OR10K1,0
RP11-144L1.4,0
OR10R2,0
OR6Y1,0
OR6P1,0
OR10X1,0
OR10Z1,0
SPTA1,69
OR6K2,0
OR6K3,0
OR6K6,0
OR6N1,0
OR6N2,0
MNDA,2413
PYHIN1,923
IFI16,2364
AIM2,50
CADM3,0
CTA-134P22.2,0
DARC,3
FCER1A,964
OR10J3,0
RP11-550P17.5,0
OR10J1,0
RP11-180D21.3,0
OR10J5,0
APCS,0
CRP,0
DUSP23,443
FCRL6,131
SLAMF8,14
C1orf204,8
VSIG8,15
RP11-190A12.7,0
RP11-190A12.8,6
CCDC19,1
AL590560.1,1
TAGLN2,2511
IGSF9,3
SLAMF9,1
LINC01133,21
PIGM,124
KCNJ10,0
RP11-536C5.2,0
KCNJ9,0
IGSF8,232
ATP1A2,11
ATP1A4,35
CASQ1,4
RP11-536C5.7,1
PEA15,114
DCAF8,243
DCAF8,8
RP11-574F21.2,1
PEX19,154
COPA,416
NCSTN,206
NHLH1,1
VANGL2,11
SLAMF6,99
RP11-528G1.2,0
CD84,529
SLAMF1,153
RP11-404F10.2,19
CD48,5148
SLAMF7,229
LY9,374
CD244,158
ITLN1,0
RP11-312J18.6,0
RP11-544M22.1,8
ITLN2,0
F11R,89
RP11-544M22.13,0
TSTD1,1579
USF1,140
ARHGAP30,1219
AL591806.1,0
PVRL4,0
RP11-544M22.8,0
KLHDC9,18
PFDN2,1283
NIT1,261
DEDD,99
UFC1,2076
RP11-297K8.2,6
USP21,23
PPOX,130
B4GALT3,307
ADAMTS4,12
NDUFS2,778
FCER1G,2829
AL590714.1,0
APOA2,0
TOMM40L,33
NR1I3,15
PCP4L1,0
MPZ,21
SDHC,999
C1orf192,0
RP11-122G18.5,22
RP11-122G18.8,3
FCGR2A,72
HSPA6,54
FCGR3A,517
RP11-5K23.5,0
FCGR2B,78
FCGR3B,11
RP11-25K21.1,0
FCRLA,858
FCRLB,32
DUSP12,279
RP11-474I16.8,9
ATF6,323
OLFML2B,1
RP11-227F8.2,0
NOS1AP,1
RP11-565P22.2,0
RP11-565P22.6,0
C1orf226,1
C1orf111,1
SH2D1B,51
UHMK1,620
RP11-359K18.3,3
UAP1,162
DDR2,2
HSD17B7,237
C1orf110,1
RGS4,0
RGS5,5
RP11-267N12.1,0
RP11-267N12.3,32
RP11-77M5.1,0
NUF2,259
PBX1,120
RP11-506O24.1,0
LMX1A,0
RP11-38C18.2,0
RP11-38C18.3,0
RXRG,0
RP11-280O1.2,0
LRRC52,0
RP11-306I1.2,0
MGST3,1127
ALDH9A1,465
RP11-466F5.10,1
TMCO1,1036
RP11-466F5.8,10
UCK2,75
RP11-525G13.2,0
FAM78B,0
AL626787.1,0
RP11-375H19.2,1
RP11-479J7.2,0
RP11-479J7.1,0
RP11-276E17.2,2
POGK,135
TADA1,69
RP4-782G3.1,0
ILDR2,0
MAEL,5
RP11-102C16.3,0
GPA33,15
DUSP27,0
RP11-277B15.2,1
RP11-277B15.3,11
POU2F1,219
CD247,1203
RP11-104L21.3,58
CREG1,81
RP3-455J7.4,60
RCSD1,3643
MPZL1,328
ADCY10,0
RP1-313L4.3,1
MPC2,1247
DCAF6,245
GPR161,0
TIPRL,381
SFT2D2,402
TBX19,30
RP5-968D22.1,1
RP5-968D22.3,0
XCL2,255
XCL1,404
DPT,0
RP1-10C16.1,0
LINC00626,0
LINC00970,0
RP5-1018K9.1,0
ATP1B1,106
NME7,173
RP4-800F24.1,0
BLZF1,157
CCDC181,5
RP1-206D15.3,0
SLC19A2,9
F5,31
SELP,17
C1orf112,65
SELL,1833
SELE,0
RP1-117P20.3,0
METTL18,198
SCYL3,119
KIFAP3,153
RP11-332H17.1,0
METTL11B,0
RP11-297H3.3,0
LINC01142,0
RP11-576I22.2,1
GORAB,80
RP11-545I10.2,0
RP1-79C4.1,0
PRRX1,3
RP1-79C4.4,0
MROH9,0
FMO3,1
FMO6P,0
FMO2,6
RP1-127D3.4,1
RP1-45C12.1,1
FMO1,26
FMO4,20
PRRC2C,2630
MYOC,0
VAMP4,226
METTL13,139
DNM3,18
DNM3OS,0
PIGC,407
C1orf105,0
SUCO,223
FASLG,126
RP1-15D23.2,1
RP3-471M13.2,1
TNFSF18,0
RP3-395P12.2,0
TNFSF4,42
RP11-296O14.3,60
PRDX6,1780
SLC9C2,0
RP3-436N22.3,0
ANKRD45,3
RP11-360D2.1,0
KLHL20,292
CENPL,102
DARS2,43
GAS5-AS1,1
ZBTB37,157
SERPINC1,0
RC3H1,137
RP11-160H22.3,10
RP11-160H22.5,9
RABGAP1L,396
GPR52,2
RP1-102G20.5,0
CACYBP,1147
MRPS14,729
TNN,0
KIAA0040,460
RP5-1114G22.2,0
RP3-518E13.2,0
TNR,1
RP11-222A5.1,0
RP11-318C24.2,1
RFWD2,78
RP11-492I21.1,5
RP11-195C7.1,4
PAPPA2,2
ASTN1,0
BRINP2,0
RP1-35C21.1,0
RP1-35C21.2,0
RP11-63B19.1,0
SEC16B,4
RASAL2-AS1,1
RASAL2,7
TEX35,1
C1orf220,11
C1ORF220,0
RP5-1098D14.1,5
RP11-428K3.1,1
RALGPS2,433
ANGPTL1,2
FAM20B,67
TOR3A,383
ABL2,146
SOAT1,178
AXDND1,0
AL160286.1,0
RP11-545A16.1,0
NPHS2,0
TDRD5,0
RP11-12M5.1,0
FAM163A,0
RP11-12M5.3,0
RP11-12M5.4,0
TOR1AIP2,400
IFRG15,0
RP11-533E19.7,29
TOR1AIP1,341
RP11-533E19.2,0
RP11-533E19.5,28
CEP350,643
RP11-502H18.2,0
QSOX1,143
LHX4,6
RP5-1180C10.2,26
ACBD6,280
OVAAL,0
XPR1,85
RP11-46A10.2,0
KIAA1614,6
RP11-46A10.5,6
RP11-46A10.4,2
AL162431.1,2
STX6,178
MR1,214
IER5,64
RP11-309G3.3,4
RP11-540K16.1,0
RP11-540K16.2,0
RP11-380B22.1,0
CACNA1E,0
RP11-33M22.2,0
ZNF648,0
RP11-538D16.2,0
RP11-538D16.3,0
GS1-122H1.1,0
GS1-122H1.2,0
GLUL,885
TEDDM1,1
LINC00272,0
RGSL1,0
RNASEL,108
RGS16,221
RP11-317P15.4,1
RP11-317P15.5,0
RGS8,0
RP11-317P15.3,0
NPL,64
DHX9,596
SHCBP1L,1
LAMC1,9
RP11-181K3.4,0
LAMC2,10
NMNAT2,0
SMG7,310
NCF2,321
RP1-127C7.6,2
ARPC5,3676
RGL1,4
APOBEC4,0
RP11-444D13.1,0
COLGALT2,5
TSEN15,367
RP11-382D12.1,0
RP11-382D12.2,4
C1orf21,266
EDEM3,209
FAM129A,153
GS1-120K12.4,0
RNF2,222
TRMT1L,138
SWT1,34
IVNS1ABP,349
GS1-279B7.2,4
GS1-279B7.1,0
GS1-204I12.1,0
GS1-204I12.4,0
HMCN1,0
GS1-174L6.4,0
PRG4,3
TPR,1593
C1orf27,200
AL596220.1,0
OCLM,0
PDC,0
RP11-295K2.3,0
GS1-304P7.3,0
PTGS2,12
RP5-973M2.2,3
PLA2G4A,28
LINC01036,12
LINC01037,13
RP11-445P19.3,1
ERVMER61-1,0
RP11-201A3.1,0
RP11-669M2.1,0
RP11-316I3.1,0
RP11-316I3.2,0
LINC01035,0
RP11-398M15.1,0
RP11-445J9.1,0
BRINP3,0
RP11-547I7.1,0
RP11-547I7.2,0
RP11-161I10.1,0
RP11-463J7.2,0
RP11-309H21.3,0
RP11-309H21.2,0
RP11-541F9.1,0
RP11-541F9.2,0
RGS18,231
RGS21,0
RP5-1011O1.2,0
RP5-1011O1.3,0
RGS1,661
RGS13,2
RGS2,1136
LINC01032,0
UCHL5,324
TROVE2,695
RP11-101E13.5,12
GLRX2,175
CDC73,400
B3GALT2,36
LINC01031,0
RP11-21J7.1,0
RP11-98G13.1,0
RP11-563D10.1,9
RP11-476H20.1,4
RP11-476B1.1,11
KCNT2,0
CFH,54
CFHR3,0
CFHR1,0
CFHR2,0
CFHR4,0
CFHR5,0
F13B,0
ASPM,706
ZBTB41,104
CRB1,11
RP11-75C23.1,0
DENND1B,179
RP11-448G4.4,0
C1orf53,4
LHX9,0
NEK7,135
ATP6V1G3,1
RP11-553K8.2,54
PTPRC,5480
RP11-553K8.5,1
MIR181A1HG,453
RP11-16L9.2,1
RP11-16L9.3,8
RP11-16L9.4,0
RP11-382E9.1,0
NR5A2,0
RP11-532L16.3,0
LINC00862,2
ZNF281,301
RP11-469A15.2,0
KIF14,140
DDX59,209
RP11-92G12.3,3
CAMSAP2,7
GPR25,0
C1orf106,24
KIF21B,54
RP11-168O16.1,3
RP11-168O16.2,0
CACNA1S,1
ASCL5,0
TMEM9,220
IGFN1,0
RP11-567E21.3,0
PKP1,0
TNNT2,3
LAD1,0
TNNI1,2
RP11-134G8.8,1
PHLDA3,3
CSRP1,300
RP11-134G8.7,5
RPS10P7,100
AC096677.1,6
NAV1,105
RP11-25B7.1,0
IPO9-AS1,12
RP11-90L20.2,0
IPO9,293
SHISA4,1
RP11-307B6.3,0
LMOD1,0
TIMM17A,419
RNPEP,105
RP11-465N4.5,0
RP11-465N4.4,0
ELF3,23
GPR37L1,1
ARL8A,99
PTPN7,899
LGR6,7
UBE2T,487
PPP1R12B,102
SYT2,2
RP11-569A11.1,0
RP11-569A11.2,0
KDM5B,220
RP11-480I12.10,1
PCAT6,14
RP11-480I12.4,5
RP11-480I12.7,1
RABIF,256
KLHL12,117
ADIPOR1,479
CYB5R1,285
TMEM183A,888
PPFIA4,5
MYOG,0
ADORA1,3
RP11-335O13.7,0
RP11-335O13.8,0
MYBPH,4
CHI3L1,2
CHIT1,2
RP11-134P9.3,29
LINC01136,14
BTG2,1776
FMOD,0
PRELP,6
OPTC,0
ATP2B4,223
LAX1,125
ZC3H11A,529
ZBED6,206
SNRPE,3257
LINC00303,0
SOX13,19
RP11-74C13.4,0
ETNK2,16
RP11-74C13.3,0
REN,2
KISS1,1
GOLT1A,2
PLEKHA6,4
RP11-203F10.5,0
RP11-739N20.2,0
PPP1R15B,192
PIK3C2B,110
MDM4,1394
RP11-430C7.4,20
LRRN2,21
RP11-430C7.5,6
RP11-23I7.1,0
NFASC,14
CNTN2,1
TMEM81,10
RBBP5,169
DSTYK,182
TMCC2,10
RP11-383G10.5,0
NUAK2,160
KLHDC8A,3
LEMD1-AS1,1
LEMD1,0
RP11-576D8.4,44
CDK18,33
MFSD4,11
ELK4,310
SLC45A3,17
NUCKS1,3000
AC119673.1,1
RAB7L1,411
SLC41A1,136
PM20D1,4
SLC26A9,1
RP4-681L3.2,0
RP11-312O7.2,20
FAM72A,34
RP11-38J22.1,0
RP11-38J22.3,5
AVPR1B,0
C1orf186,202
RP11-38J22.6,1
CTSE,5
SRGAP2,147
SRGAP2-AS1,0
IKBKE,197
C1orf147,2
RP11-534L20.5,5
RASSF5,768
EIF2D,336
RP11-343H5.6,5
DYRK3,63
MAPKAPK2,262
IL10,17
IL19,0
IL20,0
IL24,51
FAIM3,853
PIGR,3
FCAMR,0
C1orf116,1
YOD1,71
PFKFB2,31
C4BPB,4
C4BPA,0
RP11-164O23.7,0
RP11-6J21.2,0
CD55,676
CR2,7
CR1,77
RP11-78B10.2,2
CR1L,18
CD46,623
RP11-328D5.1,1
CD34,168
PLXNA2,7
RP11-565N2.1,0
RP11-565N2.2,0
RP11-459K23.2,0
RP5-1051D14.1,0
RP11-385M4.1,0
RP11-372M18.1,0
RP11-372M18.2,0
MIR205HG,0
RP1-272L16.1,0
CAMK1G,0
LAMB3,0
RP1-28O10.1,10
G0S2,8
HSD11B1,0
TRAF3IP3,2667
C1orf74,15
IRF6,3
DIEXF,72
SYT14,0
SERTAD4-AS1,0
SERTAD4,0
HHAT,10
KCNH1,0
RP11-543B16.3,0
RCOR3,286
TRAF5,320
RP11-318L16.6,5
RD3,0
RP11-359E8.3,0
SLC30A1,50
RP11-354K1.2,0
RP11-354K1.1,0
NEK2,84
RP11-122M14.1,2
RP11-122M14.3,0
LPGAT1,171
RP11-552D8.1,0
INTS7,71
DTL,63
RP11-15I11.2,0
RP11-15I11.3,0
PPP2R5A,152
RP11-384C4.7,10
RP11-384C4.2,0
TMEM206,137
NENF,37
RP11-61J19.2,0
RP11-61J19.3,0
RP11-61J19.4,2
ATF3,16
RP11-338C15.5,0
FAM71A,0
RP11-338C15.3,2
BATF3,19
NSL1,622
TATDN3,219
C1orf227,0
FLVCR1-AS1,38
FLVCR1,103
VASH2,26
ANGEL2,222
RPS6KC1,92
RP11-554K11.2,0
RP11-323I1.1,0
PROX1-AS1,1
PROX1,1
RP11-53A1.2,0
SMYD2,130
PTPN14,32
CENPF,1110
KCNK2,0
KCTD3,26
USH2A,0
RP5-1111A8.3,0
RP11-22M7.2,0
RP5-1099E6.3,0
ESRRG,3
GPATCH2,248
RP11-361K17.2,1
SPATA17,1
SPATA17-AS1,0
LINC00210,0
RP11-152L7.1,0
RP11-152L7.2,1
RRP15,315
RP11-224O19.2,0
TGFB2,1
C1orf143,0
RP11-412H9.2,0
RP11-135J2.4,3
LYPLAL1,235
RP11-135J2.3,0
RP11-392O17.1,0
RP11-95P13.1,0
RP11-95P13.2,0
SLC30A10,1
EPRS,544
BPNT1,167
IARS2,292
RAB3GAP2,321
RP11-302I18.3,0
RP11-410C4.5,0
AC096644.1,0
RP11-410C4.4,0
MARK1,0
RP11-322F10.2,0
C1orf115,1
2-Mar,4
1-Mar,19
RNU6ATAC35P,1
RP11-295M18.6,1
RP11-295M18.2,1
HLA-AS1,3
HLX,81
RP11-421L10.1,1
RP11-103C3.1,0
DUSP10,62
RP11-191N8.2,0
RP11-815M8.1,0
RP11-400N13.2,0
RP11-400N13.3,0
RP11-400N13.1,0
RP11-358H9.1,0
HHIPL2,1
TAF1A,112
RP11-378J18.3,19
MIA3,574
RP11-378J18.8,13
AIDA,423
BROX,429
FAM177B,8
RP11-452F19.3,91
DISP1,60
TLR5,24
RP11-239E10.2,0
RP11-239E10.3,1
SUSD4,14
C1orf65,0
CAPN8,0
CAPN2,458
TP53BP2,69
RP11-504P24.8,26
RP11-504P24.4,81
RP11-504P24.6,1
AC138393.1,0
FBXO28,203
DEGS1,401
RP11-365O16.6,4
NVL,162
CNIH4,430
WDR26,290
CNIH3,20
RP11-100E13.1,0
RP11-3L21.2,0
RP11-449J1.1,0
DNAH14,34
LBR,1258
AC092811.1,0
ENAH,26
RP11-145A3.1,0
SRP9,3061
EPHX1,18
RP11-285F7.2,83
TMEM63A,447
LEFTY1,3
RP4-559A3.7,0
PYCR2,626
LEFTY2,2
SDE2,106
RP11-396C23.4,3
H3F3A,25459
RP11-396C23.2,2
ACBD3,100
RP11-275I14.4,0
MIXL1,10
LIN9,51
PARP1,1849
C1orf95,0
ITPKB,148
ITPKB-AS1,40
PSEN2,22
ADCK3,204
CDC42BPA,22
RP5-1087E8.3,0
RP11-1B20.1,0
CTD-2090I13.1,402
RP11-275O4.3,0
ZNF678,84
SNAP47,314
JMJD4,111
SNAP47-AS1,0
PRSS38,0
WNT9A,5
WNT3A,0
ARF1,2379
C1orf35,550
MRPL55,785
GUK1,2759
GJC2,3
IBA57-AS1,0
IBA57,58
C1orf145,8
OBSCN,44
RP5-1139B12.2,3
RP5-1139B12.3,0
RP5-1139B12.4,0
RP11-245P10.6,2
TRIM11,69
RP11-245P10.8,0
RP11-245P10.4,0
TRIM17,2
HIST3H3,0
HIST3H2A,28
HIST3H2BB,7
RNF187,84
RHOU,39
RP5-1065P14.2,0
RP5-1061H20.5,0
TMEM78,7
