,BMET8_Tumor
RP11-445N18.5,0
OR13A1,0
ALOX5,66
RP11-67C2.2,0
8-Mar,39
ZFAND4,14
FAM21C,45
FAM25E,0
AGAP4,5
PTPN20A,0
RP11-342C24.8,2
RP11-38L15.8,1
RP11-38L15.2,8
RP11-38L15.3,7
SYT15,17
GPRIN2,1
LINC00842,1
NPY4R,0
ANXA8L1,0
FAM25B,0
RP11-144G6.4,0
AGAP10,19
RP11-144G6.10,0
RP11-292F22.5,0
RP11-292F22.7,1
ANTXRL,1
ANXA8L2,1
AL603965.1,1
FAM21B,1
ASAH2C,0
AGAP9,0
FAM25G,0
ANXA8,0
AL591684.1,0
RP11-463P17.1,0
ZNF488,1
RP11-463P17.3,1
RBP3,0
GDF2,0
GDF10,0
PTPN20B,0
RP11-508M1.7,1
FAM25C,0
FRMPD2,1
MAPK8,88
ARHGAP22,22
RP11-534L6.2,0
WDFY4,46
LRRC18,0
RP11-523O18.5,0
RP11-523O18.1,0
VSTM4,3
FAM170B-AS1,0
FAM170B,0
C10orf128,37
C10orf71-AS1,0
C10orf71,0
DRGX,0
RP11-123B3.2,0
ERCC6,13
PGBD3,0
ERCC6-PGBD3,0
CHAT,0
SLC18A3,0
C10orf53,1
OGDHL,0
PARG,30
FAM21D,0
FAM25D,0
AGAP8,36
RP11-592B15.9,2
TIMM23B,2
AGAP7,0
MSMB,1
NCOA4,398
TIMM23,76
LINC00843,12
AGAP6,28
FAM21A,25
ASAH2,1
SGMS1,132
AC069547.1,0
AC069547.2,0
RP11-512N4.2,0
RP11-50E11.3,18
ASAH2B,2
A1CF,2
RP11-96B5.4,0
PRKG1,6
RP11-96B5.3,6
RP11-40C11.2,0
CSTF2T,74
PRKG1-AS1,0
DKK1,2
RP11-346D6.6,0
RP11-556E13.1,3
MBL2,0
RP11-319F12.2,0
RP11-71J2.1,0
PCDH15,0
RP11-257I14.1,1
RP11-598C10.2,0
RP11-598C10.1,0
MTRNR2L5,3
ZWINT,229
IPMK,78
CISD1,191
RP11-179B15.5,0
RP11-179B15.6,0
UBE2D1,296
TFAM,234
BICC1,8
LINC00844,0
PHYHIPL,0
FAM13C,1
RP11-443O13.3,0
RP11-135D11.2,0
SLC16A9,22
LINC00948,1
CCDC6,191
C10orf40,3
ANK3,32
RP11-388P9.2,0
RP11-131N11.4,0
CDK1,240
RHOBTB1,4
LINC00845,0
TMEM26,0
RP11-809M12.1,0
C10orf107,1
RP11-63A2.2,0
RP11-491H19.1,0
ARID5B,490
RTKN2,53
RP11-120C12.3,0
ZNF365,0
RP11-436D10.3,0
ADO,12
EGR2,45
RP11-144G16.1,0
NRBF2,251
JMJD1C,544
JMJD1C-AS1,1
REEP3,78
RP11-170M17.1,0
RP11-174J11.1,0
RP11-179K3.2,4
RP11-428G2.1,0
RP11-222A11.1,2
CTNNA3,0
RP11-210G22.1,0
LRRTM3,0
RP11-344A5.1,0
DNAJC12,32
RP11-57G10.8,14
SIRT1,91
HERC4,236
MYPN,1
ATOH7,2
RP11-153K11.3,0
PBLD,17
HNRNPH3,620
RUFY2,48
DNA2,30
SLC25A16,65
TET1,37
CCAR1,382
STOX1,3
DDX50,197
DDX21,990
KIAA1279,30
SRGN,10838
VPS26A,202
SUPV3L1,107
RP11-227H15.4,1
HKDC1,2
RP11-227H15.5,0
HK1,245
TACR2,1
TSPAN15,6
NEUROG3,0
RP11-343J3.2,0
C10orf35,20
RP11-242G20.1,0
COL13A1,3
RP11-262I2.2,0
H2AFY2,51
AIFM2,6
TYSND1,28
SAR1A,355
PPA1,1244
NPFFR1,18
LRRC20,13
EIF4EBP2,284
NODAL,0
AC022532.1,6
PALD1,10
PRF1,115
ADAMTS14,2
TBATA,0
SGPL1,59
RP11-432J9.5,1
PCBD1,309
RP11-432J9.3,0
RP11-432J9.6,0
UNC5B,9
UNC5B-AS1,1
SLC29A3,5
CDH23,52
CDH23-AS1,0
C10orf105,1
C10orf54,833
PSAP,1842
RP11-472G21.2,0
CHST3,0
RP11-150D20.5,0
SPOCK2,246
ASCC1,54
ANAPC16,1252
DDIT4,2545
RP11-442H21.2,63
DNAJB12,185
MICU1,144
RP11-167P22.3,0
MCU,33
OIT3,1
PLA2G12B,0
P4HA1,116
RP11-344N10.2,0
RP11-344N10.5,7
NUDT13,14
RP11-152N13.16,1
ECD,111
FAM149B1,22
DNAJC9,426
MRPS16,391
DNAJC9-AS1,5
RP11-152N13.5,20
TTC18,11
ANXA7,321
RP11-537A6.9,0
MSS51,5
PPP3CB,96
USP54,9
RP11-464F9.20,9
RP11-464F9.22,0
MYOZ1,0
SYNPO2L,27
RP11-464F9.21,0
AGAP5,6
RP11-574K11.29,1
SEC24C,53
AC022400.2,4
FUT11,53
CHCHD1,348
ZSWIM8,50
ZSWIM8-AS1,0
RP11-574K11.31,0
NDST2,4
CAMK2G,121
RP11-574K11.5,1
RP11-574K11.8,0
PLAU,8
C10orf55,0
VCL,188
RP11-178G16.4,15
RP11-178G16.5,1
AP3M1,73
ADK,195
RP11-46O21.2,5
RP11-222G7.2,0
KAT6B,202
RP11-77G23.2,0
RP11-77G23.5,0
DUPD1,0
DUSP13,1
SAMD8,121
VDAC2,961
COMTD1,127
ZNF503-AS1,1
RP11-399K21.11,0
ZNF503,62
RP11-399K21.13,2
RP11-399K21.14,0
RP11-399K21.10,0
C10orf11,53
RP11-369F10.2,0
RP11-325D15.2,0
KCNMA1,6
RP11-443A13.5,0
RP11-180I22.2,0
RP11-328K22.1,0
RP11-619F23.2,0
RP13-39P12.3,0
DLG5,8
AL391421.1,0
DLG5-AS1,0
POLR3A,38
RPS24,42545
LINC00856,2
LINC00595,1
RP11-90J7.2,0
RP11-90J7.4,0
RP11-31E13.2,0
ZMIZ1-AS1,2
RP11-481G8.2,0
ZMIZ1,102
PPIF,271
ZCCHC24,27
RP11-342M3.5,0
RP11-342M3.1,0
AL133481.1,0
EIF5AL1,113
SFTPA2,0
SFTPA1,0
RP11-589B3.6,0
RP11-506M13.3,14
RP11-119F19.2,22
NUTM2B,1
RP11-773D16.1,60
RP11-182L21.6,45
NUTM2E,1
SFTPD,0
RP11-479O17.10,11
TMEM254-AS1,2
TMEM254,38
PLAC9,14
ANXA11,517
LINC00857,0
AL359195.1,1
MAT1A,0
RP11-36D19.8,0
DYDC1,0
DYDC2,0
FAM213A,95
RP11-137H2.6,7
TSPAN14,305
RP11-137H2.4,4
SH2D4B,3
RP11-514F8.2,0
NRG3,1
RP11-202D18.2,0
RP11-344L13.2,0
RP11-219F10.1,0
RP11-338I21.1,6
GHITM,803
C10orf99,0
CDHR1,1
LRIT2,0
LRIT1,0
RGR,0
LINC00858,0
CCSER2,194
RP11-181F12.1,1
RP11-475D12.1,0
RP11-475D12.2,0
RP11-113E21.1,0
GRID1,0
RP11-93H12.2,0
WAPAL,296
RP11-77P6.2,5
OPN4,0
LDB3,4
RP11-359E3.4,5
BMPR1A,13
MMRN2,3
SNCG,24
ADIRF,200
RP11-96C23.15,1
RP11-96C23.10,0
FAM25A,0
GLUD1,132
FAM35A,135
NUTM2A-AS1,266
NUTM2A,0
LINC00863,25
NUTM2D,0
LINC00864,0
MINPP1,126
RP11-57C13.4,0
RP11-57C13.6,0
RP11-57C13.3,1
PAPSS2,27
ATAD1,157
KLLN,4
PTEN,312
RNLS,14
LIPJ,1
LIPF,0
LIPK,0
LIPN,9
LIPM,0
ANKRD22,16
STAMBPL1,58
ACTA2-AS1,0
ACTA2,52
FAS,83
CH25H,66
LIPA,128
RP11-149I23.3,0
IFIT2,28
IFIT3,31
IFIT1B,2
IFIT1,10
IFIT5,15
SLC16A12,6
RP11-168O10.6,0
PANK1,6
RP11-80H5.2,0
RP11-80H5.6,0
RP11-80H5.9,0
RP11-80H5.7,0
KIF20B,274
LINC00865,13
RP11-478K7.2,0
RP11-15K3.1,0
RP11-94M14.2,0
RP11-94M14.3,0
HTR7,0
RPP30,118
ANKRD1,0
RP11-236B18.2,0
RP11-236B18.5,1
LINC00502,0
PCGF5,291
HECTD2,14
PPP1R3C,0
TNKS2-AS1,3
TNKS2,153
FGFBP3,5
RP11-402D21.2,1
BTAF1,136
CPEB3,29
5-Mar,120
IDE,71
KIF11,151
HHEX,124
EXOC6,106
RP11-348J12.2,0
CYP26C1,0
CYP26A1,0
MYOF,27
CEP55,93
FFAR4,4
RBP4,3
PDE6C,1
FRA10AC1,153
LGI1,1
SLC35G1,26
PLCE1,30
RP11-429H9.4,0
RP11-391J2.3,0
PLCE1-AS1,0
RP11-76P2.4,1
NOC3L,121
TBC1D12,12
HELLS,214
CYP2C18,0
CYP2C19,0
CYP2C9,0
CYP2C8,1
RP11-310E22.5,0
C10orf129,0
RP11-310E22.4,0
PDLIM1,298
SORBS1,8
ALDH18A1,83
TCTN3,88
ENTPD1,131
ENTPD1-AS1,46
RP11-248J23.7,0
C10orf131,0
RP11-248J23.6,3
CC2D2B,0
RP11-690P14.4,0
CCNJ,27
BLNK,115
RP11-35J23.1,0
DNTT,344
OPALIN,0
TLL2,2
TM9SF3,243
PIK3AP1,152
LCOR,171
C10orf12,48
RP11-175O19.4,20
ARHGAP19-SLIT1,1
SLIT1,0
RP11-453E2.2,0
ARHGAP19,35
FRAT1,28
FRAT2,31
RP11-452K12.4,1
RRP12,90
RP11-452K12.7,2
AL355490.1,1
PGAM1,913
EXOSC1,216
ZDHHC16,78
MMS19,63
UBTD1,25
ANKRD2,0
HOGA1,1
PI4K2A,24
PI4K2A,0
C10orf62,0
MORN4,4
AVPI1,122
MARVELD1,44
ZFYVE27,77
SFRP5,0
LINC00866,0
GOLGA7B,1
CRTAC1,0
GOLGA7B,1
R3HCC1L,49
LOXL4,1
RP11-34A14.3,0
PYROXD2,24
HPS1,303
HPSE2,0
CNNM1,12
GOT1,56
RP11-441O15.3,4
RP11-129J12.2,1
RP11-129J12.1,0
NKX2-3,1
SLC25A28,71
RP11-85A1.3,7
RP11-483F11.7,3
ENTPD7,14
CUTC,97
COX15,77
ABCC2,4
DNMBP,23
DNMBP-AS1,4
CPN1,0
ERLIN1,123
CHUK,76
RP11-316M21.7,0
RP11-316M21.6,0
CWF19L1,59
BLOC1S2,288
PKD2L1,0
RP11-34D15.2,0
SCD,30
RP11-285F16.1,0
WNT8B,0
SEC31B,27
NDUFB8,0
NDUFB8,1074
HIF1AN,78
PAX2,1
RP11-179B2.2,6
FAM178A,198
RP11-108L7.14,0
MRPL43,318
SEMA4G,0
RP11-108L7.4,0
C10orf2,27
LZTS2,39
PDZD7,22
SFXN3,49
RP11-108L7.15,7
KAZALD1,12
TLX1NB,0
HUG1,0
TLX1,0
RP11-31L23.3,0
RP11-324L3.1,0
LBX1,0
LBX1-AS1,0
RP11-107I14.4,5
RP11-107I14.2,0
RP11-107I14.5,0
BTRC,34
DPCD,70
POLL,81
FBXW4,39
RP11-190J1.3,0
FGF8,0
NPM3,382
MGEA5,371
KCNIP2-AS1,2
KCNIP2,2
C10orf76,47
HPS6,9
LDB1,105
PPRC1,45
NOLC1,270
ELOVL3,7
PITX3,0
GBF1,52
NFKB2,201
PSD,2
FBXL15,178
CUEDC2,305
C10orf95,22
TMEM180,39
ACTR1A,133
RP11-18I14.11,0
SUFU,18
RP11-47A8.5,4
TRIM8,96
ARL3,94
SFXN2,29
WBP1L,113
CYP17A1,2
CYP17A1-AS1,4
C10orf32,295
C10orf32-ASMT,0
AS3MT,0
RP11-724N1.1,1
CNNM2,23
NT5C2,158
RPEL1,1
INA,0
PCGF6,59
TAF5,16
USMG5,2239
PDCD11,68
CALHM2,50
RP11-225H22.7,0
RP11-225H22.4,3
CALHM1,1
CALHM3,0
RP11-225H22.5,0
NEURL1,29
SH3PXD2A,36
RP11-416N2.4,6
OBFC1,104
SLK,180
COL17A1,0
SFR1,80
WDR96,0
GSTO1,812
GSTO2,13
ITPRIP,105
RP11-127L20.5,0
RP11-127L20.3,0
CCDC147-AS1,4
CCDC147,0
RP11-127O4.3,0
RP11-127O4.2,0
SORCS3,1
SORCS3-AS1,0
RP11-56I23.1,0
RP11-298H24.1,0
SORCS1,0
RP11-215N21.1,0
RP11-163F15.1,0
RP11-655H13.2,0
XPNPEP1,104
RP11-451M19.3,2
ADD3,425
MXI1,89
RP11-549L6.3,0
SMNDC1,167
RP11-525A16.4,2
DUSP5,120
SMC3,417
RBM20,4
RP11-313D6.3,0
PDCD4-AS1,63
PDCD4,615
BBIP1,142
RP11-348N5.7,22
SHOC2,497
ADRA2A,1
RP11-381K7.1,0
GPAM,20
TECTB,0
ACSL5,100
RP11-324O2.3,2
RP11-324O2.6,1
ZDHHC6,192
VTI1A,143
RP11-25C19.3,0
TCF7L2,52
RP11-57H14.2,3
HABP2,0
NRAP,0
CASP7,60
RP11-211N11.5,0
PLEKHS1,2
DCLRE1A,15
NHLRC2,49
AL162407.1,0
ADRB1,5
C10orf118,262
TDRD1,1
VWA2,1
AFAP1L2,4
ABLIM1,106
RP11-106M7.1,1
FAM160B1,32
TRUB1,34
RP11-383C6.2,0
ATRNL1,0
GFRA1,5
CCDC172,0
PNLIPRP3,0
PNLIP,0
PNLIPRP1,3
C10orf82,0
RP11-498B4.5,0
HSPA12A,0
RP11-539I5.1,1
ENO4,2
KIAA1598,140
VAX1,0
RP11-501J20.2,0
KCNK18,0
RP11-501J20.5,1
SLC18A2,3
PDZD8,169
CTA-109P11.4,0
EMX2OS,0
EMX2,18
CTA-109P11.1,0
RP11-328K15.1,0
RP11-355F22.1,0
RAB11FIP2,79
RP11-354M20.3,0
CASC2,5
FAM204A,433
LINC00867,0
PRLHR,0
CACUL1,175
RP11-498J9.2,0
NANOS1,6
EIF3A,1530
FAM45A,429
SFXN4,122
PRDX3,562
GRK5,22
RP11-79M19.2,0
RGS10,996
TIAL1,417
BAG3,467
INPP5F,25
MCMBP,132
SEC23IP,67
PPAPDC1A,10
C10orf85,0
WDR11-AS1,2
WDR11,139
RP11-95I16.4,1
RP11-95I16.2,0
LINC01153,0
FGFR2,3
RP11-62L18.3,0
RP11-78A18.2,0
ATE1,84
ATE1-AS1,5
NSMCE4A,120
TACC2,7
BTBD16,0
PLEKHA1,54
ARMS2,0
HTRA1,1
DMBT1,0
C10orf120,0
CUZD1,2
FAM24B,41
FAM24A,0
C10orf88,28
PSTK,33
IKZF5,57
ACADSB,63
HMX3,0
HMX2,1
BUB3,539
RP11-282I1.1,0
RP11-338O1.2,0
RP11-282I1.2,0
GPR26,0
CPXM2,0
RP11-391M7.3,0
CHST15,36
OAT,399
RP13-238F13.5,0
NKX1-2,0
RP13-238F13.3,0
LHPP,125
RP11-12J10.3,2
FAM53B,89
FAM53B-AS1,1
METTL10,131
FAM175B,52
ZRANB1,132
RP11-298J20.3,0
CTBP2,167
TEX36-AS1,0
TEX36,0
RP11-383C5.3,1
RP11-383C5.4,13
EDRF1,93
EDRF1-AS1,1
MMP21,0
UROS,528
BCCIP,157
DHX32,20
FANK1,6
FANK1-AS1,0
ADAM12,2
LINC00601,0
C10orf90,0
DOCK1,5
RP11-223P11.3,0
RP11-223P11.2,0
FAM196A,2
NPS,0
FOXI2,0
CLRN3,0
PTPRE,687
RP11-4C20.3,0
MKI67,399
RP11-264E18.1,0
RP11-442O18.2,0
RP11-442O18.1,0
RP11-168C9.1,0
MGMT,287
AL355531.2,0
RP11-109A6.2,0
RP11-109A6.3,6
EBF3,4
LINC00959,6
GLRX3,352
RP11-540N6.1,0
TCERG1L,0
TCERG1L-AS1,0
AL450307.1,0
PPP2R2D,64
BNIP3,99
JAKMIP3,1
RP11-140A10.3,0
DPYSL4,4
STK32C,107
LRRC27,24
PWWP2B,32
RP11-432J24.2,4
RP11-432J24.3,0
C10orf91,3
RP11-432J24.5,0
LINC01165,0
INPP5A,19
RP11-288G11.3,0
NKX6-2,1
TTC40,0
LINC01166,0
LINC01167,0
LINC01168,0
GPR123,0
GPR123-AS1,0
KNDC1,0
UTF1,0
VENTX,10
MIR202HG,1
ADAM8,116
TUBGCP2,187
RP11-122K13.12,1
ZNF511,165
RP11-122K13.14,0
CALY,0
RP11-122K13.7,0
PRAP1,1
FUOM,203
ECHS1,367
PAOX,16
AL360181.1,0
RP11-108K14.8,0
MTG1,57
SPRN,0
CYP2E1,6
AL161645.2,0
SYCE1,9
FRG2B,0
RP11-304M2.6,0
LINC01001,22
RP11-304M2.3,0
BET1L,74
SCGB1C1,0
ODF3,0
RP11-304M2.5,0
RIC8A,121
SIRT3,38
PSMD13,328
NLRP6,1
RP11-326C3.2,14
ATHL1,67
IFITM5,17
IFITM2,1596
RP11-326C3.7,5
IFITM1,594
RP11-326C3.11,37
IFITM3,545
RP11-326C3.10,0
RP11-326C3.14,1
RP11-326C3.13,0
RP11-326C3.12,42
RP11-326C3.15,14
B4GALNT4,0
PKP3,0
SIGIRR,338
ANO9,33
PTDSS2,14
RP13-317D12.3,52
RNH1,677
RP13-46H24.1,0
HRAS,18
LRRC56,3
C11orf35,2
RP11-496I9.1,6
RASSF7,112
MIR210HG,6
PHRF1,71
IRF7,457
CDHR5,1
SCT,47
DRD4,1
DEAF1,43
RP11-754B17.1,2
EPS8L2,53
TMEM80,83
AP006621.9,0
TALDO1,1458
PDDC1,71
AP006621.5,41
AP006621.6,0
CEND1,0
SLC25A22,33
PIDD,47
RPLP2,62781
PNPLA2,107
AP006621.8,0
EFCAB4A,23
CD151,206
POLR2L,2725
TSPAN4,97
RP11-1391J7.1,89
CHID1,331
AP2A2,75
MUC6,0
RP13-870H17.3,0
MUC2,0
MUC5AC,0
MUC5B,0
RP11-532E4.2,0
TOLLIP,200
AC136297.1,0
TOLLIP-AS1,22
BRSK2,3
MOB2,127
DUSP8,10
KRTAP5-AS1,5
KRTAP5-1,0
KRTAP5-2,1
KRTAP5-3,0
KRTAP5-4,0
KRTAP5-5,0
AP006285.7,0
FAM99B,0
AP006285.6,0
KRTAP5-6,0
IFITM10,3
RP11-295K3.1,0
CTSD,1291
AC068580.6,0
AC068580.7,0
SYT8,0
TNNI2,102
LSP1,1034
C11orf89,1
LINC01150,0
TNNT3,5
MRPL23,873
MRPL23-AS1,0
AC051649.6,0
IGF2,18
INS-IGF2,0
IGF2-AS,0
INS,0
TH,0
ASCL2,1
C11orf21,142
TSPAN32,97
CD81,168
TSSC4,166
AC124057.5,0
TRPM5,0
KCNQ1,41
KCNQ1OT1,427
KCNQ1-AS1,1
KCNQ1DN,0
CDKN1C,24
SLC22A18AS,8
SLC22A18,55
PHLDA2,31
NAP1L4,377
AC131971.1,0
CARS,88
CARS-AS1,0
OSBPL5,24
AC108448.3,0
MRGPRG,0
MRGPRG-AS1,0
AC109309.4,0
MRGPRE,0
RP5-1173A5.1,0
ZNF195,93
RP13-726E6.1,0
ART5,0
ART1,0
CHRNA10,6
NUP98,128
PGAP2,59
RHOG,984
AC090587.5,4
STIM1,122
RRM1,294
RRM1-AS1,0
RP11-23F23.2,3
OR52B4,0
TRIM21,22
OR52K2,1
OR52K1,0
OR52M1,0
C11orf40,0
OR52I2,0
OR52I1,0
TRIM68,3
OR51D1,0
OR51E1,0
OR51E2,1
MMP26,0
OR51F1,0
OR52R1,0
OR51F2,0
OR51S1,0
OR51H1P,0
OR51T1,0
OR51A7,0
OR51G2,0
OR51G1,0
OR51A4,0
OR51A2,0
OR51L1,0
OR52J3,0
OR52E2,0
AC113331.9,0
OR52A5,0
OR52A1,0
OR51V1,0
AC104389.16,1
HBB,18081
HBD,833
HBG1,220
HBG2,88
HBE1,9
OR51B4,0
OR51B2,0
OR51B5,0
OR51B6,0
OR51M1,0
OR51J1,0
OR51Q1,0
OR51I1,0
OR51I2,0
OR52D1,0
UBQLN3,0
UBQLNL,1
OR52H1,0
AC015691.13,24
OR52B6,0
TRIM6,3
TRIM6-TRIM34,0
TRIM34,0
TRIM5,60
TRIM22,299
OR56B1,0
OR52N4,1
OR52N5,0
OR52N1,1
OR52N2,0
OR52E6,0
OR52E8,0
OR52E4,0
AC025016.1,0
OR56A3,0
OR52L1,0
OR56A4,0
OR56A1,0
OR56B4,0
OR56B3P,0
OR52B1P,0
OR52B2,0
OR52W1,0
RP11-290F24.6,2
C11orf42,0
FAM160A2,56
CNGA4,0
CCKBR,0
PRKCDBP,90
RP11-304C12.3,0
SMPD1,87
APBB1,33
HPX,0
TRIM3,6
ARFIP2,150
TIMM10B,138
TIMM10B,0
DNHD1,29
RRP8,99
RP11-732A19.8,0
ILK,207
TAF10,61
TPP1,376
RP11-732A19.9,3
DCHS1,2
RP11-732A19.5,0
RP11-732A19.6,0
MRPL17,150
OR2AG2,0
OR2AG1,0
OR6A2,0
OR10A5,0
OR10A2,0
OR10A4,0
OR2D2,0
OR2D3,0
ZNF215,16
ZNF214,0
NLRP14,0
RBMXL2,1
RP11-324J3.1,0
SYT9,0
CTD-2516F10.2,2
OLFML1,3
PPFIBP2,32
CTD-2516F10.4,1
CYB5R2,2
RP11-35J10.5,0
RP11-35J10.4,0
OR5P2,0
OR5P3,0
OR10A6,0
OR10A3,0
NLRP10,0
EIF3F,2975
RP11-236J17.3,0
TUB,1
RP11-236J17.6,0
RIC3,92
RP11-379P15.1,0
LMO1,0
STK33,21
TRIM66,25
RP11-152H18.4,0
RPL27A,47133
ST5,5
RP11-152H18.3,1
RP11-318C2.1,0
AKIP1,117
C11orf16,0
ASCL3,0
TMEM9B,243
TMEM9B-AS1,5
NRIP3,14
RP11-467K18.2,0
SCUBE2,5
DENND5A,103
TMEM41B,155
IPO7,321
CTD-2371O3.2,48
AC132192.1,3
ZNF143,69
WEE1,76
SWAP70,120
RP11-540A21.2,4
SBF2-AS1,18
SBF2,144
RP11-1H15.2,0
RP11-748C4.1,0
RP11-351I24.1,1
ADM,155
AMPD3,32
MTRNR2L8,9786
RNF141,101
MRVI1-AS1,4
LYVE1,0
MRVI1,2
CTR9,150
RP11-685M7.5,0
EIF4G2,1542
RP11-685M7.3,1
ZBED5,85
ZBED5-AS1,84
CTD-2003C8.2,0
RP11-179A10.1,0
CTD-3224I3.3,0
GALNT18,1
CSNK2A3,13
RP11-567I13.1,0
RP11-483L5.1,0
AC131935.1,0
USP47,244
DKK3,9
RP13-631K18.2,5
RP13-631K18.3,0
RP13-631K18.5,0
MICAL2,59
RP11-265D17.2,0
MICALCL,7
PARVA,7
RP11-51B23.3,0
TEAD1,5
RP11-47J17.3,0
RP11-47J17.2,0
LINC00958,4
CTC-497E21.3,0
CTC-497E21.5,0
ARNTL,60
BTBD10,78
PTH,0
FAR1,222
RP11-98J9.1,0
RP11-98J9.2,0
RP11-98J9.3,0
RP11-231N3.1,0
RP11-21L19.1,0
RRAS2,17
COPB1,258
PSMA1,899
PSMA1,0
PDE3B,91
CYP2R1,65
CALCB,1
CALCA,0
INSC,6
RP11-531H8.1,1
RP11-531H8.2,0
RP11-396O20.1,0
RP11-396O20.2,0
RP11-222N13.1,0
SOX6,22
CTD-3096P4.1,0
C11orf58,1083
PLEKHA7,5
RPS13,31075
PIK3C2A,130
NUCB2,1127
NCR3LG1,18
RP1-239B22.5,14
KCNJ11,1
ABCC8,0
USH1C,0
OTOG,1
RP11-358H18.3,0
RP11-358H18.2,0
MYOD1,0
KCNC1,0
SERGEF,96
TPH1,3
SAAL1,104
MRGPRX3,0
RP11-113D6.6,0
MRGPRX4,0
RP11-113D6.10,8
SAA4,0
SAA2,0
SAA1,3
HPS5,108
GTF2H1,174
LDHA,1840
LDHC,4
LDHAL6A,1
TSG101,159
UEVLD,25
SPTY2D1,219
TMEM86A,0
IGSF22,7
RP11-1081L13.4,0
PTPN5,0
MRGPRX1,0
RP11-583F24.8,0
MRGPRX2,0
ZDHHC13,56
CSRP3,0
RP11-428C19.4,0
E2F8,52
RP11-428C19.5,0
NAV2,11
NAV2-AS5,0
NAV2-AS4,0
RP11-359E10.1,0
NAV2-AS3,0
NAV2-AS2,0
NAV2-AS1,0
DBX1,0
HTATIP2,142
PRMT3,69
SLC6A5,0
NELL1,0
RP11-701I24.3,0
RP11-670N15.1,0
CTD-2019O4.1,0
ANO5,6
CTD-3064C13.1,0
CTD-2140G10.2,0
SLC17A6,0
CTD-2140G10.4,0
CTD-2140G10.1,0
RP11-34N19.1,0
FANCF,54
AC103801.2,0
GAS2,1
SVIP,474
RP11-17A1.3,2
CCDC179,0
RP11-266A24.1,0
RP11-945A11.1,0
RP11-945A11.2,0
RP11-2F20.1,0
LUZP2,0
RP11-405K6.1,0
RP11-20J1.1,0
CTD-2507G9.1,7
ANO3,0
RP11-430L3.1,0
MUC15,0
SLC5A12,0
FIBIN,0
BBOX1,0
RP11-1L12.3,0
CCDC34,226
LGR4,4
RP11-159H22.2,0
LIN7C,74
BDNF-AS,4
LINC00678,0
BDNF,0
RP11-406D1.2,0
KIF18A,56
METTL15,258
RP11-22P4.1,3
RP11-22P4.2,0
RP11-960D24.1,0
RP11-115J23.1,1
RP11-466I1.1,0
RP11-460B17.3,0
RP11-460B17.2,0
CTD-3012A18.1,0
RP5-1027O15.1,0
CTD-3138F19.1,0
RP11-215H22.1,0
KCNA4,0
RP11-624D11.2,1
FSHB,0
ARL14EP,158
MPPED2,6
RP4-710M3.2,0
RP5-1024C24.1,0
DCDC1,2
RP1-296L11.1,0
DNAJC24,88
IMMP1L,203
ELP4,37
Z83001.1,0
PAX6,0
Z83307.3,0
RCN1,115
RP1-17K7.2,90
RP1-17K7.3,0
RP1-65P5.3,0
RP1-65P5.5,0
WT1,1
WT1-AS,35
EIF3M,1453
CCDC73,1
PRRG4,68
QSER1,77
DEPDC7,8
TCP11L1,21
CSTF3,152
CSTF3-AS1,4
HIPK3,244
KIAA1549L,0
RP4-541C22.5,0
C11orf91,0
CD59,436
FBXO3,84
RP11-646J21.5,0
RP11-646J21.6,0
RP11-646J21.3,0
RP11-646J21.4,0
RP11-646J21.2,0
LMO2,126
AC132216.1,0
CAPRIN1,327
NAT10,95
ABTB2,1
CAT,684
ELF5,6
RP4-594L9.2,0
RP11-350D17.2,0
EHF,0
APIP,287
PDHX,95
AL356215.1,0
RP4-607I7.1,2
CD44,1468
RP1-68D18.4,0
SLC1A2,2
RP1-68D18.3,0
RP4-683L5.1,0
PAMR1,2
RP5-945I17.2,0
FJX1,0
RP1-276E15.1,0
TRIM44,141
RP11-698N11.2,0
LDLRAD3,14
LINC00610,0
COMMD9,228
PRR5L,25
RP11-514F3.4,0
RP11-219O3.2,0
TRAF6,38
RAG1,6
RAG2,16
C11orf74,103
RP11-159D8.1,0
RP11-63D14.1,0
RP11-277K23.1,0
RP11-64I17.1,0
LRRC4C,1
RP11-63C8.1,0
RP11-124G5.3,0
RP11-375D13.2,0
RP11-375D13.4,0
RP11-375D13.3,0
RP11-148I19.1,0
CTD-2572N17.1,0
API5,132
RP11-484D2.2,0
TTC17,250
RP11-484D2.5,0
HSD17B12,254
RP11-613D13.5,0
ALKBH3,88
ALKBH3-AS1,0
C11orf96,4
RP11-613D13.8,0
ACCSL,0
ACCS,24
EXT2,48
ALX4,1
RP11-58K22.1,0
CD82,249
RP11-58K22.5,1
RP11-58K22.4,0
RP11-45A12.1,0
RP11-45A12.2,0
TSPAN18,12
TP53I11,54
AC068858.1,0
PRDM11,7
CTD-2560E9.3,0
SYT13,0
CTD-2560E9.5,0
RP11-430H10.1,2
RP11-430H10.2,0
RP11-430H10.4,0
RP11-430H10.3,0
RP11-958J22.3,0
CHST1,0
RP11-495O11.1,0
CTD-2210P24.1,0
CTD-2210P24.2,0
CTD-2210P24.3,0
CTD-2210P24.4,15
SLC35C1,30
CTD-2210P24.6,0
CRY2,29
MAPK8IP1,23
RP11-618K13.2,1
C11orf94,0
PEX16,199
GYLTL1B,3
PHF21A,126
RP11-702F3.1,2
RP11-702F3.3,0
RP11-702F3.4,0
CTD-2589M5.5,0
CTD-2589M5.4,0
CREB3L1,2
